Ganymede X	Ganymede Y
-4.5421999345605347E11	6.462466301267795E11
-5.0650290226979755E11	6.188096620518701E11
-5.4224192239517206E11	5.790971936775607E11
-5.676670308304443E11	5.457184914955953E11
-5.930324890556088E11	5.2171097866372174E11
-6.328846481130916E11	4.981295216187658E11
-6.703204147397764E11	4.526696350635691E11
-6.912274101235774E11	4.067846955611672E11
-7.055606060668055E11	3.692744247415801E11
-7.239737730854935E11	3.410832484359104E11
-7.568744286467393E11	3.042997557279845E11
-7.776255209290298E11	2.508792875761136E11
-7.847792367614286E11	2.01625436277669E11
-7.872640034137042E11	1.616461018471537E11
-7.964423538774672E11	1.3044173571227936E11
-8.173382482661802E11	8.61371645465018E10
-8.231975348221381E11	3.0095564483027172E10
-8.171096607190662E11	-2.0244782473546726E10
-8.069749699591602E11	-6.090428527896646E10
-8.039368658858066E11	-9.253487359697104E10
-8.119543932474031E11	-1.3729761923642259E11
-8.049910577942888E11	-1.923557189695708E11
-7.865395438218014E11	-2.4145341681663168E11
-7.637053543901895E11	-2.808886457261681E11
-7.460720557020562E11	-3.101019703315842E11
-7.417670570685675E11	-3.4824593524379126E11
-7.24706407782352E11	-3.9892579375019244E11
-6.955955910346206E11	-4.4434752732440594E11
-6.612288599156448E11	-4.805024570011468E11
-6.287301022661125E11	-5.0577668873860034E11
-6.107568075722509E11	-5.307416139723363E11
-5.876763838678994E11	-5.726894477290316E11
-5.507856570747693E11	-6.119808214003564E11
-5.0740447258108575E11	-6.426387616064823E11
-4.6296301134354144E11	-6.629295531078572E11
-4.2746916492133673E11	-6.740356834626174E11
-4.0208865234293384E11	-6.985508183694548E11
-3.621665854865333E11	-7.291149927919868E11
-3.135136453862971E11	-7.521870759554934E11
-2.6179372883881754E11	-7.657064274355765E11
-2.125112439821303E11	-7.686474157480236E11
-1.7706094576819424E11	-7.673704500244025E11
-1.423565741797217E11	-7.829835216537588E11
-9.414548112266676E10	-7.970190556787715E11
-4.042030763909002E10	-8.022926358184292E11
1.401168854949062E10	-7.978149200114792E11
6.3484648808264984E10	-7.832432788628126E11
9.77357544426764E10	-7.679956537805795E11
1.3480390019570311E11	-7.68660286790296E11
1.834865556651102E11	-7.654760857216874E11
2.3583919723459308E11	-7.53255207999121E11
2.873112439531674E11	-7.314844812917341E11
3.325015982220833E11	-7.003541816750248E11
3.6240854544268823E11	-6.687366944438141E11
3.929715926703654E11	-6.52860747713217E11
4.345378778238318E11	-6.342899012892213E11
4.790914232530804E11	-6.070071917714646E11
5.219675128906101E11	-5.706388820689492E11
5.582361206555845E11	-5.2558102747217163E11
5.798482270974702E11	-4.783531322847394E11
5.962404511094537E11	-4.4640944528767395E11
6.232535093640896E11	-4.163424471955749E11
6.53896003889435E11	-3.788165105548544E11
6.830396647716719E11	-3.330066605386025E11
7.062151734255929E11	-2.791262928598191E11
7.16233735863391E11	-2.210292312822481E11
7.144437269667937E11	-1.7529689826432266E11
7.205851544984664E11	-1.3857913377067636E11
7.322083213520804E11	-9.744752977869482E10
7.436201437062539E11	-4.954283621798951E10
7.50806915517868E11	5.387935285682504E9
7.479828748312228E11	6.617020962680935E10
7.29026777784478E11	1.211053141033854E11
7.109027364245538E11	1.6004981430307742E11
7.00553362474412E11	1.978363012231169E11
6.922311492126892E11	2.3995561554505768E11
6.82081997308652E11	2.87225284045312E11
6.663751886867377E11	3.3988668379349084E11
6.378488231108507E11	3.951182210180728E11
5.969287930180089E11	4.353483312157386E11
5.640554894338453E11	4.639543895166914E11
5.3680513580785156E11	4.935509729084378E11
5.104580303343278E11	5.26243247823534E11
4.8215393375141364E11	5.623992578963464E11
4.485571456333549E11	6.02266157771708E11
4.0214495544243146E11	6.424633923524512E11
3.469612107215135E11	6.638885981288855E11
3.0267108832644147E11	6.760377453799321E11
2.6374759512254306E11	6.8945419361625E11
2.2605248626698434E11	7.050607800039047E11
1.8724439690365216E11	7.229338122636102E11
1.4465298413643442E11	7.432010534626696E11
9.225142007682341E10	7.63880924994198E11
2.9880089489811092E10	7.673443008422183E11
-1.9952649795600094E10	7.588304387755409E11
-6.259312998508788E10	7.517417628667668E11
-1.0278154324056625E11	7.46798728532029E11
-1.4276362225667596E11	7.437950503084406E11
-1.8465802740735635E11	7.426359744424248E11
-2.3234942621344247E11	7.424614939019872E11
-2.913111097603022E11	7.329923617696232E11
-3.420325921025713E11	7.047736868502711E11
-3.809212371072318E11	6.766523171751184E11
-4.1521498027701483E11	6.51534426082189E11
-4.4776428379199054E11	6.289978917398127E11
-4.805081029280815E11	6.08707404387986E11
-5.160546542404196E11	5.900999249760394E11
-5.591784674462023E11	5.694321414835953E11
