Uranus X	Uranus Y
-2.1388965872942546E12	-1.7719630392302688E12
-2.1233513404331636E12	-1.791921692198346E12
-2.1076355679121902E12	-1.8117364948845078E12
-2.091750694922753E12	-1.8314059963817603E12
-2.0756981589024978E12	-1.8509287612500876E12
-2.0594794093296187E12	-1.870303369606467E12
-2.0430959075252183E12	-1.8895284172093145E12
-2.0265491264520535E12	-1.908602515528868E12
-2.009840550501669E12	-1.9275242918093245E12
-1.9929716752753264E12	-1.9462923891332854E12
-1.9759440073681104E12	-1.9649054664914114E12
-1.9587590641594443E12	-1.9833621988526172E12
-1.9414183736067576E12	-2.0016612772291199E12
-1.923923474037049E12	-2.0198014087339724E12
-1.9062759139332622E12	-2.0377813166328145E12
-1.8884772517161138E12	-2.0555997403944404E12
-1.870529055525828E12	-2.073255435744178E12
-1.852432903007569E12	-2.090747174718842E12
-1.834190381099216E12	-2.1080737457187683E12
-1.8158030858171702E12	-2.1252339535552302E12
-1.7972726220393638E12	-2.142226619496253E12
-1.778600603287406E12	-2.159050581312627E12
-1.7597886515081238E12	-2.1757046933245808E12
-1.7408383968553206E12	-2.1921878264499255E12
-1.7217514774722034E12	-2.2084988682533374E12
-1.70252953927399E12	-2.2246367229966484E12
-1.6831742357307417E12	-2.240600311691826E12
-1.6636872276523367E12	-2.256388572158435E12
-1.6440701829773933E12	-2.272000459084031E12
-1.624324776563885E12	-2.2874349440838438E12
-1.604452689977594E12	-2.3026910157611226E12
-1.5844556112808777E12	-2.317767679776093E12
-1.564335234829299E12	-2.332663958926656E12
-1.5440932610807456E12	-2.347378893236048E12
-1.523731396413896E12	-2.361911540039161E12
-1.503251352950594E12	-2.376260974065626E12
-1.4826548483815105E12	-2.390426287523194E12
-1.4619436057987554E12	-2.404406590185286E12
-1.4411193535405254E12	-2.418201009483466E12
-1.420183825051576E12	-2.4318086906007017E12
-1.3991387587588223E12	-2.445228796555793E12
-1.377985897955182E12	-2.458460508270231E12
-1.3567269906850942E12	-2.471503024617778E12
-1.3353637896319338E12	-2.4843555624621987E12
-1.3138980520110835E12	-2.4970173566848145E12
-1.2923315394692222E12	-2.5094876601976396E12
-1.2706660179873936E12	-2.5217657439355566E12
-1.2489032577807212E12	-2.5338508968207695E12
-1.2270450331860417E12	-2.5457424256996313E12
-1.2050931225333765E12	-2.5574396552603896E12
-1.1830493080041592E12	-2.5689419279413135E12
-1.160915375480996E12	-2.580248603831971E12
-1.1386931143890227E12	-2.5913590605634697E12
-1.1163843175237048E12	-2.6022726931857915E12
-1.0939907808622468E12	-2.6129889140383877E12
-1.0715143033615763E12	-2.6235071526221807E12
-1.0489566867476272E12	-2.633826855476832E12
-1.0263197352986733E12	-2.6439474860640767E12
-1.0036052556239857E12	-2.6538685246580923E12
-9.808150564405104E11	-2.6635894682444346E12
-9.579509483498141E11	-2.6731098304267134E12
-9.350147436157006E11	-2.682429141340662E12
-9.120082559436968E11	-2.6915469475772617E12
-8.889333002651508E11	-2.700462812115349E12
-8.657916925271802E11	-2.7091763142606113E12
-8.425852494870145E11	-2.717687049589667E12
-8.193157885110629E11	-2.7259946299014917E12
-7.959851273815203E11	-2.734098683176932E12
-7.725950841117621E11	-2.741998853542473E12
-7.491474767690181E11	-2.749694801234241E12
-7.256441233016963E11	-2.757186202560149E12
-7.020868413688605E11	-2.7644727498616694E12
-6.7847744817213E11	-2.771554151479921E12
-6.54817760293432E11	-2.778430131728712E12
-6.31109593541813E11	-2.785100430871295E12
-6.073547628087222E11	-2.791564805093149E12
-5.835550819262136E11	-2.797823026465504E12
-5.597123635229481E11	-2.8038748829035693E12
-5.35828418879033E11	-2.8097201781275127E12
-5.119050577845988E11	-2.8153587316295537E12
-4.879440884051311E11	-2.820790378643557E12
-4.639473171528229E11	-2.82601497011133E12
-4.399165485610077E11	-2.8310323726418477E12
-4.1585358515860614E11	-2.8358424684634976E12
-3.917602273426374E11	-2.8404451553727495E12
-3.676382732489839E11	-2.8448403466851807E12
-3.4348951862590533E11	-2.8490279711927974E12
-3.193157567147425E11	-2.8530079731229146E12
-2.951187781366717E11	-2.8567803120893643E12
-2.7090037077937112E11	-2.86034496303284E12
-2.466623196797562E11	-2.8637019161564497E12
-2.2240640690465933E11	-2.866851176863471E12
-1.9813441143356894E11	-2.8697927656992817E12
-1.7384810904574875E11	-2.872526718294009E12
-1.495492722113425E11	-2.875053085301609E12
-1.2523966998436176E11	-2.877371932332809E12
-1.0092106789524525E11	-2.8794833398829814E12
-7.65952278423909E10	-2.8813874032582925E12
-5.226390798387718E10	-2.883084232502457E12
-2.792886263113518E10	-2.884573952324255E12
-3.591842145272677E9	-2.885856702023215E12
2.074540716528109E10	-2.886932635412216E12
4.508114314623959E10	-2.8878019207380996E12
6.941362789752052E10	-2.888464740600677E12
9.374112787223822E10	-2.888921291869544E12
1.1806191397508818E11	-2.8891717855994595E12
1.4237426165979297E11	-2.889216446944574E12
1.6667645102526352E11	-2.88905551507163E12
1.9096676691079095E11	-2.8886892430718584E12
2.1524349899058334E11	-2.888117897872721E12
2.3950494186678098E11	-2.8873417601503003E12
2.6374939515908926E11	-2.8863611242407725E12
2.8797516359181256E11	-2.885176298046545E12
3.12180557082355E11	-2.883787602937782E12
3.3636389083258276E11	-2.8821953736555884E12
3.605234854198079E11	-2.8803999582208276E12
3.846576668832017E11	-2.878401717846153E12
4.087647668049648E11	-2.8762010268448228E12
4.328431223892729E11	-2.8737982725330894E12
4.5689107654234985E11	-2.8711938551276685E12
4.809069779549017E11	-2.8683881876430576E12
5.0488918118596814E11	-2.8653816957925737E12
5.2883604674568506E11	-2.862174817894559E12
5.527459411738047E11	-2.858768004781427E12
5.766172371128666E11	-2.8551617197055366E12
6.004483133788793E11	-2.8513564382381885E12
6.242375550337806E11	-2.8473526481635586E12
6.479833534616965E11	-2.843150849374182E12
6.71684106446529E11	-2.8387515537726514E12
6.953382182469813E11	-2.8341552851787886E12
7.189440996664413E11	-2.829362579237346E12
7.425001681182688E11	-2.824373983320872E12
7.660048476901969E11	-2.819190056426027E12
7.894565692117794E11	-2.813811369067198E12
8.128537703256555E11	-2.8082385031737686E12
8.361948955593953E11	-2.8024720519944834E12
8.594783963934541E11	-2.796512620005969E12
8.827027313240894E11	-2.7903608228188457E12
9.0586636592455E11	-2.7840172870782812E12
9.289677729081788E11	-2.77748265036187E12
9.52005432193736E11	-2.7707575610789663E12
9.7497783097212E11	-2.763842678372671E12
9.978834637738788E11	-2.7567386720250566E12
1.0207208325363625E12	-2.749446222365079E12
1.0434884466695349E12	-2.741966020177398E12
1.0661848231208446E12	-2.7342987666099297E12
1.0888084864415599E12	-2.7264451730800117E12
1.1113579688569507E12	-2.718405961182056E12
1.1338318103398635E12	-2.7101818626001187E12
1.1562285586853003E12	-2.7017736190252065E12
1.1785467695855842E12	-2.693181982074803E12
1.2007850067082068E12	-2.684407713214679E12
1.2229418417772166E12	-2.6754515836857075E12
1.2450158546573125E12	-2.666314374437113E12
1.2670056334393794E12	-2.6569968760664795E12
1.288909774526672E12	-2.6474998887653574E12
1.3107268827223896E12	-2.637824222270638E12
1.332455571318897E12	-2.627970695823909E12
1.3540944621872974E12	-2.617940138140981E12
1.375642185864356E12	-2.607733387392039E12
1.3970973816334426E12	-2.5973512911908696E12
1.4184586975965046E12	-2.5867947065896714E12
1.4397247907359644E12	-2.5760645000759966E12
1.460894326967143E12	-2.5651615475702725E12
