Sun X	Sun Y
-1.4576337214149296E8	1.9159214022516054E8
-1.7671075872906783E8	1.9875941536636844E8
-2.086351241054567E8	2.0372579410740858E8
-2.4129859280151403E8	2.062069298042206E8
-2.7433777386721057E8	2.0608566100857258E8
-3.074441393645291E8	2.0341484388430545E8
-3.403955895333415E8	1.9830821725309983E8
-3.730835808367829E8	1.9089729177559885E8
-4.0547544962330186E8	1.8123228190740335E8
-4.37514446596854E8	1.6926962104267076E8
-4.6905620079187727E8	1.5494107649628195E8
-4.9990623863350296E8	1.3824496549968323E8
-5.298835878845814E8	1.1920834793202081E8
-5.5880601977812E8	9.790910656590581E7
-5.86556631323689E8	7.444866811267933E7
-6.130640715090816E8	4.887805623234446E7
-6.38226456060297E8	2.117564457139573E7
-6.618390726263484E8	-8688142.87168363
-6.836374678659242E8	-4.065306401370499E7
-7.03343228696347E8	-7.457116611638564E7
-7.207389788245788E8	-1.1016146552357611E8
-7.357648758744518E8	-1.4710317736080498E8
-7.48497708902809E8	-1.851581901418529E8
-7.590501250370977E8	-2.2424237061146125E8
-7.674451289725248E8	-2.6439375594541064E8
-7.735827059990302E8	-3.056800637338524E8
-7.772054500972874E8	-3.4812551313515776E8
-7.779806629685801E8	-3.915669084982814E8
-7.756486106292241E8	-4.356625166640366E8
-7.701126159468602E8	-4.7997419192568153E8
-7.614617115342855E8	-5.240860207610129E8
-7.499091610373695E8	-5.677038078168355E8
-7.357098650332949E8	-6.107029362575648E8
-7.189999858420265E8	-6.531280626518778E8
-6.997370042279795E8	-6.95010703940574E8
-6.777841291670735E8	-7.36270213486378E8
-6.530094209085459E8	-7.766889458995242E8
-6.25370376468145E8	-8.159528419121052E8
-5.94945223167766E8	-8.537255245711851E8
-5.619352751134014E8	-8.897159832043283E8
-5.265870313817495E8	-9.237768220532632E8
-4.890778781364271E8	-9.558323884800605E8
-4.495313497461034E8	-9.858123174917626E8
-4.0803997085816544E8	-1.0136205832691344E9
-3.6470024376383674E8	-1.039124151317341E9
-3.1964347693790555E8	-1.0621658104216839E9
-2.7305920108601266E8	-1.0825851990965846E9
-2.2520762066377288E8	-1.1003008347363324E9
-1.762956110742902E8	-1.1153325028513997E9
-1.2644692075610211E8	-1.1277112192119036E9
-7.572039117981696E7	-1.1374215051749518E9
-2.416835489159024E7	-1.1443609685653517E9
2.8089445371999282E7	-1.1483565025969372E9
8.082609826033272E7	-1.149224463397175E9
1.3369323533284278E8	-1.1468419581847925E9
1.8629438914533344E8	-1.1412631856087234E9
2.3832490259003568E8	-1.1326755154630501E9
2.8960975268655294E8	-1.1213233022772713E9
3.401136462354052E8	-1.1074219653764546E9
3.8988972543380165E8	-1.0910789240984414E9
4.3899180096645755E8	-1.0722649532320373E9
4.8738839847703946E8	-1.0508355587351689E9
5.348744175881966E8	-1.0266151294121387E9
5.81115235436969E8	-9.995508759341315E8
6.257465656889296E8	-9.697345422348706E8
6.684600801634476E8	-9.374086928319039E8
7.090901767161182E8	-9.028990085598248E8
7.476261430169632E8	-8.665061422027808E8
7.84154546275791E8	-8.284239835743399E8
8.187715910813373E8	-7.887070257123909E8
8.514714887057433E8	-7.473122166822194E8
8.821493093517241E8	-7.042164503247825E8
9.106326851023628E8	-6.594356384829679E8
9.367107026004926E8	-6.130732095566691E8
9.602021564010772E8	-5.653257319906621E8
9.810037022589401E8	-5.164421203268841E8
9.991002076916829E8	-4.6666655210142654E8
1.0145399618116442E9	-4.161843626717497E8
1.0273559355636784E9	-3.6510344976334757E8
1.037543018928715E9	-3.135298010466894E8
1.0450773314768572E9	-2.6156453773100945E8
1.0499105533948478E9	-2.0933807691326946E8
1.0520145187944632E9	-1.5702407949914747E8
1.0514140295518169E9	-1.0480702683826812E8
1.0481796542611841E9	-5.2837062676877186E7
1.0423909349740661E9	-1205227.6722334751
1.0340799069503313E9	5.005465927199895E7
1.0231981026200932E9	1.0087940867545427E8
1.0096864117165447E9	1.511513272395189E8
9.934823554867266E8	2.007013501056867E8
9.745597032458742E8	2.492948531742804E8
9.529753918211739E8	2.966599222154454E8
9.288873897585E8	3.425468288477459E8
9.025283412653197E8	3.867901446640824E8
8.741416518292694E8	4.293495250923862E8
8.438765058641164E8	4.702849104893561E8
8.117765445954057E8	5.0965053746835333E8
7.777987792054448E8	5.474639320700811E8
7.41843559581348E8	5.836391221429049E8
7.038417938728456E8	6.179648033918906E8
6.638332514455935E8	6.50149207412869E8
6.21996344251983E8	6.799035957996911E8
5.786218878132294E8	7.070238458612791E8
5.3403981380101097E8	7.314473568576518E8
4.8851460319048625E8	7.532203467329428E8
4.4224239491593874E8	7.724392425354755E8
3.953157787467465E8	7.892266326649001E8
3.477267099592156E8	8.036492717692565E8
2.9942874524503136E8	8.156642489266762E8
2.5041983416754362E8	8.251185411407658E8
2.008057317683201E8	8.3180295175186E8
1.5081427194712362E8	8.355338771123224E8
1.007465182894715E8	8.36230313604983E8
5.088813342517981E7	8.33900574983852E8
1507326.1036600932	8.286185078226583E8
-4.7193224019806415E7	8.205158949269805E8
-9.508675846329919E7	8.097210933258349E8
-1.420901960455141E8	7.963196184405662E8
-1.881208327649947E8	7.803472617159978E8
-2.3306375924852008E8	7.61810328923691E8
-2.7675923709919006E8	7.407183627425568E8
-3.1901745111463165E8	7.171240409284589E8
-3.596680166873514E8	6.911117885111526E8
-3.9853443990653086E8	6.627811078940213E8
-4.3546295479258305E8	6.322706469446087E8
-4.7033974980806005E8	5.997206211731845E8
-5.030681798107591E8	5.652466627440912E8
-5.335349167934734E8	5.289426992431716E8
-5.615902294307487E8	4.9091128408928835E8
-5.870582303013763E8	4.513010845539317E8
-6.097735521603875E8	4.103327519556335E8
-6.296493118610286E8	3.6827871513846785E8
-6.466655244489235E8	3.2538490540107167E8
-6.608415676858317E8	2.818775401597268E8
-6.722331709162047E8	2.3793826924323216E8
-6.808962894139183E8	1.9368971915105274E8
-6.868481171675879E8	1.4920921229171976E8
-6.90042256745218E8	1.0456688542393956E8
-6.903726085254645E8	5.987529161543113E7
-6.877073680834147E8	1.5331375126763534E7
-6.81956972227404E8	-2.8762199703995768E7
-6.731437317171277E8	-7.206249881140482E7
-6.613796898021822E8	-1.1423526475348812E8
-6.468776601006624E8	-1.5499039406498396E8
-6.299126872004408E8	-1.9414209696435994E8
-6.107501450139334E8	-2.3162366949054322E8
-5.895817399025998E8	-2.6745369400828382E8
-5.664969200698303E8	-3.016718896914908E8
