Moon X	Moon Y
4.439629991803458E10	-1.7166274119453503E11
1.2861718450282202E11	-1.251129930249909E11
1.7534275587117987E11	-4.2226773960035576E10
1.7200523546245422E11	5.253204672560002E10
1.1946229574747646E11	1.3204400580616388E11
3.1921527979474426E10	1.7259948386430542E11
-6.531450937074154E10	1.602301716067676E11
-1.4168726533244806E11	9.65159299397094E10
-1.7135645450439877E11	6.94407050478606E8
-1.4395725165969217E11	-9.57400554941144E10
-6.934965994867805E10	-1.6126933844497812E11
2.7259765761599632E10	-1.7641925683286755E11
1.1587208841659282E11	-1.389390637117456E11
1.713096372616355E11	-6.176584222190621E10
1.788552165745423E11	3.2451414124273724E10
1.3654885314538084E11	1.17309982834774E11
5.547271158633208E10	1.6841897737370663E11
-4.1831278314453926E10	1.693792726945268E11
-1.2600355416286397E11	1.1765075089946446E11
-1.6956715740616745E11	2.783494140255261E10
-1.5761619371232132E11	-7.147017562866737E10
-9.448983818027036E10	-1.4813965455660974E11
-1.5164584900240445E9	-1.7895349674959882E11
9.225806963688348E10	-1.5674041623505878E11
1.6005247238273502E11	-9.012854618760593E10
1.8393248633640912E11	1.1089931480076914E9
1.5783577789508508E11	9.177051606931497E10
8.837233822572847E10	1.5675814835198438E11
-6.003891467885303E9	1.766749033378468E11
-9.822780726877899E10	1.436205619219855E11
-1.5955928509195145E11	6.56527113311539E10
-1.6964917820707858E11	-3.3567613374758087E10
-1.2519773965597284E11	-1.2244132393068967E11
-4.130763813277718E10	-1.7355815669571634E11
5.540188617655299E10	-1.7318952154913095E11
1.3681916818446431E11	-1.2375212390906522E11
1.8120735175046875E11	-4.060991351149327E10
1.773956096612338E11	5.3254917479803314E10
1.2631206596254259E11	1.3263211417385904E11
4.089765835352148E10	1.7533253099866153E11
-5.575738046300577E10	1.6768785238377924E11
-1.352548113117934E11	1.0975243949128583E11
-1.7237893615016196E11	1.7678364676021187E10
-1.548494616826428E11	-8.012687950940971E10
-8.870028009161569E10	-1.5323994646487177E11
4.634882361361128E9	-1.8051164092668643E11
9.71893034839342E10	-1.5610734363164587E11
1.635673971110137E11	-8.889734954761908E10
1.868512563714674E11	1.9511991268872511E9
1.6130836103813165E11	9.224669631480797E10
9.311514727901807E10	1.578651662537265E11
-3.1603219182163775E8	1.7990924109416412E11
-9.317285887593677E10	1.5011259759311896E11
-1.575507368305933E11	7.523676752761566E10
-1.7286618348811896E11	-2.2840629246720135E10
-1.3432118963978476E11	-1.1390579403384546E11
-5.4798555168414276E10	-1.7071784291981143E11
4.107587574832199E10	-1.783071643525645E11
1.2619880179179764E11	-1.3687872057470676E11
1.7855212569163776E11	-5.928905078138477E10
1.8541685307631625E11	3.366829563209855E10
1.4508447792598026E11	1.1810752461035452E11
6.713385668480297E10	1.7172772224720795E11
-2.8672890031818077E10	1.7876891283138663E11
-1.1590640775440514E11	1.3510606823436694E11
-1.6843778666530377E11	5.163383723986085E10
-1.69677030370711E11	-4.729476542930533E10
-1.1947600557445367E11	-1.3188028914458752E11
-3.3952260043035126E10	-1.7782510871579877E11
6.1471299769612595E10	-1.7396397622427957E11
1.4091470536891464E11	-1.2360766852544972E11
1.8458907300722983E11	-4.1374614979509E10
1.8219243707512646E11	5.1462398055424805E10
1.341848002619948E11	1.3154876273315392E11
5.182768391988513E10	1.7791171458173145E11
-4.41730144445455E10	1.7674899170553024E11
-1.2751500596034753E11	1.2620966839905525E11
-1.7346324242398242E11	3.913208148543165E10
-1.6773327583432385E11	-5.934730971199447E10
-1.1240486068475679E11	-1.4019078902766052E11
-2.47680427707606E10	-1.808942127955008E11
6.986846622450339E10	-1.721357535709826E11
1.4656980735375034E11	-1.1843772296056355E11
1.8673458027859302E11	-3.485562142466393E10
1.8110415200412836E11	5.751207485145614E10
1.3085793229874254E11	1.3587399421430429E11
4.757825521235059E10	1.8001395613979596E11
-4.8136280687726456E10	1.768894901566711E11
-1.304794716760508E11	1.2519067679042308E11
-1.7541462564013925E11	3.786318930940458E10
-1.6921559978855252E11	-6.0336061707570946E10
-1.1407003176888303E11	-1.409999129969914E11
-2.689783794992619E10	-1.821076465071719E11
6.7579458517295975E10	-1.7440966110362576E11
1.4491264486835626E11	-1.2209076948006165E11
1.8668667511419287E11	-3.962431827076148E10
1.834616561879422E11	5.252557977440668E10
1.3586762225970248E11	1.3207561380547528E11
5.462199929950244E10	1.7899466745116837E11
-4.068582712875356E10	1.7987898754071487E11
-1.25024722812628E11	1.3237121372280681E11
-1.7437219462777704E11	4.786689650693541E10
-1.7393875899355884E11	-5.0286293901326645E10
-1.2407889099164322E11	-1.3417212590152164E11
-3.992728237618293E10	-1.8105205671959598E11
5.482998454165095E10	-1.8012694106488043E11
1.358275807867168E11	-1.3382000219850392E11
1.8394251119356268E11	-5.507320924417599E10
1.8846084405231155E11	3.6735020722773346E10
1.4833458168450122E11	1.1982846679612679E11
7.235482836854872E10	1.7392370186343857E11
-2.1753304035341534E10	1.8436603707580942E11
-1.1014364008474165E11	1.464415031644864E11
-1.684759984472359E11	6.84976844667253E10
-1.797019373269284E11	-2.8702511686793224E10
-1.406181086839042E11	-1.1802222176675961E11
-6.303109207581885E10	-1.7525296881700494E11
3.1193410569222027E10	-1.86662770095735E11
1.177246338838388E11	-1.514929802385885E11
1.761103529896265E11	-8.007340183672371E10
1.9345552998085568E11	9.955094596068018E9
1.6601216874430362E11	9.757976193349055E10
9.959261129317267E10	1.621411443530992E11
9.067195743797554E9	1.8718821851348563E11
-8.365008810659863E10	1.6463760795212408E11
-1.5411372698972537E11	9.837832627203873E10
-1.8240209118206348E11	5.111476977773784E9
-1.6031424940825784E11	-8.975800196207791E10
-9.457063921123077E10	-1.604934328771052E11
-3.8700190009510713E9	-1.8942045613560544E11
8.801506740270091E10	-1.711710074370242E11
1.5907958114461633E11	-1.1215190979781229E11
1.9357902823234604E11	-2.7325827433710392E10
1.8420467570822617E11	6.361867696965408E10
1.32845016010673E11	1.3989873096522052E11
5.048561687854872E10	1.8322783695325323E11
-4.399723521427327E10	1.817060478732293E11
-1.2703415257929985E11	1.3370514210936612E11
-1.7619534462076776E11	5.016890250702736E10
-1.7751674523950357E11	-4.706139792053775E10
-1.3081086134593103E11	-1.3178666553893279E11
-4.955457732855872E10	-1.8214795713474454E11
4.444426878683299E10	-1.8690731825121472E11
1.2809156957199298E11	-1.469769333960006E11
1.8253426507623053E11	-7.327583843352885E10
1.9625740345146344E11	1.6835402864013506E10
1.6639361712089798E11	1.0315483680154103E11
9.903529810210126E10	1.6604843747780554E11
8.723448784833864E9	1.900036076521256E11
-8.345759612988521E10	1.674672226779722E11
-1.540696258450804E11	1.0217424460872713E11
-1.8385432954795758E11	9.960602632847696E9
-1.644712208449382E11	-8.494520098203455E10
-1.0166949146801964E11	-1.5763402122840332E11
-1.2804434206093414E10	-1.9044187179213086E11
7.947308668395425E10	-1.7718694701089133E11
1.536766781604034E11	-1.2295229285163528E11
1.9385773576667865E11	-4.123470000674052E10
1.9179690399248483E11	4.957983775126795E10
1.4782879475106433E11	1.2956647004146361E11
7.08843208128744E10	1.805193546997018E11
-2.235213847841093E10	1.8946590787871463E11
-1.0990814731070432E11	1.5234364884234814E11
-1.6936412791891492E11	7.668118835985968E10
-1.8455070206857172E11	-1.884583026928349E10
-1.5137406410431427E11	-1.0940061818707906E11
-7.928284000352968E10	-1.719573505591405E11
1.2542321862053032E10	-1.921911107870881E11
1.0166455619467668E11	-1.6726048153240695E11
1.6817337540966916E11	-1.0466385519972897E11
1.9826772662808295E11	-1.9166218140919704E10
1.859312719081631E11	7.057647456132793E10
1.3350336709903096E11	1.4517469291634467E11
5.155947781145155E10	1.876571318633597E11
-4.216277877219911E10	1.8691829085735178E11
-1.2557843945594893E11	1.4119221053324146E11
-1.7739320072706223E11	6.020195834181609E10
-1.8366745698819272E11	-3.609005821097337E10
-1.4286284210596655E11	-1.2305941028894046E11
-6.627974056804561E10	-1.7923230689591156E11
2.631319183841255E10	-1.923633957529262E11
1.1300295208436562E11	-1.6139566073419098E11
1.7500699359860345E11	-9.49225630744179E10
1.9979898769819852E11	-8.108451566794104E9
1.8251806789810077E11	8.053444483172214E10
1.2641648724471625E11	1.521500356653225E11
4.266696642978385E10	1.905779357836084E11
-5.079448062617469E10	1.8569349733540646E11
-1.3216839662391235E11	1.367089263477365E11
-1.809221300333659E11	5.405114947019801E10
-1.8413318604885938E11	-4.216204792426327E10
-1.411284054846491E11	-1.277596146395517E11
-6.3577608934532234E10	-1.8206753587980927E11
2.8920036889634167E10	-1.9358085483133212E11
1.1493816243573933E11	-1.616532430615259E11
1.762239141990801E11	-9.491791425324368E10
2.006409520357039E11	-8.305245804635715E9
1.8349564332855338E11	8.005128631360649E10
1.279577109621252E11	1.516956858069269E11
4.487676895462208E10	1.9076060315744745E11
-4.830595245544291E10	1.87169151362745E11
-1.3028452075764464E11	1.3982906896123154E11
-1.8076065528515604E11	5.8530638673105675E10
-1.8657389622398938E11	-3.7346376635886826E10
-1.4635259086666513E11	-1.2411406324928168E11
-7.087866284124179E10	-1.8107939235305923E11
2.0985026513717163E10	-1.9622931364307013E11
1.0818818592044513E11	-1.6811660287372812E11
1.7244807180679532E11	-1.0449603444408325E11
2.0122765315467593E11	-1.9498432331061718E10
1.89109591781054E11	6.934970035039087E10
1.3826638991533054E11	1.4389126581601822E11
5.836728814034501E10	1.88101935797174E11
-3.430423687804764E10	1.9112810994129657E11
-1.1919826512997395E11	1.5041591087187933E11
-1.7588399755890042E11	7.385076925508914E10
-1.8989990954488474E11	-2.0885383921709473E10
-1.577054311012989E11	-1.1080936304334044E11
-8.787323270756082E10	-1.745839858257299E11
2.188111295653165E9	-1.985301405566793E11
9.18280089546315E10	-1.7918109573214468E11
1.622567027308291E11	-1.224575419001566E11
1.9980820583254108E11	-4.109435402137348E10
1.975277923893789E11	4.825947005605455E10
1.5576552786944403E11	1.2773592781089565E11
8.22152000313851E10	1.8086412716781302E11
-8.686871090277634E9	1.9541194229396652E11
-9.757773465556725E10	1.6644197739863885E11
-1.638585613907028E11	9.879252253655727E10
-1.9110973540502917E11	7.369125912259383E9
-1.7242115527392294E11	-8.615673471872499E10
-1.1280136721843481E11	-1.5965759439856897E11
-2.718675049196642E10	-1.9696817927954736E11
6.458229293290392E10	-1.9147905029904276E11
1.430555600786022E11	-1.46228115336293E11
1.9292544918152194E11	-7.177936808999446E10
2.0502085569298026E11	1.656646800551705E10
1.7713229897430704E11	1.0144165510824162E11
1.1421535232081679E11	1.6591592537134573E11
2.8080130839334026E10	1.961197035481862E11
-6.382837430348864E10	1.8414558921635333E11
-1.4123550422670026E11	1.308038167847527E11
-1.8571636066477396E11	4.694939690907849E10
-1.861921101322267E11	-4.823901989538869E10
-1.4271478827709283E11	-1.324095611707427E11
-6.6299148381585526E10	-1.8660458576092624E11
2.5002183375500397E10	-2.0010688790297147E11
1.113998329025937E11	-1.718976872913309E11
1.7573939905744156E11	-1.0933770022125049E11
2.0612689552209875E11	-2.5622662668577366E10
1.9715142878067487E11	6.287626916900106E10
1.5031688793772882E11	1.3906643594531934E11
7.400117748985614E10	1.8756194937472946E11
-1.721225470392691E10	1.9734991175547037E11
-1.0439201990313545E11	1.646174447200734E11
-1.678754803616821E11	9.493340177490515E10
-1.9239614417281586E11	3.275417093861364E9
-1.7195334822160596E11	-8.929497216196352E10
-1.1184063218221457E11	-1.616170124765919E11
-2.6615913242885517E10	-1.9835285902068173E11
6.462970071233472E10	-1.93238492885244E11
1.4318273569769028E11	-1.4912692329877695E11
1.9419902900752783E11	-7.601738028328712E10
2.0858685555026935E11	1.1528573007036423E10
1.8380646761715897E11	9.687121953212933E10
1.2408732389675293E11	1.6361960647328015E11
4.018469580130375E10	1.980491762115614E11
-5.164689862946422E10	1.9177524955512213E11
-1.3206272110365834E11	1.4436918757231873E11
-1.8276237253311572E11	6.485422303340768E10
-1.9160399250960492E11	-2.939768199677593E10
-1.56570127023958E11	-1.1698680539359932E11
-8.635810240463528E10	-1.7857193725882123E11
2.710006025962156E9	-2.018980865584084E11
9.156320894007716E10	-1.8384903335853528E11
1.6277385598038345E11	-1.2969329335068015E11
2.0339758641840222E11	-5.0872563172909E10
2.0639360791060913E11	3.7498570929984955E10
1.7118440771196E11	1.1895915009788513E11
1.037458973011643E11	1.7793117354390503E11
1.6218531689793821E10	2.0210906876081573E11
-7.437246503914525E10	1.8508180219314197E11
-1.4886613999479684E11	1.2871111533464412E11
-1.9032318859101025E11	4.4079336090223114E10
-1.8892690469324817E11	-5.034442815952955E10
-1.451973334417641E11	-1.334909244189885E11
-6.967863953633662E10	-1.8758412001057996E11
2.0634247560074944E10	-2.0244948660818292E11
1.0706182111720251E11	-1.7683877577886093E11
1.7320882411882315E11	-1.1729343984205563E11
2.07397003954086E11	-3.588325527237501E10
2.0382970890352335E11	5.21874000543648E10
1.6302585513835062E11	1.3078412803834296E11
9.18405711696748E10	1.8498984485557718E11
2.9966208374252715E9	2.0344053966044583E11
-8.631559934032579E10	1.808652098158774E11
-1.5731200418593567E11	1.2027960608956361E11
-1.9398414381233374E11	3.362454057125048E10
-1.877722563873506E11	-6.038519847814597E10
-1.4034427701905856E11	-1.4114517444534418E11
-6.2889033200854904E10	-1.9181855143171628E11
2.756994551558297E10	-2.0323182122787216E11
1.1277487754880823E11	-1.7487679828171387E11
1.7694063703020782E11	-1.1366212227887904E11
2.0898266099530734E11	-3.1696196713171005E10
2.0357210458841815E11	5.600903288122707E10
1.615238797574841E11	1.33651086409272E11
8.97973486122787E10	1.8670593519957758E11
1.0211918986643738E9	2.0418303592527707E11
-8.788504756864195E10	1.8107103613406348E11
-1.5850696607930408E11	1.2043909280134242E11
-1.951616620103894E11	3.403627075502297E10
-1.894139688426006E11	-5.978809572499575E10
-1.427832949862891E11	-1.4079646285508444E11
-6.610380796781758E10	-1.9234609118090396E11
2.40080414761663E10	-2.0520849986592465E11
1.0961161022143352E11	-1.786037909562308E11
1.750682126252043E11	-1.1903687619428174E11
2.0924059878442966E11	-3.816827849605142E10
2.065457537629091E11	4.940421198860817E10
1.6735339062265918E11	1.2818215139785805E11
9.801556750205127E10	1.8374865597102396E11
1.0463196734111069E10	2.049231931375346E11
-7.902070006480753E10	1.8611966907640445E11
-1.5235051383587045E11	1.2945094908518504E11
-1.9360040143919446E11	4.5525889370041E10
-1.9342752132183234E11	-4.822938485270705E10
-1.520110893023385E11	-1.3187347027459554E11
-7.888164333541994E10	-1.8829238569455298E11
1.0190815078948065E10	-2.072268824176088E11
9.750209944045111E10	-1.866707432995766E11
1.6712694883148724E11	-1.320040175134061E11
2.0727960526430768E11	-5.400673575208543E10
2.114886445245411E11	3.3321246242467365E10
1.7905566929294122E11	1.1477380151747856E11
1.1512657735555685E11	1.7585119092233942E11
3.0388090250480877E10	2.0478919731149176E11
-5.9922870967363E10	1.9479743619694522E11
-1.381786889636475E11	1.4619320942940363E11
-1.8791268379207184E11	6.75428941263315E10
-1.9811392142051993E11	-2.5347802871836063E10
-1.665741753359378E11	-1.130547229724959E11
-1.0052483462079576E11	-1.7764519941526474E11
-1.4233721957096228E10	-2.070655692249305E11
7.504266931306651E10	-1.971820124913135E11
1.5091343337890573E11	-1.5143431614196304E11
2.0050230728673788E11	-7.910554740426889E10
2.1586215719877457E11	6.787733776366295E9
1.945752007364996E11	9.14909210882967E10
1.3991773331107312E11	1.6036328876796042E11
6.0699372357369316E10	2.007774337772583E11
-2.9429359797000862E10	2.0422117334234842E11
-1.1363714735702211E11	1.6845895240074155E11
-1.749004805529272E11	9.909035018168794E10
-2.000502523978153E11	9.410312471729687E9
-1.835653728567627E11	-8.223724630333487E10
-1.2927327500483742E11	-1.571128971467241E11
-4.901651251427694E10	-2.0083913861340225E11
4.089543559685985E10	-2.0631165150192114E11
1.2366098487479187E11	-1.7415526779072617E11
1.8504381529805194E11	-1.114334910288685E11
2.1517009109011218E11	-2.9668054426580948E10
2.093697036311903E11	5.715312984712066E10
1.6847949139950415E11	1.3440029192828308E11
9.883138326016975E10	1.8858620902406128E11
1.1853463805608303E10	2.0930383403328824E11
-7.705844703618533E10	1.9133595384264838E11
-1.508291838347711E11	1.3654133673260977E11
-1.942408463615657E11	5.46150371269946E10
-1.9793466816883493E11	-3.829879928265505E10
-1.6122391617803253E11	-1.2334908344142952E11
-9.222841704424155E10	-1.8381142991982443E11
-5.293383620988323E9	-2.0895739067873663E11
8.287453801737097E10	-1.9564993284762988E11
1.5671497474963788E11	-1.4780855388605298E11
2.041590997002167E11	-7.471556613832935E10
2.178617184431375E11	1.0953076075682087E10
1.9572100921182712E11	9.496861569089626E10
1.4102064453372958E11	1.6326239883118356E11
6.2279835267598854E10	2.0369347346030887E11
-2.7386381995388447E10	2.080114774923857E11
-1.1179844842734805E11	1.7388388562636975E11
-1.744715521114726E11	1.0638940268610838E11
-2.0238257809863223E11	1.798143388101618E10
-1.895892889421569E11	-7.385116135016893E10
-1.390168119149419E11	-1.508595028156454E11
-6.144646425058671E10	-1.985731703314849E11
2.767814115607456E10	-2.0925743905935025E11
1.1201730601383017E11	-1.825834220487536E11
1.7734771177533038E11	-1.245636771199904E11
2.1339732058600775E11	-4.5733789057171425E10
2.1473495744192883E11	4.072920043981557E10
1.8111234727282928E11	1.2072556924798418E11
1.1750834055749646E11	1.808779902353883E11
3.3863884617727207E10	2.102913018336628E11
-5.576297365742295E10	2.0250391759496725E11
-1.350298226564089E11	1.573778231706018E11
-1.883461494321571E11	8.220450088312654E10
-2.0464483218121155E11	-8.955838312323265E9
-1.8053762727311972E11	-9.819986692638411E10
-1.2130112333193404E11	-1.6820806383759598E11
-3.91748510527824E10	-2.0636832541676654E11
5.005536321689853E10	-2.0704426782068948E11
1.306076800443738E11	-1.716905287323802E11
1.8933691461416058E11	-1.0754376001194151E11
2.1725241119789713E11	-2.5797161290555794E10
2.1022042501249356E11	6.019627641077529E10
1.6921228560595123E11	1.3656456573642462E11
1.0028674710158972E11	1.905239232530003E11
1.4242384965328417E10	2.121215896261288E11
-7.436246675227013E10	1.9612766491189355E11
-1.4922117927227554E11	1.436834555905354E11
-1.957629256721377E11	6.301055428520779E10
-2.0510940030565552E11	-3.0181658005033848E10
-1.7555613873320682E11	-1.1739807728566495E11
-1.1428076914831467E11	-1.8330329282355365E11
-3.3705465749454865E10	-2.1815604879754465E11
5.217908282139739E10	-2.184265577208951E11
1.3020513565045729E11	-1.8591112937248282E11
1.8931083067997446E11	-1.2646709506198027E11
2.2123827148710803E11	-4.895402440107892E10
2.2103818038831207E11	3.558009860910286E10
1.8764676719816562E11	1.146797871157378E11
1.2458912065796202E11	1.755502092050232E11
4.055972301985151E10	2.067656088539948E11
-5.075727778603207E10	2.007642643983273E11
-1.3249685492693686E11	1.566302061755723E11
-1.8841230606086182E11	8.173882832321951E10
-2.075253822646617E11	-9.35772240161792E9
-1.8721847544627905E11	-9.892390539204974E10
-1.3313424941035812E11	-1.7089479335705173E11
-5.6518899829127304E10	-2.142086413941152E11
2.9078185246072273E10	-2.2382503240008865E11
1.1036407028158748E11	-2.0014403217285437E11
1.75820583770445E11	-1.4785909038119025E11
2.1650005406332382E11	-7.487151946576587E10
2.2652608788718967E11	8.563296421642745E9
2.0360795155991687E11	9.05760771213221E10
1.4968947176351083E11	1.585864935442324E11
7.160010769690779E10	2.0071521662471222E11
-1.8776374543811924E10	2.0795396140307275E11
-1.0562457284030118E11	1.76879058403361E11
-1.7224650276606552E11	1.1183288921341766E11
-2.0551525022986346E11	2.491439766091096E10
-1.9969099914740073E11	-6.70258772335335E10
-1.5750031719614307E11	-1.4709313836088345E11
-8.82850710109951E10	-2.0231812375891467E11
-4.826468148263483E9	-2.2546293334099655E11
7.949585963908669E10	-2.1492691933329648E11
1.525493313480645E11	-1.7375025481231018E11
2.044437529403623E11	-1.084992558207953E11
2.2808532551906454E11	-2.835280366326891E10
2.196415489024463E11	5.563101932715694E10
1.7911151662598203E11	1.3127808428285866E11
1.1099043861762094E11	1.8640337262465836E11
2.4725716604960876E10	2.1056673287903445E11
-6.569008110023447E10	1.975298860208266E11
-1.4377040727471008E11	1.477951015747551E11
-1.9437023082107492E11	6.979399609521454E10
-2.079876154639183E11	-2.1651260254285763E10
-1.832720653222219E11	-1.0936784473649965E11
-1.2651024914845477E11	-1.7831439761109473E11
-4.894434237392018E10	-2.184390323287506E11
3.629589761816897E10	-2.2540977130615967E11
1.1649243059607394E11	-1.9997128418162854E11
1.8068277138272906E11	-1.468566938089825E11
2.2036719817848557E11	-7.378704464767201E10
2.2996699424093552E11	9.312092146943735E9
2.073066933106632E11	9.099498678968916E10
1.5422443540214774E11	1.59135542357534E11
7.718828069104086E10	2.0223824592182397E11
-1.2518383853626423E10	2.1145098690578058E11
-9.977616496409962E10	1.831050808394825E11
-1.6838305691680682E11	1.2083898590938864E11
-2.0519635567567636E11	3.578783069829613E10
-2.0386905399017105E11	-5.601891249439989E10
-1.661667586015213E11	-1.3803323671104117E11
-1.0047268343925415E11	-1.9710279025252524E11
-1.884841935553595E10	-2.2543432802730704E11
6.574321472087568E10	-2.2069042223460345E11
1.4131258533738876E11	-1.851150493638607E11
1.9787535869517734E11	-1.2446983868250134E11
2.2800831869026105E11	-4.713974637786189E10
2.272736588695725E11	3.656737099330821E10
