Europa X	Europa Y
1.1766579045978996E11	7.446302660622683E11
8.479050765377516E10	7.592949002518085E11
2.9563945240572964E10	7.770089988819583E11
-2.6775024206289017E10	7.800523012791392E11
-7.913474801884996E10	7.755362161225603E11
-1.265216374833328E11	7.658366422564934E11
-1.6682142769921252E11	7.530861250117542E11
-1.984085720571999E11	7.499545855293419E11
-2.5164409744134937E11	7.50850967210136E11
-3.049190653161499E11	7.377083773785055E11
-3.537944624203258E11	7.176334196988507E11
-3.976790303619136E11	6.927714285286124E11
-4.3541702376454474E11	6.644621330803091E11
-4.636273536637693E11	6.360973253040615E11
-4.9663848244679785E11	6.250898117340588E11
-5.4276225650547266E11	6.017350913883684E11
-5.841848143001869E11	5.702180250517217E11
-6.205375252388955E11	5.3407834033161426E11
-6.515316741200742E11	4.9466138648073285E11
-6.762829843150122E11	4.529999873576001E11
-6.921926321359865E11	4.114978123324314E11
-7.082125077047717E11	3.8691237924545966E11
-7.401986305471501E11	3.531677657735815E11
-7.667994461948944E11	3.116954273584508E11
-7.880169644368998E11	2.6661958097983868E11
-8.039465437178771E11	2.1928769530312448E11
-8.143175276513087E11	1.705427480236399E11
-8.182854246670348E11	1.2135280677533447E11
-8.134738785139033E11	7.457820889645119E10
-8.122387809176917E11	4.539451197070871E10
-8.24482469175696E11	5.718155984480312E9
-8.308062833558586E11	-3.991879459360786E10
-8.316269327446693E11	-8.774609357701411E10
-8.272386785084578E11	-1.3651750838312335E11
-8.176155504420497E11	-1.8545885924612488E11
-8.023867978098932E11	-2.3378109841529422E11
-7.80576603205337E11	-2.8005394530234033E11
-7.506147546028011E11	-3.18140853853848E11
-7.360067749415646E11	-3.427782120145719E11
-7.253987772700876E11	-3.7977647779442096E11
-7.091301619733315E11	-4.200882294652114E11
-6.876977776805165E11	-4.610174976543216E11
-6.613947287168613E11	-5.014826124236196E11
-6.302318486366439E11	-5.407259244508474E11
-5.939133652224899E11	-5.77871628042488E11
-5.516973618699956E11	-6.112036283472992E11
-5.035534142998726E11	-6.346331701240837E11
-4.688428603595157E11	-6.449083805583494E11
-4.4108178617133514E11	-6.647321600086047E11
-4.0916938894116925E11	-6.879347433878726E11
-3.729792905886197E11	-7.112920346545181E11
-3.327574517586741E11	-7.335528159193167E11
-2.885488235577314E11	-7.539381836738651E11
-2.4010601967634793E11	-7.716299787107865E11
-1.867367609457155E11	-7.850714580300178E11
-1.2821211589693881E11	-7.888692523943906E11
-8.096872896129854E10	-7.771293633156484E11
-4.5007945378235016E10	-7.724485909845493E11
-7.021040575056256E9	-7.715468397185348E11
3.377844749407486E10	-7.707214711808811E11
7.719906725485632E10	-7.685826239749319E11
1.231654991628947E11	-7.643827884564426E11
1.718917659832898E11	-7.57468044035552E11
2.2415449743366043E11	-7.46662451667831E11
2.8139337940494165E11	-7.269737239628445E11
3.2507068897426306E11	-6.898520328630465E11
3.564557789539753E11	-6.609204511449976E11
3.8852562398386896E11	-6.350468368740983E11
4.214194187046619E11	-6.091035279400488E11
4.54806577993732E11	-5.820325631834873E11
4.884746698773913E11	-5.533512119191898E11
5.223803046359842E11	-5.227750709744233E11
5.567303589565532E11	-4.900273053778727E11
5.922511480523405E11	-4.5450872831465436E11
6.312309040922916E11	-4.13045626162284E11
6.544708656073032E11	-3.5369131167640814E11
6.646421268138978E11	-3.05939517352744E11
6.751965746304957E11	-2.610221668049821E11
6.851314978428524E11	-2.1659737340910532E11
6.938892022437969E11	-1.720670063904822E11
7.011598237641656E11	-1.2724316178517871E11
7.067806178376335E11	-8.208550797057672E10
7.107012011298207E11	-3.6608415949016716E10
7.129818070916195E11	9.173469060301958E9
7.138225064897195E11	5.5307173918504745E10
7.136521906512498E11	1.0203538207105756E11
7.134005077878357E11	1.503071539462756E11
7.14064758805683E11	2.0721469787356937E11
6.859889629202168E11	2.6546987809027127E11
6.579226748029985E11	3.106631381762895E11
6.304037530133649E11	3.5262580560037213E11
6.023624870551648E11	3.923402864292416E11
5.733980132229852E11	4.3002451132616266E11
5.4337061410450757E11	4.657205325751792E11
5.122747732315883E11	4.994262358838799E11
4.8018722209605237E11	5.3114567847105914E11
4.472413741054395E11	5.60920049152319E11
4.1361140329656165E11	5.888589781636305E11
3.794964127521207E11	6.15186879855826E11
3.450884803648339E11	6.403289823952621E11
3.104667960329431E11	6.650987273345826E11
2.7511996473457117E11	6.91140645238493E11
2.3522645783347534E11	7.211888059865704E11
1.8109950964655325E11	7.48609651383414E11
1.2244787408001225E11	7.622400309697278E11
6.674956470736378E10	7.680251374006255E11
1.3943242770020773E10	7.692348713896343E11
-3.637308044758407E10	7.670158795207997E11
-8.438282601793323E10	7.6191892892384E11
-1.3010985548937753E11	7.543247540151068E11
-1.7347568138407053E11	7.446058035866193E11
-2.1434123245763568E11	7.332394765733964E11
-2.525720002678214E11	7.209675195359532E11
-2.882750373700528E11	7.091210212661031E11
-3.229683361468044E11	7.001530597274865E11
-3.633487625543477E11	6.950283403741012E11
-4.131783422088297E11	6.838009289911431E11
-4.6342999384317346E11	6.625801761739321E11
-5.102027181725131E11	6.349778199211714E11
-5.530406772056449E11	6.032741159737413E11
-5.920346308386622E11	5.686400787042703E11
-6.273001701957537E11	5.317661739707729E11
-6.589018077636398E11	4.93130156616223E11
-6.868476273804934E11	4.531166628019411E11
