Titan X	Titan Y
-6.21692949980423E11	1.202642872209219E12
-6.600586791991132E11	1.1907764192851648E12
-6.99192665285388E11	1.171292734083608E12
-7.31987198870927E11	1.1465033303267896E12
-7.573261227464751E11	1.1228375657400247E12
-7.806467615760942E11	1.1048885335723906E12
-8.091670517304133E11	1.0910277633567714E12
-8.444351278520552E11	1.0744853744332709E12
-8.804418805355222E11	1.0505916436791841E12
-9.102924550435344E11	1.021409842847403E12
-9.326103829558627E11	9.930517576439863E11
-9.522900388605164E11	9.702008608249707E11
-9.764012880305365E11	9.518774514147623E11
-1.0072530803412927E12	9.318159366279146E11
-1.039711552832817E12	9.049027321299421E11
-1.0668042521491694E12	8.722367732003392E11
-1.0861787136923894E12	8.394083328736213E11
-1.1016167608742937E12	8.115268245807075E11
-1.119994790052918E12	7.889247796809452E11
-1.1450483993427092E12	7.663097864092518E11
-1.1732759063620383E12	7.378471835839972E11
-1.1977101443676006E12	7.029926166180695E11
-1.2145226727714888E12	6.663724566698855E11
-1.2257523564785398E12	6.335252017687461E11
-1.237612099938317E12	6.065268789698763E11
-1.255417907557717E12	5.818232574007146E11
-1.2782185406424753E12	5.531739554477489E11
-1.2997372096659604E12	5.178581030342194E11
-1.314562291277612E12	4.787860118202624E11
-1.3223683561567883E12	4.4148126556437634E11
-1.3278508321955952E12	4.097791979875082E11
-1.3372617558801697E12	3.8266808624464746E11
-1.3528502056557197E12	3.5462124823170325E11
-1.3704156095134487E12	3.2076141703708765E11
-1.3835836669473748E12	2.8134788896010675E11
-1.3893040027204302E12	2.4092346087576883E11
-1.3897530361834734E12	2.0452036369510236E11
-1.3907035486296157E12	1.7398222460325317E11
-1.397166472014149E12	1.4612611615292154E11
-1.4086330571185796E12	1.1512879938776108E11
-1.419487118950647E12	7.801071917934319E10
-1.424340083788023E12	3.693093254599586E10
-1.422074553764448E12	-3.113669469005658E9
-1.4162945299346829E12	-3.798936388641577E10
-1.4128815661161736E12	-6.74421839875078E10
-1.4154014353405256E12	-9.579010179725427E10
-1.4215898825864146E12	-1.2838401987681648E11
-1.425528272868848E12	-1.667323994828762E11
-1.4228582102471177E12	-2.077299644093706E11
-1.4136746426225967E12	-2.464460300333154E11
-1.40222120988473E12	-2.795223652112605E11
-1.3941087171873132E12	-3.0766460100697784E11
-1.3918734738429536E12	-3.355951377235778E11
-1.3924324843550308E12	-3.681291305963329E11
-1.3899910442574797E12	-4.059701733106363E11
-1.3808503863979011E12	-4.456880084274388E11
-1.365647338868509E12	-4.825497052120041E11
-1.3487617601392888E12	-5.1362975646892175E11
-1.3355264298239646E12	-5.3997838440607275E11
-1.328064474618368E12	-5.663065623446354E11
-1.3231682323835103E12	-5.971486754934995E11
-1.3152390383564233E12	-6.330283564456212E11
-1.300777634496183E12	-6.705854425697513E11
-1.280403454630104E12	-7.0525817257635E11
-1.2582953815205977E12	-7.34174034786398E11
-1.2396289211326562E12	-7.581975995666447E11
-1.2267052340333174E12	-7.817578967170343E11
-1.2167419760912273E12	-8.094033526660724E11
-1.2043369210194932E12	-8.420192911980652E11
-1.1857790928963347E12	-8.76633274144791E11
-1.1611969557243792E12	-9.088294873561638E11
-1.1342690291130217E12	-9.354783030945975E11
-1.110070036545298E12	-9.568101524238253E11
-1.0915319260541946E12	-9.76678783003622E11
-1.0768289337361234E12	-9.9979661694935E11
-1.0608898370107156E12	-1.027872762602509E12
-1.0395109802834999E12	-1.0586793331116917E12
-1.0119193338008525E12	-1.0880316804566498E12
-9.809470078215405E11	-1.112378859760858E12
-9.514339711664807E11	-1.130962690501451E12
-9.271523468864237E11	-1.1466631494928364E12
-9.07762817098297E11	-1.1642132424041707E12
-8.889449381184606E11	-1.1864595633623262E12
-8.659612237120972E11	-1.2123743782020874E12
-8.368114613933752E11	-1.2382774887431692E12
-8.030752519395548E11	-1.2602473276081333E12
-7.689811586260868E11	-1.2763442577398452E12
-7.389903387372838E11	-1.2880162684064543E12
-7.146193715736268E11	-1.299497824563639E12
-6.930358185009633E11	-1.3147380789763447E12
-6.693484424341638E11	-1.3344063801096187E12
-6.401900130168425E11	-1.3558405393599646E12
-6.054845108279249E11	-1.3750711527004856E12
-5.682768219840782E11	-1.3890540384710535E12
-5.331411804132144E11	-1.3974620209597559E12
-5.033698227020595E11	-1.403233738448316E12
-4.7842065456292737E11	-1.410791456785418E12
-4.542162140438571E11	-1.4227450965030508E12
-4.2631103556115625E11	-1.4381784297420933E12
-3.927082454553218E11	-1.4537122624938496E12
-3.546556440684146E11	-1.4656295130045366E12
-3.159287092918568E11	-1.4718402325199224E12
-2.808474597487964E11	-1.4732500542208235E12
-2.5145428302307837E11	-1.4735416153294211E12
-2.2583655565510303E11	-1.4767406680899827E12
-1.995480754195694E11	-1.4842977635288792E12
-1.6882720244663953E11	-1.494388783762389E12
-1.326755249437801E11	-1.503434755825428E12
-9.310777118077403E10	-1.5081088310432349E12
-5.415373136653084E10	-1.507068300394191E12
-1.970172171608032E10	-1.5019708214937954E12
9.12792075407295E9	-1.4967390817781375E12
3.49514487656481E10	-1.4949174352511292E12
6.218194228055101E10	-1.4972263515602031E12
9.404190464481485E10	-1.5014338931676643E12
1.309621378252802E11	-1.5039888574659226E12
1.7059158184343704E11	-1.501879173361731E12
2.088962439731218E11	-1.49418843622086E12
2.423226663337538E11	-1.4828949794301663E12
2.7021331515292905E11	-1.4719115075202227E12
2.954009609128673E11	-1.4644727278517976E12
3.221574467723097E11	-1.4610060749280674E12
3.534374132245996E11	-1.4592065903935203E12
3.894959386194957E11	-1.4556268712648003E12
4.279691415967817E11	-1.4474101099463943E12
4.64935705656217E11	-1.433730716649051E12
4.969680781938738E11	-1.4165337417376853E12
5.234206510790059E11	-1.399612789676994E12
5.4698995020113574E11	-1.386135297466938E12
5.718057865596661E11	-1.3766185989181145E12
6.008298769730024E11	-1.3689350985417324E12
6.344809414735796E11	-1.359771500391877E12
6.706473130958964E11	-1.346268336670975E12
7.056071910576814E11	-1.3273927893575215E12
7.35867164295715E11	-1.3047467675602686E12
7.603965473687305E11	-1.2819081643315906E12
7.814411942133479E11	-1.2621780890078958E12
8.02960432039401E11	-1.2464931044339004E12
8.281369966204819E11	-1.2331439386472385E12
8.578463655802927E11	-1.219012573100511E12
8.904783467012727E11	-1.2011386177639368E12
9.226463249986932E11	-1.1780575582346692E12
9.50717342081455E11	-1.1507349341890598E12
9.72965905341232E11	-1.122347467701137E12
9.908401704266798E11	-1.0964049868161346E12
1.0079759671541312E12	-1.0745303117002799E12
1.0278706275034927E12	-1.0557093293909469E12
1.052095844881281E12	-1.0371691753434852E12
1.0797970960274636E12	-1.0158521180125842E12
1.1081400792619597E12	-9.897483890088447E11
1.133469709665138E12	-9.589362897397216E11
1.1532258132562598E12	-9.258718591869349E11
1.167679348677124E12	-8.941312344056112E11
1.179798473921598E12	-8.661712932552849E11
1.193290664837863E12	-8.419821090876483E11
1.2105626106024546E12	-8.194136084926118E11
1.2317671767874126E12	-7.954545193339164E11
1.25490596537775E12	-7.67578437670095E11
1.2766177550772468E12	-7.348487195880488E11
1.293664887103179E12	-6.986136972322968E11
1.3048610742601716E12	-6.62079151736182E11
1.3119654132201475E12	-6.284334947763477E11
1.3185030361334097E12	-5.989338825395704E11
1.327650451657481E12	-5.724536566904138E11
1.3407618931831416E12	-5.463533643255424E11
1.356987465246328E12	-5.177848699398365E11
1.3736917101424229E12	-4.84862259329649E11
1.3874588924438833E12	-4.475688484835606E11
1.3957449154557026E12	-4.080825578903602E11
1.3985328919182524E12	-3.697858810089914E11
1.3984261155770222E12	-3.3522586827984906E11
1.3989558000159827E12	-3.047300524201355E11
1.4026763964265579E12	-2.765477981977383E11
1.4101629892694087E12	-2.4791389052671588E11
1.41995394443228E12	-2.1626494534488028E11
1.4291337849778364E12	-1.8026508111074564E11
1.4344606748686162E12	-1.4053969931718073E11
1.4340325111551519E12	-9.969546129849367E10
1.4286042175167703E12	-6.1014156829405235E10
1.4211517910985327E12	-2.648900863216968E10
1.4150228041154558E12	4.127429623893658E9
1.4122927311845222E12	3.2871481474619606E10
1.4130633410535725E12	6.24760292825218E10
1.4155669867831846E12	9.525187783810904E10
1.4168231969727542E12	1.32169473267592E11
1.4138020114580037E12	1.722571827915139E11
1.4050178118287092E12	2.127599543554011E11
1.3916039020271167E12	2.5054765858643594E11
1.376638749786921E12	2.839542814343502E11
1.3632985041026665E12	3.134905780132462E11
1.3533958052648179E12	3.4127003155740106E11
1.3468337428833005E12	3.699489549872119E11
1.3417667148239897E12	4.016878807675174E11
1.3352643094552478E12	4.373034935458639E11
1.3244428552936396E12	4.7574223626716473E11
1.3079578511941309E12	5.1428223744176587E11
1.2869855627704155E12	5.49888653866542E11
1.2645560272689578E12	5.809677380873369E11
1.243764732152161E12	6.080362328869932E11
1.2263808835713816E12	6.33147700673736E11
1.2123451430692695E12	6.588820159347443E11
1.1999143063719285E12	6.873672973399802E11
1.1862767830148672E12	7.194677667687417E11
1.168606331323913E12	7.542735514590015E11
1.1454475218219268E12	7.892375400447577E11
1.117726615745255E12	8.213588872403397E11
1.0882968691269045E12	8.488820411992218E11
1.060262106169919E12	8.720985941756995E11
1.0355440293692953E12	8.928827970617166E11
1.0143272842572001E12	9.137334756252584E11
9.951358286900044E11	9.368411311055822E11
9.753496772211112E11	9.632884649377323E11
9.521454290668867E11	9.925047961771558E11
9.237714294284869E11	1.022267063659218E12
8.906392609033568E11	1.0496183420293595E12
8.552410298135105E11	1.0724685581993036E12
8.207089559760311E11	1.0906527296170886E12
7.892729405869476E11	1.1057188118243604E12
7.615450617964034E11	1.120040581003332E12
7.364855951129225E11	1.1359117384839744E12
7.11782116848514E11	1.1547550235623943E12
6.846335067466304E11	1.1765098462343813E12
6.529028640890413E11	1.199452573799185E12
6.162744989591705E11	1.220793161047074E12
5.766082654337883E11	1.2380594143161807E12
5.369400320794608E11	1.2504100973304038E12
4.998866206851336E11	1.2588545512876963E12
4.6664753395970575E11	1.2655289547494438E12
4.367930612056959E11	1.2727946940694683E12
4.084927577231308E11	1.2824564554562358E12
3.790948213565934E11	1.2950947155336768E12
3.461096230614902E11	1.309681296348266E12
3.083836838010574E11	1.3238231917080708E12
2.6684095838413165E11	1.3348069029311523E12
2.2409736789676474E11	1.3409956966999734E12
1.8306800571565323E11	1.3425807551491484E12
1.4564999493225732E11	1.3412398109924119E12
1.1219150454249533E11	1.339274881852633E12
8.155131979795076E10	1.338806836652606E12
5.147006310922702E10	1.3410948045665356E12
1.9298785056418064E10	1.3459877489451624E12
-1.6913033449958899E10	1.3517930492236665E12
-5.739835272717799E10	1.3558870276338442E12
-1.0042249738094044E11	1.3559532367160176E12
-1.431416217002222E11	1.3511310173816296E12
-1.8300974072027945E11	1.3422865950218335E12
-2.1875942737298456E11	1.331407410109227E12
-2.5064013871492432E11	1.3207564134896587E12
-2.802221317584708E11	1.312162296829572E12
-3.099410054027669E11	1.306416850070575E12
-3.4227437974239276E11	1.3028399172843127E12
-3.7863985743143195E11	1.299370264965134E12
-4.1860030781467633E11	1.2934153123699329E12
-4.6000259616134576E11	1.28309367266996E12
-5.000431448146035E11	1.2680961742871482E12
-5.36542485862364E11	1.2496605637445466E12
-5.686763524098342E11	1.2298796456178313E12
-5.970570796040026E11	1.2109105052404656E12
-6.234714808669994E11	1.1943374403251843E12
-6.503843039396165E11	1.1806318425347512E12
-6.800794569758088E11	1.168805080648542E12
-7.135924668487056E11	1.1566428104799763E12
-7.501013469902765E11	1.141669888850392E12
-7.872969947687114E11	1.1223244904233052E12
-8.224969131661354E11	1.0986064075040533E12
-8.537776308454095E11	1.0719098927087129E12
-8.805609409570277E11	1.0443312894690535E12
-9.036276971709224E11	1.0179296598863289E12
-9.248304046766758E11	9.941396486685887E11
-9.465937319789929E11	9.732808108839343E11
-9.710746115611226E11	9.542571496953804E11
-9.991364637515815E11	9.348355936426313E11
-1.0298254299384915E12	9.12634901551077E11
-1.060828942514842E12	8.862431110447789E11
-1.089571224614792E12	8.557576347277026E11
-1.114245351658847E12	8.225789869802585E11
-1.1343388580876067E12	7.887571110661182E11
-1.1506415006107856E12	7.562917426915674E11
-1.1649617593796362E12	7.265740572112781E11
-1.1796534497388625E12	6.9993207022292E11
-1.1968398753735825E12	6.753379170415792E11
-1.217426612398701E12	6.506342248277258E11
-1.2405485266285981E12	6.234716906214003E11
-1.2639887685404773E12	5.924140806989369E11
-1.2852349605658203E12	5.574760873105208E11
-1.3024654729739773E12	5.1994596670390497E11
-1.3150751299505918E12	4.817905666287585E11
-1.323723718296499E12	4.4498902301219806E11
-1.3300839395266829E12	4.109838391203262E11
-1.3364109136865383E12	3.802467026224442E11
-1.344862071870071E12	3.5197248451797955E11
-1.3565669330077546E12	3.2418197457044434E11
-1.370960310698287E12	2.9452063321792334E11
-1.386027474424609E12	2.6137389823523593E11
-1.3992923550468425E12	2.245083215037811E11
-1.408813502310657E12	1.8498534885937778E11
-1.4137574520879973E12	1.4463796802417712E11
-1.4145233890896484E12	1.0543970846635564E11
-1.4125536542777217E12	6.895281111511652E10
-1.4099570137904668E12	3.589448470717922E10
-1.4089347218150337E12	5.813208364410933E9
-1.4109506496638997E12	-2.295604713221752E10
-1.4159442430005386E12	-5.272834718466788E10
-1.4222692670275073E12	-8.539780760063669E10
-1.4275192864587896E12	-1.2160858008678868E11
-1.4295685592267534E12	-1.6065934424584378E11
-1.4272463539683792E12	-2.009339314124451E11
-1.42056538461793E12	-2.4049237253903983E11
-1.410625649889763E12	-2.776251029885791E11
-1.399309438232712E12	-3.113049567236981E11
-1.3888061784032925E12	-3.4153320334485657E11
-1.3809177544808328E12	-3.695068770040605E11
-1.3762373695626553E12	-3.973432054609093E11
-1.3737294512598E12	-4.271996961943763E11
-1.3712091509958298E12	-4.602710391400368E11
-1.3663738902375298E12	-4.963861879864837E11
-1.3576419022467332E12	-5.3427605798060187E11
-1.344526128245101E12	-5.721180707341866E11
-1.3276539521565889E12	-6.080862674456438E11
-1.3085601945399263E12	-6.40825525453196E11
-1.2893089785229905E12	-6.698317824006201E11
-1.2719343193432046E12	-6.957055688823228E11
-1.2576961215978887E12	-7.201297557131002E11
-1.2464107418242292E12	-7.453248078096782E11
-1.2364257029427158E12	-7.730620744694243E11
-1.225415398061238E12	-8.038938499896185E11
-1.2113783988686328E12	-8.370963348491343E11
-1.1932405056654304E12	-8.711142737305269E11
-1.1710251708793062E12	-9.041085441420101E11
-1.1457621983163784E12	-9.344456773430851E11
-1.1192221899832007E12	-9.611127703768044E11
-1.0934838551818545E12	-9.840405948013853E11
-1.0703205645027972E12	-1.0042575772202871E12
-1.0504821453507058E12	-1.0236936429812458E12
-1.0332289236104718E12	-1.0444750555731857E12
-1.0165988194302607E12	-1.0679741354276624E12
-9.983243884065898E11	-1.094275532421894E12
-9.767149966931161E11	-1.122332448799752E12
-9.510799234877114E11	-1.150475777915578E12
-9.217792719732146E11	-1.1769294842887131E12
-8.900776766501686E11	-1.200248395460463E12
-8.578476109843759E11	-1.2196918157463801E12
-8.27100838584199E11	-1.235499565277525E12
-7.993554997694354E11	-1.2489574746838103E12
-7.749841331995659E11	-1.2620787161091057E12
-7.529221619301621E11	-1.276838149020848E12
-7.31096222956258E11	-1.2943101714336104E12
-7.073523186641681E11	-1.3142996889889636E12
-6.802320553821052E11	-1.3356025954750376E12
-6.492856395376823E11	-1.3565272556323933E12
-6.150596967367821E11	-1.375375652900343E12
-5.789276949660454E11	-1.390842267931414E12
-5.4278300088210046E11	-1.4023592808605713E12
-5.085561484636939E11	-1.4103402716593655E12
-4.77586308964295E11	-1.4161869584075383E12
-4.500360685403482E11	-1.4219078321542354E12
-4.2470836049192914E11	-1.429355712396189E12
-3.9952807807407184E11	-1.4394472479927122E12
-3.724338818616948E11	-1.4518735301578687E12
-3.420901856291779E11	-1.4653882329228152E12
-3.081520250408785E11	-1.4783211378908076E12
-2.7122663538030106E11	-1.489035011552108E12
-2.3269982864615115E11	-1.496296245539135E12
-1.9443878717652155E11	-1.4996006394307505E12
-1.5831820885371484E11	-1.4994050143181406E12
-1.256064348757447E11	-1.4971158005102747E12
-9.64212757412435E10	-1.4946976565306882E12
-6.958541713561461E10	-1.4939457169081853E12
-4.308514404343086E10	-1.49575934216404E12
-1.4905719318050417E10	-1.4998593383017898E12
1.6277824766751925E10	-1.505046309210731E12
5.083021121810537E10	-1.5096957186676138E12
8.819228390430814E10	-1.5122043206544302E12
1.2704694441765593E11	-1.5113422263022495E12
1.6558898340330997E11	-1.5065637236749814E12
2.0196496853344986E11	-1.4982461217228738E12
2.3486667026846457E11	-1.487704359057692E12
2.640700296340247E11	-1.4768356147808037E12
2.906034292674701E11	-1.4674402348428127E12
3.1636409627416364E11	-1.460522923818341E12
3.433556740079381E11	-1.4559638850554038E12
3.7299131152547546E11	-1.452697486936599E12
4.057699073679663E11	-1.4491719563727817E12
4.4128001578375635E11	-1.4437980042557805E12
4.783503868339062E11	-1.435295149977229E12
5.152826872576091E11	-1.42298798475593E12
5.502311178610491E11	-1.4070601932699048E12
5.817586659630221E11	-1.3886339449395647E12
6.093997583478417E11	-1.3694993108482288E12
6.339088999600544E11	-1.3514985162486426E12
6.5699308724387E11	-1.3358352202280352E12
6.80643133469811E11	-1.3226680389593838E12
7.064289613683612E11	-1.3111665531937368E12
7.350870220535171E11	-1.299901905812271E12
7.664514919339557E11	-1.287299101908263E12
7.995768776096371E11	-1.271996324147096E12
8.329362350300662E11	-1.2531303049903696E12
8.647234576445636E11	-1.2305958724640808E12
8.933355559969452E11	-1.2052056312596152E12
9.179550690268589E11	-1.1785578876811567E12
9.389283779107078E11	-1.1525237936970356E12
9.576632542224761E11	-1.128559601590761E12
9.760806765666942E11	-1.1072037016942854E12
9.959234122870826E11	-1.0879804341906577E12
1.0182458087199248E12	-1.0696744918590476E12
1.0432275115857998E12	-1.0507621488723479E12
1.0702361908744088E12	-1.0297993221586924E12
1.0979971953263209E12	-1.0057145845024178E12
1.1248271892365193E12	-9.780595832921501E11
1.1490048911167683E12	-9.472234530125496E11
1.1693130860576587E12	-9.144681784519983E11
1.1855520917155295E12	-8.815974872679637E11
1.198672451305827E12	-8.503132046195854E11
1.2104014038630015E12	-8.216034988061073E11
1.22259662087949E12	-7.954710416881191E11
1.2366586575647048E12	-7.710487862411758E11
1.2532028518369878E12	-7.469577631392996E11
1.2720099419087405E12	-7.21711800432575E11
1.292149120106475E12	-6.94046296171168E11
1.312170319667066E12	-6.631692310809977E11
1.330369023215285E12	-6.289836916409636E11
1.3452053235728306E12	-5.92247130324416E11
1.3558550669212683E12	-5.544869916650482E11
1.3626089687785964E12	-5.17529114207135E11
1.3667902472824175E12	-4.8282139875785815E11
1.3702247395175178E12	-4.509510324826453E11
1.374604524964834E12	-4.2155830516498114E11
1.3810247154879688E12	-3.935668121820987E11
1.3897828995358335E12	-3.6555480522776807E11
1.4004021561095723E12	-3.3612032676981805E11
1.4117808930470444E12	-3.041682708144499E11
1.422399298898317E12	-2.6913327864448264E11
1.4306049773713748E12	-2.311742562481476E11
1.4350508983959468E12	-1.9128159534956796E11
1.4352234934127456E12	-1.511077528446126E11
1.431738535421807E12	-1.1242116089294417E11
1.4261158895103904E12	-7.644463110528581E10
1.420176829860078E12	-4.348514148107389E10
1.415451460411913E12	-1.2969123142576769E10
1.4128153655896233E12	1.627422888045001E10
1.4123675290358318E12	4.565489672562735E10
1.4134869966867468E12	7.649165979246658E10
1.4149929440234507E12	1.0975130473495161E11
1.4153601135243486E12	1.4584547563925317E11
1.413012103137028E12	1.8446314219161972E11
1.4067512500769263E12	2.24501398080685E11
1.3962523849608455E12	2.642730097911907E11
1.3822998755430662E12	3.020723308105667E11
1.3664978037034905E12	3.368170098557726E11
1.3506387024995396E12	3.683549910331945E11
1.336144258174272E12	3.973628419068366E11
1.3237661878585286E12	4.2503884071753796E11
1.3135090159905425E12	4.5276379208066675E11
1.3046977994752983E12	4.8179818983608057E11
1.2961369098556826E12	5.130365136297748E11
1.2863291610598162E12	5.4681549552889435E11
1.27376724319899E12	5.827686376904944E11
1.2573374401314392E12	6.197794676636434E11
1.2367763749713552E12	6.56184660429115E11
1.2128983603620376E12	6.903143832880498E11
1.1873162170417717E12	7.211236756828458E11
1.1618078799533875E12	7.48497318086962E11
1.1377591974523655E12	7.731305199155295E11
1.1158897838459556E12	7.962094499820779E11
1.0961989377099637E12	8.19084914282507E11
1.0780326832971136E12	8.42991604647054E11
1.0602301014043414E12	8.688118102223745E11
1.041337724457763E12	8.968851753335615E11
1.0198954372820378E12	9.268742713142583E11
9.948091557516464E11	9.57728393662683E11
9.657677661037893E11	9.878566970251119E11
9.334898896626523E11	1.0156037372777208E12
8.995230815869626E11	1.0398652323453284E12
8.656465812335724E11	1.060446855934416E12
8.332856371569762E11	1.0779844965966561E12
8.032146943094956E11	1.0936221361508954E12
7.755061466480579E11	1.10868333181737E12
7.49594242927613E11	1.1244050648823599E12
7.244007918974303E11	1.1417121701248896E12
6.985299018151172E11	1.1610220183167534E12
6.705434019865494E11	1.1821032425298755E12
6.393111166327566E11	1.2040358937861877E12
6.043919004885812E11	1.2253486620097505E12
5.662998757609121E11	1.2444082314610754E12
5.264211253614566E11	1.2599874342055127E12
4.865163085164065E11	1.2716993175788264E12
4.4810946894130084E11	1.2800261270827659E12
4.1211508660778217E11	1.2860288934431848E12
3.787529904835423E11	1.2910013432557544E12
3.4760846927933887E11	1.296199458414338E12
