Jupiter X	Jupiter Y
6.887445592504677E11	2.7459362409244205E11
6.692974002795355E11	3.1981074068285077E11
6.470424945928263E11	3.6368585868124475E11
6.220779222507866E11	4.06038041357756E11
5.945145138203188E11	4.4669394951808453E11
5.644751907267013E11	4.8548934249429974E11
5.320937990115434E11	5.222700602606589E11
4.9751408286482855E11	5.568926849772202E11
4.608887098505335E11	5.892251504660795E11
4.223782600176208E11	6.19147299585723E11
3.8215015130511743E11	6.465513913446047E11
3.403773338331338E11	6.713425292947401E11
2.972367897169801E11	6.934381999562665E11
2.529100572994271E11	7.127678984877848E11
2.075819743974158E11	7.292751079356865E11
1.6143847717993494E11	7.429165822698912E11
1.1466593735153221E11	7.53661804440284E11
6.745035025797547E10	7.614927939956255E11
1.9976479767052227E10	7.664038330203575E11
-2.7572952310482647E10	7.684011263098694E11
-7.501802036752936E10	7.675024421507618E11
-1.2218240270541881E11	7.637368218860337E11
-1.6889459283960254E11	7.571438761602399E11
-2.149878874386972E11	7.477722588204867E11
-2.603001494314259E11	7.356799808234891E11
-3.0467464658211743E11	7.20934082527682E11
-3.479604820226927E11	7.036103102323407E11
-3.9001339733596545E11	6.837925329099908E11
-4.3069609966653064E11	6.615718284501488E11
-4.698783350569997E11	6.370458555843972E11
-5.0743700751643115E11	6.103183757623334E11
-5.432563727756342E11	5.814988600602322E11
-5.772285655157325E11	5.507019434753278E11
-6.092534330805465E11	5.1804601931084247E11
-6.392376138298281E11	4.836535255393871E11
-6.670954791292439E11	4.476509810541384E11
-6.927493488397484E11	4.101678898687696E11
-7.16128800392278E11	3.713360865339188E11
-7.371704703417186E11	3.312901816747005E11
-7.558187608801997E11	2.9016718948178265E11
-7.720257830950571E11	2.4810577206331433E11
-7.857511802040111E11	2.052459061941878E11
-7.969622307749935E11	1.6172857935454916E11
-8.056338001909595E11	1.1769493598620337E11
-8.117473540005388E11	7.328610152542857E10
-8.152912284444386E11	2.8643731268129578E10
-8.162609935466799E11	-1.6090520089115772E10
-8.146593156479197E11	-6.077541537487466E10
-8.104958843143796E11	-1.0527036974883644E11
-8.037875723900758E11	-1.494357763063667E11
-7.945580684529518E11	-1.931340882187875E11
-7.828364389725953E11	-2.3622875493970068E11
-7.686591719171249E11	-2.785839142819738E11
-7.520699589452809E11	-3.200661692744712E11
-7.33118696510762E11	-3.6054477559674133E11
-7.118613612409376E11	-3.998911854288265E11
-6.883603836115693E11	-4.3797924756989453E11
-6.626846330553125E11	-4.746856460936909E11
-6.349092980638466E11	-5.098902015345495E11
-6.051157927057406E11	-5.4347612344278107E11
-5.733916884109841E11	-5.753302505864119E11
-5.398306936185021E11	-6.053432898508466E11
-5.045327287374584E11	-6.33410147967629E11
-4.6760393333632794E11	-6.594305285081154E11
-4.291564142836975E11	-6.833097910035074E11
-3.893062836555376E11	-7.04959129484245E11
-3.481750185467246E11	-7.242931684778572E11
-3.0589054525831934E11	-7.412327216495526E11
-2.6258595919993735E11	-7.557051409632086E11
-2.183992975548898E11	-7.676444381471298E11
-1.7347332666770297E11	-7.769916007943954E11
-1.27955312541647E11	-7.836949180369242E11
-8.199687369850798E10	-7.877103306369254E11
-3.575382659689653E10	-7.890021262979359E11
1.0614701341951578E10	-7.875436100974491E11
5.694690782381445E10	-7.833168899239084E11
1.0307833971596751E11	-7.763131078826893E11
1.488422647794519E11	-7.665329808372211E11
1.9407019791000653E11	-7.539872468935885E11
2.3859247875328867E11	-7.386972184367968E11
2.8223965101391144E11	-7.206952754631318E11
3.2484308553294305E11	-7.000234935503103E11
3.662341437890142E11	-6.767347122027308E11
4.062456829132876E11	-6.508933068487736E11
4.447128077922742E11	-6.225754059811823E11
4.8147459694595416E11	-5.918690845064985E11
5.163748598517876E11	-5.588733160682053E11
5.492624415917511E11	-5.236980586441132E11
5.799921936099222E11	-4.8646428838339526E11
6.084259597302996E11	-4.473037509095152E11
6.344335205666306E11	-4.0635859750649927E11
6.578935161143802E11	-3.637809325550317E11
6.786943546464088E11	-3.197322729504462E11
6.967351206719227E11	-2.7438289882719846E11
7.119264379783671E11	-2.2791099896679474E11
7.241909419769839E11	-1.8050174687344684E11
7.334641494300757E11	-1.3234695591200845E11
7.396955736637975E11	-8.364336576454985E10
7.42848442364525E11	-3.45915422680422E10
7.429002347113899E11	1.4604863319243647E10
7.39843120278182E11	6.374032744516522E10
7.33684159201213E11	1.1260871779093242E11
7.244453560028262E11	1.6100455446960776E11
7.121635806615999E11	2.0872426603605658E11
6.968903517419751E11	2.555674268672825E11
6.786914722718533E11	3.0133793959740027E11
6.57646547677552E11	3.458450690896005E11
6.338486896442075E11	3.889042745487393E11
6.074045414073287E11	4.3033870998511694E11
5.78432849212898E11	4.69981025058262E11
5.470630214283185E11	5.076736118477952E11
5.13434538580537E11	5.432690757515053E11
4.77696154837244E11	5.76630989448376E11
