1000	1.1931505426242863E38
2000	2.3005539395312458E38
3000	3.461866193729155E38
4000	4.570488058679287E38
5000	5.692837061073414E38
6000	6.825908374497538E38
7000	7.914264280509524E38
8000	9.067234418276124E38
9000	1.017384857667773E39
10000	1.129739781806241E39
11000	1.245575318605992E39
12000	1.35558476388447E39
13000	1.4684176595157124E39
14000	1.5815342725931876E39
15000	1.6914797951517348E39
16000	1.805953033552798E39
17000	1.9201205489892565E39
18000	2.031652065692334E39
19000	2.1471616103088732E39
20000	2.2634341020977772E39
21000	2.3765610761514384E39
22000	2.49182043646362E39
23000	2.6096262855112146E39
24000	2.7229944137479086E39
25000	2.83729971086728E39
26000	2.957113959927754E39
27000	3.07413105344896E39
28000	3.1907263995025103E39
29000	3.3102180916203773E39
30000	3.430484492355583E39
31000	3.546978046426316E39
32000	3.663971194837925E39
33000	3.7855650618605985E39
34000	3.905076946988509E39
35000	4.0232023999384535E39
36000	4.142712709718153E39
37000	4.266605220465412E39
38000	4.387418172470574E39
39000	4.507391348303121E39
40000	4.628285794706785E39
41000	4.752269807464754E39
42000	4.872227653124155E39
43000	4.991061199906905E39
44000	5.1111079812008485E39
45000	5.235353169871359E39
46000	5.3568544693555864E39
47000	5.476817792982281E39
48000	5.59651669707152E39
49000	5.718647756551416E39
50000	5.838727367221776E39
51000	5.956256375785748E39
52000	6.073586834875939E39
53000	6.192564134461974E39
54000	6.313212083167312E39
55000	6.430241013076389E39
56000	6.54636822746835E39
57000	6.66261173347235E39
58000	6.78130374500654E39
59000	6.897596978608736E39
60000	7.010727340364661E39
61000	7.122563296664774E39
62000	7.234601142048989E39
63000	7.349225979265846E39
64000	7.46097366444543E39
65000	7.571342525886643E39
66000	7.681119120217459E39
67000	7.791095815573987E39
68000	7.902267782253266E39
69000	8.009298711976726E39
70000	8.114587655407776E39
71000	8.219465854512353E39
72000	8.325268867976235E39
73000	8.433280281361819E39
74000	8.53803984179266E39
75000	8.641209056276698E39
76000	8.743661065934583E39
77000	8.846190521989413E39
78000	8.950661132713342E39
79000	9.052175184659415E39
80000	9.151421385252811E39
81000	9.2497533810215E39
82000	9.348004450589022E39
83000	9.448353800632156E39
84000	9.548810385140114E39
85000	9.646985190147373E39
86000	9.744429762170253E39
87000	9.841261173031451E39
88000	9.938183304095048E39
89000	1.0036751874739403E40
90000	1.0132568161549076E40
91000	1.0227259203843706E40
92000	1.0322052443591485E40
93000	1.0417378864262894E40
94000	1.0514405107885603E40
95000	1.0612432077175003E40
96000	1.0707526101743321E40
97000	1.0801478131030356E40
98000	1.089501844814363E40
99000	1.098877241362147E40
100000	1.1084456103133685E40
101000	1.1180602720703412E40
102000	1.127463770144349E40
103000	1.136842514267911E40
104000	1.146256588066258E40
105000	1.1557504495600845E40
106000	1.1654631455609197E40
107000	1.1752370195367214E40
108000	1.184782395834931E40
109000	1.1942565236391644E40
110000	1.203714111970398E40
111000	1.2132139629714207E40
112000	1.2229053291811166E40
113000	1.2328138490417293E40
114000	1.242579397665233E40
115000	1.2523392129254767E40
116000	1.2621157665608118E40
117000	1.2719049207391362E40
118000	1.2817625733306184E40
119000	1.2918456978741574E40
120000	1.3018048223178895E40
121000	1.3117107526778532E40
122000	1.3216831707500647E40
123000	1.331753122191805E40
124000	1.3419394077051943E40
125000	1.3523456480069507E40
126000	1.362884603446132E40
127000	1.3732473105444423E40
128000	1.3835832194348027E40
129000	1.393944160095216E40
130000	1.4043549848023143E40
131000	1.414862559358821E40
132000	1.4256188022539014E40
133000	1.4363811698648714E40
134000	1.4470554424386933E40
135000	1.4577759901926197E40
136000	1.4685669973503306E40
137000	1.4794253945245305E40
138000	1.4903759925827288E40
139000	1.5015319860821596E40
140000	1.5125828310210985E40
141000	1.5235044015089064E40
142000	1.5344280794658734E40
143000	1.5454045766159557E40
144000	1.5564661032537467E40
145000	1.5676528242862697E40
146000	1.5790728721063573E40
147000	1.59041512643725E40
148000	1.6015745840309537E40
149000	1.6126453364222975E40
150000	1.6236608402952668E40
151000	1.634655712193966E40
152000	1.6456830269806768E40
153000	1.6568815754593267E40
154000	1.668119568557757E40
155000	1.6791824203495795E40
156000	1.6901800872259944E40
157000	1.7011293511901792E40
158000	1.7120265649136737E40
159000	1.7228817378016954E40
160000	1.7337669354371242E40
161000	1.7447515336227587E40
162000	1.755503884918162E40
163000	1.7661036818248354E40
164000	1.7766211450059905E40
165000	1.7870804188597485E40
166000	1.7975015974988148E40
167000	1.807917253444841E40
168000	1.8184344024469742E40
169000	1.8289136603303138E40
170000	1.8391343142719893E40
171000	1.8492052258224809E40
172000	1.8591591177104641E40
173000	1.869017730009822E40
174000	1.8788152451758726E40
175000	1.888619186040588E40
176000	1.8985722769329618E40
177000	1.9084504410635963E40
178000	1.9181641193697912E40
179000	1.9277901869640814E40
180000	1.937322668908082E40
181000	1.9467499137422813E40
182000	1.9560820915617477E40
183000	1.965377580107747E40
184000	1.9747768639315723E40
185000	1.9840644183470735E40
186000	1.9932026476311998E40
187000	2.0022980193859224E40
188000	2.011369924983797E40
189000	2.020411970619078E40
190000	2.0294164116221461E40
191000	2.0384046187016253E40
192000	2.0474860646529045E40
193000	2.0564974738212648E40
194000	2.0653242192982168E40
195000	2.0740898118847587E40
196000	2.0828346637152516E40
197000	2.0915736416478827E40
198000	2.1003171834317065E40
199000	2.1090867881392013E40
200000	2.1179624444976473E40
