Saturn X	Saturn Y
1.3876454886257886E12	-4.1064708391160876E11
1.3951817003546775E12	-3.7725658670020575E11
1.4019236261849194E12	-3.436540864777402E11
1.4078682669853113E12	-3.0985644532482855E11
1.4130068433876838E12	-2.758789506101957E11
1.4173299897028157E12	-2.4174256819029483E11
1.4208345982831902E12	-2.0746930350941302E11
1.423518517212991E12	-1.7307620021321982E11
1.425374053241454E12	-1.3858011107695645E11
1.426394163966146E12	-1.0400322929302586E11
1.4265776820378796E12	-6.936803089084297E10
1.4259239236579026E12	-3.469232242443341E10
1.4244271062404277E12	6074080.135105319
1.4220821185308372E12	3.470438937879362E10
1.418889368878929E12	6.937940410433463E10
1.414850277267871E12	1.0401220816199446E11
1.409961620305672E12	1.3858457609264462E11
1.4042199627791526E12	1.7307375418450894E11
1.3976269619230278E12	2.074557182854417E11
1.3901864775042498E12	2.4171015365918796E11
1.3818985560668503E12	2.758187151512525E11
1.3727615279831438E12	3.0975935214445935E11
1.3627779256599985E12	3.435075619947741E11
1.351953863278223E12	3.770413963817793E11
1.340293337252407E12	4.103421697354911E11
1.3277971014417227E12	4.4338920790722015E11
1.3144683215380774E12	4.761583535507624E11
1.3003146221627551E12	5.086261756917337E11
1.2853440730463718E12	5.407729194337061E11
1.269561130365488E12	5.725794628999954E11
1.2529699226228333E12	6.040232303906569E11
1.2355786422997817E12	6.350801951718944E11
1.217398434974913E12	6.657289071986254E11
1.1984386470603748E12	6.959508722442524E11
1.1787057933214226E12	7.257261602008207E11
1.1582082234485942E12	7.550318261419706E11
1.136958354081807E12	7.838451779546108E11
1.1149699923462947E12	8.121467454327814E11
1.0922542383786499E12	8.39918864787914E11
1.0688206342942809E12	8.671415811521758E11
1.0446815202274103E12	8.937928109259479E11
1.0198528079438953E12	9.198517075438049E11
9.943507839107086E11	9.453006926323945E11
9.681889072088E11	9.701232129266829E11
9.413799295977823E11	9.943003216046462E11
9.139396283771167E11	1.0178116101267643E12
