Phobos X	Phobos Y
1.5125376806184958E11	-5.31197917521775E10
1.507633143176917E11	6.030817220666568E10
9.268779567508199E10	1.517948720102825E11
5.929141968868558E9	1.9933493125676074E11
-8.320519321010791E10	2.0450009719842688E11
-1.598008475230148E11	1.7710097184219193E11
-2.1659182136293872E11	1.2718108157885167E11
-2.501314085005732E11	6.33498848572419E10
-2.587809293364378E11	-6.9064621582007265E9
-2.4186997880959055E11	-7.651256099272609E10
-1.9956233477773938E11	-1.3801924216767865E11
-1.3338130240038458E11	-1.827711595131255E11
-4.778967092864533E10	-2.0017608083788907E11
4.6327756223323784E10	-1.781059354536248E11
1.2647794046639188E11	-1.0816376946290303E11
1.6043862419401196E11	-6.312614242839515E8
1.3120067753185841E11	1.0733309533160826E11
5.652167707193906E10	1.80104837240815E11
-3.3589479397722416E10	2.0819959339741455E11
-1.184088011371994E11	1.983992246846142E11
-1.872168616158401E11	1.6089470567451505E11
-2.3490132836239285E11	1.049121167866644E11
-2.5903360433200348E11	3.827240780849421E10
-2.5847800715858084E11	-3.20572797876208E10
-2.328812837226892E11	-9.924465917029858E10
-1.8275137858383038E11	-1.5583109826968036E11
-1.1021714460016472E11	-1.9293552351871185E11
-2.099247346687686E10	-1.9969718686708157E11
7.162165635131589E10	-1.64455371191107E11
1.4210819135661984E11	-8.219079264304248E10
1.595700387443471E11	2.954340543504048E10
1.1605374599590028E11	1.307808971636037E11
3.5174337040029305E10	1.923968850357179E11
-5.4893622649893425E10	2.106128343494438E11
-1.3653183883240842E11	1.9370305751225534E11
-2.0087904470198697E11	1.5161161808330435E11
-2.437120896565303E11	9.304220869866667E10
-2.6301128284968274E11	2.5401790796608498E10
-2.5784393303006467E11	-4.460000491991667E10
-2.279964569205237E11	-1.1024864245615851E11
-1.7415215273760522E11	-1.6408270040554147E11
-9.877033937745464E10	-1.9712759368890738E11
-8.243512917718237E9	-1.9846228375989996E11
8.290690898760474E10	-1.5687969227874228E11
1.4801089167464206E11	-6.940824999247327E10
1.5774995963480637E11	4.3080180297882164E10
