Halley's Comet X	Halley's Comet Y
-2.3612873566981E12	1.9833735929870205E12
-2.3737669196576006E12	2.000888372760865E12
-2.3861283255862456E12	2.0183035539941548E12
-2.398373290565834E12	2.0356202445655225E12
-2.4105034834492334E12	2.0528395258153423E12
-2.4225205276754497E12	2.0699624534248442E12
-2.4344260030002236E12	2.0869900582574065E12
-2.446221447145775E12	2.1039233471651765E12
-2.4579083573727266E12	2.120763303762022E12
-2.4694881919791763E12	2.1375108891632266E12
-2.480962371732247E12	2.1541670426938196E12
-2.492332281236951E12	2.1707326825679495E12
-2.503599270246497E12	2.1872087065422275E12
-2.5147646549165117E12	2.203595992545732E12
-2.525829719005175E12	2.2198953992879316E12
-2.536795715021649E12	2.2361077668454116E12
-2.547663865325737E12	2.252233917228728E12
-2.558435363181097E12	2.268274654931092E12
-2.5691113737633843E12	2.2842307674609395E12
-2.579693035123751E12	2.3001030258585806E12
-2.590181459109396E12	2.3158921851969756E12
-2.600577732243578E12	2.3315989850672705E12
-2.610882916566436E12	2.3472241500508057E12
-2.6210980504363716E12	2.3627683901781943E12
-2.631224149291787E12	2.378232401374052E12
-2.6412622063749E12	2.393616865885781E12
-2.65121319342039E12	2.408922452695853E12
-2.6610780613109785E12	2.424149817918163E12
-2.6708577407018945E12	2.439299605178509E12
-2.6805531426158906E12	2.45437244597938E12
-2.6901651590098413E12	2.4693689600489116E12
-2.6996946633142363E12	2.484289755673065E12
-2.709142510947749E12	2.4991354300097886E12
-2.7185095398108438E12	2.51390656938532E12
-2.727796570761999E12	2.5286037495747695E12
-2.737004408078034E12	2.5432275360694106E12
-2.746133839898603E12	2.557778484332296E12
-2.7551856386549175E12	2.5722571400418135E12
-2.7641605614839517E12	2.5866640393231143E12
-2.773059350630363E12	2.6009997089678447E12
-2.7818827338381904E12	2.615264666644273E12
-2.7906314247334756E12	2.629459421100197E12
-2.7993061231969233E12	2.6435844723604873E12
-2.8079075157256294E12	2.657640311919418E12
-2.81643627578355E12	2.671627422927105E12
-2.8248930641416904E12	2.685546280369836E12
-2.8332785292092773E12	2.6993973512449478E12
-2.8415933073565576E12	2.7131810947317915E12
-2.8498380232289795E12	2.7268979623595703E12
-2.858013290052259E12	2.74054839817252E12
-2.8661197099276055E12	2.754132838892054E12
-2.8741578741170083E12	2.7676517140751504E12
-2.8821283633193213E12	2.78110544626838E12
-2.8900317479384126E12	2.79449445115801E12
-2.8978685883438843E12	2.8078191377171567E12
-2.9056394351239473E12	2.8210799083505684E12
-2.91334482932983E12	2.834277159036822E12
-2.920985302711794E12	2.8474112794669004E12
-2.928561377947642E12	2.860482653179228E12
-2.9360735688641904E12	2.8734916576913975E12
-2.9435223806517837E12	2.8864386646289946E12
-2.950908310071928E12	2.8993240398512925E12
-2.958231845658395E12	2.912148143573862E12
-2.965493467912052E12	2.9249113304881533E12
-2.9726936494896123E12	2.9376139498782915E12
-2.9798328553863687E12	2.9502563457349927E12
-2.9869115431131304E12	2.9628388568664795E12
-2.993930162867651E12	2.975361817006636E12
-3.000889157700507E12	2.9878255549202837E12
-3.007788963675859E12	3.000230394505516E12
-3.0146300100275845E12	3.0125766548932373E12
-3.021412719310888E12	3.0248646505443804E12
-3.028137507549371E12	3.03709469134499E12
-3.0348047843772627E12	3.0492670826990234E12
-3.0414149531767534E12	3.061382125618381E12
-3.0479684112109946E12	3.073440116810117E12
-3.054465549753381E12	3.0854413487608135E12
-3.060906754213502E12	3.097386109818725E12
-3.067292404259968E12	3.1092746842743267E12
-3.073622873939329E12	3.12110735243938E12
-3.079898531790653E12	3.1328843907239985E12
-3.0861197409560264E12	3.1446060717108906E12
-3.0922868592878877E12	3.1562726642267793E12
-3.098400239453712E12	3.167884433411585E12
-3.104460229038493E12	3.1794416407861147E12
