Ceres X	Ceres Y
-3.0432766999781635E11	-2.586591356617296E11
-2.6233350270969733E11	-3.0889771708368134E11
-2.1364729213383466E11	-3.51258449806891E11
-1.597087600058665E11	-3.849836863482793E11
-1.0198680789595625E11	-4.0958524188247174E11
-4.1935552281407295E10	-4.248214826369097E11
1.9038722425307323E10	-4.306701988478004E11
7.960094104387685E10	-4.273005197788817E11
1.3850268682971768E11	-4.1504609935083276E11
1.9459158762315955E11	-3.9438091463521735E11
2.4681639776885223E11	-3.6589834480797577E11
2.942292761236619E11	-3.3029370304086597E11
3.3598650425301117E11	-2.883500015963081E11
3.71348708286418E11	-2.4092659808481284E11
3.996813731761824E11	-1.8895027232852975E11
4.20456247344644E11	-1.3340815339330067E11
4.332541031011471E11	-7.534186983687859E10
4.377691828534343E11	-1.5842251308283705E10
4.338155309788791E11	4.3956156156491066E10
4.213352742551584E11	1.0288158171672191E11
4.004087635909867E11	1.597334428049977E11
3.7126629169398114E11	2.1329366101012735E11
3.3430085508716504E11	2.6234191987573434E11
2.900811649723563E11	3.056758647865474E11
2.3936365893113443E11	3.421370911349567E11
1.831016908930118E11	3.7064351382703125E11
1.224494648087604E11	3.902283110085439E11
5.8757843649079506E10	4.000849661720547E11
-6.441077766414758E9	3.9961679321587616E11
-7.146361252095346E10	3.884878712458361E11
-1.3452048866199445E11	3.6667072649330756E11
-1.937796863259571E11	3.3448466260940106E11
-2.4744410058539267E11	2.926178654821384E11
-2.938390192983464E11	2.4212699786330765E11
-3.3150147284475793E11	1.8441003623421814E11
-3.5926166708608295E11	1.2115162355177046E11
-3.7630666888101904E11	5.4244600226713425E10
-3.822186101293892E11	-1.430452856500295E10
-3.769835410568988E11	-8.247579080998586E10
-3.6097169323657513E11	-1.4833075699575076E11
-3.348940077708484E11	-2.1009324214284402E11
-2.99742436925026E11	-2.6620990711518564E11
-2.56722389247458E11	-3.153886852287159E11
-2.071848236043016E11	-3.5661624195348584E11
-1.5256370469989368E11	-3.891579369681261E11
-9.432231899671889E10	-4.12544783777466E11
-3.390993950732324E10	-4.265519886739127E11
2.727120039796301E10	-4.311730760532994E11
8.788966098352531E10	-4.265927256803035E11
1.4670083209145395E11	-4.1316051672235205E11
2.02556966519811E11	-3.913669463732192E11
2.54412862953053E11	-3.618224363420325E11
3.0132865246881E11	-3.252395594246218E11
3.4247090755930786E11	-2.824183589953631E11
3.771130925584795E11	-2.3423445601964774E11
4.046361216730705E11	-1.8162950986329083E11
4.2452963473284436E11	-1.2560347497746811E11
4.36394477783891E11	-6.720807607960173E10
4.3994672343268567E11	-7.540871248913429E9
4.3502345127234247E11	5.226079838462796E10
4.2159039090817816E11	1.1102674041652145E11
3.9975138301201514E11	1.675625727962276E11
3.697594267936679E11	2.2066104816258713E11
