Pluto X	Pluto Y
6.188533563245857E12	-1.1362188407690767E12
6.193972336094402E12	-1.1221500016309321E12
6.199356601776517E12	-1.1080782370689443E12
6.204705572099236E12	-1.0939862870352928E12
6.210023421608626E12	-1.0798784559951143E12
6.215308453767102E12	-1.0657591358691111E12
6.220559308508328E12	-1.0516306162752577E12
6.225775106521782E12	-1.0374942981456534E12
6.230955225672288E12	-1.023351267610236E12
6.236099113837551E12	-1.009202622273263E12
6.241206043217106E12	-9.950498225244641E11
6.246274490643476E12	-9.808953907687007E11
6.251299906179908E12	-9.667445399708267E11
6.256271098024829E12	-9.526022773715135E11
6.261193749496903E12	-9.384505448589146E11
6.266084345220593E12	-9.242802317352396E11
6.270943600653366E12	-9.10096882178886E11
6.27576983637737E12	-8.959040259624268E11
6.280561885034725E12	-8.817035564672642E11
6.285318984349896E12	-8.67496701854398E11
6.29004057574231E12	-8.532844705910127E11
6.294726133722282E12	-8.390679352616019E11
6.299374914671594E12	-8.248485816571595E11
6.303985279216916E12	-8.106290477596146E11
6.3085522410437705E12	-7.964147790465048E11
6.313064718475552E12	-7.822096063630267E11
6.317530858276977E12	-7.679942967552483E11
6.321965614337645E12	-7.537620167268079E11
6.326369156107121E12	-7.395182395198981E11
6.330739864736945E12	-7.252662607514667E11
6.335076633411568E12	-7.110078650698102E11
6.33937873830601E12	-6.967442190615164E11
6.343645650457294E12	-6.824762800793064E11
6.347876880195164E12	-6.682050555546243E11
6.352071757504709E12	-6.539319132647847E11
6.356228866244735E12	-6.39659219447466E11
6.360344029265254E12	-6.253918382868685E11
6.364406603599602E12	-6.111350558493175E11
6.368420330366946E12	-5.968725756308643E11
6.372402017149852E12	-5.825938491195992E11
6.376353011461008E12	-5.683040722647228E11
6.380271700140394E12	-5.540068319535056E11
6.384156921391605E12	-5.3970403386290576E11
6.388007922337116E12	-5.253968756348381E11
6.391824171962232E12	-5.110862896041616E11
6.395605216404046E12	-4.9677319414454126E11
6.399350509527326E12	-4.8245874576117694E11
6.403059042501683E12	-4.681447951867175E11
6.406728122731815E12	-4.5383498844691846E11
6.410349553314385E12	-4.3953579841755865E11
6.413917357787462E12	-4.252407141753746E11
6.417448989782615E12	-4.1093121106173627E11
6.42095060431842E12	-3.9660977728220703E11
6.424420823229541E12	-3.822808934950546E11
6.427858307236298E12	-3.679469152045898E11
6.431262187812977E12	-3.536092120883776E11
6.434631881884294E12	-3.3926875237253314E11
6.437966943048226E12	-3.249263872461759E11
6.441266929686598E12	-3.1058306187672174E11
6.44453119548923E12	-2.962401050002684E11
6.447758323632593E12	-2.8189985407953076E11
6.450944119070336E12	-2.6756710200807642E11
6.454078230720191E12	-2.532467156935135E11
6.457164782787739E12	-2.389225395692706E11
6.460219939346702E12	-2.245846048008823E11
6.463245014060868E12	-2.1023791207433878E11
6.466238467641142E12	-1.9588592900261737E11
6.469199180339894E12	-1.8153049908986908E11
6.472126427698648E12	-1.6717276679876892E11
6.47501970824012E12	-1.5281359745386176E11
6.477878616627802E12	-1.384538024822684E11
6.480702716294715E12	-1.2409433669733357E11
6.483491306535885E12	-1.0973660879451988E11
6.486242746260709E12	-9.53831895018968E10
6.488952055306794E12	-8.103931643653049E10
6.49160893853541E12	-6.6707951563600044E10
6.494221797244567E12	-5.237065030211336E10
6.496804454425065E12	-3.802130437004131E10
6.499357148400236E12	-2.366497520001802E10
6.501878396394489E12	-9.304757504026123E9
6.50436716704902E12	5.057677674707517E9
6.506822790795747E12	1.9421270459507183E10
6.509244800568607E12	3.3785206169046173E10
6.511632816358377E12	4.814871357741925E10
6.513986428282864E12	6.2510883893474594E10
6.516304983840824E12	7.687038487673537E10
6.518586980976551E12	9.122481388497891E10
6.520827924712809E12	1.0556926774874718E11
6.523017665238828E12	1.198998604167798E11
6.525162238318763E12	1.3423358462679134E11
6.527276496227592E12	1.4857850391632532E11
6.529361279736155E12	1.6292970593091852E11
6.531415121334632E12	1.7728395721003043E11
6.533436966277474E12	1.9163952820560437E11
6.535426131701831E12	2.0599534552585773E11
6.537382149013372E12	2.2035060889276346E11
6.53930465194817E12	2.3470459085322906E11
6.541193275015873E12	2.4905647582746536E11
6.543047492806808E12	2.6340513374758966E11
6.544866206447233E12	2.7774864221570355E11
6.546646333430171E12	2.9208313652986206E11
6.548379151732689E12	3.0640277147332605E11
6.550062155727088E12	3.2071737341835767E11
6.551712271887197E12	3.350421832164133E11
6.553333644839082E12	3.493737712911281E11
6.554924929213981E12	3.6370821385626526E11
6.556484934130424E12	3.780434400824879E11
6.55801288615354E12	3.923782386433125E11
6.559508270361442E12	4.067117686742129E11
6.560970710167492E12	4.210433274533998E11
6.562399875612369E12	4.3537219901055994E11
6.56379537330101E12	4.4969748828671826E11
6.565156518708956E12	4.6401782532761914E11
6.566481653458578E12	4.783306713399609E11
6.5677657726206455E12	4.9263092174180725E11
6.568999149554381E12	5.0691628868206085E11
6.570190470472264E12	5.212047097714806E11
6.571352708383533E12	5.3550167808436414E11
6.572486106831372E12	5.498024034723096E11
6.573589274081894E12	5.641039376080469E11
6.574661230826878E12	5.784046877043385E11
6.575701341904099E12	5.927036588265745E11
6.57670917298032E12	6.070001131123123E11
6.5776843917659375E12	6.212933932816831E11
6.578626684491729E12	6.355827885722479E11
6.5795356384726875E12	6.49867362527262E11
6.580410471522025E12	6.641456164751333E11
6.581249177639562E12	6.78414680363953E11
6.582045690208004E12	6.926690398751744E11
6.582791509575605E12	7.069096497800901E11
6.583499285959568E12	7.211551522572E11
6.584178910683238E12	7.354072775033868E11
6.584829849972568E12	7.496614522390002E11
6.585450789613878E12	7.639150918235828E11
6.586040838243402E12	7.78166771479586E11
6.586599415190509E12	7.9241557913178E11
6.587126119767342E12	8.066608244584116E11
6.587620642311638E12	8.209018832894243E11
6.588082687439008E12	8.351380749273589E11
6.588511864453713E12	8.49368501071929E11
6.588907435608801E12	8.635917306474341E11
6.58926753111725E12	8.77805044812019E11
6.589586517307441E12	8.920031500987925E11
6.589855560626357E12	9.061859032150334E11
6.590085900359E12	9.203715811193336E11
6.590288338780048E12	9.345631190092847E11
6.590462618412524E12	9.487559438567792E11
6.590607428115894E12	9.629473904954446E11
6.590721863267123E12	9.771360018540516E11
6.5908053356801045E12	9.913208598112412E11
6.590857443687756E12	1.0055012847275159E12
6.590877884800649E12	1.0196766802844917E12
6.5908663857576455E12	1.033846420444916E12
6.590822613771317E12	1.048009715210241E12
6.590745992463123E12	1.062165367441051E12
6.590635168884837E12	1.076311210558425E12
6.590486180109797E12	1.0904428708858975E12
6.590289748851823E12	1.1045562417896216E12
6.590049492111394E12	1.1186658558831824E12
6.5897802402664375E12	1.13278130781514E12
6.589483675411766E12	1.1468983186676973E12
6.589158482101673E12	1.1610136585046995E12
6.588803639340917E12	1.1751256057541277E12
6.58841848376523E12	1.1892331307797456E12
6.588002572733927E12	1.2033355158737798E12
6.587555588433613E12	1.2174321736000996E12
6.587077269985336E12	1.231522534349862E12
6.586567345303832E12	1.2456059392985063E12
6.586025418066835E12	1.2596814782213232E12
6.585450687616021E12	1.2737476514165718E12
6.584841052078365E12	1.2878015551382083E12
6.584190271001827E12	1.3018378170428838E12
6.583490841291819E12	1.3158586075140894E12
6.582755804255512E12	1.3298817281781274E12
6.581993946788631E12	1.3439081031445405E12
6.581204688517346E12	1.357933431695631E12
6.580386797131181E12	1.371955290633059E12
6.579539433644233E12	1.3859723397049187E12
6.578662051076543E12	1.3999837279721245E12
6.577754276281568E12	1.413988826876953E12
6.576815832089185E12	1.4279870927552776E12
6.5758464778533545E12	1.441977970456275E12
6.574845941063727E12	1.4559607873267E12
6.573813790007122E12	1.4699345757319653E12
6.572749097617728E12	1.483897685203796E12
6.571649333959314E12	1.4978468550086267E12
6.570507259700715E12	1.5117766784474292E12
6.569317912557502E12	1.5256930399481438E12
6.568096193527405E12	1.5396122482223567E12
6.566848257613995E12	1.5535328821202644E12
6.565573168424678E12	1.567450990266557E12
6.564269773551875E12	1.58136442411254E12
6.562937304002552E12	1.5952719717495989E12
6.561575256139268E12	1.6091728478299258E12
6.560183283968773E12	1.6230664626733015E12
6.558761128785541E12	1.636952300316312E12
6.557308564777287E12	1.6508298306734578E12
6.555825335854916E12	1.6646984112880315E12
6.5543110385651045E12	1.6785571228506912E12
6.552764817503693E12	1.692404412825978E12
6.551184376697753E12	1.7062372415955725E12
6.549563057244432E12	1.720050303174939E12
6.54789471066174E12	1.7338476272059587E12
6.546193214694451E12	1.7476460985358813E12
6.5444659062617295E12	1.7614454268748552E12
6.5427120511432E12	1.7752415619673147E12
6.540930483768254E12	1.7890322565902898E12
6.539120415191177E12	1.802816257446011E12
6.537281329882216E12	1.8165927662227646E12
6.535412876868941E12	1.8303611966250183E12
6.533514799126711E12	1.8441210500591433E12
6.531586882117547E12	1.857871832139885E12
6.529628900329625E12	1.8716129682312246E12
6.527640528932181E12	1.8853436740863696E12
6.52562113328348E12	1.8990626923246973E12
6.523569128019265E12	1.9127676665523838E12
6.52147984652016E12	1.9264539717123984E12
6.519344555387413E12	1.9401197024827168E12
6.517170799030141E12	1.953781024215322E12
6.514970816886377E12	1.9674436588082393E12
6.512745227162365E12	1.9811033670885112E12
6.510492808148612E12	1.9947573678078657E12
6.508212655373333E12	2.0084041594029724E12
6.505904179047822E12	2.022042833639758E12
6.503566985395351E12	2.0356727603736492E12
6.501200796422725E12	2.0492934368414648E12
6.498805396444738E12	2.062904399282045E12
6.496380586572223E12	2.0765051500504587E12
6.493926125389304E12	2.0900950658447278E12
6.491441611086186E12	2.1036732344760579E12
6.48892616732977E12	2.1172380944314119E12
6.486377422146619E12	2.1307865792076104E12
6.483788627295817E12	2.1443135330327095E12
6.481154389437855E12	2.1578237558453342E12
6.478488604421557E12	2.171333415108587E12
6.47579799634883E12	2.184841850693208E12
6.473081819302928E12	2.1983451741865205E12
6.470338953768948E12	2.2118412293344497E12
6.467568640288762E12	2.225328810441374E12
6.464770381875121E12	2.238807152090886E12
6.461943841406835E12	2.2522756986044795E12
6.45908877574329E12	2.265733987660487E12
6.456204989928695E12	2.279181576028223E12
6.453292294568709E12	2.292617971425718E12
6.450350444596405E12	2.3060425387544375E12
6.447379009952055E12	2.3194543249958115E12
6.444377019769596E12	2.332851664233268E12
6.441341792539343E12	2.346231257572562E12
6.438266007479007E12	2.359588112281781E12
6.435146266393798E12	2.3729294508785044E12
6.431997090540523E12	2.386269973837676E12
6.428823642684759E12	2.3996078168937207E12
6.425625011630366E12	2.412939337157328E12
6.422400132323637E12	2.426262547561544E12
6.419148290090191E12	2.4395763234042363E12
6.415869016000543E12	2.4528799425009883E12
6.412561990980664E12	2.4661728765265483E12
6.409226984739845E12	2.479454684471663E12
6.405863813394804E12	2.492724944223771E12
6.402472300508073E12	2.5059831901407456E12
6.399052222531257E12	2.5192288285980337E12
6.395603196988188E12	2.5324609835458447E12
6.392124384004814E12	2.5456781545774688E12
6.388613525673732E12	2.558877408774246E12
6.385064214161795E12	2.5720537518471255E12
6.381470733208654E12	2.5852111918485605E12
6.377846230081131E12	2.598365793796418E12
6.374197875545476E12	2.611517487167621E12
6.370525069979614E12	2.6246624209534795E12
6.366826714359831E12	2.637798423385597E12
6.36310205307796E12	2.650924286249451E12
6.359350591421246E12	2.66403925185208E12
6.355571995759266E12	2.6771427806853413E12
6.351766029460791E12	2.69023443657563E12
6.347932510353713E12	2.703313817656951E12
6.344071275458058E12	2.716380499846318E12
6.340182138102554E12	2.7294339688008745E12
6.336264810039986E12	2.74247350621414E12
6.332318712044136E12	2.7554979535622627E12
6.328342405821851E12	2.768505155365276E12
6.324331731607589E12	2.7814908896025903E12
6.320278329524175E12	2.7944526067584414E12
6.316187607953713E12	2.8074047938745337E12
6.312072223362157E12	2.8203546578867935E12
6.307933416664848E12	2.833298329660726E12
6.303770057649266E12	2.846232987090934E12
6.299581253350256E12	2.859157107191284E12
6.295366416898982E12	2.8720697870169233E12
6.291125158943285E12	2.884970420651901E12
6.286857210793853E12	2.8978585483325444E12
