Enceladus X	Enceladus Y
-5.996136642077296E11	-1.2929916763257017E12
-5.735754690199169E11	-1.3092248572333135E12
-5.4719900351837714E11	-1.3246867538442805E12
-5.205024203915906E11	-1.3393745789613765E12
-4.935036551732613E11	-1.3532857528109766E12
-4.6622043850915857E11	-1.3664178912987798E12
-4.386703083929936E11	-1.378768795062414E12
-4.108706222736352E11	-1.390336439257617E12
-3.828385689918468E11	-1.4011189641310913E12
-3.5459118060512756E11	-1.4111146665000278E12
-3.261453442260486E11	-1.4203219920819136E12
-2.9751781384469275E11	-1.4287395284398333E12
-2.6872522202836844E11	-1.4363659985056746E12
-2.3978409150461215E11	-1.4432002547540308E12
-2.1071084666020728E11	-1.4492412740416914E12
-1.8152182499696194E11	-1.4544881530808057E12
-1.5223328854266916E11	-1.4589401044758945E12
-1.2286143519095897E11	-1.4625964533315283E12
-9.34224100124311E10	-1.465456634470899E12
-6.393231659610592E10	-1.4675201901461504E12
-3.440722831605554E10	-1.4687867681353948E12
-4.86319946596724E9	-1.4692561204290483E12
2.468372359165213E10	-1.4689281026206726E12
5.421749115328749E10	-1.467802673834714E12
8.372203884562254E10	-1.4658798969885896E12
1.1318127637338472E11	-1.4631599394401755E12
1.4257907635025833E11	-1.4596430742402126E12
1.718992630854864E11	-1.4553296820976267E12
2.01125601206011E11	-1.4502202538980896E12
2.3024178419190744E11	-1.4443153936037476E12
2.5923142292242014E11	-1.437615821649808E12
2.8807803418908734E11	-1.4301223789675662E12
3.167650291283032E11	-1.421836031633798E12
3.452757015672761E11	-1.412757876139656E12
3.7359321626000726E11	-1.4028891452919043E12
4.0170059700493256E11	-1.3922312147323132E12
4.295807146777913E11	-1.3807856101157925E12
4.572162751510343E11	-1.3685540149923406E12
4.8458980710772156E11	-1.3555382793772913E12
5.1168364980924493E11	-1.3417404291259155E12
5.38479940758852E11	-1.3271626762312017E12
5.649606031784896E11	-1.3118074299908767E12
5.911073333076835E11	-1.2956773089704875E12
6.16901587605221E11	-1.2787751537943997E12
6.423245699592316E11	-1.26110404092736E12
6.673572189145582E11	-1.242667297678764E12
6.919801947277362E11	-1.223468518464408E12
7.161738661613657E11	-1.2035115820726736E12
7.39918297273852E11	-1.1828006699381746E12
7.6319323436054E11	-1.1613402857804836E12
7.859780929519886E11	-1.1391352767744863E12
8.082519447965884E11	-1.116190856206427E12
8.299935048660491E11	-1.0925126275727383E12
8.511811185138281E11	-1.0681066101724629E12
8.717927489512448E11	-1.0429792663536265E12
