Triton X	Triton Y
4.0467944994768296E12	1.861675639721294E12
4.0381017065769624E12	1.8820961571075833E12
4.0326501155638228E12	1.9038274478083857E12
4.028556499708078E12	1.9215614541647805E12
4.0201070553875137E12	1.936172332448065E12
4.009671620952464E12	1.9513388784722605E12
3.99863847622478E12	1.9676202988529983E12
3.9876712122522173E12	1.9851659210037983E12
3.9773864227543716E12	2.00416119425429E12
3.968865425796082E12	2.02484027158476E12
3.96399826825226E12	2.0458595984110603E12
3.9581205876837695E12	2.0617675882716313E12
3.948346667428868E12	2.07610700077541E12
3.9371216057559404E12	2.0912274702394E12
3.9254861069607935E12	2.1074531077119236E12
3.914010843666837E12	2.1249139647700938E12
3.903299010522888E12	2.1437993384280276E12
3.8944795800964478E12	2.1643183312793743E12
3.889276809585066E12	2.1847496439673477E12
3.8824461865761562E12	2.200029958429282E12
3.871967980864837E12	2.214079258785016E12
3.860148120001461E12	2.228907753728014E12
3.8479378415041553E12	2.244796195344676E12
3.8358665585908345E12	2.261862890539628E12
3.8244849627540464E12	2.28028236439324E12
3.814790450175672E12	2.3002748286598525E12
3.8085873053391E12	2.320684757769205E12
3.801786724506089E12	2.336216350372041E12
3.7910865492093955E12	2.349887285240181E12
3.7788340889356494E12	2.364194862414312E12
3.7660776288721406E12	2.3794922466968E12
3.7533461673616196E12	2.3958896639625757E12
3.7411168191876167E12	2.413531042274634E12
3.730146987801059E12	2.432637716001612E12
3.7220582826558584E12	2.4529687599108857E12
3.7158450691329663E12	2.4700118902168325E12
3.7056368292537593E12	2.4834338588702964E12
3.693212490242137E12	2.497043098892459E12
3.680003751864149E12	2.5115324301419805E12
3.6666237197981875E12	2.5270325072769146E12
3.653501812156132E12	2.543651157327224E12
3.641170125764165E12	2.561566616023061E12
3.6306701678848564E12	2.5809618424694077E12
3.6235958329371216E12	2.60025339966206E12
3.6151842999101343E12	2.614605594465066E12
3.603182105690014E12	2.6275076911988E12
3.5897648002333887E12	2.64102207878732E12
3.5758585321424614E12	2.6554435505528228E12
3.561933103959725E12	2.6708641203053755E12
3.5483913374480044E12	2.6874013010852773E12
3.535817358881185E12	2.7052481821132305E12
