Mars X	Mars Y
-5.398449564786544E10	2.4004952569040854E11
-1.3007566541817058E11	2.1555221591459158E11
-1.92358749664152E11	1.6801064553019318E11
-2.3500458806650226E11	1.0325200195332448E11
-2.5397453300611902E11	2.807414062740887E10
-2.4698628371356436E11	-4.9953406531577156E10
-2.13686182708788E11	-1.2259960962397375E11
-1.5607292084901065E11	-1.8117857597415802E11
-7.91353824340532E10	-2.1709825211383817E11
8.527441731969194E9	-2.230526770209956E11
9.469586928098282E10	-1.9503811032750314E11
1.6503708132472736E11	-1.3477513597406277E11
2.0659971172444614E11	-5.107133837711531E10
2.1205286305063263E11	4.1652575388274796E10
1.8195653176721005E11	1.2760143960139445E11
1.235982264160212E11	1.9404071514905026E11
4.7761092181478905E10	2.3349594174774518E11
-3.4293637095904343E10	2.4357438978629834E11
-1.1256432314929613E11	2.256773532451192E11
-1.789298585925418E11	1.8368193218784155E11
-2.2718474713959576E11	1.2301477454529811E11
-2.5290254256211957E11	5.013115939523795E10
-2.5336045241688705E11	-2.7726391316867256E10
-2.2764311241296802E11	-1.0263988397092699E11
-1.7698351680747305E11	-1.6616479909524158E11
-1.0533643038455888E11	-2.0973237241830258E11
-2.003412296794073E10	-2.2558822536867612E11
6.792819122112246E10	-2.085146397258351E11
1.4480085028159732E11	-1.5817643670116794E11
1.9690460219390588E11	-8.099319449182098E10
2.1479265291306042E11	1.0279133818445751E10
1.963773824863299E11	9.998555048490784E10
1.4688684003627213E11	1.741740473889552E11
7.613015896840948E10	2.236093228531767E11
-4.710183063842361E9	2.4428440377158377E11
-8.523019251385034E10	2.363933969210362E11
-1.5673807087096103E11	2.0298114298554642E11
-2.1243736483404193E11	1.4888881163119522E11
-2.473202547473724E11	8.011271429858797E10
-2.5805261230129163E11	3.4843961063289733E9
-2.4299649830335345E11	-7.34676448980473E10
-2.0244462892453973E11	-1.426246505366357E11
-1.390914396776498E11	-1.955353749197068E11
-5.8670166156664116E10	-2.2407145141362723E11
2.9534804370102844E10	-2.2175889832658405E11
1.1294994312804459E11	-1.8586566729734494E11
1.7760026535340668E11	-1.1963219454202267E11
2.117822380652371E11	-3.307380732118506E10
2.0992224456130975E11	5.910981328127484E10
1.7407014998038504E11	1.418693392180723E11
1.1221030531616539E11	2.0372766282234155E11
3.506915718760429E10	2.3837438770999377E11
-4.656240493863674E10	2.4419476771569604E11
-1.232615156033371E11	2.2298090884956943E11
-1.874336237746803E11	1.787261131890589E11
-2.3329619870631958E11	1.1680905495639975E11
-2.5674301852745267E11	4.354608765076058E10
-2.5528406901882822E11	-3.401131617406254E10
-2.2816045415542517E11	-1.0817263980222041E11
-1.766834366144968E11	-1.707523074334443E11
-1.0478882823943675E11	-2.134635819182864E11
-1.965995943028745E10	-2.2882551274362817E11
6.800922692034245E10	-2.1180942279495648E11
1.4487977114822702E11	-1.6206929864292822E11
1.976367115070782E11	-8.573355038978113E10
2.1694127315007928E11	4.9385233486044E9
2.004715284276908E11	9.475945015665163E10
1.5300470267564474E11	1.7000535236746463E11
8.388995417452531E10	2.213953900233428E11
3.9666922967392745E9	2.44697950960357E11
-7.656759341981264E10	2.398070847534189E11
-1.4912003103538217E11	2.0944897838489536E11
-2.0691502929106177E11	1.5814296593777646E11
-2.4489898646383273E11	9.155534286001834E10
-2.5961578670123956E11	1.6169652109853214E10
-2.4919935695492725E11	-6.08537301116124E10
-2.135582326903119E11	-1.317642358206776E11
-1.547838380524685E11	-1.8841450428771902E11
-7.774253280657356E10	-2.227770385564108E11
9.362946813612179E9	-2.2804753521710434E11
9.499188505112247E10	-2.0048586584455313E11
1.6562428300980197E11	-1.4161993376343332E11
2.089010853895141E11	-5.9528546753833084E10
2.1749584876383273E11	3.237765319953703E10
1.9134102103757446E11	1.1911259168473128E11
1.3678902057954796E11	1.8822637262947708E11
6.37590336935569E10	2.3202745711207535E11
-1.7094607138389559E10	2.4761137457176117E11
-9.611399607064539E10	2.3575652698188022E11
-1.653197505890171E11	1.9969640798462085E11
-2.1849811184403864E11	1.4421217101767453E11
-2.510801991143817E11	7.50964882786086E10
-2.6003970309172162E11	-1.1074596216684277E9
