Moon X	Moon Y
7.925914072606123E10	-1.3052774198547926E11
1.4313323726775293E11	-4.787094771340319E10
1.3754909701788663E11	5.5933090991087776E10
6.396901010043468E10	1.3260477053603357E11
-4.2166864553954475E10	1.3982242103835886E11
-1.2680719367053339E11	7.589097085948189E10
-1.467724756148939E11	-2.8456517346275616E10
-9.481023417267331E10	-1.1820270298067488E11
3.4708446803680973E9	-1.5292861079539786E11
9.927690268084355E10	-1.1500574239197453E11
1.4911364325619934E11	-2.3896507132050915E10
1.2558745235843275E11	7.886409479492429E10
4.070821085587947E10	1.4119639711950986E11
-6.61112478872931E10	1.3109323637649263E11
-1.3758112567258798E11	5.317694997526217E10
-1.4083495959716232E11	-5.225660767347642E10
-7.365967830941252E10	-1.3224097425934909E11
2.7639703915595245E10	-1.5011431361233066E11
1.1715501041032681E11	-9.683000024148068E10
1.500665610178575E11	1.2334065029878364E9
1.106794738221059E11	9.930399910629575E10
1.5217433565385525E10	1.458744528886646E11
-8.739297813485172E10	1.1853457898845409E11
-1.4537894968450684E11	2.887364084908629E10
-1.3028831704715276E11	-7.431540388519856E10
-5.147336890953247E10	-1.430020267526252E11
5.160749136809779E10	-1.4275866338583685E11
1.3102481484757997E11	-7.659821895516452E10
1.4716476809790384E11	2.70356754102415E10
9.19760098282794E10	1.1611713915669215E11
-1.0606000384880083E10	1.4702314792570184E11
-1.064717405139816E11	1.0158628521447157E11
-1.4916038404000397E11	4.555471711316289E9
-1.1621440202585295E11	-9.524574705014473E10
-2.8314497203731617E10	-1.491445453420797E11
7.438315758137677E10	-1.3244381337987137E11
1.4068451184845605E11	-5.366830600785605E10
1.4053885216468167E11	5.129905307153543E10
6.974652644377058E10	1.2994760373015637E11
-3.550640022940989E10	1.4324736658203778E11
-1.233648339577232E11	8.179289651354773E10
-1.4795632778316553E11	-2.023460086304017E10
-9.990239841641534E10	-1.1367740716055446E11
-3.62975373864035E9	-1.5136395506717343E11
9.421681357958739E10	-1.1899825404931226E11
1.4718757526957016E11	-2.908321420374102E10
1.2915260610320726E11	7.344997759940025E10
4.607008699219366E10	1.4038024836677356E11
-5.994153192316709E10	1.3437403505379263E11
