Sun X	Sun Y
2.4493086511472508E8	-1.1314664536636267E9
2.964303030430378E8	-1.119840288204769E9
3.4701643294866705E8	-1.1055413797914178E9
3.9688344050326794E8	-1.0888690338423145E9
4.4619666287347054E8	-1.0696675271410836E9
4.949062641550856E8	-1.0475765070161734E9
5.424042843025752E8	-1.0223094012571949E9
5.881016501790512E8	-9.942172015043927E8
6.3176885310523E8	-9.638258760294989E8
6.7365803160834E8	-9.315890099667845E8
7.140147589078981E8	-8.973808492919791E8
7.527411448374168E8	-8.610488618811144E8
7.89504090657429E8	-8.225193838004359E8
8.240396629342854E8	-7.821551086457304E8
8.564484074192653E8	-7.401492043131224E8
8.86764001460983E8	-6.965364472031006E8
9.148653053648568E8	-6.511416022705483E8
9.402645811202071E8	-6.041130857500675E8
9.62759783130783E8	-5.559273158632535E8
9.824609929350698E8	-5.07132212738721E8
9.998838072126269E8	-4.578725371812091E8
1.0151865588910849E9	-4.078540327407301E8
1.0281930931260053E9	-3.5679651849065477E8
1.0383486754013504E9	-3.047641239319791E8
1.0454592887902685E9	-2.5229021046553126E8
1.0496310242741588E9	-1.9976331280255672E8
1.0511690817356734E9	-1.473620359375952E8
1.0500812892843605E9	-9.494382534362023E7
1.0461932094777001E9	-4.267883845786636E7
1.0394405980772555E9	9135426.894716598
1.0300906975917071E9	6.011036009186654E7
1.0185093384490939E9	1.1037426421619847E8
1.0046749511281984E9	1.6014845751978445E8
9.882483526089051E8	2.0957001338782054E8
9.688069961206511E8	2.5816861946210644E8
9.465055322963982E8	3.053482391277949E8
9.217773775549833E8	3.507302926819311E8
8.951451964959044E8	3.944527174263681E8
8.665982150363806E8	4.367904069345913E8
8.359791052121311E8	4.7776945277790564E8
8.031052967177519E8	5.1710572291404605E8
7.682363935543365E8	5.54484437800236E8
7.315720358925046E8	5.89910307084162E8
6.932107226570165E8	6.234401018554299E8
6.529306769587758E8	6.550346385718973E8
6.107383802585301E8	6.842094511611E8
5.669906180205791E8	7.106142860107979E8
5.222927641380027E8	7.341629811384828E8
4.7696903546174437E8	7.553115092148045E8
4.3085442729076463E8	7.743329937341582E8
3.836122783133902E8	7.911956191480572E8
3.351649074532837E8	8.053511136589628E8
2.8595582263943976E8	8.164891911657667E8
2.364268801095721E8	8.245813728305144E8
1.868585801485688E8	8.299197355696348E8
1.371382087128699E8	8.325565909457886E8
8.738930531016965E7	8.323222796820937E8
3.7892906015114516E7	8.290642703850043E8
-1.0879143447317896E7	8.229650466429989E8
-5.8909152315341495E7	8.14407879396181E8
-1.0637080023351611E8	8.035118315222497E8
-1.535003269228588E8	7.900166971584753E8
-1.9995206713862815E8	7.734376210218208E8
-2.4513168527634826E8	7.537409991280115E8
-2.8847115148159033E8	7.312483699194188E8
-3.299102045713706E8	7.065572508689238E8
-3.6965658948702323E8	6.798263752453902E8
-4.078081833138228E8	6.510019652576169E8
-4.4413304022697604E8	6.198771429014474E8
-4.782649729059238E8	5.866736324164122E8
-5.101064174351681E8	5.516535918780241E8
-5.397204594803505E8	5.1505510114547855E8
-5.671652743565865E8	4.76708111415395E8
-5.920253256881074E8	4.365607097004849E8
-6.138774251605415E8	3.948780306731171E8
-6.324738263481017E8	3.5231734481903726E8
-6.481928390323675E8	3.093987741085399E8
-6.614124052482469E8	2.661577179108934E8
-6.722844749029725E8	2.223034365781583E8
-6.803792665772398E8	1.776808550840761E8
-6.853555926270524E8	1.3263602671922211E8
-6.870910298052696E8	8.765696180158897E7
-6.8588156149862E8	4.31460360169648E7
-6.818720700054932E8	-918346.5838335278
-6.750045126500365E8	-4.441936081228858E7
-6.651366381680421E8	-8.711308235273191E7
-6.524225361831375E8	-1.2846522195409055E8
-6.373083083326964E8	-1.683139865911304E8
-6.201272238196532E8	-2.067514746673804E8
-6.008384368833481E8	-2.4411247178715938E8
-5.790362251321625E8	-2.8024641235709846E8
-5.545919682616771E8	-3.146819364416479E8
-5.277446393727945E8	-3.46781607457742E8
-4.991665417175654E8	-3.7636771615401244E8
-4.6921144641513634E8	-4.036321338493063E8
-4.379780541533721E8	-4.2881262823134243E8
-4.0528012824584126E8	-4.5183541295020646E8
-3.7129195258644414E8	-4.724042643953192E8
-3.3630397918040514E8	-4.9041256600056696E8
-3.0065435494735515E8	-5.0599117976366735E8
-2.642314257447538E8	-5.1934815719520223E8
-2.2692614633368358E8	-5.302444281442298E8
-1.8885430104025966E8	-5.383026382798293E8
-1.5062086522100067E8	-5.431947099531924E8
-1.1283580930908862E8	-5.45240771646226E8
-7.56965460616522E7	-5.44903686024105E8
-3.896685755916667E7	-5.425648389594519E8
-2375416.439296006	-5.380022678475308E8
3.392410603189616E7	-5.309342950282919E8
6.953359809445368E7	-5.2118107496687E8
1.040363965847198E8	-5.09029529575399E8
1.3743481910316417E8	-4.947095878378047E8
1.6970749953716415E8	-4.7828876206958866E8
2.0076936779010537E8	-4.596304379840056E8
2.3015921766251305E8	-4.388058115507043E8
2.5766232078932518E8	-4.162246119948295E8
2.833322401645011E8	-3.9233393086045706E8
3.076092897902079E8	-3.6724834370889956E8
3.305850893815289E8	-3.40610169403563E8
3.51985628043654E8	-3.1213361199565977E8
3.711794489666283E8	-2.818699776390854E8
3.878922329257411E8	-2.504138205192183E8
4.02244707647703E8	-2.1818453021989155E8
4.1454969188768053E8	-1.853689265433673E8
4.2485794369189745E8	-1.5175709769122228E8
4.329340509241016E8	-1.1742703900491081E8
4.3863886079439414E8	-8.260431115015656E7
4.420864035596641E8	-4.7656695145558E7
4.435581564831236E8	-1.251303584776985E7
4.429591176203661E8	2.299207389011357E7
4.3996290100865185E8	5.892756071895764E7
4.3413978790766907E8	9.483430852278079E7
4.256463921110922E8	1.301054122211911E8
4.148937428327545E8	1.64404843190477E8
4.023815481287036E8	1.9788054729085568E8
3.8804640259170157E8	2.3087940085270184E8
3.716244954019799E8	2.6343665649804297E8
3.528162163833621E8	2.952589591724052E8
3.317891184690048E8	3.259131874720015E8
3.087591952621047E8	3.553246937153433E8
2.838558119498442E8	3.834981868899164E8
2.5690470506826368E8	4.1044323959959036E8
2.2785413618025348E8	4.3572120583123535E8
1.9700440794344836E8	4.5901473335090935E8
1.6484515330954972E8	4.802237934700623E8
1.3164234173134792E8	4.9976190644734496E8
9.713591529835579E7	5.178478742679898E8
6.096203450115512E7	5.343587205590038E8
2.300715576908341E7	5.486738389959286E8
-1.6246926177062213E7	5.603965157191666E8
-5.6336101778433986E7	5.694942356057831E8
-9.695622829306358E7	5.762574351546309E8
-1.38267835474718E8	5.808009760786313E8
-1.8024585674251065E8	5.829354309151535E8
-2.2272078302217922E8	5.824616576538852E8
-2.6528927649572912E8	5.794089556720273E8
-3.0791379795169157E8	5.740510096633881E8
-3.50724681041036E8	5.664065489873047E8
-3.9390390779266924E8	5.562068503815317E8
-4.371182925373544E8	5.429319281677698E8
-4.7976168329560864E8	5.265331838472414E8
-5.2130283940626574E8	5.07290544341778E8
-5.616888644461647E8	4.857739890807457E8
-6.012090136275144E8	4.6207696589262575E8
-6.399811036006662E8	4.360195206036682E8
-6.777736452116685E8	4.072422155365176E8
-7.140974164425145E8	3.7582881008812547E8
-7.487502825022467E8	3.420057587341771E8
-7.816909533183223E8	3.060040905340331E8
-8.129672537103546E8	2.6769360032410142E8
-8.421679695878636E8	2.269794596487955E8
-8.688855576964909E8	1.8408284533498827E8
-8.928482425096684E8	1.3954037033599722E8
-9.14369446606865E8	9.379540770959078E7
-9.337362486742928E8	4.677907398936855E7
-9.509797773586372E8	-1832936.562662049
-9.655589665215656E8	-5.224498450380453E7
-9.769959179373341E8	-1.0408506784419039E8
-9.850882400830574E8	-1.5684000377057922E8
-9.900642694643196E8	-2.1004131034674135E8
-9.9208969322427E8	-2.6371023442949525E8
-9.910662164247053E8	-3.177826971593602E8
-9.867868505867227E8	-3.721058807221752E8
-9.7921580754728E8	-4.261930525210195E8
-9.686459030071636E8	-4.7983449707136816E8
-9.552595112966665E8	-5.330360757681204E8
-9.389606730874412E8	-5.860182259650799E8
-9.19274125515546E8	-6.385660813701652E8
-8.960418213453611E8	-6.901126619126556E8
-8.694648623986183E8	-7.399749619975183E8
-8.402049531244642E8	-7.879080110337782E8
-8.085771707079136E8	-8.34116187150378E8
-7.74592312125188E8	-8.788011393715596E8
-7.379484716850951E8	-9.21850563369434E8
-6.98705115684369E8	-9.628190482031869E8
-6.571164669688267E8	-1.0014527699281311E9
-6.135311319445139E8	-1.0377067149043666E9
-5.679203781672766E8	-1.0717057672303821E9
-5.202076202758619E8	-1.1031565884752564E9
-4.7053751665871733E8	-1.131678341816623E9
-4.194511773292609E8	-1.156901983436156E9
-3.675380032591861E8	-1.179070417033631E9
-3.149477569415619E8	-1.1985450973126438E9
-2.614659334402693E8	-1.2155900177789385E9
-2.0681183790419963E8	-1.2298752298799438E9
-1.512032027324815E8	-1.2409738479202743E9
-9.51151197317907E7	-1.2486086098859847E9
-3.910349553221519E7	-1.2529920694720583E9
1.6752222709365657E7	-1.2543937507717834E9
7.241135537432447E7	-1.2528865748340323E9
1.278283724013948E8	-1.2483301499825594E9
1.825631143613428E8	-1.2406738131128829E9
2.363522393478004E8	-1.2302275764373465E9
2.891633773012255E8	-1.217322244730417E9
3.413185910966416E8	-1.202040907398338E9
3.92824713623311E8	-1.183983516701321E9
4.4330247625271475E8	-1.1628776408568342E9
4.920702913607047E8	-1.13877342806813E9
5.387880584478856E8	-1.1122967272820766E9
5.835902275508164E8	-1.0838666143568997E9
6.267665915047168E8	-1.0536391557843796E9
6.683752869852328E8	-1.0213323320911735E9
7.080855035991622E8	-9.869222735142883E8
7.456488257471617E8	-9.505814716710913E8
7.810080637530711E8	-9.126700834943517E8
8.1435186448398E8	-8.732056434405867E8
8.45534126145968E8	-8.320817116229261E8
8.742468255363493E8	-7.892833610771439E8
9.000499926133927E8	-7.452243010372733E8
9.230611504184549E8	-7.005009316985158E8
9.436333594893677E8	-6.554025626183943E8
9.621962928608719E8	-6.097853088197621E8
9.786124156442393E8	-5.632600629935398E8
9.924946314437354E8	-5.1581462272971475E8
1.0034440156068769E9	-4.677814097646502E8
1.0115509351367501E9	-4.1971102674270195E8
1.0170626078536767E9	-3.717434621984603E8
1.0201206855318681E9	-3.2389604501578355E8
1.0205743991874186E9	-2.761053486433184E8
1.018279351402115E9	-2.2875529834715572E8
1.0134483976763381E9	-1.8215009581119454E8
1.00643031232835E9	-1.3641807436323926E8
9.974209929796869E8	-9.12292231427408E7
9.860836098750298E8	-4.643473254732376E7
9.720434726551744E8	-2251395.5756822773
9.551605165012473E8	4.066095548828681E7
9.359225645678397E8	8.18408766733933E7
9.147847390645108E8	1.2126207369383895E8
8.920304986862743E8	1.5920214767743343E8
8.674299385138521E8	1.9581958267214018E8
8.408825169332794E8	2.3088033552109835E8
8.124476903935543E8	2.6410945685224947E8
7.824646428684677E8	2.9536913835844034E8
7.510100277920294E8	3.248284288698268E8
7.179843040270233E8	3.524350649901761E8
6.832362310277891E8	3.7792910420096964E8
6.470390618464644E8	4.0077080312357646E8
6.099687636123765E8	4.2088268325403655E8
5.72474444546347E8	4.384909780349455E8
5.345708935879465E8	4.540969609385225E8
4.958757063698882E8	4.677050791301984E8
4.56249437853807E8	4.7898519961113685E8
4.159195016262223E8	4.874413086662009E8
3.754594122859092E8	4.9302538989479625E8
3.3513180989406383E8	4.959318629356196E8
2.9502201456239325E8	4.963612905147169E8
2.5504988757117346E8	4.941953276669812E8
2.1556772783846045E8	4.892528477162075E8
1.7693796128113788E8	4.8165664800988877E8
1.3943303789002192E8	4.717652072651899E8
1.0281148617225736E8	4.5990227161698073E8
6.6863263373849474E7	4.4587830485699546E8
3.1654157375131913E7	4.293179226322061E8
-2216589.800244654	4.099418182944627E8
-3.417716079884465E7	3.8809279059227544E8
-6.399189204742837E7	3.6424980758212346E8
-9.184759679255156E7	3.388614679206414E8
-1.1794594474922612E8	3.1182895818766624E8
-1.4213868369220796E8	2.8307179155733013E8
-1.641325136300388E8	2.5259595560797825E8
-1.8369143555665362E8	2.207825594545187E8
-2.0095038382407224E8	1.8784671285748902E8
-2.1595017907720506E8	1.5380118034084958E8
-2.2853379653502664E8	1.184747818504569E8
-2.3815794489679685E8	8.206223985781232E7
-2.4460921491687563E8	4.513798209852092E7
-2.4801615057078528E8	8333769.846952975
-2.489536474499454E8	-2.8118108516564295E7
-2.476285986536884E8	-6.448371806756163E7
-2.4389586782250154E8	-1.0095838450885916E8
-2.373019237640464E8	-1.374177668458299E8
-2.277473416118722E8	-1.73309458330694E8
-2.154148162463508E8	-2.082737492289026E8
-2.0061090498657122E8	-2.421438944520545E8
-1.8333993411156198E8	-2.750083739747184E8
-1.6348188453494608E8	-3.065806557320465E8
-1.4112185839922005E8	-3.365054409832581E8
-1.1664290261576784E8	-3.643909191203155E8
-9.053669132026124E7	-3.903831246293433E8
-6.28515593593389E7	-4.147387710399932E8
-3.334431761814413E7	-4.3759218158131695E8
-1686926.1769663154	-4.585165795729874E8
3.1892270225123532E7	-4.7694667528014493E8
6.6891623593395144E7	-4.925296666513591E8
1.0269839700625037E8	-5.0541312515573853E8
1.392294387779864E8	-5.1589774879998076E8
1.765074100030735E8	-5.2402562294143635E8
2.1457025393340367E8	-5.2960682217665863E8
2.5303898643113044E8	-5.324321077300741E8
2.916201180980004E8	-5.326808980723471E8
3.3022272446585286E8	-5.305514928319684E8
3.6906513645621824E8	-5.260839216479699E8
4.0810669860555524E8	-5.188456293128991E8
4.469106532487994E8	-5.0857398920578456E8
4.848152512737127E8	-4.9530563808165383E8
5.2146583773356354E8	-4.796435291111692E8
5.570397075760363E8	-4.6196413649210256E8
5.918156664765735E8	-4.4234381863281465E8
6.258629592977799E8	-4.2041164655431706E8
6.587679800177447E8	-3.960192408049826E8
6.901809566135788E8	-3.6928798735251904E8
7.199072684194373E8	-3.405669824319953E8
7.480817251472136E8	-3.099611028177757E8
7.745670744615778E8	-2.773910833849435E8
7.99103069295594E8	-2.4284861037519604E8
8.212611850976226E8	-2.0665130719305673E8
8.411123081246063E8	-1.6934555700272226E8
8.589528292125242E8	-1.311504363787871E8
8.751305983946666E8	-9.191334188766022E7
8.894452865598072E8	-5.1210535773983665E7
9.014069339273779E8	-9058473.703584472
9.105714937428082E8	3.417177676229591E7
9.169961812125297E8	7.785299471069522E7
9.209912388762124E8	1.2182302553642046E8
9.22714769086553E8	1.66096866366321E8
9.220385935080009E8	2.1081588304099557E8
9.187237092991033E8	2.556827359146278E8
9.128914180811107E8	3.004096946824852E8
9.047625318924055E8	3.4484856972464675E8
8.944867554425007E8	3.892379000004332E8
8.817049437432573E8	4.33680244281745E8
8.660671515000681E8	4.779083508585421E8
8.474318669604958E8	5.212867956276434E8
8.262807298148237E8	5.633405821803046E8
8.030535401957127E8	6.040872402992271E8
7.779919053202662E8	6.438146599338439E8
7.507963894282718E8	6.827329540553564E8
7.212423134699377E8	7.205669946789185E8
6.893155768362225E8	7.569694966977109E8
6.553268778900642E8	7.91670970044818E8
6.194271051727005E8	8.247874066986047E8
5.815473564218718E8	8.562655706635538E8
5.415582323446274E8	8.859015687968388E8
4.996495392704632E8	9.131864975230794E8
4.5634545753402007E8	9.380339790473439E8
4.119970544808749E8	9.606416936233938E8
3.6657767179361004E8	9.814417867059021E8
3.196364041378985E8	1.0003766145186586E9
2.710306353315508E8	1.017005927945784E9
2.2099295337136504E8	1.0307706483432344E9
1.7014868781923336E8	1.0415528299713202E9
1.1878731885187414E8	1.0495672124117982E9
6.69858964469076E7	1.0550151547243776E9
1.4596834968291914E7	1.0578094606251416E9
-3.812819930912133E7	1.0576894251863673E9
-9.08819458377049E7	1.0546783389637083E9
-1.4339663349485707E8	1.0489714555705703E9
-1.9583379109725335E8	1.0408078818855731E9
-2.4835377942092693E8	1.0299359692950555E9
-3.008353155162706E8	1.0159718376673373E9
-3.526865244698857E8	9.985968088602123E8
-4.0329999163736224E8	9.781271501257079E8
-4.524665998297223E8	9.550099435615184E8
-5.003754947950751E8	9.296456300494342E8
-5.472885625104477E8	9.018453496934277E8
-5.930207041739124E8	8.713680304957131E8
-6.37203698960502E8	8.380946474908992E8
-6.794450653084272E8	8.023132682852886E8
-7.197706447117399E8	7.64254918188968E8
-7.581458108144462E8	7.239322033958281E8
-7.943991574465365E8	6.811939836692275E8
-8.279703391829475E8	6.36165795395484E8
-8.586073768557488E8	5.893710317053089E8
-8.863712850260208E8	5.413340511296911E8
-9.117231128127598E8	4.922383682595207E8
-9.347559986327859E8	4.417490398683619E8
-9.55171293231108E8	3.8966848062599397E8
-9.723908740701846E8	3.361183721841186E8
-9.861691832361455E8	2.8171829015183824E8
-9.966316256033515E8	2.268957473136582E8
-1.0040364354859767E9	1.7188004934531298E8
-1.0084032257298179E9	1.1657176819831903E8
-1.0095238435798732E9	6.119514333727104E7
-1.0073676458545688E9	6069131.075157866
-1.0021190733899499E9	-4.839646037690536E7
-9.941449421559676E8	-1.0223469632828413E8
-9.833860657868258E8	-1.556066704827463E8
-9.69550759421145E8	-2.085250499271766E8
-9.522507213787011E8	-2.6049073902771792E8
-9.316862124682372E8	-3.108223168630066E8
-9.083434725504634E8	-3.5911571704708517E8
-8.828176264413288E8	-4.054570078761505E8
-8.551368183859723E8	-4.501513957640598E8
-8.251636501413493E8	-4.931665255859727E8
-7.927616169104539E8	-5.3421718523129636E8
-7.582301975978703E8	-5.729057867899891E8
-7.218898641837814E8	-6.09251546052428E8
-6.838757215493513E8	-6.433075009147522E8
-6.440637575180037E8	-6.750549838378868E8
-6.025077492159148E8	-7.040286408422714E8
-5.596593327989161E8	-7.299419899737866E8
-5.161207841465512E8	-7.527748512650087E8
-4.7224750563879275E8	-7.730338885418093E8
-4.278310283665333E8	-7.910074168329746E8
-3.826147481099554E8	-8.06644909117401E8
-3.3653887344971997E8	-8.194650839462415E8
-2.9010434624168974E8	-8.291698229031094E8
-2.4377223944104502E8	-8.358205294556323E8
-1.9785481624787948E8	-8.397383514389645E8
-1.522554631468949E8	-8.41085410184532E8
-1.0708176239543237E8	-8.397554253785537E8
-6.256290002961989E7	-8.35686356881291E8
-1.913575166318659E7	-8.290507421932261E8
2.318235760322924E7	-8.2030558531102E8
6.460139711448377E7	-8.095797616429073E8
1.0534957253076418E8	-7.966979675202814E8
1.4515186758032092E8	-7.812073509517161E8
1.8341280328983763E8	-7.631416813944759E8
2.196568924328003E8	-7.428917034310391E8
2.539007108859658E8	-7.21108310251463E8
2.864926587747862E8	-6.979418394322196E8
3.175722845443538E8	-6.733055392910384E8
3.4699443852636933E8	-6.469700173377221E8
3.743944414624512E8	-6.191278196563151E8
3.9976505804724324E8	-5.900576579118571E8
4.23189364934022E8	-5.599315108164452E8
4.4476813369287884E8	-5.2860822979641354E8
4.6413852165984404E8	-4.96006200636272E8
4.8096248309174323E8	-4.624022451248473E8
4.950756429282736E8	-4.2836529572197133E8
5.0690446984589994E8	-3.943559670951065E8
5.168371549002983E8	-3.6030172627900964E8
5.250271373489409E8	-3.259014076871823E8
5.3108205584790874E8	-2.9090639651914966E8
5.3463405913348174E8	-2.556415402626687E8
5.3560500806603914E8	-2.2053273175552568E8
5.342768917344207E8	-1.859532331705777E8
5.308667927723938E8	-1.5181286333796397E8
5.25304764192877E8	-1.181259820712873E8
5.174466831850201E8	-8.502768710716647E7
5.073587532974736E8	-5.2975128948992334E7
4.9547047861601585E8	-2.2073460752545875E7
4.820105460715471E8	7840969.2823581705
4.66898120271744E8	3.711043476751196E7
4.4963018264714485E8	6.562766368047106E7
4.3005490285194445E8	9.287332509003817E7
4.083926097784628E8	1.1827216559746759E8
3.85268475937812E8	1.41668221958867E8
3.6095555582693905E8	1.6331556651691455E8
3.354650017207317E8	1.8342427646652758E8
3.0854067247178817E8	2.0193367269056273E8
2.802883290394083E8	2.1849122286097667E8
2.5094842716741514E8	2.3300220617639148E8
2.2077377824729836E8	2.4550767789122292E8
1.8967490284844977E8	2.5618590003374544E8
1.5749851212474948E8	2.6476622467418963E8
1.243678958345431E8	2.708755045902192E8
9.079878112206815E7	2.7417482963668436E8
5.736814746718765E7	2.749394753630199E8
2.41996000425071E7	2.7357331846281976E8
-8944239.750686463	2.703909158948847E8
-4.240492048669511E7	2.651012786120215E8
-7.598744379972132E7	2.5729889713153958E8
