Callisto X	Callisto Y
-5.998567756497979E11	5.233246503533511E11
-6.337901020115793E11	4.879242021961199E11
-6.584447604767994E11	4.532245692309968E11
-6.881033702621694E11	4.148416746040735E11
-7.08224319870737E11	3.770731341435631E11
-7.33308123713119E11	3.3624246438719714E11
-7.486435946118271E11	2.9594674166175604E11
-7.689143854620131E11	2.532226061212972E11
-7.792740486700928E11	2.1095612311560474E11
-7.945544634810562E11	1.6690427356510043E11
-7.99807886851343E11	1.2323425504944835E11
-8.09979806777894E11	7.842739511917001E10
-8.100564651607827E11	3.392727817140352E10
-8.150612098311165E11	-1.1058706692721533E10
-8.099489279481261E11	-5.581633876550614E10
-8.097849947784482E11	-1.0040960579174484E11
-7.995280026858241E11	-1.448547520961355E11
-7.942502655053115E11	-1.8848907964921973E11
-7.789495580526887E11	-2.3206017182042615E11
-7.686689180826272E11	-2.741806445399765E11
-7.484797121538868E11	-3.1632895559711005E11
-7.333606488917004E11	-3.563960175424522E11
-7.084918590888383E11	-3.965873724724044E11
-6.887525813221036E11	-4.340793790419966E11
-6.594663441496937E11	-4.718013428294576E11
-6.353771133873147E11	-5.0622093981316785E11
-6.019860089739023E11	-5.409845569013834E11
-5.73867886266463E11	-5.718612534716492E11
-5.367355313981953E11	-6.032062217484313E11
-5.0495985133243085E11	-6.30101014438515E11
-4.6449882773760583E11	-6.576018003609562E11
-4.294849266511543E11	-6.801132750778092E11
-3.8615392666738275E11	-7.033810071627825E11
-3.4836743136074176E11	-7.211490133628119E11
-3.026710949775297E11	-7.398394112270624E11
-2.6262192948948212E11	-7.525509023899286E11
-2.1510699748838403E11	-7.663698498424944E11
-1.733459642535851E11	-7.737655618981294E11
-1.2459701366355878E11	-7.824723028238759E11
-8.17118519621062E10	-7.843512700403914E11
-3.2349131780925766E10	-7.877677388552452E11
1.1040005634569342E10	-7.839942554077379E11
6.036821149531904E10	-7.820101695226063E11
1.0361495826960544E11	-7.725204275096871E11
1.5223843250599173E11	-7.650972867474951E11
1.9467773331227985E11	-7.499034800481223E11
2.4191045617369714E11	-7.370841585614857E11
2.8286703230108215E11	-7.162816805107477E11
3.2802074016275024E11	-6.981913513669885E11
3.668194111814136E11	-6.719621020551415E11
4.092105299665143E11	-6.488143423646382E11
4.4518799204151953E11	-6.174297343209312E11
4.841516568759015E11	-5.895294287064983E11
5.1666904695453485E11	-5.5335288292988E11
5.515742686129646E11	-5.21093618150138E11
5.800315751947084E11	-4.8057845468963947E11
6.102914736798074E11	-4.444440952065616E11
6.341420113614332E11	-4.0013134371364087E11
6.592333540842227E11	-3.6068957822865533E11
6.779981221461807E11	-3.1320163235167377E11
6.974726608917255E11	-2.7109615362748004E11
7.107551366364205E11	-2.2112715265150308E11
7.242529401412555E11	-1.770691904870327E11
7.317513767387097E11	-1.2537394066166718E11
7.390166070581946E11	-8.012599618983682E10
7.405348044930092E11	-2.7504361256038136E10
7.414203005965082E11	1.8134050116634705E10
7.368765727044917E11	7.0854204557754E10
7.31353383306317E11	1.160641810467809E11
7.207837862404469E11	1.6804545189280267E11
7.089444570575839E11	2.1201056606702185E11
6.925049804981605E11	2.6242673440357245E11
6.7455842848107E11	3.0435029625780133E11
6.525215342821317E11	3.524052605333029E11
6.287941619370564E11	3.9153111754118146E11
6.015410822876721E11	4.364782846571713E11
5.724630779446996E11	4.721090467530991E11
5.404750475570126E11	5.132681386899533E11
5.065693726749508E11	5.4477923992041565E11
4.704125539018868E11	5.815503744587867E11
4.322839526833251E11	6.084049394046907E11
3.9259494526833417E11	6.402805064823167E11
3.509075699499567E11	6.620378096260339E11
3.0837678923829736E11	6.886094053662596E11
2.638432077422011E11	7.049300448224321E11
2.1919646036445862E11	7.25893679746966E11
1.725567362353195E11	7.365441893023905E11
1.2653980449066075E11	7.517006400701077E11
7.854448408467871E10	7.565509391501002E11
3.190585806103184E10	7.658039832895331E11
-1.6694895146774496E10	7.648252166768809E11
-6.321808271118272E10	7.681776972159513E11
-1.1169425912220969E11	7.614373263581713E11
-1.573883271773896E11	7.589838817392318E11
-2.050368213936878E11	7.466362671368464E11
-2.4922353790819415E11	7.385566600154589E11
-2.95379714072328E11	7.208373734202102E11
-3.3742385961108606E11	7.073872234459114E11
-3.81471470954651E11	6.84602919149495E11
-4.207881698053435E11	6.661044982660667E11
-4.621600143619983E11	6.386230111286195E11
-4.9822000397257495E11	6.15457148191238E11
-5.3640828668506683E11	5.837009259204318E11
-5.687405488677737E11	5.562964782879956E11
-6.032950841552563E11	5.2073031254588416E11
-6.314901643748861E11	4.8955761861411084E11
-6.620217959014312E11	4.506836153913873E11
-6.857319864625028E11	4.1624500874657153E11
-7.119149514115208E11	3.7459361719585895E11
-7.308551499078948E11	3.3741683195204395E11
-7.524227577115525E11	2.935389135626108E11
-7.663701206909055E11	2.5417104937231918E11
-7.831189460498944E11	2.08634403793173E11
-7.919117167634116E11	1.67634450283083E11
-8.036979488505525E11	1.2101456738364633E11
-8.072348777624879E11	7.8949439193552E10
-8.139731165615388E11	3.1826436189987934E10
-8.122122859618638E11	-1.0734433050627998E10
-8.138768647594844E11	-5.77797822808916E10
-8.068340273792341E11	-1.0026988960216069E11
-8.034543712292328E11	-1.4666393990743115E11
-7.912021332531583E11	-1.8852201697524277E11
-7.828638428248993E11	-2.3369847297471878E11
-7.655303022163907E11	-2.7437467526970724E11
-7.523742658834722E11	-3.1778092445587933E11
-7.301416815317102E11	-3.567396788140992E11
-7.123605883814004E11	-3.978411003229806E11
-6.854646737712465E11	-4.34564309115177E11
-6.633048033284454E11	-4.728454031530096E11
-6.320332239456552E11	-5.0683866657023645E11
-6.05791510618602E11	-5.418112815667398E11
-5.704826986354556E11	-5.726056310434049E11
-5.405056244974659E11	-6.038102513097999E11
-5.0154797193706226E11	-6.309682359192275E11
-4.682318010703841E11	-6.579787679860251E11
-4.2606164086846844E11	-6.810993037530951E11
-3.898484460688268E11	-7.035306003564949E11
-3.4494812954671783E11	-7.222520681582231E11
-3.063251373993365E11	-7.397617418693846E11
-2.5922122853832214E11	-7.537702371636995E11
-2.1871861281241165E11	-7.660663565238165E11
-1.6997792719210886E11	-7.750996188247773E11
-1.2816364025888576E11	-7.819472492721827E11
-7.839023015877998E10	-7.858002905561431E11
-3.586757910945898E10	-7.870240676982936E11
1.4302320938743788E10	-7.855577132600145E11
5.690123523492076E10	-7.810532239085902E11
1.068060140118797E11	-7.741967223734333E11
1.4882687599019098E11	-7.639315723973636E11
1.9778537091350452E11	-7.516919950779537E11
2.3855847121963504E11	-7.357144133440754E11
2.8588046859699426E11	-7.181797401386617E11
3.247319042710951E11	-6.966233856649054E11
3.697270351825009E11	-6.739670699573049E11
4.059882674381593E11	-6.470523070235471E11
4.4797783604252606E11	-6.195385016353569E11
4.809985075123289E11	-5.875789885391254E11
5.193298816474808E11	-5.55560522694378E11
5.484918157766476E11	-5.1896003562993176E11
5.825501653392682E11	-4.8288129367338226E11
6.072805371307356E11	-4.421329789978363E11
6.365055015435161E11	-4.025250456432807E11
6.562925956704832E11	-3.582087450259681E11
6.801924247063247E11	-3.156823414800634E11
6.946003243990482E11	-2.684530339063462E11
7.127649735906239E11	-2.2369249767885422E11
7.214460055080182E11	-1.742743258284178E11
7.335628471387721E11	-1.2802210259219742E11
7.362713601919246E11	-7.719150695383806E10
7.421328610937253E11	-3.0235879638820744E10
7.387332495407919E11	2.1193784433217873E10
7.382473859531113E11	6.803652911202121E10
7.287210907863612E11	1.1923136434673987E11
7.219159208597728E11	1.6513778122845227E11
7.063652230574934E11	2.1526634310355453E11
6.933877541640592E11	2.5942256472658386E11
6.720328629746073E11	3.0767263602452954E11
6.531496270938134E11	3.492970528547519E11
6.263252070513118E11	3.9489663670986017E11
6.019118743500671E11	4.332576465443597E11
5.700579043228722E11	4.754942636887189E11
5.405898840322533E11	5.099262182005929E11
5.042383452164401E11	5.4815968187224274E11
4.7027956215084814E11	5.780801737604155E11
4.3004205790221686E11	6.11758676398833E11
3.922248115059467E11	6.366765181365465E11
3.487738023995382E11	6.653441318132922E11
3.0778664306028217E11	6.848689127329501E11
2.6183924899380594E11	7.081716090206655E11
2.1840624263668683E11	7.220180693435363E11
1.7070767095232202E11	7.397081807440746E11
1.2557132795657034E11	7.476954253616478E11
7.68758491830411E10	7.596282925231594E11
3.0784528994814335E10	7.616797944146649E11
-1.815740487720713E10	7.678122994122424E11
-6.446861467210531E10	7.639499342061111E11
-1.1292529255781886E11	7.643346987780045E11
-1.587449584414305E11	7.546721004125605E11
-2.060156534654673E11	7.494491267497461E11
-2.506651940202669E11	7.341850381518597E11
-2.960880421380914E11	7.235746401196653E11
-3.389337341438142E11	7.029830828855797E11
-3.8189484097967773E11	6.872763314539102E11
-4.223524272773453E11	6.616971929166927E11
-4.622915095034408E11	6.412463834858239E11
-4.9983011818070715E11	6.110774242955515E11
-5.362434379797826E11	5.862878636133135E11
-5.70391697869446E11	5.519749972869406E11
-6.02836150111662E11	5.232957146451324E11
-6.331824076289928E11	4.853240916370321E11
-6.612765980924288E11	4.532396325299546E11
-6.874693496231057E11	4.121269298965133E11
-7.108932406180079E11	3.7715052013939307E11
-7.326436301884476E11	3.334391911673784E11
-7.511400633923555E11	2.961052756808578E11
-7.682196383885377E11	2.5035526416620108E11
-7.815928133052208E11	2.1121327546704776E11
-7.938327671775404E11	1.6399738321455872E11
-8.019466654792773E11	1.2360686256529874E11
-8.09238511736168E11	7.550493016500082E10
-8.120177022260901E11	3.442974887516038E10
-8.143100211063131E11	-1.3977223718431118E10
-8.117364857165134E11	-5.517354380489302E10
-8.090348366206572E11	-1.0330618756221819E11
-8.011476426575059E11	-1.4406381491879678E11
-7.93514034351604E11	-1.9134947317833505E11
-7.80408848684401E11	-2.3111739253989096E11
-7.67958553629679E11	-2.769947529288209E11
-7.497847140863566E11	-3.152342831811881E11
-7.326872786662711E11	-3.5915570996298584E11
-7.0964865509339E11	-3.95343901875718E11
-6.881264303796028E11	-4.367807091411391E11
-6.604797536925758E11	-4.704150678349189E11
-6.348053721517769E11	-5.0886129611230853E11
-6.028580972864175E11	-5.394634965257325E11
-5.733557487932723E11	-5.744391384225037E11
-5.374669974248863E11	-6.015589641572178E11
-5.045098546247003E11	-6.326162273410653E11
-4.650878245493654E11	-6.558370729073846E11
-4.290964629530035E11	-6.825637405027354E11
-3.865962304427318E11	-7.015068618098643E11
-3.480380688694006E11	-7.235315010467551E11
-3.029617276316846E11	-7.378611204609801E11
-2.623475409833118E11	-7.548602179677356E11
-2.152394095280055E11	-7.642905547612035E11
-1.7312099208371594E11	-7.75992188738727E11
-1.245649785149921E11	-7.802917451815848E11
-8.153158190044356E10	-7.86482923742661E11
-3.214805054532275E10	-7.854812741534763E11
1.1179342941732075E10	-7.860149805595032E11
6.0741251216079994E10	-7.796105340000245E11
1.0371479314482904E11	-7.744097880826544E11
1.5278206353042557E11	-7.625733662825859E11
1.9473498618469598E11	-7.516395421024723E11
2.4261878100580173E11	-7.344216026010178E11
2.8287464724290247E11	-7.178390896155138E11
3.2888196621136896E11	-6.953761643915563E11
3.6676398635827716E11	-6.733157656034778E11
4.102061613381495E11	-6.45830883375218E11
4.4504973014091486E11	-6.185558030358419E11
4.852562808386469E11	-5.863644239147457E11
5.164222432060165E11	-5.542290274154719E11
5.527556060471815E11	-5.177382045675615E11
5.796438260220339E11	-4.811885012167266E11
6.115116841653232E11	-4.4089342075231537E11
6.335765872224266E11	-4.0046516105114996E11
6.604489872522177E11	-3.56948005971355E11
6.77214288381052E11	-3.132574161230958E11
6.98637741397509E11	-2.671760753847081E11
7.09710457181964E11	-2.209134991947118E11
7.253210522880217E11	-1.7299186270282074E11
7.304053834680828E11	-1.2490860104997525E11
7.39942297657494E11	-7.592512379316885E10
7.388499003405404E11	-2.681642970455371E10
7.421640080866475E11	2.2416447986859264E10
7.348216639991575E11	7.172566867406894E10
7.318817282478909E11	1.2037763501126312E11
7.183370577687761E11	1.6905453087737335E11
7.092335153736958E11	2.1629583191530222E11
6.896547583623973E11	2.635201775140306E11
6.745974366269492E11	3.0854590758255963E11
6.4926949352532E11	3.535267437178245E11
6.285820669274692E11	3.955729121959781E11
5.979009640848937E11	4.375716297299951E11
5.720129584607325E11	4.759335397545536E11
5.364732306915006E11	5.1427895934897815E11
5.0590681764393536E11	5.4832999673034985E11
4.6608818185552594E11	5.824307056867461E11
4.314429437452026E11	6.116301984298739E11
3.8799579754973145E11	6.409899698595929E11
3.4993352273412555E11	6.64896095944538E11
3.035593915491263E11	6.891172245488677E11
2.62785651206384E11	7.073924253127635E11
2.1422189983607208E11	7.261811261608448E11
1.714686880309678E11	7.385909359022667E11
1.2147131112133696E11	7.517598120640537E11
7.7481758645631E10	7.581767857050156E11
2.6807128300242317E10	7.656388458540135E11
-1.7681270713879833E10	7.66036041485917E11
-6.828743528147175E10	7.678031702308484E11
-1.1255538798602179E11	7.622477151353048E11
-1.6237252431807193E11	7.584235176413074E11
-2.057298227518999E11	7.47072768192052E11
-2.540739849573292E11	7.378423233004911E11
-2.9587102398415405E11	7.209315011486737E11
-3.421000624101739E11	7.06556209035007E11
-3.8173301181924176E11	6.843917359591062E11
-4.252568919084898E11	6.65197831358471E11
-4.6217433018032825E11	6.381486751699972E11
-5.024578827847986E11	6.145180581105923E11
-5.3616589932478876E11	5.830037303849175E11
-5.72731149874355E11	5.553673936224606E11
-6.027935700982809E11	5.198530254402979E11
-6.352256891580325E11	4.886797929893113E11
-6.612677421476444E11	4.496659147564246E11
-6.892113969698317E11	4.154566691968408E11
-7.109196857938263E11	3.7347122388399854E11
-7.340816949565454E11	3.367519332250222E11
-7.512025217430869E11	2.923458716702645E11
-7.693531094494441E11	2.536589886533428E11
-7.816948767873464E11	2.073976117149843E11
-7.94662250884152E11	1.6729880805802478E11
-8.020922099398766E11	1.1975722243699734E11
-8.097664048924908E11	7.880904299580081E10
-8.122093537032942E11	3.056806461470022E10
-8.145391538783737E11	-1.0665918853889088E10
-8.119792623046116E11	-5.9026768325059364E10
-8.089686501350175E11	-9.998430461849846E10
-8.014444738339415E11	-1.4788883957370636E11
-7.931571473876775E11	-1.880145924904855E11
-7.80762617851244E11	-2.348947397136191E11
-7.673154189669099E11	-2.736442518401356E11
-7.501996855587585E11	-3.189451046383817E11
-7.317632429950146E11	-3.557874403505836E11
-7.101263891097434E11	-3.9896942486548737E11
-6.869274631626498E11	-4.333925325501143E11
-6.610231145444612E11	-4.7393635154597565E11
-6.333378033759315E11	-5.0545057914493555E11
-6.034706058373777E11	-5.428616561711253E11
-5.716274884631282E11	-5.710030557251696E11
-5.381503517480766E11	-6.048149806634594E11
-5.025296170541486E11	-6.291513192086307E11
-4.658464413853161E11	-6.589313157994707E11
-4.2687410113736993E11	-6.790663570525371E11
-3.8743449507510846E11	-7.044201113715309E11
-3.4558631628657935E11	-7.199975070450804E11
-3.038846158694065E11	-7.405741976045082E11
-2.5968025491469608E11	-7.512853389696222E11
-2.1625512060888632E11	-7.667840790129188E11
-1.70254347508242E11	-7.723724386098423E11
-1.2568159067724037E11	-7.825479773778202E11
-7.84853095480894E10	-7.828148882864271E11
-3.337659802438858E10	-7.874836804719365E11
1.4383851689737179E10	-7.822968001101895E11
5.938701738290814E10	-7.81343846810037E11
1.07052897143029E11	-7.706408941485273E11
1.5128810884863245E11	-7.640260403719939E11
1.9817917393030356E11	-7.478220821533651E11
2.4096772868291037E11	-7.355851172547247E11
2.863961371451315E11	-7.139794409212856E11
3.2705519853050366E11	-6.962459375125496E11
3.703309060743423E11	-6.694229427289474E11
4.081851998031341E11	-6.464082908286327E11
4.486298862966796E11	-6.146441795546285E11
4.8302115182219495E11	-5.866548866638037E11
5.1998416095034546E11	-5.503184882343873E11
5.502887761375112E11	-5.177541358759407E11
5.831554816124327E11	-4.7730285288256744E11
6.0879707436899E11	-4.40652825851611E11
6.370097377200477E11	-3.966344377779276E11
6.574736905812351E11	-3.5647303179691876E11
6.805440105474735E11	-3.0951490579689923E11
6.953948398941001E11	-2.6649496683244962E11
7.129164017331011E11	-2.1729574319877948E11
7.218082968156462E11	-1.7213552144569095E11
7.334738709312405E11	-1.2145559677435083E11
7.36164414410947E11	-7.492606690968271E10
7.417729315300449E11	-2.356672211645737E10
7.381329957630752E11	2.3524173350844833E10
7.375982764358524E11	7.473402272990428E10
7.276157644869845E11	1.2156231813403242E11
7.209733266884685E11	1.7178521349150552E11
7.047580457900175E11	2.175280141089545E11
6.921612126504728E11	2.6594302343865924E11
6.69942193361675E11	3.097998966145975E11
6.516619342978749E11	3.556158575068044E11
6.237812938228706E11	3.968290599164726E11
6.00198597719572E11	4.3930733901425964E11
5.671038717081783E11	4.7717714437758777E11
5.386961867283217E11	5.156494061586533E11
5.009264663218123E11	5.495519195560536E11
4.6825712193763336E11	5.83428666422672E11
4.2642867517828845E11	6.128279896834032E11
3.901301103612222E11	6.416158761588096E11
3.449205922609938E11	6.660707433301078E11
3.0567603823929346E11	6.893767327731327E11
2.5780607418906036E11	7.085497768989236E11
2.1633484437664337E11	7.260821117590155E11
1.665517471605386E11	7.397394370321132E11
1.235905488787579E11	7.51315797514164E11
7.265180979218806E10	7.593259917951558E11
2.8939092807915413E10	7.648639003186864E11
-2.2403046005142296E10	7.671971742918009E11
-6.6139572851774635E10	7.667116922343512E11
-1.1715106666043068E11	7.634306202122115E11
-1.602090393882201E11	7.570316741642855E11
-2.101857862687212E11	7.482862519840265E11
-2.5189786823611566E11	7.361634170191713E11
-3.0017483685441296E11	7.221834529951315E11
-3.399155032905192E11	7.046038800297164E11
-3.858746948798411E11	6.856868197606332E11
-4.2306927376014905E11	6.629845280449622E11
-4.6614490447191754E11	6.394903148235734E11
-5.0027339647367596E11	6.120527949345275E11
-5.3995621995535834E11	5.843931372335298E11
-5.705551691752515E11	5.526604680866931E11
-6.063955641075911E11	5.2128896253777997E11
-6.330628010895269E11	4.8573968388670355E11
-6.64671355988573E11	4.511472834185432E11
-6.87065344425765E11	4.122903201691751E11
-7.141145592053192E11	3.7499475477022577E11
-7.319541119006995E11	3.333682507465015E11
-7.541782618380739E11	2.9390812310486444E11
-7.672449143269606E11	2.5006616285870306E11
-7.844384478783583E11	2.089964833167827E11
-7.925725358195042E11	1.635062354798644E11
-8.04591023743643E11	1.2139008664055174E11
-8.076922848267365E11	7.482870557330685E10
-8.144502764220502E11	3.2234082839789154E10
-8.124784567411304E11	-1.4822197158007364E10
-8.139480344725587E11	-5.732695379301172E10
-8.069172451121174E11	-1.0430035791708379E11
-8.031289461925494E11	-1.4615284339173105E11
-7.911115931272067E11	-1.9247290987538675E11
-7.821502328283027E11	-2.331179280410241E11
-7.652727619882512E11	-2.782253906784665E11
-7.512793580061136E11	-3.171214121638015E11
-7.297210982904154E11	-3.6046818605915765E11
-7.108903878217113E11	-3.97090142517036E11
-6.848863308201893E11	-4.3814936581465094E11
-6.614651012425385E11	-4.719920922107461E11
-6.312988417745793E11	-5.102568309435199E11
-6.035877419676093E11	-5.40841177952843E11
-5.6959527429712E11	-5.7583100976811E11
-5.3794401801926917E11	-6.02706061457586E11
-5.0051210231395123E11	-6.339737608697101E11
-4.653206745285125E11	-6.567228420848235E11
-4.248810503298359E11	-6.838542713366222E11
-3.865983614164478E11	-7.021000924104048E11
-3.436323619814344E11	-7.247238530636797E11
-3.0275108477604065E11	-7.381327122610575E11
-2.577821042698489E11	-7.559246473003326E11
-2.1484025014477066E11	-7.642135311462037E11
-1.6843168056268005E11	-7.769004069346771E11
-1.2400597142261205E11	-7.79842234335742E11
-7.67614935199899E10	-7.872118643169146E11
-3.1463505850281616E10	-7.846417275589517E11
1.598578835996994E10	-7.86545470329464E11
6.151283301959685E10	-7.783673638030919E11
1.0850649798022362E11	-7.747283446412997E11
1.5359886798044888E11	-7.609208209093948E11
1.9945956685972366E11	-7.517406654569373E11
2.434366799311858E11	-7.323626242310625E11
2.8747922364258E11	-7.177242144633187E11
