Mars X	Mars Y
8.460800362251521E10	-1.9353394032797504E11
1.5719884825109076E11	-1.34290087131756E11
1.9979775276130707E11	-4.982960057188279E10
2.0419795713221698E11	4.406286300362387E10
1.7118806920922446E11	1.3001059447827167E11
1.09157472104423E11	1.9425149004511954E11
3.025377838232799E10	2.2910995006791483E11
-5.309279346138187E10	2.3264340165970505E11
-1.3006745321551073E11	2.070756730129178E11
-1.9208174179408237E11	1.5729236157079977E11
-2.3276678384636115E11	8.983933613837022E10
-2.4783657733791266E11	1.239180876671685E10
-2.350844394597738E11	-6.6485618734119156E10
-1.946425993513312E11	-1.3749838523631546E11
-1.2954960628155551E11	-1.9095573227738806E11
-4.653123308878397E10	-2.1761946745126227E11
4.341942307128707E10	-2.1044144049239856E11
1.2558365975702707E11	-1.6723957495017178E11
1.8427969205311578E11	-9.330834888049214E10
2.07698402014139E11	-1.7249884175006056E9
1.921856852909536E11	9.016603802776244E10
1.428537233670498E11	1.663296850835875E11
7.054098448664807E10	2.160427194418541E11
-1.212273430996606E10	2.347471195769187E11
-9.340371242365305E10	2.228577451729599E11
-1.636129606065587E11	1.841269130327864E11
-2.153220158325604E11	1.2438639536945331E11
-2.432463839261844E11	5.0807052571306854E10
-2.4415696846376364E11	-2.8458267798266926E10
-2.1700086250347806E11	-1.0444673277613206E11
-1.633178491661892E11	-1.6759939533318738E11
-8.794152268973781E10	-2.0831061353488034E11
2.4370403224954313E8	-2.1819030686949985E11
8.81516842823944E10	-1.923204756730624E11
1.6006691419194186E11	-1.3211369944329622E11
2.016375038520778E11	-4.705395357548303E10
2.0488279424668826E11	4.693679402930848E10
1.708504189748247E11	1.3250435038333795E11
1.0810823250446327E11	1.9603561403278223E11
2.8864306735979515E10	2.3003838329919052E11
-5.4475691509420876E10	2.3272145394810867E11
-1.3115872372070499E11	2.0641048369216846E11
-1.926647490516488E11	1.5605382501221268E11
-2.3268921974446576E11	8.823714249552356E10
-2.4700772748589734E11	1.0664658332540037E10
-2.3347927362809735E11	-6.807514735652653E10
-1.9231488468049832E11	-1.3867127374420587E11
-1.2665208956002673E11	-1.9143496977398584E11
-4.333427874063314E10	-2.1716982639256107E11
4.6530014266316055E10	-2.089353311761564E11
1.2815799743411302E11	-1.6473402940425647E11
1.859173226664779E11	-9.008482982976364E10
2.0818173680601767E11	1.7634086252303421E9
1.9154542514801776E11	9.34320205945052E10
1.4132567492483362E11	1.6898795325746896E11
6.8464345360086525E10	2.1787264903802866E11
-1.4395754359201254E10	2.3568465922820563E11
-9.55596908285613E10	2.2295687762154007E11
-1.6539749405978204E11	1.8352086893041177E11
-2.1654329224038385E11	1.2325982232240959E11
-2.4377366847732788E11	4.937978608504987E10
-2.4392106831901666E11	-2.9939066656281128E10
-2.1600181531852E11	-1.0571123615158614E11
-1.6164213440633972E11	-1.6836422125383737E11
-8.578693374341205E10	-2.0830398026597662E11
2.548144553206101E9	-2.172060681506444E11
