Uranus X	Uranus Y
-2.627930863034383E12	-8.00734114622681E11
-2.62085862387375E12	-8.253040563550825E11
-2.613568840032974E12	-8.498054909695865E11
-2.606062238085003E12	-8.742364233669916E11
-2.5983395639298296E12	-8.98594867458666E11
-2.5904015826961753E12	-9.228788463785225E11
-2.582249078629602E12	-9.470863926919021E11
-2.573882854981467E12	-9.712155486017787E11
-2.565303733883747E12	-9.952643661502745E11
-2.556512556229207E12	-1.0192309074319746E12
-2.5475101815662305E12	-1.0431132447951525E12
-2.538297487967115E12	-1.0669094610285135E12
-2.5288753718933486E12	-1.0906176495595E12
-2.519244748068211E12	-1.1142359146483184E12
-2.5094065493428374E12	-1.1377623715784873E12
-2.4993617265678643E12	-1.1611951468443738E12
-2.4891112484487E12	-1.1845323783240667E12
-2.478656101390514E12	-1.2077722154632136E12
-2.467997289362795E12	-1.2309128194614211E12
-2.4571358337558867E12	-1.2539523634410913E12
-2.4460727732253184E12	-1.2768890326157017E12
-2.434809163535211E12	-1.2997210244550776E12
-2.4233460773932153E12	-1.3224465488515332E12
-2.4116846042989844E12	-1.3450638282893298E12
-2.3998258503865723E12	-1.3675710979951375E12
-2.3877709382460034E12	-1.3899666060868882E12
-2.375521006753639E12	-1.4122486137315813E12
-2.363077210903581E12	-1.434415395294532E12
-2.3504407216369995E12	-1.4564652384863022E12
-2.3376127256690024E12	-1.47839644449836E12
-2.3245944252967734E12	-1.5002073281345881E12
-2.3113870382172837E12	-1.5218962179562976E12
-2.297991797354557E12	-1.5434614564139905E12
-2.284409950668502E12	-1.5649013999684502E12
-2.2706427609642334E12	-1.5862144192156921E12
-2.256691505697915E12	-1.6073988990065369E12
-2.242557476783694E12	-1.6284532385718142E12
-2.2282419804129517E12	-1.649375851639571E12
-2.2137463368521577E12	-1.6701651665330608E12
-2.1990718802350645E12	-1.690819626282231E12
-2.1842199583705396E12	-1.7113376887349995E12
-2.1691919325431138E12	-1.7317178266568384E12
-2.1539891773139717E12	-1.751958527830693E12
-2.138613080316047E12	-1.772058295144655E12
-2.12306504203906E12	-1.7920156466861072E12
-2.107346475634531E12	-1.8118291158432173E12
-2.091458806716702E12	-1.8314972513841196E12
-2.075403473146552E12	-1.8510186175342825E12
-2.059181924823494E12	-1.8703917940598735E12
-2.0427956234741807E12	-1.8896153763451033E12
-2.026246042447547E12	-1.9086879754739314E12
-2.0095346665110881E12	-1.9276082182967166E12
-1.992662991628583E12	-1.946374747490874E12
-1.975632524747268E12	-1.964986221637511E12
-1.9584447835942126E12	-1.9834413152879087E12
-1.941101296463123E12	-2.0017387190215132E12
-1.9236036020009746E12	-2.0198771395026855E12
-1.9059532489867969E12	-2.0378552995330056E12
-1.8881517961148726E12	-2.0556719381157441E12
-1.8702008117912168E12	-2.0733258105135283E12
-1.8521018739135276E12	-2.0908156882898604E12
-1.833856569648648E12	-2.1081403593619246E12
-1.8154664952168357E12	-2.125298628054304E12
-1.7969332556749214E12	-2.1422893151525964E12
-1.7782584647064465E12	-2.1591112579559585E12
-1.7594437443998254E12	-2.1757633103157056E12
-1.7404907250195288E12	-2.192244342689277E12
-1.721401044795649E12	-2.2085532422045503E12
-1.702176349710471E12	-2.2246889127114224E12
-1.6828182932801965E12	-2.2406502748392676E12
-1.663328536340636E12	-2.2564362660560815E12
-1.6437087468280781E12	-2.2720458407348735E12
-1.6239605995775835E12	-2.287477970235798E12
-1.6040857761251355E12	-2.3027316429736045E12
-1.5840859644970132E12	-2.3178058644884214E12
-1.5639628590147263E12	-2.332699657537919E12
-1.5437181601108083E12	-2.3474120621861123E12
-1.5233535741508882E12	-2.361942135897636E12
-1.5028708132686814E12	-2.3762889536283574E12
-1.4822715951976672E12	-2.3904516079100107E12
-1.4615576431186323E12	-2.4044292089533975E12
-1.4407306855315962E12	-2.418220884740313E12
-1.419792456124885E12	-2.431825781094629E12
-1.398744693651935E12	-2.4452430617524307E12
-1.3775891418176328E12	-2.458471908418832E12
-1.3563275491708567E12	-2.4715115208159927E12
-1.3349616690120032E12	-2.48436111671264E12
-1.3134932592904626E12	-2.4970199319153677E12
-1.2919240824926306E12	-2.509487220252513E12
-1.270255905537063E12	-2.5217622535444175E12
-1.2484904996601426E12	-2.533844321544044E12
-1.2266296402906064E12	-2.5457327318601562E12
-1.2046751069080845E12	-2.5574268098562266E12
-1.1826286828807737E12	-2.568925898545315E12
-1.160492155303414E12	-2.580229358486865E12
-1.1382673148218994E12	-2.5913365676597837E12
-1.1159559554340664E12	-2.602246921332804E12
-1.0935598742844758E12	-2.6129598319436704E12
-1.0710808714485192E12	-2.623474728979626E12
-1.0485207497156631E12	-2.6337910588711807E12
-1.0258813143708821E12	-2.643908284878907E12
-1.00316437295874E12	-2.653825886985134E12
-9.803717350541887E11	-2.6635433618154155E12
-9.575052120443265E11	-2.6730602225606177E12
-9.345666169065278E11	-2.6823759989021196E12
-9.115577639932365E11	-2.691490236946629E12
-8.884804688157949E11	-2.700402499162734E12
-8.653365478347848E11	-2.709112364340336E12
-8.42127818270972E11	-2.717619427551598E12
-8.188560979109502E11	-2.7259233000974336E12
-7.955232049139243E11	-2.734023609472097E12
-7.721309576323672E11	-2.7419199993333506E12
-7.486811744367034E11	-2.749612129472953E12
-7.251756735514639E11	-2.757099675790791E12
-7.016162728921437E11	-2.7643823302539917E12
-6.780047898967773E11	-2.77145980086735E12
-6.543430413747324E11	-2.7783318116558164E12
-6.30632843360854E11	-2.784998102630195E12
-6.068760109658263E11	-2.7914584297530127E12
-5.83074358231963E11	-2.797712564904879E12
-5.592296979873906E11	-2.8037602958517563E12
-5.353438417113502E11	-2.809601426221605E12
-5.1141859940602686E11	-2.81523577546276E12
-4.874557794576568E11	-2.8206631787969565E12
-4.634571885030175E11	-2.8258834871866143E12
-4.394246313028152E11	-2.8308965672952334E12
-4.153599106161187E11	-2.835702301446205E12
-3.9126482707931165E11	-2.840300587573372E12
-3.671411790766543E11	-2.8446913391648506E12
-3.4299076261419666E11	-2.8488744852246147E12
-3.1881537120744E11	-2.852849970225176E12
-2.9461679576261633E11	-2.856617754045685E12
-2.7039682445739926E11	-2.8601778119154004E12
-2.46157242622969E11	-2.8635301343533135E12
-2.218998326256874E11	-2.866674727114243E12
-1.9762637376101205E11	-2.8696116111318833E12
-1.733386421417735E11	-2.8723408224408926E12
-1.4903841057877023E11	-2.874862412111956E12
-1.2472744847324158E11	-2.8771764461916387E12
-1.0040752171002246E11	-2.8792830056300464E12
-7.608039255132265E10	-2.881182186209642E12
-5.174781953176446E10	-2.8828740984630806E12
-2.741155734490739E10	-2.8843588675967666E12
-3.0733567411307535E9	-2.885636633426114E12
2.126503556815057E10	-2.8867075502902607E12
4.560187701697819E10	-2.887571786964224E12
6.993542928718547E10	-2.8882295265803057E12
9.426395840916019E10	-2.8886809665443745E12
1.1858573485931133E11	-2.8889263184578047E12
1.428990336504278E11	-2.8889658080260127E12
1.6720213443281033E11	-2.8887996749600825E12
1.9149332159470547E11	-2.888428172897273E12
2.157708843510377E11	-2.8878515693147007E12
2.400331168350384E11	-2.8870701454346465E12
2.642783181888029E11	-2.886084196130803E12
2.8850479265623816E11	-2.8848940298301675E12
3.127108496769701E11	-2.883499968427706E12
3.3689480396687524E11	-2.8819023471967676E12
3.61054975603116E11	-2.880101514682299E12
3.8518969011511334E11	-2.878097832605344E12
4.092972785693902E11	-2.8758916757698413E12
4.3337607765382587E11	-2.8734834319683706E12
4.574244297555443E11	-2.870873501887882E12
4.8144068303993427E11	-2.8680622990008276E12
5.054231915390155E11	-2.865050249468214E12
5.2937031522855225E11	-2.8618377920517207E12
5.532804201007151E11	-2.858425378010009E12
5.771518782423065E11	-2.8548134709969014E12
6.009830679100648E11	-2.851002546959275E12
6.247723736111456E11	-2.846993094037681E12
6.485181861762964E11	-2.8427856124779683E12
6.722189028243103E11	-2.838380614525552E12
6.958729272385132E11	-2.833778624316945E12
7.194786696416715E11	-2.8289801777873804E12
7.43034546863885E11	-2.823985822571639E12
7.665389824121709E11	-2.8187961179058984E12
7.899904065345818E11	-2.813411634524991E12
8.133872562918584E11	-2.807832954554092E12
8.36727975632481E11	-2.8020606714192275E12
8.600110154534197E11	-2.7960953897528345E12
8.832348336653157E11	-2.7899377252865723E12
9.063978952623353E11	-2.783588304752977E12
9.294986723899569E11	-2.7770477657867925E12
9.525356444159987E11	-2.77031675683211E12
9.755072979932532E11	-2.763395937050193E12
9.984121271247283E11	-2.756285976212281E12
1.0212486332414519E12	-2.7489875546062085E12
1.044015325273731E12	-2.7415013629519165E12
1.066710719720908E12	-2.7338281023099395E12
1.0893333407241398E12	-2.725968483993198E12
1.111881720140639E12	-2.717923229474894E12
