Io X	Io Y
-7.516814924856846E11	2.9453857592988556E11
-7.678522046652507E11	2.5179692306941806E11
-7.81660077828924E11	2.0971125604874512E11
-7.93814145122825E11	1.6572915937410468E11
-8.019669919831997E11	1.2159035076456978E11
-8.089193797960028E11	7.769122816215028E10
-8.126255579318567E11	3.220135287761749E10
-8.133753822520983E11	-1.1947914154451233E10
-8.127492413744932E11	-5.6876437103336136E10
-8.081150278178151E11	-1.0188513232261275E11
-8.017311010440883E11	-1.4539162462269272E11
-7.930901396962825E11	-1.898583238506861E11
-7.807415516772592E11	-2.3291677547136118E11
-7.67356559155516E11	-2.7497175961683154E11
-7.506900923684791E11	-3.1733618942763763E11
-7.314306794320048E11	-3.572529628373585E11
-7.10996629195269E11	-3.969164034524564E11
-6.868509222232042E11	-4.3549898741062976E11
-6.614411991861324E11	-4.715701224192637E11
-6.340079842997776E11	-5.0761349182390607E11
-6.035030282573258E11	-5.409724347598993E11
-5.725559981312114E11	-5.727253665824509E11
-5.384965525370581E11	-6.03450764343206E11
-5.0317301166839E11	-6.307733324407611E11
-4.666737507211442E11	-6.57482326340164E11
-4.2738375930222815E11	-6.811603321137958E11
-3.8822376726935254E11	-7.026047790666344E11
-3.464472615836793E11	-7.22571160797646E11
-3.042967299793743E11	-7.387378928190656E11
-2.6106774395144293E11	-7.540227781274207E11
-2.1635752915498697E11	-7.652387335426515E11
-1.7205337678478607E11	-7.749677842837567E11
-1.2562911620938104E11	-7.814405314108477E11
-8.036561161318002E10	-7.851453866070035E11
-3.34219815276688E10	-7.868943503823776E11
1.279670901565277E10	-7.84554805934326E11
5.893978993909887E10	-7.809727158314512E11
1.0575921222359827E11	-7.733451862389614E11
1.5074786146360046E11	-7.633763303309386E11
1.966185789905288E11	-7.511283827922758E11
2.4099415613565662E11	-7.348387869409183E11
2.8427097072897894E11	-7.173059940997607E11
3.276051596854802E11	-6.961160364845056E11
3.682050623867824E11	-6.723315776911085E11
4.085682624077943E11	-6.469266879186249E11
4.470263259737262E11	-6.175589242410371E11
4.8309851638888837E11	-5.87155421093508E11
5.1864175257357983E11	-5.537818268028302E11
5.506867010312778E11	-5.17897837572628E11
5.814634804633804E11	-4.811462384671702E11
6.099820842514973E11	-4.4098505824708795E11
6.350340951024069E11	-4.001848495933912E11
6.590038788764583E11	-3.5744950019242957E11
6.788397551451099E11	-3.126517930930003E11
6.967926813508118E11	-2.6783762610010144E11
7.117440205822634E11	-2.2033426173891592E11
7.231055448418978E11	-1.7336609862868976E11
7.327107079338263E11	-1.2468251589638959E11
7.376758064716384E11	-7.587203752417212E10
