Jupiter X	Jupiter Y
-2.1671333125515878E11	-7.654086859824957E11
-1.7172878638551718E11	-7.747510060583553E11
-1.2615492205461882E11	-7.814333745201022E11
-8.014430265579234E10	-7.854127586434044E11
-3.385444815095372E10	-7.866536188651497E11
1.2554727846614805E10	-7.851298595951758E11
5.8918949538492714E10	-7.8082344645592E11
1.0507309831225912E11	-7.737266149096978E11
1.508483679919512E11	-7.638407046788002E11
1.9607573867065863E11	-7.511782716081677E11
2.4058374678373334E11	-7.357607724515067E11
2.842021096556095E11	-7.176217266394271E11
3.267598524738725E11	-6.968042858179037E11
3.680880451963012E11	-6.733641098395448E11
4.080187012265222E11	-6.473669935864677E11
4.463873563268599E11	-6.188911905690931E11
4.8303200005137726E11	-5.880250844680424E11
5.1779652239217694E11	-5.548695492973588E11
5.505288591939607E11	-5.1953571462874176E11
5.810841858722196E11	-4.8214722602433716E11
6.093236604754226E11	-4.4283668667679425E11
6.351176450833365E11	-4.01748694401546E11
6.583448271715383E11	-3.5903622042579236E11
6.788943493838889E11	-3.148632142137239E11
6.966655010036302E11	-2.6940091635001205E11
7.11569629441941E11	-2.22829831468646E11
7.235296556302747E11	-1.7533606341091592E11
7.324826124764438E11	-1.2711318190363542E11
7.383781825486781E11	-7.835881031026474E10
7.411808539847662E11	-2.927611156131891E10
7.408688086697787E11	1.9930610013381233E10
7.374357493384489E11	6.905351233627196E10
7.308899452751211E11	1.1788615744124533E11
7.212551219379253E11	1.6622092035391364E11
7.085696944003552E11	2.1385367520576923E11
6.928868798220985E11	2.6058206241368616E11
6.742740946618239E11	3.062098308089503E11
6.528134830161738E11	3.505448904100801E11
6.286001845151453E11	3.934032352256136E11
6.017424268296886E11	4.346068830231388E11
5.723601228391711E11	4.7398874804932446E11
5.40584699001599E11	5.113895252714747E11
5.065579621612177E11	5.4666233574955676E11
4.704310017050601E11	5.79669660527025E11
4.323634520906289E11	6.102873019326913E11
3.925216690438473E11	6.384018223834873E11
3.5107855045512866E11	6.639142683058945E11
3.082121983570545E11	6.867370775911333E11
2.6410477010785205E11	7.067969640169706E11
2.189411662282947E11	7.240324192503597E11
1.7290822131728635E11	7.383966801882214E11
1.2619372311250632E11	7.498543777450884E11
7.898554904126723E10	7.5838477860852E11
3.1470623580813515E10	7.639776191861287E11
-1.6165828706074362E10	7.666365655982502E11
-6.37418590098857E10	7.663753687202999E11
-1.1107794949509895E11	7.632210610335068E11
-1.579993110438046E11	7.572096280677947E11
-2.043349612196661E11	7.483889572221035E11
-2.4991989194118973E11	7.368150947214292E11
-2.945941839441776E11	7.225546953127163E11
-3.382046716406458E11	7.056820721807938E11
-3.806035665624836E11	6.862807142365221E11
-4.2165066609939496E11	6.644401047828046E11
-4.612123118874828E11	6.402580117171014E11
-4.9916264226068805E11	6.138373868830963E11
-5.353825978006865E11	5.852883501062249E11
-5.697610394897131E11	5.547250745050344E11
-6.021938672584731E11	5.2226743748467755E11
-6.325856727199536E11	4.880384047708557E11
-6.608479961564862E11	4.521663760585687E11
-6.869007269555225E11	4.1478154221939606E11
-7.106707288015083E11	3.760185173605195E11
-7.320934953598599E11	3.360127632514551E11
-7.511113178719022E11	2.9490330603561194E11
-7.676755319603345E11	2.528296669930359E11
-7.817433872861492E11	2.099342042573874E11
-7.932811406635222E11	1.663588585867975E11
-8.022611757322306E11	1.2224734035068416E11
-8.086646342801382E11	7.774284524599191E10
-8.124788767048672E11	3.298956213995272E10
-8.136995869980629E11	-1.1869231500879972E10
-8.123283004919843E11	-5.668968949158022E10
-8.08374812120728E11	-1.0133012119624217E11
-8.018548913708818E11	-1.456485664469454E11
-7.927927763804172E11	-1.8950525748684354E11
-7.812177400250057E11	-2.3276079402973355E11
-7.671674265240266E11	-2.7527847450989014E11
-7.506847430429166E11	-3.169230087106825E11
-7.318207531450449E11	-3.575618767555062E11
-7.106318316742155E11	-3.970642939846379E11
-6.871821581785947E11	-4.3530292270700415E11
-6.615408213007756E11	-4.721524686716157E11
-6.337848386606469E11	-5.0749192727525653E11
-6.039959099636583E11	-5.412031237024911E11
-5.722640186151488E11	-5.731721265748535E11
-5.3868325760679626E11	-6.032884364100219E11
-5.033553144794126E11	-6.314463726608777E11
-4.663863813543664E11	-6.575448745432697E11
-4.278900115673827E11	-6.814880300508622E11
-3.8798405257853064E11	-7.031849254838759E11
-3.4679343025566614E11	-7.225506556378683E11
-3.044467157966885E11	-7.395056709656191E11
-2.6107920867330283E11	-7.539776485775642E11
-2.1682973451177896E11	-7.65900539833804E11
-1.7184374301480536E11	-7.752156333107882E11
-1.2626911693896312E11	-7.818714049690765E11
-8.025989143140172E10	-7.858243533674368E11
-3.397176008077185E10	-7.870392943147244E11
1.2433908303408182E10	-7.854898980525046E11
5.879445198949332E10	-7.8115870001587E11
1.0494294528219135E11	-7.740373001724447E11
1.507123719191886E11	-7.641275628538239E11
1.959321804862607E11	-7.514411004961144E11
2.404326536165922E11	-7.360004541576704E11
2.8404182468319354E11	-7.178382422332671E11
3.265899065783669E11	-6.969983309406973E11
3.6790690689514465E11	-6.735353746187905E11
4.07825919472689E11	-6.475160736789469E11
4.461812212558357E11	-6.190178160362428E11
4.828120626603753E11	-5.881298091559719E11
5.175606742857901E11	-5.549522649636825E11
5.502762722861403E11	-5.195968905406855E11
5.808126906808713E11	-4.821864384871253E11
6.09032409537939E11	-4.4285484485064636E11
6.34804129377079E11	-4.0174565916385596E11
6.580076650108326E11	-3.590130477287043E11
6.785309217283307E11	-3.1481989406944543E11
6.9627423808385E11	-2.693387789201525E11
7.111478535602832E11	-2.227492529873444E11
7.230756965944547E11	-1.7523898213947104E11
7.319935074118112E11	-1.2700045585675377E11
7.378521872740819E11	-7.823272891529086E10
7.40615279262947E11	-2.9138001625723225E10
7.402619795068785E11	2.007773568677919E10
7.367852749904493E11	6.92077580040568E10
7.301942675404225E11	1.1804397489389156E11
7.20512416836654E11	1.6637986657220667E11
