Saturn X	Saturn Y
-6.93458806136345E11	1.166288204368619E12
-7.249879089650714E11	1.1480378524164053E12
-7.560198501036133E11	1.12899780421221E12
-7.865338162411774E11	1.1091843910785986E12
-8.165093631903015E11	1.0886113004677842E12
-8.459289636191239E11	1.067295213530507E12
-8.747720811009226E11	1.0452527610224244E12
-9.030217096272081E11	1.0224994290721724E12
-9.306603684548611E11	9.990541807885638E11
-9.576696839760208E11	9.749334563292544E11
-9.840350875360857E11	9.501556338358245E11
-1.0097391439418628E12	9.247401532107112E11
-1.0347670383422637E12	8.987042893447665E11
-1.0591048961366823E12	8.720688662627928E11
-1.0827368795266691E12	8.448527315274315E11
-1.1056513397341409E12	8.170753845457684E11
-1.1278343847251533E12	7.88758400741332E11
-1.1492735140838167E12	7.599205445944205E11
-1.1699585128922314E12	7.305837281471025E11
-1.189876484997391E12	7.007687688411361E11
-1.2090185531006917E12	6.704958018443469E11
-1.2273746187167476E12	6.397877958919003E11
-1.2449346155078174E12	6.086647186676334E11
-1.2616918423447566E12	5.771488564076112E11
-1.2776366593625325E12	5.452624797634879E11
-1.2927627534740928E12	5.130259829864575E11
-1.3070638680273667E12	4.80462970561273E11
-1.3205324906060234E12	4.4759432512616315E11
-1.3331651287845022E12	4.144421027108424E11
-1.3449555951847605E12	3.8102945294891943E11
-1.355899923418078E12	3.4737675908890753E11
-1.3659955518143464E12	3.135075402938894E11
-1.3752376340755723E12	2.7944328796040515E11
-1.383625476861269E12	2.4520536490852258E11
-1.3911564049012703E12	2.1081719424964774E11
-1.3978286104107644E12	1.762989634260282E11
-1.403642909741299E12	1.4167346614979114E11
-1.4085972128590544E12	1.0696246406872728E11
-1.4126931753548806E12	7.218631379549963E10
-1.415931552353833E12	3.736810158898428E10
-1.4183125649725586E12	2.527682570797245E9
-1.41983996663657E12	-3.23134028979879E10
-1.420514480890242E12	-6.7133505171010956E10
-1.4203396940306106E12	-1.0191345319985738E11
-1.419319587259559E12	-1.3663108687728568E11
-1.4174563646494243E12	-1.7126701319475446E11
-1.4147562252893662E12	-2.0580133919385754E11
-1.4112227355073877E12	-2.4021294866032684E11
-1.4068611018899753E12	-2.7448392394009897E11
-1.4016782460544207E12	-3.085935546595437E11
-1.3956784063664502E12	-3.425230446490889E11
-1.3888697609266313E12	-3.7625436939372327E11
-1.3812587108740105E12	-4.0976735483258856E11
-1.372851905912308E12	-4.4304528556712244E11
-1.3636588428776033E12	-4.7606927656786084E11
-1.3536858766521948E12	-5.0882123766947876E11
-1.3429427155090457E12	-5.412850200644215E11
-1.3314384582670964E12	-5.734417303054017E11
-1.3191810716587239E12	-6.052757098133262E11
-1.3061821220687886E12	-6.367701045184193E11
-1.2924500734992012E12	-6.6790765062742E11
-1.2779957060695837E12	-6.986739426841274E11
-1.2628304961774453E12	-7.290516799040704E11
-1.2469636215067458E12	-7.590261452157118E11
-1.230408126820962E12	-7.885826239945399E11
-1.2131744996668667E12	-8.177048906120422E11
-1.195274223199213E12	-8.463801181718618E11
-1.1767207386521658E12	-8.74592908369098E11
-1.1575244121912302E12	-9.023294641830115E11
-1.1376992250057302E12	-9.295772309207932E11
-1.1172575762976243E12	-9.563213022701742E11
-1.0962114494819913E12	-9.825502532881853E11
-1.0745758088923738E12	-1.0082508358565828E12
-1.052362261270926E12	-1.0334102274167203E12
-1.029585286516613E12	-1.058017941997814E12
-1.0062590363417377E12	-1.0820606861453276E12
-9.823959390960067E11	-1.1055282631192756E12
-9.580120224901678E11	-1.1284097153439458E12
-9.331201995349617E11	-1.1506933128571577E12
-9.077351276529559E11	-1.1723704518769473E12
-8.818724754283853E11	-1.1934297226462974E12
-8.555451645800211E11	-1.2138620203892031E12
-8.287698294290228E11	-1.233658699196152E12
-8.015607179521565E11	-1.2528092973082769E12
-7.739324687076919E11	-1.2713068525339146E12
-7.459019508551674E11	-1.2891420607570007E12
-7.17482688628585E11	-1.306306841263739E12
-6.886915057840806E11	-1.3227947683527788E12
-6.59543944713111E11	-1.3385968671575698E12
-6.300545535340146E11	-1.353707569293319E12
-6.002410220485646E11	-1.3681198250657458E12
-5.701176044739691E11	-1.3818265940583093E12
-5.3970097456064264E11	-1.3948234867606423E12
-5.090078411451553E11	-1.407103252758634E12
-4.780526996514052E11	-1.418661505743196E12
-4.468536479903504E11	-1.429493507511394E12
-4.154257756733164E11	-1.4395933587526052E12
-3.837853735447097E11	-1.4489584616611853E12
-3.519500969902269E11	-1.4575835169715574E12
-3.199345058269372E11	-1.465465178343284E12
-2.877567000637686E11	-1.4726009764588755E12
-2.5543265262363043E11	-1.4789863254446958E12
-2.2297815809692828E11	-1.4846201536455442E12
-1.904115153552193E11	-1.4894992977366187E12
-1.5774750541757532E11	-1.4936213994049165E12
-1.2500387142856526E11	-1.4969861221959976E12
-9.219743453033655E10	-1.499590414450949E12
-5.93434944148454E10	-1.5014344854238232E12
-2.646062935101183E10	-1.5025174229667236E12
6.436004687302478E9	-1.5028379008560652E12
3.932929857323827E10	-1.5023975062686418E12
7.220171624052423E10	-1.5011949603776287E12
1.0503835915996732E11	-1.4992315650643447E12
1.3782076169647717E11	-1.4965086861750745E12
1.7053328253125494E11	-1.4930261619343628E12
2.0315961939569852E11	-1.4887872526993909E12
2.3568175400791602E11	-1.4837926751630918E12
2.6808503794641556E11	-1.478044718830593E12
3.0035149883176965E11	-1.4715469596000674E12
3.3246497637432477E11	-1.4643006011186401E12
3.644100377528815E11	-1.4563103232566108E12
3.961685021023972E11	-1.4475790118476113E12
4.277258049129836E11	-1.438109935362011E12
4.590647976144099E11	-1.4279087258181978E12
4.901688673006156E11	-1.4169781935043438E12
5.210234145540946E11	-1.4053242190747632E12
5.516104764793557E11	-1.3929519542792156E12
5.81915434052693E11	-1.379865732801912E12
6.119222121039476E11	-1.3660730252602922E12
6.416139220425636E11	-1.351578495403147E12
6.70976690835326E11	-1.3363890721529504E12
6.999931792393658E11	-1.3205121759683882E12
7.286486415494474E11	-1.30395337258773E12
7.569282275656132E11	-1.2867217227161997E12
7.848150569712428E11	-1.2688239595378499E12
8.122958432244789E11	-1.2502679934228064E12
8.393542613565314E11	-1.2310634187859897E12
8.659754629769458E11	-1.2112172553083953E12
8.921458764182638E11	-1.1907399105353318E12
9.178490030027389E11	-1.1696403379179111E12
9.430720126030474E11	-1.147927453715026E12
9.677999329316931E11	-1.1256128453548064E12
9.920179516478462E11	-1.1027052300142793E12
1.0157137480976497E12	-1.0792161579162434E12
1.0388716372562935E12	-1.0551568611999573E12
1.0614791660438726E12	-1.0305373688223152E12
1.0835229735378496E12	-1.005371017732091E12
1.1049885417698447E12	-9.79668449333967E11
1.1258647232857983E12	-9.534422161538577E11
1.1461370982166096E12	-9.267057795100614E11
1.1657935964573337E12	-8.994704490763252E11
