Ceres X	Ceres Y
2.745366400107387E11	-3.423483496105961E11
3.190384519761293E11	-3.025812260067679E11
3.572860756942977E11	-2.5689689694538785E11
3.885897342926516E11	-2.0623559478684482E11
4.123728990611235E11	-1.516002527282971E11
4.28173669443741E11	-9.404906269795862E10
4.356476517276241E11	-3.468912590529161E10
4.34572661152492E11	2.5329541444714592E10
4.2485546327088885E11	8.482043627223465E10
4.065405810113611E11	1.4256829511720087E11
3.7982104309005566E11	1.9733912120589597E11
3.450507426222947E11	2.4789356537080975E11
3.027576705561083E11	2.9300476714281396E11
2.5365687041931845E11	3.314818129721108E11
1.9866150047784583E11	3.6219982664851025E11
1.388897177375168E11	3.841372717137996E11
7.56644335164832E10	3.964204109169396E11
1.0502579926184526E10	3.983738044103168E11
-5.4909627995430214E10	3.895741832465672E11
-1.1875841989731937E11	3.6990326034553296E11
-1.7916272705968094E11	3.395932815257896E11
-2.342520019772503E11	2.99257846559599E11
-2.8225736099372437E11	2.4990040163992477E11
-3.216082482761167E11	1.9289452345944385E11
-3.510240727152635E11	1.2993351490234488E11
-3.6958941963699963E11	6.2951787212635E10
-3.7680298108298254E11	-5.974478926971422E9
-3.7259432243027295E11	-7.473615290343712E10
-3.573078321695145E11	-1.4129690673165106E11
-3.3165848046311053E11	-2.037847887843798E11
-2.9666768937926117E11	-2.605619498015284E11
-2.5358905624498236E11	-3.102692826167184E11
-2.0383301151319394E11	-3.518468395049683E11
-1.4889738006182443E11	-3.845338762627833E11
-9.030813764346461E10	-4.078538046793967E11
-2.9572111267532314E10	-4.2158951591048474E11
3.1858459427524406E10	-4.2575391503156134E11
9.261077390140489E10	-4.205593423232146E11
1.5140763665731253E11	-4.0638837759272314E11
2.0707699760465353E11	-3.8376754667085547E11
2.5855677791732187E11	-3.533446470510205E11
3.048966738281748E11	-3.1586983010593286E11
3.45258332455317E11	-2.721802821601422E11
3.789149840135934E11	-2.231880727739189E11
4.052513967399398E11	-1.698706128118051E11
4.2376482613104913E11	-1.1326311719751428E11
4.3406741819705884E11	-5.445240065125178E10
4.3589042670850146E11	5.428761186731444E9
4.2909052860993604E11	6.520746284764699E10
4.136583125393155E11	1.2367754911288603E11
3.8972886293469366E11	1.796085210015286E11
3.5759416600654626E11	2.317575453542173E11
3.177167587536642E11	2.788857086671506E11
2.7074357999415924E11	3.197796929199666E11
2.1751852161389612E11	3.532799940219878E11
1.5909153096054514E11	3.783164744707799E11
9.672145348721132E10	3.939514497300772E11
