Deimos X	Deimos Y
-7.446585633589172E12	5.336074384547852E13
-7.49190581924424E12	5.369728312867463E13
-7.53722592892942E12	5.4033821867367375E13
-7.582545963603432E12	5.437036006831139E13
-7.627865924206946E12	5.4706897738136664E13
-7.673185811663056E12	5.50434348833512E13
-7.718505626877731E12	5.537997151034427E13
-7.763825370740204E12	5.5716507625388875E13
-7.8091450441234E12	5.6053043234644875E13
-7.854464647884324E12	5.638957834416174E13
-7.899784182864443E12	5.672611295988078E13
-7.945103649890075E12	5.706264708763825E13
-7.990423049772747E12	5.73991807331674E13
-8.035742383309499E12	5.773571390210107E13
-8.081061651283307E12	5.807224659997418E13
-8.126380854463335E12	5.8408778832225234E13
-8.171699993605333E12	5.8745310604199484E13
-8.217019069451887E12	5.908184192115051E13
-8.262338082732742E12	5.941837278824263E13
-8.307657034165083E12	5.975490321055269E13
-8.352975924453856E12	6.009143319307196E13
-8.398294754291999E12	6.042796274070821E13
-8.4436135243607705E12	6.076449185828763E13
-8.488932235329964E12	6.110102055055612E13
-8.534250887858155E12	6.1437548822182086E13
-8.579569482593E12	6.177407667775684E13
-8.624888020171458E12	6.2110604121797266E13
-8.67020650121997E12	6.244713115874695E13
-8.715524926354776E12	6.278365779297806E13
-8.760843296182095E12	6.3120184028792586E13
-8.806161611298324E12	6.3456709870424086E13
-8.85147987229026E12	6.3793235322038695E13
-8.896798079735293E12	6.412976038773697E13
-8.942116234201691E12	6.446628507155548E13
-8.987434336248639E12	6.4802809377467125E13
-9.032752386426598E12	6.5139333309383664E13
-9.07807038527732E12	6.547585687115638E13
-9.123388333334152E12	6.5812380066576875E13
-9.16870623112224E12	6.614890289937924E13
-9.214024079158523E12	6.648542537324087E13
-9.259341877952092E12	6.6821947491783086E13
-9.304659628004148E12	6.715846925857306E13
-9.349977329808416E12	6.749499067712419E13
-9.395294983851023E12	6.78315117508975E13
-9.440612590610877E12	6.8168032483302984E13
-9.485930150559781E12	6.850455287770011E13
-9.531247664162365E12	6.884107293739885E13
-9.576565131876477E12	6.917759266566092E13
-9.621882554153154E12	6.951411206570065E13
-9.667199931436844E12	6.985063114068589E13
-9.712517264165549E12	7.01871498937386E13
-9.75783455277083E12	7.052366832793594E13
-9.803151797678053E12	7.086018644631161E13
-9.84846899930648E12	7.119670425185619E13
-9.89378615806933E12	7.153322174751683E13
-9.939103274373938E12	7.186973893620048E13
-9.98442034862191E12	7.220625582077323E13
-1.00297373812091E13	7.25427724040609E13
-1.0075054372525846E13	7.287928868884992E13
-1.0120371322957072E13	7.321580467788895E13
-1.0165688232882281E13	7.355232037388825E13
-1.0211005102675738E13	7.388883577952105E13
-1.0256321932706531E13	7.422535089742445E13
-1.030163872333873E13	7.456186573019953E13
-1.0346955474931326E13	7.489838028041225E13
-1.0392272187838516E13	7.523489455059419E13
-1.0437588862409678E13	7.557140854324311E13
-1.0482905498989484E13	7.590792226082344E13
-1.0528222097917975E13	7.624443570576692E13
-1.0573538659530627E13	7.658094888047311E13
-1.061885518415849E13	7.69174617873098E13
-1.0664171672128203E13	7.725397442861462E13
-1.070948812376212E13	7.759048680669422E13
-1.075480453937829E13	7.792699892382503E13
-1.0800120919290695E13	7.826351078225456E13
-1.0845437263809158E13	7.860002238420094E13
-1.0890753573239582E13	7.893653373185423E13
