Phobos X	Phobos Y
3.821473912348749E11	8.041640397293475E10
3.6889788663714124E11	1.3665479008389151E11
3.452321491960399E11	1.8904368089264536E11
3.118339858025697E11	2.3610670618565543E11
2.6948133350409314E11	2.763866409954907E11
2.1908585624732538E11	3.0840522873672205E11
1.6175458331489548E11	3.306325443245933E11
9.88802241229539E10	3.41471134929405E11
3.2269422229613834E10	3.392674935302813E11
-3.5681521456880974E10	3.223768204593168E11
-1.0176232808909886E11	2.893301069775808E11
-1.6170764391209488E11	2.3918559159298007E11
-2.1006025917290057E11	1.7217220485597437E11
-2.404345900678255E11	9.067321976383513E10
-2.4665419497138824E11	2.796206343327564E8
-2.249903258942975E11	-9.000311962782277E10
-1.7653236814277765E11	-1.695523890696341E11
-1.0756847591873936E11	-2.2957941883164413E11
-2.7203241795917862E10	-2.6574795000042938E11
5.579660627915342E10	-2.781902338485786E11
1.3479212152683766E11	-2.6981108299742328E11
2.0550009456718887E11	-2.4456468524262027E11
2.6548332320009305E11	-2.064199218894464E11
3.135411160225653E11	-1.5892850773761743E11
3.4923647181456256E11	-1.051274709054087E11
3.7258391116487836E11	-4.758395059009499E10
3.8385949793186774E11	1.1515506287831337E10
3.834921396528476E11	7.027196444610088E10
3.7200659901659125E11	1.2699111063203566E11
3.4999986745548114E11	1.801128814880508E11
3.1814079722189886E11	2.281524725596892E11
2.771885278200194E11	2.6965078580947006E11
2.2802923766739307E11	3.0313317742217004E11
1.717341850134956E11	3.270774323910597E11
1.0964511948659686E11	3.398954658662337E11
4.349580015485909E10	3.3993992535959393E11
-2.442089604891548E10	3.2555906610436035E11
-9.103734371528964E10	2.9524424042748096E11
-1.5227175626817545E11	2.4794561779712988E11
-2.0286654666866904E11	1.8366019735803217E11
-2.3656458106911633E11	1.0435767450230315E11
-2.470717605655731E11	1.5048168980844414E10
-2.3011723382920908E11	-7.580226775189404E10
-1.85897107077469E11	-1.5768996189743478E11
-1.1989462050302798E11	-2.2133913730468057E11
-4.090999910845691E10	-2.6160654368903745E11
4.210726082291274E10	-2.779394709842213E11
1.2212644246409753E11	-2.728694913057438E11
1.944858937740557E11	-2.5023457606199496E11
2.5646533696766064E11	-2.140270452103296E11
3.066766856881977E11	-1.6787605403380118E11
3.4456675741941095E11	-1.1490561107706851E11
3.700806763615104E11	-5.776086854011877E10
3.83453918211736E11	1.308344593057075E9
3.85091595445444E11	6.03549030060643E10
3.7550356918299036E11	1.176499562157284E11
3.5527546801901483E11	1.7161077333282825E11
3.2506432768395215E11	2.2074012236624E11
2.856135230667311E11	2.6357529883867758E11
2.3778584384859106E11	2.986454858664565E11
1.826170956760439E11	3.2443793702687225E11
1.2139575053789781E11	3.393766610330053E11
5.5777040587291794E10	3.418232810909481E11
-1.2058713030949108E10	3.301205877888935E11
-7.91983048151201E10	3.027186449548287E11
-1.417552471696043E11	2.5845319317892606E11
-1.946793432456913E11	1.9707792456963522E11
