Io X	Io Y
5.201245276030154E13	6.981404179090812E13
5.219092295512957E13	7.005205410361359E13
5.236939301516388E13	7.0290066235395336E13
5.254786294131612E13	7.052807818748092E13
5.272633273448836E13	7.076608996108525E13
5.290480239557417E13	7.100410155741078E13
5.30832719254576E13	7.124211297764834E13
5.3261741325014086E13	7.148012422297628E13
5.344021059511015E13	7.171813529456145E13
5.3618679736604016E13	7.195614619355934E13
5.379714875034517E13	7.219415692111312E13
5.397561763717465E13	7.243216747835533E13
5.415408639792536E13	7.267017786640706E13
5.433255503342187E13	7.290818808637848E13
5.451102354448111E13	7.314619813936898E13
5.468949193191156E13	7.338420802646683E13
5.4867960196514086E13	7.362221774875005E13
5.504642833908171E13	7.386022730728578E13
5.522489636039975E13	7.40982367031313E13
5.54033642612461E13	7.433624593733353E13
5.558183204239121E13	7.457425501092903E13
5.576029970459799E13	7.481226392494481E13
5.593876724862225E13	7.505027268039802E13
5.6117234675212664E13	7.528828127829575E13
5.629570198511035E13	7.552628971963567E13
5.647416917905003E13	7.57642980054066E13
5.66526362577591E13	7.600230613658717E13
5.683110322195849E13	7.624031411414731E13
5.700957007236195E13	7.64783219390477E13
5.718803680967701E13	7.671632961223981E13
5.736650343460441E13	7.695433713466662E13
5.754496994783825E13	7.719234450726233E13
5.772343635006649E13	7.74303517309521E13
5.790190264197067E13	7.76683588066529E13
5.808036882422612E13	7.790636573527323E13
5.825883489750165E13	7.8144372517713E13
5.843730086246038E13	7.83823791548642E13
5.8615766719759266E13	7.86203856476106E13
5.879423247004928E13	7.885839199682772E13
5.8972698113975484E13	7.90963982033833E13
5.9151163652177125E13	7.933440426813722E13
5.9329629085287875E13	7.957241019194125E13
5.950809441393553E13	7.981041597564061E13
5.9686559638742234E13	8.004842162007183E13
5.98650247603247E13	8.028642712606427E13
6.004348977929423E13	8.052443249444006E13
6.022195469625642E13	8.076243772601384E13
6.040041951181206E13	8.10004428215931E13
6.057888422655618E13	8.123844778197838E13
6.0757348841078695E13	8.14764526079629E13
6.0935813355964484E13	8.171445730033317E13
6.111427777179304E13	8.195246185986852E13
6.129274208913914E13	8.219046628734183E13
6.1471206308572445E13	8.242847058351894E13
6.164967043065756E13	8.266647474915919E13
6.182813445595435E13	8.290447878501539E13
6.200659838501792E13	8.314248269183392E13
6.218506221839849E13	8.338048647035439E13
6.236352595664168E13	8.361849012131047E13
6.254198960028836E13	8.385649364542933E13
6.2720453149874664E13	8.409449704343194E13
6.289891660593268E13	8.433250031603467E13
6.307737996898953E13	8.457050346394358E13
6.325584323956802E13	8.48085064878628E13
6.343430641818654E13	8.504650938848933E13
6.361276950535917E13	8.528451216651425E13
6.379123250159578E13	8.552251482262267E13
6.3969695407401766E13	8.57605173574944E13
6.414815822327847E13	8.599851977180312E13
6.4326620949723125E13	8.62365220662171E13
6.450508358722873E13	8.647452424139911E13
6.468354613628429E13	8.671252629800636E13
6.486200859737478E13	8.695052823669077E13
6.504047097098116E13	8.718853005809872E13
6.521893325758046E13	8.742653176287134E13
6.539739545764589E13	8.766453335164473E13
6.557585757164722E13	8.790253482504944E13
6.575431960004902E13	8.814053618371136E13
6.593278154331349E13	8.837853742825064E13
6.611124340189856E13	8.861653855928284E13
6.62897051762587E13	8.885453957741858E13
6.646816686684458E13	8.909254048326355E13
6.664662847410311E13	8.933054127741847E13
6.682508999847785E13	8.956854196047934E13
6.7003551440408914E13	8.980654253303736E13
6.7182012800332516E13	9.004454299567986E13
6.7360474078681836E13	9.0282543348987E13
6.7538935275886445E13	9.052054359353662E13
6.771739639237259E13	9.075854372990158E13
6.7895857428563195E13	9.099654375865016E13
6.80743183848776E13	9.123454368034584E13
6.8252779261732266E13	9.147254349554806E13
6.843124005954013E13	9.171054320481164E13
6.86097007787111E13	9.194854280868723E13
6.87881614196518E13	9.218654230772103E13
6.896662198276552E13	9.242454170245502E13
6.914508246845281E13	9.266254099342733E13
6.932354287711094E13	9.290054018117162E13
6.950200320913404E13	9.313853926621725E13
6.968046346491347E13	9.337653824909003E13
6.985892364483735E13	9.361453713031123E13
7.003738374929105E13	9.385253591039872E13
7.021584377865686E13	9.40905345898658E13
7.039430373331428E13	9.432853316922228E13
7.057276361363994E13	9.456653164897402E13
7.07512234200074E13	9.480453002962286E13
7.09296831527878E13	9.504252831166723E13
7.110814281234898E13	9.528052649560161E13
7.128660239905661E13	9.551852458191647E13
7.146506191327325E13	9.575652257109911E13
7.164352135535906E13	9.599452046363288E13
7.182198072567094E13	9.623251825999772E13
7.200044002456375E13	9.647051596066994E13
7.21788992523894E13	9.670851356612223E13
7.23573584094974E13	9.694651107682383E13
7.25358174962343E13	9.718450849324072E13
7.271427651294497E13	9.742250581583411E13
7.289273545997089E13	9.766050304506486E13
7.307119433765128E13	9.789850018138764E13
7.324965314632319E13	9.813649722525481E13
7.342811188632073E13	9.83744941771154E13
7.360657055797589E13	9.861249103741508E13
7.378502916161805E13	9.885048780659645E13
7.396348769757469E13	9.908848448509878E13
7.414194616617047E13	9.932648107335808E13
7.43204045677279E13	9.956447757180742E13
7.449886290256698E13	9.98024739808768E13
7.467732117100572E13	1.0004047030099278E14
7.485577937335983E13	1.0027846653257939E14
7.503423750994252E13	1.0051646267605719E14
7.5212695581065E13	1.0075445873184388E14
7.539115358703605E13	1.0099245470035436E14
7.556961152816255E13	1.012304505820005E14
7.574806940474905E13	1.014684463771912E14
7.592652721709812E13	1.0170644208633281E14
7.61049849655101E13	1.019444377098279E14
7.62834426502831E13	1.021824332480771E14
7.646190027171322E13	1.0242042870147812E14
7.66403578300946E13	1.0265842407042564E14
7.681881532571958E13	1.028964193553117E14
7.699727275887745E13	1.0313441455652572E14
7.717573012985695E13	1.033724096744542E14
7.735418743894377E13	1.0361040470948114E14
7.753264468642198E13	1.038483996619879E14
7.77111018725738E13	1.0408639453235305E14
7.78895589976793E13	1.0432438932095273E14
7.806801606201684E13	1.0456238402816048E14
7.824647306586256E13	1.0480037865434716E14
7.842493000949116E13	1.050383731998812E14
7.860338689317511E13	1.0527636766512856E14
7.878184371718527E13	1.0551436205045264E14
7.896030048179048E13	1.0575235635621439E14
7.913875718725797E13	1.0599035058277234E14
7.931721383385302E13	1.0622834473048258E14
7.949567042183908E13	1.0646633879969848E14
7.96741269514781E13	1.0670433279077178E14
7.985258342302995E13	1.0694232670405166E14
8.003103983675306E13	1.0718032053988452E14
8.020949619290389E13	1.0741831429861477E14
8.038795249173761E13	1.076563079805842E14
8.056640873350684E13	1.0789430158613277E14
8.074486491846333E13	1.0813229511559797E14
8.092332104685703E13	1.0837028856931502E14
8.110177711893611E13	1.0860828194761714E14
8.128023313494712E13	1.0884627525083502E14
8.145868909513497E13	1.0908426847929761E14
8.163714499974294E13	1.0932226163333116E14
8.1815600849013E13	1.0956025471326036E14
8.199405664318522E13	1.0979824771940742E14
8.2172512382498E13	1.1003624065209258E14
8.23509680671889E13	1.1027423351163384E14
8.252942369749322E13	1.1051222629834748E14
8.2707879273645E13	1.1075021901254742E14
8.288633479587675E13	1.109882116545456E14
8.30647902644195E13	1.1122620422465211E14
8.324324567950284E13	1.1146419672317489E14
8.342170104135475E13	1.1170218915041988E14
8.360015635020198E13	1.119401815066912E14
8.377861160626972E13	1.1217817379229105E14
8.395706680978147E13	1.1241616600751942E14
8.413552196095989E13	1.1265415815267478E14
8.43139770600255E13	1.1289215022805352E14
8.449243210719825E13	1.131301422339501E14
8.46708871026961E13	1.1336813417065716E14
8.484934204673567E13	1.1360612603846558E14
8.502779693953256E13	1.1384411783766438E14
8.520625178130067E13	1.1408210956854052E14
8.538470657225286E13	1.1432010123137956E14
8.556316131260039E13	1.1455809282646534E14
8.574161600255342E13	1.1479608435407894E14
8.592007064232086E13	1.1503407581450095E14
8.609852523210981E13	1.1527206720800942E14
8.627697977212673E13	1.1551005853488103E14
8.645543426257633E13	1.1574804979539083E14
8.663388870366247E13	1.159860409898119E14
8.681234309558736E13	1.1622403211841562E14
8.699079743855247E13	1.1646202318147195E14
8.71692517327574E13	1.1670001417924905E14
8.734770597840094E13	1.1693800511201342E14
8.752616017568062E13	1.1717599598003014E14
8.77046143247927E13	1.1741398678356227E14
8.78830684259323E13	1.1765197752287153E14
8.806152247929333E13	1.1788996819821806E14
8.823997648506853E13	1.1812795880986034E14
8.841843044344939E13	1.1836594935805539E14
8.859688435462645E13	1.1860393984305856E14
8.877533821878766E13	1.1884193026512375E14
8.89537920361239E13	1.190799206245021E14
8.913224580682052E13	1.193179109214468E14
8.931069953106361E13	1.1955590115620586E14
8.948915320903802E13	1.197938913290272E14
8.966760684092725E13	1.200318814401573E14
8.984606042691406E13	1.2026987148984089E14
9.002451396717988E13	1.2050786147832145E14
9.02029674619051E13	1.2074585140584097E14
9.038142091126916E13	1.2098384127263992E14
9.055987431545044E13	1.2122183107895747E14
9.073832767462603E13	1.214598208250314E14
9.091678098897228E13	1.2169781051109798E14
9.109523425866433E13	1.2193580013739208E14
9.127368748387634E13	1.2217378970414755E14
9.145214066478142E13	1.224117792115962E14
9.163059380155183E13	1.226497686599691E14
9.180904689435867E13	1.2288775804949558E14
9.198749994337195E13	1.231257473804041E14
9.216595294876103E13	1.2336373665292103E14
9.234440591069384E13	1.2360172586727216E14
9.252285882933778E13	1.2383971502368166E14
9.270131170485916E13	1.2407770412237253E14
9.287976453742298E13	1.2431569316356616E14
9.305821732719373E13	1.2455368214748311E14
9.323667007433477E13	1.2479167107434248E14
9.341512277900881E13	1.2502965994436211E14
9.359357544137708E13	1.2526764875775861E14
9.37720280616003E13	1.2550563751474742E14
9.395048063983817E13	1.2574362621554244E14
9.412893317624952E13	1.2598161486035661E14
9.430738567099222E13	1.262196034494017E14
9.448583812422319E13	1.2645759198288834E14
9.466429053609861E13	1.2669558046102567E14
9.484274290677373E13	1.2693356888402192E14
9.502119523640289E13	1.2717155725208406E14
9.519964752513972E13	1.2740954556541816E14
9.53780997731367E13	1.2764753382422838E14
9.555655198054575E13	1.278855220287184E14
9.573500414751778E13	1.2812351017909066E14
9.591345627420288E13	1.2836149827554634E14
9.609190836075027E13	1.2859948631828558E14
9.62703604073084E13	1.2883747430750745E14
9.644881241402494E13	1.2907546224340973E14
9.662726438104675E13	1.2931345012618928E14
9.680571630851973E13	1.295514379560419E14
9.698416819658908E13	1.2978942573316217E14
9.716262004539916E13	1.3002741345774369E14
9.734107185509333E13	1.3026540112997883E14
9.751952362581498E13	1.3050338875005945E14
9.769797535770583E13	1.3074137631817527E14
9.787642705090719E13	1.309793638345161E14
9.805487870555945E13	1.3121735129927006E14
9.823333032180238E13	1.3145533871262472E14
9.841178189977494E13	1.3169332607476616E14
9.859023343961539E13	1.319313133858796E14
9.876868494146108E13	1.3216930064614972E14
9.894713640544886E13	1.3240728785575906E14
9.912558783171466E13	1.326452750148903E14
9.930403922039361E13	1.3288326212372475E14
9.948249057162045E13	1.3312124918244281E14
9.966094188552894E13	1.333592361912237E14
9.983939316225202E13	1.3359722315024589E14
1.0001784440192227E14	1.3383521005968667E14
1.001962956046712E14	1.3407319691972272E14
1.0037474677062992E14	1.3431118373052966E14
1.0055319789992861E14	1.3454917049228183E14
1.007316489926968E14	1.3478715720515311E14
1.0091010004906358E14	1.3502514386931627E14
1.0108855106915705E14	1.3526313048494295E14
1.012670020531048E14	1.3550111705220439E14
1.0144545300103367E14	1.3573910357127039E14
1.0162390391306989E14	1.3597709004231027E14
1.0180235478933892E14	1.362150764654922E14
1.0198080562996575E14	1.3645306284098367E14
1.0215925643507469E14	1.3669104916895103E14
1.0233770720478914E14	1.3692903544956016E14
1.02516157939232E14	1.3716702168297553E14
1.0269460863852572E14	1.3740500786936188E14
1.0287305930279202E14	1.3764299400888106E14
1.0305150993215178E14	1.378809801016956E14
1.032299605267256E14	1.381189661479671E14
1.03408411086633E14	1.383569521478559E14
1.0358686161199327E14	1.385949381015219E14
1.0376531210292494E14	1.3883292400912392E14
1.0394376255954608E14	1.3907090987082011E14
1.0412221298197392E14	1.3930889568676756E14
1.0430066337032528E14	1.3954688145712289E14
1.0447911372471616E14	1.3978486718204156E14
1.0465756404526234E14	1.4002285286167852E14
1.0483601433207862E14	1.4026083849618784E14
1.0501446458527944E14	1.404988240857228E14
1.0519291480497852E14	1.4073680963043583E14
1.0537136499128916E14	1.409747951304788E14
1.0554981514432395E14	1.412127805860025E14
1.0572826526419503E14	1.41450765997157E14
1.0590671535101373E14	1.4168875136409206E14
1.0608516540489128E14	1.419267366869562E14
1.0626361542593786E14	1.421647219658972E14
1.0644206541426344E14	1.4240270720106266E14
1.0662051536997731E14	1.426406923925985E14
1.067989652931881E14	1.4287867754065066E14
1.0697741518400411E14	1.43116662645364E14
1.0715586504253294E14	1.4335464770688297E14
1.0733431486888169E14	1.4359263272535088E14
1.0751276466315697E14	1.438306177009109E14
1.0769121442546483E14	1.4406860263370488E14
1.0786966415591097E14	1.443065875238745E14
1.0804811385460022E14	1.4454457237156028E14
1.0822656352163717E14	1.44782557176902E14
1.0840501315712569E14	1.4502054194003934E14
1.0858346276116939E14	1.4525852666111075E14
1.087619123338702E14	1.4549651134025422E14
1.0894036187533205E14	1.457344959776064E14
1.091188113856567E14	1.4597248057330506E14
1.0929726086494544E14	1.462104651274857E14
1.094757103132992E14	1.4644844964028356E14
1.0965415973081822E14	1.4668643411183316E14
1.0983260911760269E14	1.4692441854226834E14
1.1001105847375203E14	1.4716240293172266E14
1.1018950779936531E14	1.474003872803287E14
1.1036795709454092E14	1.4763837158821822E14
1.1054640635937706E14	1.478763558555229E14
1.107248555939712E14	1.4811434008237338E14
1.1090330479842055E14	1.4835232426889975E14
1.1108175397282166E14	1.485903084152319E14
1.1126020311727073E14	1.4882829252149794E14
1.114386522318636E14	1.4906627658782644E14
1.1161710131669555E14	1.4930426061434506E14
1.117955503718612E14	1.495422446011809E14
1.1197399939745505E14	1.4978022854846022E14
1.1215244839357098E14	1.5001821245630884E14
1.1233089736030242E14	1.502561963248519E14
1.1250934629774242E14	1.5049418015421394E14
1.1268779520598361E14	1.507321639445191E14
1.1286624408511803E14	1.5097014769589116E14
1.1304469293523748E14	1.5120813140845266E14
1.1322314175643306E14	1.5144611508232584E14
1.1340159054879572E14	1.516840987176324E14
1.1358003931241588E14	1.5192208231449353E14
1.137584880473835E14	1.5216006587302978E14
1.1393693675378825E14	1.5239804939336122E14
1.1411538543171908E14	1.526360328756068E14
1.142938340812649E14	1.5287401631988578E14
1.1447228270251403E14	1.5311199972631622E14
1.1465073129555414E14	1.5334998309501616E14
1.1482917986047294E14	1.5358796642610256E14
1.1500762839735755E14	1.5382594971969216E14
1.1518607690629455E14	1.5406393297590125E14
1.1536452538737023E14	1.543019161948453E14
1.1554297384067056E14	1.5453989937663922E14
1.1572142226628098E14	1.547778825213975E14
1.1589987066428658E14	1.5501586562923434E14
1.1607831903477205E14	1.5525384870026312E14
1.1625676737782161E14	1.554918317345967E14
1.1643521569351928E14	1.557298147323475E14
1.1661366398194869E14	1.5596779769362712E14
1.1679211224319288E14	1.562057806185476E14
1.1697056047733469E14	1.5644376350721944E14
1.1714900868445655E14	1.56681746359753E14
1.1732745686464045E14	1.569197291762582E14
1.1750590501796806E14	1.5715771195684438E14
1.1768435314452058E14	1.5739569470162028E14
1.1786280124437902E14	1.5763367741069456E14
1.1804124931762377E14	1.5787166008417506E14
1.182196973643352E14	1.5810964272216903E14
1.1839814538459316E14	1.5834762532478353E14
1.1857659337847695E14	1.5858560789212488E14
1.1875504134606578E14	1.588235904242987E14
