Mimas X	Mimas Y
1.1691439133717452E15	-4.33246037269471E14
1.1785114477063202E15	-4.36705228518554E14
1.1878789820398965E15	-4.401644197672669E14
1.1972465163724898E15	-4.436236110156138E14
1.2066140507041122E15	-4.470828022636018E14
1.2159815850347758E15	-4.5054199351123756E14
1.2253491193645032E15	-4.5400118475852394E14
1.2347166536933115E15	-4.574603760054688E14
1.244084188021201E15	-4.609195672520745E14
1.2534517223481952E15	-4.6437875849834894E14
1.2628192566743078E15	-4.6783794974429625E14
1.2721867909995458E15	-4.7129714098991994E14
1.2815543253239262E15	-4.747563322352255E14
1.2909218596474688E15	-4.782155234802181E14
1.3002893939701635E15	-4.816747147249023E14
1.3096569282920432E15	-4.851339059692808E14
1.3190244626131172E15	-4.885930972133595E14
1.3283919969333945E15	-4.920522884571432E14
1.3377595312528752E15	-4.9551147970063625E14
1.3471270655715815E15	-4.989706709438393E14
1.3564945998895235E15	-5.024298621867618E14
1.3658621342067112E15	-5.058890534294014E14
1.3752296685231555E15	-5.0934824467176756E14
1.3845972028388665E15	-5.1280743591386094E14
1.3939647371538552E15	-5.162666271556851E14
1.4033322714681182E15	-5.197258183972454E14
1.4126998057816775E15	-5.2318500963854475E14
1.4220673400945442E15	-5.266442008795863E14
1.4314348744067302E15	-5.301033921203733E14
1.440802408718232E15	-5.335625833609089E14
1.4501699430290598E15	-5.3702177460119625E14
1.459537477339239E15	-5.4048096584123875E14
1.4689050116487545E15	-5.439401570810398E14
1.4782725459576312E15	-5.4739934832060294E14
1.4876400802658738E15	-5.508585395599317E14
1.497007614573484E15	-5.543177307990266E14
1.506375148880478E15	-5.5777692203789144E14
1.51574268318686E15	-5.6123611327653194E14
1.5251102174926315E15	-5.646953045149492E14
1.534477751797821E15	-5.681544957531402E14
1.5438452861023992E15	-5.716136869911119E14
1.5532128204064038E15	-5.75072878228873E14
1.5625803547098422E15	-5.785320694664259E14
1.5719478890126982E15	-5.819912607037539E14
1.5813154233149912E15	-5.854504519408819E14
1.5906829576167342E15	-5.889096431778096E14
1.6000504919179322E15	-5.923688344145206E14
1.6094180262185902E15	-5.958280256510425E14
1.6187855605187002E15	-5.99287216887359E14
1.62815309481828E15	-6.02746408123481E14
1.6375206291173375E15	-6.062055993594126E14
1.646888163415878E15	-6.096647905951452E14
1.6562556977139068E15	-6.131239818306975E14
1.6656232320114292E15	-6.165831730660519E14
1.6749907663084512E15	-6.200423643012302E14
1.6843583006049782E15	-6.235015555362178E14
1.6937258349010162E15	-6.269607467710281E14
1.7030933691965708E15	-6.304199380056605E14
