Ganymede X	Ganymede Y
-8.050544464632632E11	-1.3599268318494995E11
-7.946039611719921E11	-1.796398062855824E11
-7.854945797622401E11	-2.235644415504408E11
-7.702632674688087E11	-2.653101905785301E11
-7.558695893439753E11	-3.083723622690161E11
-7.363965245396946E11	-3.476376496088459E11
-7.164715643242357E11	-3.892017400379855E11
-6.934356433006766E11	-4.257603424911201E11
-6.678279894747544E11	-4.647939185418292E11
-6.417265333479475E11	-4.9888831520684546E11
-6.108093101940432E11	-5.3399697565276953E11
-5.814822088695269E11	-5.660923202753342E11
-5.4654731131720276E11	-5.96062421584044E11
-5.1302754852866E11	-6.260380848823594E11
-4.759728773963844E11	-6.50801579542195E11
-4.373885040442313E11	-6.770986549890297E11
-3.9926093081881635E11	-6.980796335352606E11
-3.5656470476882886E11	-7.182811044334012E11
-3.161854463177398E11	-7.367278883801871E11
-2.723590143214348E11	-7.50136456542448E11
-2.2785754468779123E11	-7.644876147144227E11
-1.8463314085532245E11	-7.734882233205144E11
-1.3745100906014252E11	-7.805064146891743E11
-9.260349715255731E10	-7.866653768064838E11
-4.679745721042465E10	-7.868581886879956E11
1.1121814497672787E9	-7.869120558815532E11
4.58155848227749E10	-7.839788265754037E11
9.24950045575992E10	-7.759398260175685E11
1.3941362776872507E11	-7.681688692734774E11
1.830458398082327E11	-7.56356862548195E11
2.285477813633883E11	-7.401908375805905E11
2.7325928509007712E11	-7.242400543135565E11
3.1441773718929E11	-7.042198973377257E11
3.5675581495840985E11	-6.799989121798712E11
3.981289738828519E11	-6.559492240378031E11
4.3537596713381085E11	-6.286518802869417E11
4.725928666644408E11	-5.968592897817124E11
5.093351614446895E11	-5.649530846531008E11
5.416293555713195E11	-5.314265967808219E11
5.719277616485972E11	-4.933457315140496E11
6.022393710663412E11	-4.5403611654303687E11
6.289743257600507E11	-4.149269088741112E11
6.514584919100204E11	-3.726593648995527E11
6.729869524489567E11	-3.2746136956091754E11
6.929469478759486E11	-2.827049079955127E11
7.082492631125372E11	-2.377818284521909E11
7.197631394640067E11	-1.9006788597955133E11
7.300544323365742E11	-1.407655439541752E11
7.381119240064619E11	-9.255506228265678E10
7.415058554463671E11	-4.4820383909133224E10
7.408330417352795E11	4.55153306900369E9
7.383170205709911E11	5.4977704643356804E10
7.338942818158357E11	1.0413290447375003E11
7.256176886643358E11	1.5152458377609637E11
7.128725460494531E11	1.9870104631576813E11
6.971666865714462E11	2.464358524912388E11
6.797984962283759E11	2.93466280057906E11
6.602613222373813E11	3.3821458612547955E11
6.372564354893115E11	3.805575889367124E11
6.104577750817911E11	4.215346103764305E11
5.808557662212501E11	4.617895450845303E11
5.4959554822638605E11	5.007617825193481E11
5.16927439293633E11	5.373159367281229E11
4.822811304688723E11	5.707766644958745E11
4.450546528164789E11	6.013040052539374E11
4.052411782751691E11	6.294980700508347E11
3.634449616323582E11	6.55757763095596E11
3.2043284098101965E11	6.799623543742716E11
2.7670008804829456E11	7.016180034599912E11
2.3234609896494226E11	7.202128612635634E11
1.8722819460705637E11	7.354741857034221E11
1.41193863842278E11	7.474212206979714E11
9.424434542716557E10	7.56259695333245E11
4.657002442734923E10	7.622323172898643E11
-1.5063261397822945E9	7.655069494329247E11
-4.962557600719301E10	7.66141064099164E11
-9.74654071689176E10	7.641052694583417E11
-1.4477545368585876E11	7.593347171926536E11
-1.913733990912469E11	7.517736293657668E11
-2.3712578665118985E11	7.414026643735833E11
-2.819216510140162E11	7.282453492980211E11
-3.256569919976035E11	7.123643079410746E11
-3.682221716017338E11	6.938497327909304E11
-4.095017476535721E11	6.728099243444219E11
-4.493737530196387E11	6.493622566261284E11
-4.8771549042707513E11	6.23628650746322E11
-5.2440552519192615E11	5.957323943649677E11
-5.593288243985454E11	5.65797297498391E11
-5.923773228338849E11	5.3394725598296783E11
-6.234530171242334E11	5.003060069949847E11
-6.524665849073832E11	4.6499685600361945E11
-6.79338560077786E11	4.2814172011837854E11
-7.039959956740769E11	3.8986050429268274E11
-7.263714676221149E11	3.502702847437954E11
-7.46397556909244E11	3.094861126343949E11
-7.640043696221035E11	2.6762353430252396E11
-7.791140160796395E11	2.2480465844033377E11
-7.916425432911818E11	1.8116740905567313E11
-8.015034635401885E11	1.3687747289802188E11
-8.086263761756029E11	9.213763569402097E10
-8.12979656648171E11	4.7188180663690254E10
-8.146031334775004E11	2.286752896210137E9
-8.136230822493779E11	-4.233639499612434E10
-8.102366273008127E11	-8.65418597546817E10
-8.046383029627455E11	-1.3033084911139627E11
-7.969085949152406E11	-1.7383344886806876E11
-7.869150279092556E11	-2.1719709628487012E11
-7.743244985702241E11	-2.60400167607807E11
-7.587806386132981E11	-3.0309320085419244E11
-7.40209304222793E11	-3.4463180683521704E11
-7.190356066930693E11	-3.843995335439236E11
-6.96024017003086E11	-4.222809336176416E11
-6.716736791066458E11	-4.588225170646061E11
-6.456667183478481E11	-4.947117187358679E11
-6.17078636549818E11	-5.2988940016364795E11
-5.854300051714937E11	-5.632686554610488E11
-5.515519158899525E11	-5.937165351217073E11
-5.1689835657222504E11	-6.214886686426981E11
-4.816588805374475E11	-6.480224791815486E11
-4.4435123874106006E11	-6.73771778987818E11
-4.0410047375488904E11	-6.970925009987327E11
-3.62503142048815E11	-7.165206179538107E11
-3.2137915355022046E11	-7.33371893250119E11
-2.795095669041415E11	-7.495146237159296E11
-2.348841790291946E11	-7.635180565860813E11
-1.8913491260557404E11	-7.730170924187616E11
-1.447775596307758E11	-7.797095590961744E11
-9.982536419352448E10	-7.858480736931482E11
-5.236898618285957E10	-7.887738128708488E11
-5.756033064451268E9	-7.868791381061078E11
3.911403138987411E10	-7.838358699798115E11
8.602177220874785E10	-7.791948398071544E11
1.3291015442146964E11	-7.692163714490903E11
1.7680484429454214E11	-7.573060385859766E11
2.2202942111998874E11	-7.445218363054392E11
2.670608858863714E11	-7.262631434414293E11
3.0840603708042224E11	-7.06353422160748E11
3.511050938481914E11	-6.853788060658086E11
3.920691299034118E11	-6.588114978070427E11
4.295739316977632E11	-6.32138407453718E11
4.685772273952577E11	-6.026793931724347E11
5.030961569692992E11	-5.690637998023506E11
5.366528954358339E11	-5.3635910636934045E11
5.69078657241991E11	-4.983507054657936E11
5.966976796999144E11	-4.606053851943671E11
6.252853291846765E11	-4.2026316150252686E11
6.479587013406128E11	-3.774735575694015E11
6.708946412687191E11	-3.351581954282212E11
6.889937524769496E11	-2.8862111927978925E11
7.055205600518854E11	-2.4424235825053708E11
7.186316592500684E11	-1.953050701693938E11
7.286896013358402E11	-1.4915987139927728E11
7.36159295938497E11	-9.88137953398219E10
7.399361201461089E11	-5.161406024347984E10
7.411790964964059E11	-6.38222966747669E8
7.389812083990366E11	4.6757113105204124E10
7.335252877371621E11	9.75311970166711E10
7.257693224445117E11	1.4442584097014264E11
7.133327927504626E11	1.9384907960602246E11
7.003346965689111E11	2.3996812154003018E11
6.81225017034035E11	2.8649087584619763E11
6.62637901376691E11	3.31811734530216E11
6.383006699963982E11	3.741498542335966E11
6.129349509700999E11	4.177468395604762E11
5.852579493814784E11	4.563792390646375E11
5.529678431817155E11	4.953924632285259E11
5.2142959218377704E11	5.320916774522327E11
4.8547916113793506E11	5.646102299448701E11
4.474901533023038E11	5.97692982812742E11
4.099180700953005E11	6.266555394838601E11
3.6813252457245013E11	6.521102408383085E11
3.2526906453456866E11	6.774852408524897E11
2.831333828110743E11	6.986923256819741E11
2.3786066578312457E11	7.158020150621633E11
1.9107157530155972E11	7.322662882625376E11
1.456822542881318E11	7.458344164841038E11
9.934640109112437E10	7.54483018685366E11
5.0794534753194405E10	7.607795514682988E11
2.6821967174544525E9	7.658250841618398E11
-4.387004636643731E10	7.673804818040974E11
-9.065117386694383E10	7.645369206125394E11
-1.38512793097009E11	7.589759792791309E11
-1.8600726141457874E11	7.518918988730266E11
-2.3172618148990796E11	7.425000384147008E11
-2.758614685867253E11	7.296288505850935E11
-3.1934243376554474E11	7.132306560386521E11
-3.6251392397703033E11	6.941634753865103E11
-4.0487094066559534E11	6.731917165073788E11
-4.456537231517884E11	6.504629101496995E11
-4.8440051762734863E11	6.257045740144077E11
-5.210443664036473E11	5.986361588036752E11
-5.557133799096671E11	5.691944373940449E11
-5.885259745226523E11	5.375234618850044E11
-6.194973306443458E11	5.0386860728966125E11
-6.485480839166659E11	4.6847807756438635E11
-6.755494577435845E11	4.315608797574156E11
-7.003675280366595E11	3.932816543127939E11
-7.228857362060159E11	3.5377906806259973E11
-7.430130645278379E11	3.1318153987328894E11
-7.606826080418746E11	2.716215325157841E11
-7.758501483725355E11	2.2923918126438202E11
-7.884942000033036E11	1.8618387535099637E11
-7.986188819562512E11	1.4260516303563907E11
-8.062546487118901E11	9.86401924952556E10
-8.114492811800886E11	5.439031193466992E10
-8.142382265663785E11	9.90461620636918E9
-8.145914826539678E11	-3.4815952211996864E10
-8.123600203294856E11	-7.975334820944212E10
-8.072843057236674E11	-1.2474864518602472E11
-7.991470892982819E11	-1.6937881187334625E11
-7.880587825234174E11	-2.1302308534922256E11
-7.74626077544334E11	-2.5526382077095636E11
-7.595714868502257E11	-2.9640156238147876E11
-7.42845117199058E11	-3.3730181121847015E11
-7.233305143005552E11	-3.7819387918346344E11
-7.002432359175128E11	-4.177433633664426E11
-6.748301368437921E11	-4.545266430440947E11
-6.488525598227963E11	-4.89598839583124E11
-6.211082035067272E11	-5.248389587280502E11
-5.894735226061547E11	-5.585700144271129E11
-5.56142493712289E11	-5.88447890232361E11
-5.2308741678392993E11	-6.172417133610006E11
-4.8672802561495685E11	-6.45776876389503E11
-4.479101168358424E11	-6.698514395499446E11
-4.102174118672426E11	-6.923012934800498E11
-3.69027021563508E11	-7.142388023914011E11
-3.2684182194521356E11	-7.309210099335325E11
-2.8531879202975397E11	-7.476061175776619E11
-2.3992265213317694E11	-7.607299592322528E11
-1.968569859500187E11	-7.708057164043116E11
-1.5034593778749387E11	-7.799322033208894E11
-1.0553107942502722E11	-7.83951677150589E11
-5.859888800838009E10	-7.880718522003257E11
-1.2999353814295525E10	-7.864971985612996E11
3.4276620632634712E10	-7.850387334972509E11
7.942880977194571E10	-7.781940358043915E11
1.2684716739122849E11	-7.70548986383108E11
1.7078574974267218E11	-7.5919288084602E11
2.1712360286257123E11	-7.445247468925522E11
2.6053975403339096E11	-7.291780765743854E11
3.0325971473549274E11	-7.083070840463944E11
3.46629124164666E11	-6.867899854119471E11
3.8617570612196423E11	-6.629192589256669E11
4.2520607105063055E11	-6.343751982377881E11
4.640912103638296E11	-6.049581092070571E11
4.994404176407288E11	-5.741180348480142E11
5.3225394125786786E11	-5.3936499015605206E11
5.644541748977844E11	-5.0201611799070184E11
5.949433549603209E11	-4.6391117366579895E11
6.221215684773866E11	-4.2461997550652423E11
6.460081308880283E11	-3.83075544621662E11
6.673804767831515E11	-3.3921987482520197E11
6.865603003294406E11	-2.937279237256074E11
7.033103868211426E11	-2.4721503740180322E11
7.172528372681973E11	-1.9996594093324207E11
7.281338149183607E11	-1.5207066082942374E11
7.358478644508871E11	-1.0359262340812538E11
7.403681048306747E11	-5.464634133138262E10
7.416845719053948E11	-5.399676498774208E9
7.397774901068821E11	4.3933083855414154E10
7.346217752313539E11	9.309091748587793E10
7.262297315608285E11	1.417525896063286E11
7.147314518351514E11	1.89565526744276E11
7.004410558801964E11	2.3627770518646393E11
6.837272217371416E11	2.8197269815884076E11
6.645449263337999E11	3.270782616506126E11
6.420825833311832E11	3.716365840548606E11
6.15745730928114E11	4.143710958975447E11
5.869214879207594E11	4.539246710619789E11
5.573312836481036E11	4.9171726639991516E11
5.249017545784583E11	5.2934604235182446E11
4.884873956578623E11	5.635093448054434E11
4.5224983365132556E11	5.942962544732151E11
4.135099405793157E11	6.251992916446895E11
3.718312231999503E11	6.510236596594459E11
3.3110384570161804E11	6.758279676981376E11
2.860855737446937E11	6.97184677614268E11
2.4299352246664435E11	7.159887722441371E11
1.9588575246606586E11	7.316225131312893E11
1.5084673098449173E11	7.453184068585508E11
1.0308770488408003E11	7.541768442138983E11
5.554373135765573E10	7.627235199328558E11
9.124121767043049E9	7.662737143487502E11
-3.951648277336917E10	7.668735223141436E11
-8.736371533822858E10	7.66342865694448E11
-1.3351669626948244E11	7.621881655701938E11
-1.7971004070143704E11	7.540952819476407E11
-2.2613760358559122E11	7.434114723321982E11
-2.718799384997194E11	7.30627469621511E11
-3.1636163952916644E11	7.154787234616104E11
-3.594785786306118E11	6.977192002913645E11
-4.0123549363539594E11	6.77318607060659E11
-4.415567924672501E11	6.543511724523325E11
-4.8024488896888574E11	6.289349112776381E11
-5.17017832695582E11	6.013077785646973E11
-5.517378715068972E11	5.719553322048839E11
-5.848523397706794E11	5.413185176213997E11
-6.170543276832908E11	5.087762313327744E11
-6.472172248060107E11	4.730689133010709E11
-6.733824314924292E11	4.360392323405142E11
-6.985281077300078E11	3.994348405044875E11
-7.220666688305071E11	3.590719568778646E11
-7.411831350792523E11	3.1938108058690546E11
-7.604470738568158E11	2.7735246742681036E11
-7.747694163522988E11	2.3581939668113022E11
-7.883178844108212E11	1.914878728692832E11
-7.992690816551909E11	1.48907901616621E11
-8.060542890398691E11	1.0474687150558485E11
-8.113804053272838E11	5.928597004220522E10
-8.148114373465681E11	1.4348018112062538E10
-8.153769055159652E11	-3.014908107774117E10
-8.13061241072004E11	-7.46156604972773E10
-8.080587368138832E11	-1.1909127115562692E11
-8.003390428026204E11	-1.634105028665674E11
-7.89716762797325E11	-2.071146943515189E11
-7.766017116837517E11	-2.4939269315268588E11
-7.623496108527334E11	-2.907437278975506E11
-7.454262965369552E11	-3.330562820913552E11
-7.244944444982653E11	-3.725935705242357E11
-7.037772858044249E11	-4.118653211811601E11
-6.783585394035254E11	-4.4889250144113837E11
-6.52285250942004E11	-4.862319049691637E11
-6.245775744192161E11	-5.203869466297995E11
-5.938868403304016E11	-5.527780529782258E11
-5.612380912508939E11	-5.838643689065298E11
-5.271271817043085E11	-6.132598325607495E11
-4.91525055771119E11	-6.41017351257897E11
-4.5363202141301746E11	-6.670672093000658E11
-4.1374489689946857E11	-6.894467981670776E11
-3.7465768086920703E11	-7.10296113948819E11
-3.318161971895224E11	-7.286237527243844E11
-2.8969644344838916E11	-7.455032891499316E11
-2.46570409142918E11	-7.587142287510905E11
-2.0210134477111502E11	-7.695682826650361E11
-1.5660970462744846E11	-7.78248428216062E11
-1.099968229697999E11	-7.835966074125614E11
-6.489434529766013E10	-7.85914371458191E11
-1.7502156258825863E10	-7.865739802116469E11
2.8468281764315445E10	-7.845651759415874E11
7.478875378036386E10	-7.792143040338014E11
1.2123193984266974E11	-7.704425638682358E11
1.6567902601983746E11	-7.595241259792986E11
2.1145242652753574E11	-7.453817415550219E11
2.5568333968535956E11	-7.289647569002601E11
2.981851283199737E11	-7.103347694626134E11
3.4122461884816254E11	-6.881144646804958E11
3.81962764852172E11	-6.636536406052284E11
4.209140079602335E11	-6.376859487209517E11
4.586885846459835E11	-6.082825138930399E11
4.9493241845127405E11	-5.755928342307761E11
5.286008313307839E11	-5.4233770604400854E11
5.611764448706156E11	-5.0641941926629926E11
5.90868871860637E11	-4.6738955874295795E11
6.180160892552021E11	-4.2741773802213007E11
6.433079560479259E11	-3.857858168316384E11
6.653202067596504E11	-3.4306323757903644E11
8.927437825666718E11	-4.8412830559864734E11
1.1870300859981233E12	-6.859510389784119E11
1.4804905436919878E12	-8.873058379819625E11
1.7734393644400422E12	-1.0883591443687269E12
2.0660428248178503E12	-1.2892012451302393E12
2.358396876372048E12	-1.4898879560611187E12
2.650562124900631E12	-1.6904555412457964E12
2.9425794097782266E12	-1.8909288643712734E12
3.234477594579837E12	-2.091325719412506E12
3.5262778425391807E12	-2.2916592896939346E12
3.8179961318829805E12	-2.491939618541903E12
4.1096448215008135E12	-2.6921745335991245E12
4.401233667763985E12	-2.8923702537877026E12
4.6927705078211875E12	-3.092531801821156E12
4.984261732396092E12	-3.292663292530807E12
5.275712621363076E12	-3.492768139284481E12
5.567127587283148E12	-3.6928492049006924E12
5.858510355629689E12	-3.892908914047542E12
6.149864100486762E12	-4.0929493383461035E12
6.441191548306488E12	-4.292972261764276E12
6.732495058345624E12	-4.492979231536296E12
7.023776685803809E12	-4.69297159828995E12
7.315038231944818E12	-4.892950548015383E12
7.606281284294782E12	-5.092917127788337E12
7.897507249186175E12	-5.292872266656866E12
8.188717378332726E12	-5.492816792744049E12
8.479912790703086E12	-5.6927514473602E12
8.771094490657226E12	-5.89267689673142E12
9.062263383086887E12	-6.092593741811555E12
9.353420286135055E12	-6.292502526541686E12
9.644565941944645E12	-6.492403744843019E12
9.935701025792186E12	-6.692297846569371E12
1.0226826153888643E13	-6.892185242599454E12
1.0517941890075105E13	-7.09206630921418E12
1.0809048751595197E13	-7.291941391876025E12
1.1100147214093482E13	-7.49181080850599E12
1.139123771596109E13	-7.691674852336295E12
1.1682320662127945E13	-7.891533794402761E12
1.1973396427384627E13	-8.091387885730545E12
1.2264465359301621E13	-8.291237359257151E12
1.2555527780803596E13	-8.49108243152984E12
1.284658399244623E13	-8.690923304208415E12
1.3137634274436121E13	-8.890760165399725E12
1.3428678888427568E13	-9.090593190845646E12
1.3719718079125229E13	-9.290422544983951E12
1.401075207571753E13	-9.49024838189757E12
1.4301781093161586E13	-9.690070846166326E12
1.4592805333337686E13	-9.889890073632777E12
1.488382498608916E13	-1.0089706192092568E13
1.5174840230160836E13	-1.0289519321917664E13
1.5465851234047621E13	-1.0489329576620604E13
1.5756858156763818E13	-1.068913706336607E13
1.6047861148541248E13	-1.0888941883435582E13
1.6338860351464504E13	-1.1088744132650465E13
1.6629855900049588E13	-1.1288543901757475E13
1.692084792177224E13	-1.1488341276781033E13
1.7211836537550861E13	-1.168813633934518E13
1.7502821862188791E13	-1.1887929166968814E13
1.7793804004779734E13	-1.2087719833336482E13
1.80847830690803E13	-1.2287508408547068E13
1.8375759153852625E13	-1.2487294959342904E13
1.8666732353179965E13	-1.2687079549320682E13
1.895770275675765E13	-1.2886862239126043E13
1.924867045016173E13	-1.3086643086633426E13
1.9539635515097383E13	-1.3286422147112344E13
1.9830598029629188E13	-1.3486199473381518E13
2.0121558068394074E13	-1.3685975115951623E13
2.041251570279938E13	-1.3885749123157809E13
2.0703471001206023E13	-1.4085521541282895E13
2.099442402909987E13	-1.4285292414672037E13
2.1285374849250773E13	-1.4485061785839287E13
2.1576323521860324E13	-1.4684829695567096E13
2.1867270104700414E13	-1.4884596182999082E13
2.2158214653242164E13	-1.5084361285726668E13
2.244915722077669E13	-1.52841250398702E13
2.274009785852755E13	-1.5483887480154594E13
2.3031036615756637E13	-1.5683648639980354E13
2.332197353986288E13	-1.5883408551490084E13
2.3612908676475355E13	-1.608316724563087E13
2.3903842069539793E13	-1.6282924752212893E13
2.4194773761400996E13	-1.6482681099964342E13
2.4485703792879258E13	-1.6682436316583244E13
2.47766322033429E13	-1.6882190428786117E13
2.506755903077611E13	-1.708194346235388E13
2.5358484311843473E13	-1.7281695442174883E13
2.564940808194995E13	-1.7481446392285846E13
2.59403303752983E13	-1.7681196335909996E13
2.623125122494273E13	-1.7880945295493734E13
2.6522170662839875E13	-1.8080693292740613E13
2.6813088719896695E13	-1.8280440348643934E13
