Titan X	Titan Y
1.360391430081401E12	-5.049793110743203E11
1.370450289977584E12	-4.743081081889774E11
1.3778015572370762E12	-4.4002872626158685E11
1.388291053868422E12	-4.0665442204918353E11
1.3944309048300989E12	-3.747699983848679E11
1.4007958946512927E12	-3.391644393048998E11
1.4085462038829663E12	-3.065300092487489E11
1.4114348802110771E12	-2.7278743677082043E11
1.4169038469806829E12	-2.3700797667135242E11
1.42088451689797E12	-2.0467369745635147E11
1.4216181193035837E12	-1.6913116280815833E11
1.4255521910422212E12	-1.3415247714235635E11
1.4254351016676187E12	-1.0126267896664265E11
1.424911828667642E12	-6.468631228287747E10
1.4262109785415872E12	-3.093215198776552E10
1.422535718896004E12	3.219141845599728E9
1.4210251362549802E12	3.970003658271411E10
1.4186325616763325E12	7.25083443807439E10
1.4124692362233164E12	1.0800218824579105E11
1.4095185618250234E12	1.433433851372377E11
1.4029704446554966E12	1.7597965084730814E11
1.395322835134727E12	2.1217925152603665E11
1.389957342177124E12	2.458066174696739E11
1.37964079423904E12	2.7902830669223193E11
1.3709719235466592E12	3.148566247110728E11
1.3621361574569385E12	3.46871897775014E11
1.3490651655926072E12	3.8091365392991644E11
1.33913531751835E12	4.1527842580690015E11
1.3262361825748672E12	4.463468720260356E11
1.3115041987743008E12	4.807347973749582E11
1.2994999519673499E12	5.1292098072693805E11
1.2827495483680815E12	5.438326528404812E11
1.267018992644933E12	5.775797542420533E11
1.2519230670572502E12	6.075023736213007E11
1.2322404333847625E12	6.386523384755399E11
1.2155079188130977E12	6.70650034477653E11
1.196615822433455E12	6.988372161993204E11
1.1751537882022327E12	7.29948359787441E11
1.1568038331370889E12	7.593608973948899E11
1.1341354561366353E12	7.866063420819221E11
1.1117495253990283E12	8.16827118878689E11
1.0908469251421176E12	8.433821182400747E11
1.0651807696941125E12	8.70236709068469E11
1.0421198483128015E12	8.984843923973604E11
1.0178792951250516E12	9.225456996072819E11
9.903808487202983E11	9.489586453214595E11
9.662610281523582E11	9.743084483103782E11
9.38502747963787E11	9.966349538507482E11
9.10197339527816E11	1.0219406885930015E12
8.842129276128276E11	1.0439437837766019E12
8.535266095739581E11	1.0652223272738389E12
8.249196440630853E11	1.0884161949984686E12
7.962474474127108E11	1.1072509819996733E12
7.637479864150906E11	1.127676204841661E12
7.347137465599597E11	1.1477879728511462E12
7.029813797769458E11	1.1641335615204236E12
6.698194483703252E11	1.1832775241577292E12
6.397285184107946E11	1.1997069365833462E12
6.052930427775442E11	1.2143492555961135E12
5.722186475780857E11	1.2313469769428625E12
5.4026390456105286E11	1.244077560687273E12
5.0411445960478186E11	1.2574589526135815E12
4.712771274744977E11	1.271350385098396E12
4.369209082581295E11	1.2809352850029597E12
4.002670481789224E11	1.2929107635425024E12
3.672569872914791E11	1.302982923290645E12
3.3059521961114514E11	1.3102516651031672E12
2.9439981922271185E11	1.32016108309928E12
2.6048773013752908E11	1.326205975709469E12
2.223050715048526E11	1.3318233001677363E12
1.869958013115949E11	1.3387789077619756E12
1.5152682450110782E11	1.3411789189017085E12
1.1300203407610841E11	1.3453075011526106E12
7.842127472808035E10	1.3485311804909253E12
4.122313651598015E10	1.3480859174118118E12
3.4714906823570194E9	1.3503306504845173E12
-3.0972703117467354E10	1.3494406193160017E12
-6.93934633897369E10	1.3469804756080103E12
-1.0568543825258463E11	1.3465939926843535E12
-1.407007265060588E11	1.341769533563666E12
-1.79303718226724E11	1.3377614881543933E12
-2.140238365092903E11	1.333959703242792E12
-2.5002747582242673E11	1.3258917526452083E12
-2.8763507003989056E11	1.3202549789025115E12
-3.2118452209038293E11	1.3125182482787192E12
-3.579981233377087E11	1.3021182863776936E12
-3.937089662303555E11	1.294317579931149E12
-4.2677084266773206E11	1.2826105279576904E12
-4.6360133486919556E11	1.270609110503839E12
-4.970322564043229E11	1.2599230377076714E12
-5.30210270849727E11	1.2447556238198755E12
-5.65933106615768E11	1.2314096685252605E12
-5.97251904367634E11	1.2172319123400063E12
-6.307062329172019E11	1.199490961382537E12
-6.64279507204761E11	1.184543630147314E12
-6.940640629954701E11	1.166636422440664E12
-7.273395319756815E11	1.1472330213100186E12
-7.581300839383356E11	1.1301006964431074E12
-7.870817689051475E11	1.1087409244580332E12
-8.192367607554807E11	1.0882527627666907E12
-8.471521693404674E11	1.0683069709160682E12
-8.757303629947026E11	1.0442460839366989E12
-9.056898591464341E11	1.022742523947621E12
-9.311293330694836E11	9.995799107415248E11
-9.592663571436162E11	9.73790146592832E11
-9.861980422738129E11	9.509028856257291E11
-1.0098542358846536E12	9.245474334001965E11
-1.0369144148139473E12	8.978600796783319E11
-1.0604600922180813E12	8.730153428593877E11
-1.0830025226975554E12	8.439895141089774E11
-1.1080128474261697E12	8.168124766751265E11
-1.1283354928897427E12	7.895008055495997E11
-1.1500735993829214E12	7.586999807776714E11
-1.1720912866806074E12	7.309499325133933E11
-1.1897681189593362E12	7.009602142463171E11
-1.2104599024287908E12	6.693523486067236E11
-1.2288852607931697E12	6.405971745485842E11
-1.2446708219323115E12	6.081675393739169E11
-1.263589546584438E12	5.764587936676635E11
-1.2783151245917058E12	5.461624203349096E11
-1.29281848917857E12	5.1198226834149854E11
-1.3090396222171465E12	4.80417309858242E11
-1.3204364104549087E12	4.481869315218818E11
-1.3338335840674036E12	4.13209423576515E11
-1.3465818746273523E12	3.8158680132463873E11
-1.3553525344680408E12	3.473714776081309E11
-1.3672845353882793E12	3.12499707780925E11
-1.3761803979753257E12	2.803531924310454E11
-1.3831003004739128E12	2.445463523919739E11
-1.3928167043732515E12	2.1034495337963947E11
-1.3979619786151428E12	1.7718296438303864E11
-1.4035690775685254E12	1.4056732717286063E11
-1.4102357452960112E12	1.0713732523053252E11
-1.4121583346643586E12	7.266524675580177E10
-1.4165223453414053E12	3.6187849627164894E10
-1.4195317144148562E12	3.239042248501681E9
-1.419013134078857E12	-3.2474980549350536E10
-1.4217074591427507E12	-6.8007595145230064E10
-1.4208670157646702E12	-1.0095942036416562E11
-1.4186758211318342E12	-1.374242149627648E11
-1.418968600164945E12	-1.7158424798211356E11
-1.4145414588905564E12	-2.0499147294958136E11
-1.411147322489079E12	-2.4138976264818243E11
-1.4083069003276455E12	-2.7419445330947333E11
-1.4009295702976296E12	-3.0827903589415936E11
-1.396325955109123E12	-3.437093289203585E11
-1.3898912184013284E12	-3.7551417665743677E11
-1.380387151360338E12	-4.1013059972271893E11
-1.374117202061193E12	-4.438911603834338E11
-1.36404091953145E12	-4.751909174883939E11
-1.3531573557063057E12	-5.097994071008613E11
-1.3445289335008633E12	-5.415814207969204E11
-1.3311882353498484E12	-5.72800470766064E11
-1.3193386414395369E12	-6.065903381695544E11
-1.3077153007263962E12	-6.365027076694543E11
-1.291813897918851E12	-6.678175353450961E11
-1.2789443107340352E12	-6.999512833709026E11
-1.2639798842207576E12	-7.283964800131431E11
-1.246357181794163E12	-7.596220943723351E11
-1.2320065858870383E12	-7.894949404755475E11
-1.2137562250384492E12	-8.169759308160544E11
-1.1951347130454446E12	-8.475624971444814E11
-1.1786572497774592E12	-8.749601001486938E11
-1.1575696386829893E12	-9.018868177927977E11
-1.1383242024239995E12	-9.310558533399384E11
-1.1191610462897395E12	-9.56153410330925E11
-1.0959740204971589E12	-9.826829745044418E11
-1.0760293734384451E12	-1.0096644629594396E12
-1.0539149097968893E12	-1.032897071885241E12
-1.0294676580357258E12	-1.0588376324050911E12
-1.0083763600484972E12	-1.0831066384297806E12
-9.834281585154286E11	-1.1049859562845437E12
-9.584228745911218E11	-1.1298066621639014E12
-9.355835731206406E11	-1.1512166070732246E12
-9.082855439768278E11	-1.1721520648052615E12
-8.830788263291249E11	-1.1951211276296003E12
-8.579888708115063E11	-1.2138903156962368E12
-8.29087430748238E11	-1.2340435473839268E12
-8.036060641424419E11	-1.2544531701303035E12
-7.760472551960792E11	-1.2710377283152273E12
-7.463723051406937E11	-1.2902376642228054E12
-7.201952052971127E11	-1.3076217520380938E12
-6.903120118309648E11	-1.3225436818990503E12
-6.605542865360404E11	-1.3403006947872424E12
-6.331195196047257E11	-1.3545541302827422E12
-6.014003888308387E11	-1.3682354956663062E12
-5.719190237967452E11	-1.3838727302234658E12
-5.427589563256593E11	-1.3952358622456582E12
-5.099387117631137E11	-1.4078640380820105E12
-4.8068392472519324E11	-1.420727242676961E12
-4.495978803466936E11	-1.4296670678794055E12
-4.1649174068104156E11	-1.4411154639907173E12
-3.870797229410759E11	-1.4507762677227412E12
-3.5420802377675256E11	-1.4578265789659666E12
-3.215050840456364E11	-1.4676652265347146E12
-2.9140864539942773E11	-1.4740353978030874E12
-2.5721778116546155E11	-1.4796422115429219E12
-2.2529934372230304E11	-1.4872555465004814E12
-1.9406758949522467E11	-1.4905779111059695E12
-1.5926330048974097E11	-1.494972627719128E12
-1.281230278223995E11	-1.4997520835045737E12
-9.554701025760365E10	-1.500494392979431E12
-6.092464864964191E10	-1.5036156299625906E12
-3.0227502391475086E10	-1.505152018376526E12
3.583759911373034E9	-1.5038597253137463E12
3.732910895815754E10	-1.5053542836603123E12
6.8077092324508064E10	-1.503554082038112E12
1.0270301423942433E11	-1.5007055925241477E12
1.3515116304060596E11	-1.5000271076423782E12
1.663977139718682E11	-1.495116737145828E12
2.0117896429508255E11	-1.4910022937894138E12
2.3227397072400314E11	-1.4875841061907388E12
2.642574865324502E11	-1.4800205852577952E12
2.984266276737782E11	-1.4746621319960623E12
3.28441094743629E11	-1.4681004138982087E12
3.611076783124362E11	-1.458437699476411E12
3.9396115995690686E11	-1.4515760239668127E12
4.2335213454660913E11	-1.4417528181549395E12
4.5634981437221564E11	-1.4305059995205713E12
4.8741686261763544E11	-1.4216756381917495E12
5.1663617700117566E11	-1.408782127490322E12
5.493710997617806E11	-1.396310636211371E12
5.78516665151842E11	-1.38498958981009E12
6.078480256103652E11	-1.3694578513467786E12
6.395940206189556E11	-1.3558818464482969E12
6.670120516493085E11	-1.3416645458606436E12
6.964773697943843E11	-1.3240493152156353E12
7.265279902041102E11	-1.3092208761299568E12
7.526285682226625E11	-1.2919499197014756E12
7.819668753467056E11	-1.2728016453068186E12
8.097971639827681E11	-1.256352544744442E12
8.350359708859717E11	-1.2361651597751426E12
8.637412234807744E11	-1.2159170055505464E12
8.891250495874149E11	-1.197381030545914E12
9.138410942154996E11	-1.1746668053111082E12
9.412493284424576E11	-1.153547684403427E12
9.642852974575896E11	-1.132519922891732E12
9.885942218020171E11	-1.1078214886843464E12
1.014013009316117E12	-1.085811662860821E12
1.0350485731804901E12	-1.0620877372173561E12
1.0588032245581798E12	-1.0359839341829532E12
1.0816619717130624E12	-1.0128341972024279E12
1.1011478569782605E12	-9.86481884782467E11
1.1239556901854404E12	-9.594785984983049E11
1.1439335850740317E12	-9.348004484284004E11
1.1622654278194973E12	-9.061477932990594E11
1.1835520240410774E12	-8.785881896562667E11
1.2006364959822324E12	-8.519925316165177E11
1.2180346493070884E12	-8.215517108046403E11
1.2371480439366848E12	-7.93557737937503E11
1.2516007780203123E12	-7.647955652793583E11
1.268050276425448E12	-7.331582243985547E11
1.2843943371249849E12	-7.046215761133226E11
1.2966393563760193E12	-6.736787315190421E11
1.311885760844027E12	-6.414112686124238E11
1.3250520982287798E12	-6.120478857275587E11
1.3355297590142278E12	-5.791670385398394E11
1.3491194508702E12	-5.467197287200316E11
1.3589748214253972E12	-5.1618032998223425E11
1.3680120690400896E12	-4.8181468084913214E11
1.3793706462333933E12	-4.494531773381648E11
1.3860673449575461E12	-4.1745664418532837E11
1.3937961833223381E12	-3.821829818949809E11
1.4023392308185886E12	-3.499554104230745E11
1.406245325337079E12	-3.1640078546779755E11
1.4125748636988184E12	-2.808218023407171E11
1.417833388512323E12	-2.485773459946963E11
1.419410265154228E12	-2.135997907027573E11
1.4240431322517776E12	-1.7825371863756622E11
1.4257700385072834E12	-1.4571750766651025E11
1.425441312791414E12	-1.0967774783542812E11
1.427926019002917E12	-7.496358633465294E10
1.4261476481072195E12	-4.185048834244049E10
1.4241981743886238E12	-5.272891264442087E9
1.4240134155492048E12	2.860038307103113E10
1.4190078729315046E12	6.2468280742721306E10
1.4155301685899211E12	9.898168835988675E10
1.4121931579086128E12	1.3200862459292047E11
1.404404470996511E12	1.666178143941595E11
1.399289955491763E12	2.0247492772711017E11
1.3924677124343318E12	2.3481814740098575E11
1.382387285787391E12	2.699355915453248E11
1.3753532176941895E12	3.0463198644491943E11
1.3649450090102402E12	3.365401430187188E11
1.3529990968190867E12	3.7174150612369666E11
1.3436454987669126E12	4.049223594373992E11
1.3298089445196482E12	4.3662298013137427E11
1.3162801348184683E12	4.713586296514334E11
1.3041732760100186E12	5.028563481241242E11
1.2872857166574775E12	5.3445606335167487E11
1.2722768862113574E12	5.681311997009623E11
1.2570497570080825E12	5.979668042512856E11
1.2376193688447478E12	6.293883504246207E11
1.221054741483531E12	6.614407111139159E11
1.202503207820399E12	6.897812812491824E11
1.1810601776984812E12	7.207518691668157E11
1.1627157903621736E12	7.507192478650543E11
1.1408627292376492E12	7.777975784673607E11
1.1178627484986006E12	8.078840326324613E11
1.097422238423323E12	8.35456608129791E11
1.0725290262508805E12	8.614744752863132E11
1.048289527183074E12	8.901470239025662E11
1.025421904517613E12	9.151966069749977E11
9.979441182714312E11	9.40239809690744E11
9.726173722381176E11	9.669448318229851E11
9.47067074885834E11	9.895209299172334E11
9.175697839171344E11	1.0135094972469707E12
8.911471403258683E11	1.0377384889403445E12
8.628170021243878E11	1.0580260049891527E12
8.318765384324856E11	1.0807095654304125E12
8.042173973324901E11	1.1020584850044858E12
7.732212053146459E11	1.1203039829163992E12
7.413401574931958E11	1.1412965156468745E12
7.122224172506349E11	1.1595112982679817E12
6.788908263650138E11	1.1759368871241648E12
6.464422835773909E11	1.1947748185713083E12
6.156312614268171E11	1.209776287417469E12
5.804696313700952E11	1.2245049208038699E12
5.476733174083252E11	1.2407120286703074E12
5.150006980232461E11	1.2525918233101057E12
4.786124451790926E11	1.2656033493045347E12
4.455376320006666E11	1.278751917263708E12
4.1097417259907294E11	1.2877352490585654E12
3.7397240166533105E11	1.2988614001222837E12
