Callisto X	Callisto Y
-8.042882812768901E11	1.2829735267200829E11
-8.088967714232623E11	8.071199940054976E10
-8.149105437519858E11	3.924970411380388E10
-8.144765539895815E11	-8.79336029559117E9
-8.152019526072798E11	-5.02843669036543E10
-8.097299620707493E11	-9.821006416004808E10
-8.052006971975547E11	-1.3916985367162445E11
-7.947504832093586E11	-1.864094260221058E11
-7.850557619974094E11	-2.2628551521157678E11
-7.697418017621741E11	-2.7228057894452368E11
-7.550251246454789E11	-3.105326215319218E11
-7.350149114172352E11	-3.54739087932575E11
-7.15473615808631E11	-3.9084231914502844E11
-6.90987478328356E11	-4.3273445028642706E11
-6.668715627543717E11	-4.661839415215013E11
-6.381812565778627E11	-5.0525806275516876E11
-6.097918529436859E11	-5.3557212643777954E11
-5.772196059449874E11	-5.713508430690098E11
-5.44908287132763E11	-5.980762706142499E11
-5.088255202465001E11	-6.301134046563419E11
-4.729931372490901E11	-6.528296433357039E11
-4.338195956236929E11	-6.807144289273303E11
-3.9491450333917773E11	-6.990381161483955E11
-3.531160190681751E11	-7.224004470756646E11
-3.116317532903446E11	-7.359914619062021E11
-2.677179537649029E11	-7.545077752983108E11
-2.2419143893750363E11	-7.630746140394181E11
-1.7871355203295032E11	-7.764731522058553E11
-1.3372106825465402E11	-7.79778361935933E11
-8.726730275298656E10	-7.878453608893035E11
-4.1420440628872505E10	-7.857126424766451E11
5.388138276456743E9	-7.882990552305521E11
5.1447206308947E10	-7.806188946835515E11
9.796259851164268E10	-7.776458407999485E11
1.435689685344016E11	-7.643816774814917E11
1.8912410235475537E11	-7.558471242616256E11
2.3359673901080435E11	-7.370416522598054E11
2.7751299619735223E11	-7.23025430096255E11
3.201651394487323E11	-6.988048627156829E11
3.6176394404081036E11	-6.794733834303231E11
4.0191357591565314E11	-6.500524580780223E11
4.405266730804056E11	-6.256623154186243E11
4.775089136549993E11	-5.913458377094198E11
5.1249252143259393E11	-5.62244813114398E11
5.456735575238653E11	-5.234292901925432E11
5.764214536378927E11	-4.900566476913984E11
6.052123650278934E11	-4.4722753957406854E11
6.311714498368737E11	-4.101100695959648E11
6.55043853422195E11	-3.638383910670707E11
6.75728159813744E11	-3.235854068488553E11
6.942281526445549E11	-2.7451927855695947E11
7.092341512050023E11	-2.3181283433077368E11
7.219966762510591E11	-1.8066811062773712E11
7.310151270940878E11	-1.3625167720117087E11
7.377758748156738E11	-8.379741168203702E10
7.406042609576306E11	-3.8460709908696625E10
7.412091672361254E11	1.4495842964459776E10
7.377583751048702E11	5.993418190947236E10
7.32170972988508E11	1.1256665902488287E11
7.224715412710747E11	1.5727750324924033E11
7.107746572432128E11	2.0875943131326974E11
6.949769730101852E11	2.519239741354047E11
6.77373304350572E11	3.014487473973454E11
6.55744689831041E11	3.4227740055377057E11
6.325507654380299E11	3.8907832488290753E11
6.054693531692867E11	4.26830153945175E11
