Europa X	Europa Y
3.1752666877821206E14	-3.213877231299392E14
3.186389427514254E14	-3.225146212180676E14
3.1975121671875306E14	-3.236415193002385E14
3.2086349068023544E14	-3.247684173764931E14
3.219757646359132E14	-3.258953154468725E14
3.230880385858264E14	-3.270222135114173E14
3.2420031253001456E14	-3.281491115701674E14
3.253125864685169E14	-3.2927600962316275E14
3.2642486040137275E14	-3.304029076704422E14
3.275371343286205E14	-3.31529805712045E14
3.286494082502979E14	-3.326567037480099E14
3.297616821664425E14	-3.3378360177837444E14
3.308739560770919E14	-3.349104998031767E14
3.319862299822831E14	-3.360373978224541E14
3.3309850388205206E14	-3.371642958362432E14
3.342107777764354E14	-3.3829119384458106E14
3.353230516654686E14	-3.3941809184750375E14
3.364353255491876E14	-3.40544989845047E14
3.3754759942762725E14	-3.416718878372464E14
3.386598733008221E14	-3.4279878582413706E14
3.397721471688067E14	-3.439256838057539E14
3.4088442103161544E14	-3.450525817821318E14
3.4199669488928194E14	-3.461794797533042E14
3.4310896874183944E14	-3.473063777193051E14
3.44221242589321E14	-3.48433275680168E14
3.453335164317595E14	-3.495601736359262E14
3.464457902691876E14	-3.5068707158661256E14
3.475580641016371E14	-3.518139695322593E14
3.4867033792913994E14	-3.529408674728991E14
3.497826117517279E14	-3.5406776540856344E14
3.5089488556943194E14	-3.5519466333928406E14
3.520071593822828E14	-3.563215612650922E14
3.531194331903112E14	-3.57448459186019E14
3.5423170699354806E14	-3.585753571020952E14
3.553439807920232E14	-3.597022550133512E14
3.5645625458576606E14	-3.608291529198171E14
3.5756852837480625E14	-3.619560508215227E14
3.5868080215917325E14	-3.630829487184976E14
3.597930759388961E14	-3.6420984661077094E14
3.609053497140029E14	-3.653367444983721E14
3.620176234845227E14	-3.6646364238132944E14
3.631298972504831E14	-3.675905402596719E14
3.642421710119125E14	-3.687174381334274E14
3.6535444476883806E14	-3.6984433600262394E14
3.6646671852128775E14	-3.709712338672894E14
3.675789922692883E14	-3.7209813172745106E14
3.686912660128666E14	-3.73225029583136E14
3.698035397520497E14	-3.743519274343718E14
3.709158134868637E14	-3.754788252811848E14
3.720280872173346E14	-3.766057231236015E14
