Sun X	Sun Y
8.244014948209659E8	-8.443988047742593E8
8.541644363864845E8	-8.020809121942673E8
8.810420436756026E8	-7.584387079372821E8
9.051471878083775E8	-7.140668322670065E8
9.268277150677464E8	-6.692556937664205E8
9.465088266520877E8	-6.238619799313803E8
9.640489800677825E8	-5.775004018257335E8
9.790605460683001E8	-5.3016116449786514E8
9.911447849504565E8	-4.8217903259191114E8
1.0003942196889567E9	-4.34103018738789E8
1.0070548952316389E9	-3.8607065124962604E8
1.0112673619636936E9	-3.380957212548136E8
1.0128762491139716E9	-2.90112303647137E8
1.0117341928211637E9	-2.4250272486216742E8
1.0080487548200792E9	-1.9556980496472788E8
1.002165388260545E9	-1.4944173041047928E8
9.942746882326868E8	-1.0378755563262874E8
9.840360604674318E8	-5.845932448791446E7
9.710695333959914E8	-1.3673286571594466E7
9.55230516779055E8	2.9909010469928775E7
9.370011430240312E8	7.1825739777478E7
9.168310626339543E8	1.1204682534253767E8
8.949989249687911E8	1.5084657891017294E8
8.712717455312153E8	1.8837695395616144E8
8.455490261436363E8	2.2440005110830662E8
8.178907416326973E8	2.5863737176059774E8
7.886371382709215E8	2.909517967400321E8
7.578625440915097E8	3.2151248135427314E8
7.254651358103011E8	3.502682952259703E8
6.912884964942116E8	3.769583270354217E8
6.556026184786708E8	4.0104171715037084E8
6.189778653392951E8	4.2243877826427555E8
5.818601442303697E8	4.413729290519848E8
5.442587777234102E8	4.5834255624635595E8
5.057881959758598E8	4.733478944833289E8
4.663037461877703E8	4.860554089027315E8
4.260291937010778E8	4.9596349298625344E8
3.855327781774992E8	5.0301921019064945E8
3.450734872468302E8	5.074082952723959E8
3.0473395402132654E8	5.093231247789787E8
