Saturn X	Saturn Y
1.3132681420298855E12	-6.368323204639374E11
1.3261313322528596E12	-6.054351628224745E11
1.3382603287990256E12	-5.737019522470862E11
1.3496446438534219E12	-5.4165048930995593E11
1.3602751004500312E12	-5.0929587500095886E11
1.3701443716774895E12	-4.766563866556336E11
1.379242224326994E12	-4.4374919317190466E11
1.3875621248349958E12	-4.1059090354118604E11
1.3950961210569553E12	-3.77201037065009E11
1.4018359793308225E12	-3.4359625148814557E11
1.407776632497783E12	-3.0979548537089026E11
1.4129098790602815E12	-2.758179922128547E11
1.4172304056998535E12	-2.4168114924225995E11
1.4207331222633684E12	-2.0740569584703848E11
1.4234111837424038E12	-1.7301003050348575E11
1.4252616293412898E12	-1.3851347220932993E11
1.4262789297434856E12	-1.0393706895650517E11
1.426459060338132E12	-6.92991203448207E10
1.4257999159339429E12	-3.462102779904627E10
1.42429664050614E12	7.703849055328764E7
1.421948203422526E12	3.477553454908688E10
1.4187522727663936E12	6.945212402545944E10
1.414706366815647E12	1.0408742975070682E11
1.4098112927639966E12	1.3865991997221008E11
1.4040648602649966E12	1.731478449701661E11
1.3974678554817527E12	2.0753147354698627E11
1.3900214615725498E12	2.4178784826723044E11
1.381725181572641E12	2.758964464407761E11
1.372582522202419E12	3.0983603828870074E11
1.3625945964663215E12	3.4358374548180475E11
1.3517640290552913E12	3.771196149849681E11
1.3400955774159304E12	4.104208041350954E11
1.3275913115021748E12	4.4346575511134143E11
1.3142571716881238E12	4.762338336528609E11
1.3000980438331023E12	5.087017245042903E11
1.2851185882070667E12	5.408492221955271E11
1.2693269452216694E12	5.726542966597626E11
1.252728375095507E12	6.04094715318323E11
1.2353310277888413E12	6.351505987354266E11
1.2171437557468677E12	6.657990506481554E11
1.1981736207895676E12	6.960196806042664E11
1.1784317699617761E12	7.25791839979996E11
1.157927179267283E12	7.550932572531658E11
1.136670103668356E12	7.839048797290813E11
1.1146732272903694E12	8.122051294677026E11
1.0919464853080787E12	8.399736891317019E11
1.0685035734073567E12	8.671916812520582E11
1.0443574640201799E12	8.938376646958374E11
1.0195205723758527E12	9.198934780191097E11
9.940089727307162E11	9.453396698508229E11
9.678359309620242E11	9.701565078691896E11
9.410172624734563E11	9.943270979061224E11
9.135698611104149E11	1.017831820771679E12
8.855085035249224E11	1.0406535602561185E12
8.568519980315876E11	1.0627755993158456E12
8.27617226852911E11	1.0841795589078087E12
7.978218147880239E11	1.1048506131437468E12
7.674861123247886E11	1.1247719214303552E12
7.366275271935662E11	1.1439277451662087E12
7.052668646480503E11	1.1623044532333447E12
6.734245861334551E11	1.1798859662940332E12
6.41119978654263E11	1.196659571706004E12
6.083760546549613E11	1.21261196945254E12
5.752130549127083E11	1.2277293576102346E12
5.416531011627481E11	1.2420012952838027E12
5.077197840130577E11	1.2554149756608435E12
4.734340502762727E11	1.267959907991496E12
4.388205890735765E11	1.2796267847476187E12
4.039024443276839E11	1.2904044992397366E12
3.6870253751155023E11	1.3002857254325244E12
3.3324673735605615E11	1.3092617412488965E12
2.975577026086559E11	1.3173245394291897E12
2.6166080004341E11	1.324468907082442E12
2.2558148041240015E11	1.330687274816466E12
1.89343160892515E11	1.3359752863582478E12
1.5297285788544772E11	1.3403287913754116E12
1.1649489980695929E11	1.3437427151141797E12
7.993448513820564E10	1.346215732647437E12
4.33186635803611E10	1.3477445548752769E12
6.671226882076909E9	1.3483277052562546E12
-2.9980873936915787E10	1.3479656769759888E12
-6.661193933654479E10	1.3466569098867256E12
-1.0319751537542256E11	1.3444035619764272E12
-1.3971009413888498E11	1.3412070754455703E12
-1.761255614336091E11	1.337068916848539E12
-2.1241811254193195E11	1.331993888522087E12
-2.4856133594161337E11	1.3259845136948486E12
-2.8453179531961017E11	1.3190459836117312E12
-3.203028097907261E11	1.311184495932294E12
-3.5585009691568365E11	1.3024046991212686E12
-3.9114977147067725E11	1.292715067818221E12
-4.2617571600412213E11	1.2821225693056538E12
-4.609055511521006E11	1.2706350899842708E12
-4.9531461265625397E11	1.2582631511368115E12
-5.293788657830833E11	1.2450149127455222E12
-5.630767182105355E11	1.2309017552514612E12
-5.963835525534893E11	1.2159350723822332E12
-6.292780176139363E11	1.2001253197752805E12
-6.61738339279407E11	1.1834865395941104E12
-6.937414750260287E11	1.1660306505280464E12
-7.252681230121562E11	1.1477712445104263E12
-7.562963344763833E11	1.1287236709870405E12
-7.868058954796217E11	1.1089010305352256E12
-8.16778337698481E11	1.0883198904530815E12
-8.461926065116481E11	1.0669958986890681E12
-8.750314619442163E11	1.0449444050725782E12
-9.032765072503424E11	1.0221838419102252E12
-9.3090906383232E11	9.98730097377425E11
-9.579139072946497E11	9.746013044124197E11
-9.842730121495685E11	9.498164076918774E11
-1.0099709824897438E12	9.243923654274432E11
-1.0349933885677789E12	8.983495815849155E11
-1.0593237849965149E12	8.717067351600394E11
-1.0829497758969711E12	8.444828203670635E11
-1.1058571936715034E12	8.166992419920428E11
-1.1280325075540176E12	7.883746350782957E11
-1.1494651375764744E12	7.595302625969717E11
-1.1701417181690017E12	7.301872769513676E11
-1.1900521625397056E12	7.003652127266646E11
