Mercury X	Mercury Y
-1.345431713838039E10	-6.912738684386284E10
2.0314717002112656E10	4.093841507033788E10
-2.794841826342495E10	-6.3983943692237114E10
3.9181823788439835E10	2.8001858328624546E10
-4.062627607200812E10	-5.483757545669354E10
5.089321286258487E10	9.5708547741768E9
-5.0528457418998566E10	-4.2074148016219376E10
5.481681728161474E10	-1.0570023258055948E10
-5.664653370515809E10	-2.6278112747591717E10
5.1930675687422714E10	-2.9542594525408318E10
-5.792150090083315E10	-8.350908828655761E9
4.378012125740033E10	-4.558838781175848E10
-5.332696780128404E10	1.030656169037125E10
3.1915386983278683E10	-5.777435638318349E10
-4.213318522194883E10	2.7582783939393604E10
1.77078387297282E10	-6.567339178502226E10
-2.4484918268945995E10	4.055467228547682E10
2.3475921435604377E9	-6.91470602123272E10
-2.2564313001198883E9	4.599137234257355E10
-1.3113893129565226E10	-6.822564622409435E10
2.0588920852458725E10	4.18608353180169E10
-2.7703498330946644E10	-6.3057673326843735E10
3.936291915729888E10	2.8950065077545223E10
-4.047896344514594E10	-5.389615527473216E10
5.097955940925894E10	1.0534851139095236E10
-5.048241887935278E10	-4.112791233154873E10
5.48071717650143E10	-9.604189821614092E9
-5.67024467824926E10	-2.5338424031720894E10
5.182692846073403E10	-2.8586397505027695E10
-5.8077919565199234E10	-7.427925692429765E9
4.358278308543466E10	-4.465338194301083E10
-5.3584000930625885E10	1.1204849760888603E10
3.1626469694027607E10	-5.687048991011967E10
-4.248881804064421E10	2.8447447746142387E10
1.733187493865477E10	-6.481106332069616E10
-2.493397527521416E10	4.138088665471187E10
1.8878495498846514E9	-6.833617844912831E10
-2.7925568141096873E9	4.6772256412674065E10
-1.3652794826313257E10	-6.747672843218227E10
1.997755909372543E10	4.2589761160432945E10
-2.831705205841409E10	-6.237713297130649E10
3.868618330393803E10	2.9617548373789356E10
-4.116237837499842E10	-5.32927138571672E10
5.024663472647955E10	1.112723314253436E10
-5.122677788076391E10	-4.061000938060026E10
5.402778287166213E10	-9.093800934347958E9
-5.750008656882998E10	-2.4910319151797752E10
5.1009560455580864E10	-2.8165710979910416E10
-5.892140835997479E10	-7.091524746608663E9
4.2736740188381676E10	-4.432872282346462E10
-5.446276716730445E10	1.1448442794297853E10
3.0758403787057423E10	-5.664754456917332E10
-4.3393110920924065E10	2.859618097453689E10
1.645081706182193E10	-6.469342787048346E10
-2.5850851299089275E10	4.143302914871603E10
1.0059943497760851E9	-6.832555053042563E10
-3.7070155598401294E9	4.673048568035601E10
-1.4524103354786608E10	-6.757084638630039E10
1.9082205436534817E10	4.245624318160664E10
-2.9168768237915577E10	-6.2575088529260254E10
3.7823900174355194E10	2.939101983582784E10
-4.198286866012187E10	-5.35905935278402E10
4.943071593627363E10	1.080995431849521E10
-5.200612828548993E10	-4.100177273634716E10
5.326894644583324E10	-9.501753443121672E9
-5.822619546977668E10	-2.5390688867763542E10
5.031860084728421E10	-2.8658508672513065E10
-5.958419854173698E10	-7.6520539019379E9
4.212017282955499E10	-4.489984771862257E10
-5.505506316132432E10	1.0816846538705793E10
3.0225485176189663E10	-5.728815064811616E10
-4.390499386407386E10	2.790535756223467E10
1.6009388145419233E10	-6.5392664193366455E10
-2.627584788277642E10	4.069799181051944E10
6.603884025975157E8	-6.907086474920108E10
-4.0380971603281555E9	4.596647657205848E10
-1.4770721329519531E10	-6.8350370330130295E10
1.8850974356113525E10	4.16783280809848E10
-2.9314060465554E10	-6.3375181439920044E10
3.770193364702009E10	2.8609394940880245E10
-4.2026400223502335E10	-5.439941758203817E10
4.941926633428927E10	1.003434352016585E10
-5.1948019993174644E10	-4.180605023899219E10
5.3367705756511856E10	-1.0258246249031326E10
-5.807255684598973E10	-2.6174425470924225E10
5.052072996039367E10	-2.938425818335329E10
-5.934354161251941E10	-8.401647747069231E9
4.242033136694399E10	-4.5586067869301765E10
-5.473343982134805E10	1.0116053030478014E10
3.0613796835895275E10	-5.792528047090752E10
-4.3512093345150894E10	2.7266779801531235E10
1.6476387118430613E10	-6.597115506612142E10
-2.5818459029059227E10	4.013511936093723E10
1.1964385107372067E9	-6.958141060246342E10
-3.5241293073755784E9	4.549289302944603E10
-1.4179089298471678E10	-6.878568556254077E10
1.941730265104187E10	4.130027999389309E10
-2.868097040315006E10	-6.3731233039192245E10
3.831308894734053E10	2.832917134562271E10
-4.136517432103615E10	-5.4669825947044205E10
5.006651836930775E10	9.850292879345446E9
-5.127316688036128E10	-4.198717188071471E10
5.403639889864866E10	-1.03494470785801E10
