Earth X	Earth Y
-9.149263253669633E10	1.1537861969710287E11
-1.4714763176986954E11	2.5002520650951046E10
-1.2944694829991292E11	-7.85966045052152E10
-4.912886095439608E10	-1.4468420189136307E11
5.425272832536663E10	-1.4271617375377368E11
1.3172526789376938E11	-7.407556342752118E10
1.4587846601473853E11	2.9297642269271282E10
8.800371921337367E10	1.1744905607250996E11
-1.4607926701255117E10	1.4536764907077194E11
-1.0993252653021387E11	9.782345676745865E10
-1.4942164508936093E11	-4.269748724097996E8
-1.1473921955681197E11	-9.934558873105042E10
-2.47520950023054E10	-1.510964323126588E11
7.686904793200125E10	-1.3212809464869095E11
1.4204529113037354E11	-5.148775081653461E10
1.3878716267192487E11	5.306702536526964E10
6.672304608456582E10	1.3043086406185097E11
-3.923719812552721E10	1.4054602847916388E11
-1.250399650617476E11	7.758843919893553E10
-1.4733678473305133E11	-2.5665414300686203E10
-9.67877318719195E10	-1.1715321180749654E11
3.719125515855424E8	-1.532502848198888E11
9.747564313914072E10	-1.17777457811237E11
1.485213108103828E11	-2.7290479714669495E10
1.2778278804336313E11	7.553474864014066E10
4.352706312935901E10	1.39789814757678E11
-6.2695017728895546E10	1.3176767973836028E11
-1.3648167294219379E11	5.528808999615318E10
-1.4110003820185764E11	-4.998556670780018E10
-7.618895551618814E10	-1.3156203490832175E11
2.545564861675833E10	-1.510964014435398E11
1.1542204800842229E11	-1.0004696874012715E11
1.5082384456031165E11	-2.1543426471936407E9
1.1305300356848627E11	9.60284940141795E10
1.896107668963816E10	1.4519928770003778E11
-8.43915386335838E10	1.1926528426498634E11
-1.4407062042886847E11	3.15333421452566E10
-1.310214500573359E11	-7.273560632250415E10
-5.364843822681318E10	-1.4225046943885788E11
4.970725237369259E10	-1.4474275761080212E11
1.3009657099177373E11	-7.949536780899664E10
1.4876625403621796E11	2.316101887681078E10
9.491274743769345E10	1.1385238367196402E11
-6.339326484716838E9	1.4642463149264062E11
-1.0375744644895287E11	1.0332412885353856E11
-1.4768557190088818E11	6.949688370112578E9
-1.1745613066969344E11	-9.338870328872171E10
-2.9840609645475132E10	-1.4902385165103485E11
7.245868121306203E10	-1.3444663943563515E11
1.4104529517601047E11	-5.673621756133063E10
1.4236365075501E11	4.786796847034593E10
7.383769145630992E10	1.2838704766079091E11
-3.1611277271285767E10	1.4334246956501007E11
-1.2024331070209773E11	8.435207031961081E10
-1.4724688567522577E11	-1.7813226515651146E10
-1.0082196502131288E11	-1.1147534403945888E11
-5.395717234467012E9	-1.517846925511606E11
9.310265882211316E10	-1.2056549910030624E11
1.4796038478434903E11	-3.243596587180613E10
1.3176182294597034E11	7.11738158636764E10
5.0429014351741325E10	1.3912257012035822E11
-5.6102429433877464E10	1.3594047964195021E11
-1.333781979207697E11	6.2837391896913025E10
-1.4277675928095135E11	-4.216795456649015E10
-8.158079263737311E10	-1.2660349884762334E11
1.905831453458314E10	-1.5057327683445096E11
1.1108411609793832E11	-1.0355431186224358E11
1.5066594447498834E11	-7.369605249540503E9
1.1726476497961577E11	9.230134882078445E10
2.5432681739891724E10	1.4563117023992865E11
-7.905178917617664E10	1.2435750685631372E11
-1.4273411830118918E11	3.934199040515189E10
-1.3438859762683159E11	-6.551314678939397E10
-6.0198358096864624E10	-1.3844010294968808E11
4.291848420314045E10	-1.4550009860107373E11
1.2598606162014883E11	-8.390753237108737E10
1.4912068521890927E11	1.7711741692124832E10
9.933903529365802E10	1.10600850898454E11
-3.442867344601805E8	1.4765629398645645E11
-9.969549566272772E10	1.0893371861072E11
-1.4797836674574854E11	1.453304846430075E10
-1.2227555142909868E11	-8.719776206846434E10
-3.7186133409397865E10	-1.4670863475142923E11
6.5620718758328964E10	-1.3670614922073679E11
1.374919553953361E11	-6.216055504419733E10
1.4341358370169482E11	4.212197974303555E10
7.857652660950867E10	1.2552129924318501E11
-2.607287552844618E10	1.4513067726129904E11
-1.1733189039346628E11	9.013109213608794E10
-1.4891007755126865E11	-1.0872723436384064E10
-1.0667955056701079E11	-1.0663172981908963E11
-1.3066572910123894E10	-1.5119543997567548E11
8.668364907438022E10	-1.2439411631664095E11
1.4536426482719907E11	-3.888169533923489E10
1.337920049331709E11	6.5196762293572655E10
5.5678953773424644E10	1.3662338807078262E11
-5.086423617171327E10	1.381867159600074E11
-1.3135296593738042E11	6.8561890525587456E10
-1.4543565154201788E11	-3.60752740018925E10
-8.795059900246939E10	-1.2324775025096625E11
1.1601783330677662E10	-1.5169769057819293E11
1.0562924080011053E11	-1.0880464915443999E11
1.494271445533526E11	-1.4587434586689932E10
1.2056969830800159E11	8.636335865411748E10
3.1339700548444954E10	1.436764050066644E11
-7.39412261955702E10	1.2712834752609935E11
-1.4135807455909674E11	4.497908033509717E10
-1.3765492637027768E11	-6.024870998806773E10
-6.6635530635798035E10	-1.3648310563372942E11
3.614955649022305E10	-1.480865025660769E11
1.2190127625455643E11	-9.024457508162204E10
1.495337975447182E11	1.0173974216407715E10
1.0406742608850175E11	1.0510897751908038E11
6.251917084654904E9	1.4658764027493243E11
-9.466104395236142E10	1.1239510651276436E11
-1.4711183761144733E11	2.0208156655497883E10
-1.2586302205482451E11	-8.262709339477927E10
-4.337280943711898E10	-1.4587588762170523E11
5.987219280366193E10	-1.4036742159348026E11
1.3498658676920966E11	-6.907831655697197E10
1.45590692043748E11	3.480814441967425E10
8.466091635912259E10	1.2098028940858492E11
-1.8898175534390312E10	1.4533945647642532E11
-1.1250034557843587E11	9.453415075865295E10
-1.4854977537109116E11	-4.947312328592906E9
-1.1052045240416571E11	-1.025272643895625E11
-1.8868673997016266E10	-1.511301657122408E11
8.203351210316823E10	-1.2868583728256837E11
1.4442413019616245E11	-4.580840906560757E10
1.375471563058362E11	5.865884362440436E10
6.278375981959041E10	1.3353464110059238E11
-4.350362863366991E10	1.3997016710856757E11
-1.270629538680882E11	7.409642743733202E10
-1.457867023225412E11	-2.9791713997888332E10
