Sun X	Sun Y
-1.99944236913522E8	7.734321584448541E8
-2.4512340741731814E8	7.53736050621501E8
-2.8846263599402034E8	7.312438327684703E8
-3.29901244542616E8	7.065531956154313E8
-3.6964738192413974E8	6.798228240089839E8
-4.0779854672924125E8	6.509989866649826E8
-4.441232528950678E8	6.198748325095553E8
-4.782549095433162E8	5.866719288885789E8
-5.100963129248232E8	5.516526059082931E8
-5.397101931608466E8	5.1505471087978846E8
-5.671550494372784E8	4.767085080342102E8
-5.920151276629431E8	4.3656170937464845E8
-6.138674169051667E8	3.9487978839718425E8
-6.324640080059073E8	3.5231958419284856E8
-6.481832250606365E8	3.0940166800695217E8
-6.614030344677895E8	2.661610455231923E8
-6.722753315645293E8	2.2230740458237302E8
-6.803705061461633E8	1.7768522754200432E8
-6.85347118526243E8	1.3264091488349792E8
-6.870829812502872E8	8.766214328534634E7
-6.858737221708412E8	4.315162961906582E7
-6.818646381455766E8	-912429.501846545
-6.749972956635678E8	-4.441304156994789E7
-6.651299027893627E8	-8.710641801650892E7
-6.524160519069635E8	-1.2845825422000489E8
-6.373023010429941E8	-1.6830667996504572E8
-6.201214830652292E8	-2.0674390396498892E8
-6.008332187598269E8	-2.441045168671117E8
-5.790314004888293E8	-2.8023827878209996E8
-5.545877037834128E8	-3.146735166843764E8
-5.277407825521935E8	-3.46773165559124E8
-4.991631434610265E8	-3.76359039214945E8
-4.692084596866146E8	-4.036234515860388E8
-4.379755132577516E8	-4.288037196854174E8
-4.052780694849484E8	-4.51826572370462E8
-3.712902688607322E8	-4.7239530607979935E8
-3.3630272037206405E8	-4.904037152126433E8
-3.006533504282363E8	-5.0598219729747444E8
-2.642308643152105E8	-5.193391914002541E8
-2.26925850572381E8	-5.302353281080109E8
-1.888545036257966E8	-5.382935385682988E8
-1.5062130357129097E8	-5.43185526707965E8
-1.1283675063101564E8	-5.452315082031558E8
-7.569777640662454E7	-5.448943244045932E8
-3.896870885207224E7	-5.42555349731826E8
-2377677.5002666917	-5.379928138097862E8
3.392121418587541E7	-5.30924798413259E8
6.953030008709978E7	-5.2117173164935344E8
1.0403251186236651E8	-5.0902013342609686E8
1.3743044300556773E8	-4.947003960615138E8
1.6970251447701558E8	-4.7827959148285127E8
2.0076385184705415E8	-4.5962162256596375E8
2.3015321581044942E8	-4.387971125244884E8
2.576558317804354E8	-4.162162819183763E8
2.833253288336274E8	-3.923256937517959E8
3.076018089654451E8	-3.672404654630195E8
3.3057719270244324E8	-3.406024674193726E8
3.519771456504356E8	-3.121263129829624E8
3.7117062076727027E8	-2.81862905105122E8
3.878827753479575E8	-2.5040709520942274E8
4.022348418145101E8	-2.181780980364839E8
4.1453910076604855E8	-1.8536291015497664E8
4.24846946127792E8	-1.5175158942592472E8
4.329224029715683E8	-1.1742202573703915E8
4.386268610331648E8	-8.259991940695386E7
4.420737869238242E8	-4.76528108391073E7
4.435451501073895E8	-1.2509938039809903E7
4.4294558920997787E8	2.299451741114035E7
4.399490976811792E8	5.892903886131441E7
4.341256935892457E8	9.48351000215246E7
4.2563210615282536E8	1.3010524377567567E8
4.1487927173158455E8	1.644039991547428E8
4.023668909921686E8	1.9787869255926907E8
3.880317145808322E8	2.3087679818529627E8
3.716097127162609E8	2.6343304958741364E8
3.5280153824891096E8	2.9525462845719147E8
3.3177432312543356E8	3.259079060933021E8
3.087445454600504E8	3.553185944974289E8
2.838410929130883E8	3.834910672470032E8
2.568903150079804E8	4.104351818707067E8
2.2783982451371112E8	4.3571218821693873E8
1.9699052737903184E8	4.590047575672145E8
1.6483141150535432E8	4.8021288742187226E8
1.3162912559152138E8	4.997498912924437E8
9.712307684859556E7	5.1783489848549753E8
6.094995290073597E7	5.343446123015445E8
2.2995707795139384E7	5.486589251998639E8
-1.6257530253512928E7	5.60380567995223E8
-5.634591877727094E7	5.694775872166958E8
-9.696510947981185E7	5.762398062761146E8
-1.3827570846612948E8	5.807827765007676E8
-1.8025272731236103E8	5.829164412710109E8
-2.2272656588744065E8	5.824422687578946E8
-2.6529411604410022E8	5.793888900586762E8
-3.0791745119218314E8	5.74030551146519E8
-3.5072729819557196E8	5.663855070218674E8
-3.939051542377744E8	5.561855334926687E8
-4.371184733754573E8	5.429102800610275E8
-4.797604813067513E8	5.265113625103969E8
-5.2130058110211885E8	5.0726851224433684E8
-5.616851123525227E8	4.857517713869155E8
-6.012040323072598E8	4.62054732559143E8
-6.39974516606211E8	4.3599727626886874E8
-6.777657657393372E8	4.072202675478508E8
-7.140879791874166E8	3.758070113653049E8
-7.487394961324637E8	3.4198448227857065E8
-7.816786276044428E8	3.059831632573932E8
-8.12953555141964E8	2.6767351904650348E8
-8.421529327750343E8	2.2696000115001872E8
-8.688693021821698E8	1.840644257103249E8
-8.928308723791395E8	1.3952265832000837E8
-9.143508717233894E8	9.377880503244732E7
-9.337166553037975E8	4.676336290569748E7
-9.509590460083418E8	-1847338.0244474218
-9.655374827319154E8	-5.225827959003869E7
-9.769734804188952E8	-1.0409702721519627E8
-9.850652269865283E8	-1.5685079613644564E8
-9.900403350806147E8	-2.100507645100934E8
-9.920652775301185E8	-2.637183152940012E8
-9.910410293166006E8	-3.177893457589684E8
-9.86761376486173E8	-3.7211099009846866E8
-9.791897442029191E8	-4.261967437064402E8
-9.686196439893303E8	-4.798365007676632E8
-9.552328695970205E8	-5.330365556340013E8
-9.389340745202446E8	-5.860168173193144E8
-9.192475708820196E8	-6.3856314668241E8
-8.96015583515658E8	-6.90107917516393E8
-8.694389385172586E8	-7.399688589413323E8
-8.401794152062719E8	-7.879001739636091E8
-8.085521773852879E8	-8.34106998501245E8
-7.74567896901722E8	-8.787902618094536E8
-7.379249270045145E8	-9.218384554577606E8
-6.986822672561768E8	-9.62805494471341E8
-6.570946122752804E8	-1.0014381281324245E9
-6.1350998107304E8	-1.0376907670672641E9
-5.679003743991967E8	-1.0716887412281437E9
-5.2018843337898177E8	-1.1031384387403154E9
-4.70519581198259E8	-1.131659216854565E9
-4.1943405371841896E8	-1.1568819338780336E9
-3.675221356627072E8	-1.1790493391553733E9
-3.149328478949959E8	-1.1985231409272919E9
-2.614524847987799E8	-1.215567028732745E9
-2.06799618075264E8	-1.2298516305676363E9
-1.511924934299092E8	-1.2409494465038009E9
-9.510569526977096E7	-1.2485838574927244E9
-3.909552212812189E7	-1.252966611106301E9
1.6758760511903616E7	-1.254368072655893E9
7.241639741501203E7	-1.252860380463968E9
1.2783187888418728E8	-1.2483039994325953E9
1.8256526571057767E8	-1.24064738623813E9
2.3635288488912353E8	-1.2302012959221954E9
2.891627523522189E8	-1.2172957931049979E9
3.4131637362247443E8	-1.2020146861878996E9
3.9282129645701635E8	-1.1839573657683632E9
4.4329754353250676E8	-1.1628518190461075E9
4.920643314973705E8	-1.1387477767634237E9
5.387805901765385E8	-1.1122712758582082E9
5.835816274635749E8	-1.083841408650555E9
6.267563444017928E8	-1.0536142152556821E9
6.683638379402732E8	-1.0213079598576492E9
7.080725081118622E8	-9.868983111151291E8
7.456346552101463E8	-9.505582679030659E8
7.809924041255202E8	-9.126473428067013E8
8.14334926200853E8	-8.731838908890797E8
8.455158033231122E8	-8.320606621888361E8
8.742273091044239E8	-7.892635630011489E8
9.000293616789377E8	-7.452053280172669E8
9.230393784448352E8	-7.004832622804396E8
9.436105936407796E8	-6.553858276769253E8
9.621723969072351E8	-6.097700371372477E8
9.785877884339495E8	-5.632459386348103E8
9.924690680528458E8	-5.158019715885538E8
1.0034179479537222E9	-4.677698910512167E8
1.0115239069081109E9	-4.197008575051327E8
1.0170350705754205E9	-3.717345699681353E8
1.020092201325314E9	-3.238886048347833E8
1.0205455682651185E9	-2.7609943935130364E8
1.0182497603615643E9	-2.287508326504819E8
1.0134185409688325E9	-1.8214728818231258E8
1.0063997874311697E9	-1.3641675403935635E8
9.973902693956093E8	-9.122984857253346E7
9.860525375689992E8	-4.643699738962333E7
9.720124583983574E8	-2255736.514390593
9.551294953450184E8	4.065503341486443E7
9.358916930546162E8	8.183287547544722E7
9.1475410759075E8	1.2125243118125354E8
8.920002141455649E8	1.5919034208562452E8
8.674003301355933E8	1.9580615035809356E8
8.40853480286305E8	2.3086494460767677E8
8.12419544358907E8	2.6409261467099473E8
7.824370490187408E8	2.953504893166487E8
7.509834814957933E8	3.248082576767803E8
7.179584724685872E8	3.5241315000222E8
6.832117309218837E8	3.7790568628090143E8
6.470154112106771E8	4.007458873902824E8
6.099465265558431E8	4.208562658748437E8
5.724531749248642E8	4.3846313146041965E8
5.3455125742804265E8	4.5406747643748635E8
4.958574193172291E8	4.6767431707458484E8
4.562330220479126E8	4.7895292785925984E8
4.1590468244251555E8	4.8740804498439664E8
3.7544653052916557E8	4.929907150890352E8
3.351208297385952E8	4.9589634074803025E8
2.950131991958195E8	4.963245457198859E8
2.5504332067294443E8	4.941581167689848E8
2.1556333237182224E8	4.8921485258874536E8
1.76935850259332E8	4.816185108331715E8
1.3943298414950585E8	4.7172651730528986E8
1.0281386730210236E8	4.5986358283071977E8
6.68677467721178E7	4.458393985389223E8
3.1661162977127038E7	4.292793230814794E8
-2207639.5792296706	4.099033949922457E8
-3.41657641779222E7	3.880547716801828E8
-6.397858122402393E7	3.642121721993848E8
-9.183172826486672E7	3.388243276784999E8
-1.1792807663513656E8	3.117926169447136E8
-1.4211833018017074E8	2.8303619265223336E8
-1.6411022283800521E8	2.5256150248086625E8
-1.8366676350039995E8	2.2074895616850626E8
-2.009236489195741E8	1.8781457595284572E8
-2.1592112254541403E8	1.5377025597017968E8
-2.2850274814581293E8	1.1844585411652783E8
-2.3812499930345985E8	8.203489959536825E7
-2.4457454572288802E8	4.511287142515738E7
-2.4797992853224286E8	8310397.034914199
-2.489157960916586E8	-2.8139054846294604E7
-2.4758953234473822E8	-6.450259784893501E7
-2.4385547744323966E8	-1.0097461886167282E8
-2.3726082692844588E8	-1.3743176932884532E8
-2.27705187914434E8	-1.7332088669745958E8
-2.15372228343524E8	-2.0828284216049513E8
-2.0056742317753327E8	-2.4215037926890785E8
-1.832963554659321E8	-2.7501227478576726E8
-1.6343777418074104E8	-3.065820110337729E8
-1.4107793743110415E8	-3.3650417389057136E8
-1.1659863890620603E8	-3.6438725352703923E8
-9.049269825386055E7	-3.9037663005748737E8
-6.280756764154645E7	-4.1472974414279723E8
-3.3300986856381193E7	-4.3758010993223214E8
-1644204.4392204585	-4.5850207905077964E8
3.1934013159165338E7	-4.7692926866410893E8
6.693236824964241E7	-4.925100047632376E8
1.027379531323377E8	-5.053906110841056E8
1.3926748667380574E8	-5.1587305413993806E8
1.765439098554785E8	-5.239983137884024E8
2.146048028933392E8	-5.2957764772142446E8
2.5307187518049416E8	-5.324006995267416E8
2.916508205745831E8	-5.3264779488904846E8
3.3025160864783883E8	-5.305164131947714E8
3.690914817137913E8	-5.2604734162509435E8
4.081310705630143E8	-5.1880758052960825E8
4.469324387801409E8	-5.0853473910982853E8
4.848351599096495E8	-4.9526527561025447E8
5.214831689637978E8	-4.7960192711439824E8
5.570549431063269E8	-4.619216126542124E8
5.918281086761469E8	-4.4230018970069563E8
6.258730539398923E8	-4.203675616027234E8
6.587753188516805E8	-3.9597433875919497E8
6.901858307655348E8	-3.692429499399393E8
7.199093737330428E8	-3.4052132399534124E8
7.480811017184223E8	-3.099156794246544E8
7.745637205080606E8	-2.7734549074897575E8
7.990969830389267E8	-2.428036895144771E8
8.212526347683578E8	-2.0660653857164502E8
8.411010098035948E8	-1.6930163318902755E8
8.589391449410179E8	-1.3110698115390421E8
8.751141126224632E8	-9.187107356273395E7
8.894267114101346E8	-5.116924327376258E7
9.013858520385679E8	-9018548.659607047
9.105486885830557E8	3.421055752342202E7
9.169709702846775E8	7.789052556586555E7
9.209643239887956E8	1.2185918346716283E8
9.226855086630205E8	1.6613165609932703E8
9.220077551822267E8	2.1084893326705188E8
9.186907677344158E8	2.5571437494561866E8
9.128569121232698E8	3.0043938220928687E8
9.04726026542751E8	3.4487670863623065E8
8.94448674634341E8	3.8926367402748007E8
8.816652311608467E8	4.3370416015054595E8
8.660261092637372E8	4.7792966833095676E8
8.47389582917484E8	5.2130619488327587E8
8.262371528058805E8	5.633572943082708E8
8.030089701909666E8	6.041017767857141E8
7.779462407667358E8	6.438262392874277E8
7.507503024098861E8	6.827421203024902E8
7.211955112332196E8	7.205732996684933E8
6.892687468930287E8	7.569734482825099E8
6.552794296910951E8	7.916722337898656E8
6.193798598002955E8	8.247861608086708E8
5.814997353397678E8	8.562617033139932E8
5.415111291471347E8	8.858951061126624E8
4.996022716587343E8	9.131776441425179E8
4.5629876050087E8	9.380224068499509E8
4.11950391456046E8	9.606276907071143E8
3.665318139828995E8	9.814247658028219E8
3.1959112105284345E8	1.0003571880993619E9
2.709864474117145E8	1.0169835298360165E9
2.2094969950008062E8	1.0307460297802128E9
1.701066028332742E8	1.0415252280523369E9
1.187465949970052E8	1.0495373241664423E9
6.694670264468912E7	1.0549822974419379E9
1.4559622066586902E7	1.0577745112463331E9
-3.8163630919061095E7	1.0576519035895059E9
-9.09150897359373E7	1.0546389976381772E9
-1.4342791530253214E8	1.0489298306390415E9
-1.958624313705154E8	1.0407645528030082E9
-2.4838033964496043E8	1.0298907758072125E9
-3.008590036910355E8	1.0159252272404932E9
-3.5270815250630265E8	9.98548796934168E8
-4.033187290374495E8	9.78077734584411E8
-4.524830992207863E8	9.549593239942915E8
-5.003888292536647E8	9.295936285767882E8
-5.472992980101247E8	9.017926024168316E8
-5.930282220397683E8	8.713141861457014E8
-6.372084772392695E8	8.380404346614165E8
-6.794466263465811E8	8.022580637194664E8
-7.197690825117705E8	7.641996184868277E8
-7.581408568579811E8	7.238762971026616E8
-7.943908019750154E8	6.811385568597131E8
-8.279587467042286E8	6.361103093835373E8
-8.585923493185667E8	5.893164182572831E8
-8.863531531999514E8	5.412797914662073E8
-9.117014138189154E8	4.921853924119721E8
-9.347313988983771E8	4.4169706883573437E8
-9.551433260865419E8	3.8961822518975604E8
-9.723604526930093E8	3.360695592792294E8
-9.861355835972867E8	2.8167124109956765E8
-9.965957009357184E8	2.268504859284635E8
-1.0039973953562027E9	1.718367571702237E8
-1.008362061353784E9	1.1653082155446166E8
-1.0094799410558206E9	6.115631706246081E7
-1.0073218282319456E9	6032922.783693153
-1.0020707292415578E9	-4.843052491412585E7
-9.940946307472551E8	-1.0226574769609453E8
-9.833335311264715E8	-1.556352021586478E8
-9.694965108898733E8	-2.0855009082087097E8
-9.521948395475448E8	-2.605130183686827E8
-9.316288697011926E8	-3.1084091784208006E8
-9.082849407390056E8	-3.591313148402729E8
-8.827578994417908E8	-4.054686149749419E8
-8.55076605812652E8	-4.501596519235184E8
-8.251028013111467E8	-4.9317074805301505E8
-7.927009721404644E8	-5.3421806682967865E8
-7.581692194603331E8	-5.72902843429293E8
-7.218295179061518E8	-6.092451392107648E8
-6.838154263563287E8	-6.432973394703797E8
-6.440046919117323E8	-6.750412692856128E8
-6.024492136610312E8	-7.040115730376883E8
-5.596023003701545E8	-7.299215087604064E8
-5.1606448404640114E8	-7.527513243332326E8
-4.721928576184056E8	-7.7300679434026E8
-4.2777761447821134E8	-7.909773740792233E8
-3.825633648280557E8	-8.066113230878094E8
-3.36489266981329E8	-8.194288758648227E8
-2.9005693962338024E8	-8.291302356858768E8
-2.4372707729063886E8	-8.357784614588554E8
-1.978121976215235E8	-8.39693002375271E8
-1.522158065059829E8	-8.410378597284954E8
-1.0704499436108145E8	-8.397051110526043E8
-6.252949792514322E7	-8.35634321304976E8
-1.9105281661596477E7	-8.289964079437156E8
2.320909943584585E7	-8.202497524721736E8
6.4624954511987194E7	-8.095221335272232E8
1.0536901339489906E8	-7.966393143182257E8
1.4516812691737807E8	-7.81147721072798E8
1.8342504493293405E8	-7.630814136092314E8
2.196661165368787E8	-7.42830953965356E8
2.539059404769103E8	-7.210470085847609E8
2.8649473180565727E8	-6.978805650428025E8
3.175704203317337E8	-6.732440209449004E8
3.469894150436656E8	-6.469090725487796E8
3.743857030277844E8	-6.190668073059009E8
3.997529815976933E8	-5.899975346609766E8
4.231735565920814E8	-5.598716340193373E8
4.447487607514403E8	-5.285498401026114E8
4.6411570258647436E8	-4.959486457323355E8
4.8093623066216105E8	-4.62346612126188E8
4.950462963707193E8	-4.283108088762094E8
5.068716094882599E8	-3.943036633736335E8
5.1680138367897075E8	-3.6025112950859785E8
5.249879837374443E8	-3.258535060528508E8
5.310405852559493E8	-2.908607995840357E8
5.345896441429334E8	-2.555987595709525E8
5.3555875061524945E8	-2.2049251961746746E8
5.342279322175617E8	-1.8591583331488588E8
5.3081633424404174E8	-1.5177845047215328E8
5.2525206242398757E8	-1.1809440086681855E8
5.1739286104007614E8	-8.499929724707112E7
5.073030300550294E8	-5.294936825027776E7
4.9541361243316513E8	-2.2051100956389133E7
4.8195202157834524E8	7860520.093820951
4.6683863271843475E8	3.712613051733634E7
4.495696766614067E8	6.5640386521807134E7
4.2999372357892144E8	9.28821346384552E7
4.083308302378452E8	1.1827802288139677E8
3.852060554885563E8	1.4167002195801714E8
3.608930155581146E8	1.633140850304874E8
3.354022285821358E8	1.8341855381442177E8
3.0847854773225546E8	2.0192458036691865E8
2.802263582997693E8	2.1847812585522103E8
2.5088761080548096E8	2.3298574322623482E8
2.2071343431372374E8	2.4548738501362014E8
1.8961632879913104E8	2.561621731281186E8
1.574409110260966E8	2.6473912309371006E8
1.2431243925721629E8	2.7084520187666476E8
9.074444630807374E7	2.7414166199311215E8
5.73159877414172E7	2.74903008830053E8
2.414892177308232E7	2.73534090186676E8
-8992391.395900952	2.7034828815324515E8
-4.245099408340408E7	2.6505626297120935E8
