Mercury X	Mercury Y
5.316284795036084E10	-1.1069969853581623E10
-5.839115773103516E10	-2.6131461157923412E10
5.016027845106177E10	-3.0198644659850063E10
-5.953135291745509E10	-8.357743598334883E9
4.193305891529345E10	-4.636260509101808E10
-5.477034321639816E10	1.0112235960988104E10
3.0036133498399933E10	-5.8639029460013794E10
-4.339056046664132E10	2.715742773043729E10
1.5843376924263216E10	-6.6606847219092735E10
-2.5557413955032295E10	3.9852281897054085E10
5.441391376182739E8	-7.013037329455246E10
-3.181100231442913E9	4.497518117122934E10
-1.4811819714120544E10	-6.92433377109352E10
1.974753581507902E10	4.0528871819604065E10
-2.92531390090595E10	-6.410001392387915E10
3.8543624702706E10	2.7345660174263893E10
-4.183862365765212E10	-5.49585382909522E10
5.0152704481924416E10	8.730944726774097E9
-5.161144310607436E10	-4.220887870903449E10
5.397300830466325E10	-1.1526046905621002E10
-5.7565618274453674E10	-2.6441544814777374E10
5.1004754209990105E10	-3.0556478439301918E10
-5.8645504524877205E10	-8.568755391606403E9
4.280262173389576E10	-4.661322510898346E10
-5.383572931279229E10	9.99992064956975E9
3.0922005688640545E10	-5.877689578258702E10
-4.2418718697325745E10	2.7139282916403698E10
1.6738338276620535E10	-6.662674092504674E10
-2.456535672395034E10	3.992472512026316E10
1.4371850418943443E9	-7.00305638001823E10
-2.1886486769810457E9	4.513161240154557E10
-1.393048349028578E10	-6.902691216453355E10
2.0717890069143867E10	4.076508601233961E10
-2.839285086981234E10	-6.376843155783746E10
3.947063307821428E10	2.766333880980003E10
-4.100813349917752E10	-5.4516310802201836E10
5.101857673540586E10	9.132966948032476E9
-5.0817541950832184E10	-4.166365721248759E10
5.476706739045008E10	-1.1037616947414331E10
-5.6814330841521515E10	-2.5803552228837967E10
5.17191540385158E10	-2.9982078929663773E10
-5.794333445759292E10	-7.84801367330713E9
4.3433040708857765E10	-4.595693915201423E10
-5.3186412634721756E10	1.078910665616423E10
3.146471744306551E10	-5.804212329134457E10
-4.183028161672218E10	2.798253247457291E10
1.718789723881188E10	-6.582099180682032E10
-2.4048875736118958E10	4.080070857559317E10
1.79356125574625E9	-6.916364564540993E10
-1.756783031521988E9	4.602345754419053E10
-1.3666590528962378E10	-6.81077887140264E10
2.105080482916735E10	4.1660809121423546E10
-2.82194702189669E10	-6.2808947732387566E10
3.969076556149493E10	2.8558074402613613E10
-4.092303874963612E10	-5.352736675805207E10
5.1117326488986984E10	1.0028326778147652E10
-5.082013357614976E10	-4.065800903568605E10
5.4742782545334465E10	-1.0144202480642406E10
-5.690116285645747E10	-2.4796113103236866E10
5.157710524210689E10	-2.90934452573909E10
-5.810927170601758E10	-6.854026926323501E9
4.3178660179619835E10	-4.5078809808210396E10
-5.342884457245047E10	1.1754669288218996E10
3.110534372112655E10	-5.7180841174779015E10
-4.214674902957221E10	2.8901465410538193E10
1.673328480276669E10	-6.498490531326432E10
-2.4438184837672947E10	4.1657294370129234E10
1.2519774030655024E9	-6.8361746093411224E10
-2.2231701393727093E9	4.6801397378280754E10
-1.4285685876308418E10	-6.735053432380555E10
2.0503435254621803E10	4.235108795270231E10
-2.8906853566472874E10	-6.2103479559611916E10
3.9057940728722046E10	2.915834877108133E10
-4.1669301237108376E10	-5.288394532472408E10
5.0400968565349915E10	1.053760211210968E10
-5.1611867116545044E10	-4.008750902208491E10
5.3952399210949745E10	-9.720521110221857E9
-5.7726372904375725E10	-2.4306400814489704E10
5.072496808271107E10	-2.8753834907912556E10
-5.895654239087211E10	-6.4521913136568E9
4.227940176737895E10	-4.4823460087036194E10
-5.4284666759194885E10	1.2060254212125822E10
3.0171214594371845E10	-5.701156606029366E10
-4.300086410952252E10	2.9099062205783318E10
1.5778824195115082E10	-6.49030125490526E10
-2.5281941871570015E10	4.173376978366685E10
2.946365784071499E8	-6.83677989427048E10
-3.052785445265661E9	4.6749715761667015E10
-1.5229565081745832E10	-6.7442055069601425E10
1.968786647522494E10	4.217106896296241E10
