Eris X	Eris Y
1.1571602397006215E13	7.292019763862457E12
1.1566442468809123E13	7.296155210724523E12
1.1561274797061725E13	7.300285773091237E12
1.1556099380907756E13	7.304411445480648E12
1.1550916219491709E13	7.308532222405472E12
1.1545725311958906E13	7.312648098372848E12
1.1540526657455406E13	7.316759067884278E12
1.1535320255127947E13	7.320865125435511E12
1.1530106104124133E13	7.324966265516344E12
1.1524884203592E13	7.3290624826105E12
1.1519654552680246E13	7.333153771195561E12
1.1514417150537916E13	7.33724012574273E12
1.1509171996314467E13	7.341321540716869E12
1.1503919089159531E13	7.3453980105762705E12
1.1498658428222867E13	7.349469529772642E12
1.1493390012654105E13	7.353536092750972E12
1.1488113841602855E13	7.357597693949524E12
1.1482829914218328E13	7.361654327799747E12
1.147753822964941E13	7.365705988726298E12
1.1472238787044408E13	7.369752671146915E12
1.1466931585551016E13	7.37379436947251E12
1.1461616624316188E13	7.377831078107109E12
1.145629390248605E13	7.381862791447934E12
1.145096341920584E13	7.385889503885295E12
1.1445625173619822E13	7.389911209802784E12
1.1440279164871186E13	7.393927903577231E12
1.143492539210218E13	7.397939579578727E12
1.1429563854453816E13	7.401946232170695E12
1.1424194551065975E13	7.405947855709999E12
1.1418817481077428E13	7.409944444546915E12
1.1413432643625807E13	7.413935993025285E12
1.1408040037847729E13	7.417922495482505E12
1.1402639662878559E13	7.421903946249624E12
1.1397231517852613E13	7.425880339651382E12
1.139181560190324E13	7.429851670006309E12
1.1386391914162746E13	7.433817931626713E12
1.1380960453762514E13	7.437779118818835E12
1.137552121983312E13	7.441735225882789E12
1.1370074211504225E13	7.445686247112723E12
1.1364619427904787E13	7.449632176796781E12
1.1359156868163205E13	7.453573009217126E12
1.135368653140713E13	7.457508738650055E12
1.134820841676369E13	7.46143935936596E12
1.1342722523359668E13	7.465364865629369E12
1.1337228850321443E13	7.469285251698998E12
1.1331727396775076E13	7.47320051182772E12
1.1326218161846387E13	7.477110640262538E12
1.1320701144661143E13	7.481015631244709E12
1.1315176344344934E13	7.484915479009562E12
1.130964376002344E13	7.488810177786647E12
1.1304103390822312E13	7.492699721799625E12
1.1298555235867402E13	7.496584105266272E12
1.1292999294284662E13	7.500463322398451E12
1.1287435565200375E13	7.504337367402057E12
1.1281864047741033E13	7.508206234476984E12
1.1276284741033406E13	7.51206991781714E12
1.1270697644204717E13	7.515928411610307E12
1.126510275638249E13	7.519781710038144E12
1.1259500076694787E13	7.523629807276113E12
1.1253889604269943E13	7.527472697493377E12
1.1248271338236844E13	7.531310374852832E12
1.124264527772477E13	7.535142833510942E12
1.1237011421863414E13	7.538970067617717E12
1.1231369769782904E13	7.54279207131665E12
1.1225720320613766E13	7.546608838744568E12
1.1220063073486969E13	7.55042036403171E12
1.1214398027533758E13	7.554226641301459E12
1.1208725181885693E13	7.558027664670401E12
1.1203044535674611E13	7.561823428248215E12
1.1197356088032545E13	7.565613926137582E12
1.119165983809167E13	7.569399152434132E12
1.1185955784984254E13	7.573179101226392E12
1.1180243927842582E13	7.576953766595702E12
1.117452426579885E13	7.580723142616177E12
1.1168796797985074E13	7.584487223354625E12
1.1163061523533133E13	7.588246002870553E12
1.1157318441574531E13	7.591999475216036E12
1.1151567551240398E13	7.59574763443583E12
1.1145808851661408E13	7.599490474567248E12
1.114004234196772E13	7.603227989640195E12
1.113426802128876E13	7.60696017367716E12
1.1128485888753332E13	7.610687020693235E12
1.1122695943489463E13	7.614408524696119E12
1.111689818462441E13	7.618124679686197E12
1.111109261128447E13	7.621835479656538E12
1.1105279222595143E13	7.6255409185929795E12
1.1099458017680947E13	7.629240990474226E12
1.1093628995665463E13	7.632935689271894E12
1.1087792155671402E13	7.636625008950552E12
1.1081947496820578E13	7.640308943467952E12
1.1076095018233943E13	7.643987486774962E12
1.1070234719031607E13	7.647660632815787E12
1.1064366598333064E13	7.651328375528041E12
1.1058490655257062E13	7.654990708842816E12
1.105260688892189E13	7.658647626684823E12
1.104671529844545E13	7.662299122972457E12
1.1040815882945383E13	7.665945191617929E12
1.1034908641539145E13	7.669585826527248E12
1.1028993573344309E13	7.673221021600344E12
1.10230706774786E13	7.676850770731109E12
1.1017139953060064E13	7.6804750678073955E12
1.101120139920731E13	7.684093906711062E12
1.1005255015039543E13	7.687707281317885E12
1.0999300799676809E13	7.691315185497605E12
1.0993338752240049E13	7.694917613113872E12
1.0987368871851344E13	7.698514558024143E12
1.0981391157633854E13	7.702106014079531E12
1.0975405608712E13	7.705691975124827E12
1.096941222421154E13	7.709272434998348E12
1.0963411003259566E13	7.71284738753174E12
1.0957401944984459E13	7.716416826549933E12
1.0951385048516115E13	7.719980745870861E12
1.0945360312985635E13	7.7235391393054795E12
1.0939327737525463E13	7.72709200065755E12
1.0933287321269312E13	7.730639323723464E12
1.0927239063352008E13	7.734181102292131E12
1.092118296290948E13	7.73771733014486E12
1.0915119019078543E13	7.741248001055252E12
1.0909047230996992E13	7.744773108789032E12
1.0902967597803283E13	7.7482926471039795E12
1.0896880118636469E13	7.751806609749915E12
1.0890784792636158E13	7.755314990468502E12
1.0884681618942227E13	7.758817782993341E12
1.0878570596694877E13	7.762314981049794E12
1.0872451725034443E13	7.765806578354991E12
1.0866325003101256E13	7.769292568617883E12
1.0860190430035654E13	7.772772945539201E12
1.0854048004977754E13	7.776247702811468E12
1.0847897727067559E13	7.779716834118977E12
1.0841739595444691E13	7.783180333137896E12
1.0835573609248498E13	7.786638193536282E12
1.0829399767617988E13	7.790090408974078E12
1.0823218069691785E13	7.793536973103244E12
1.0817028514608057E13	7.796977879567779E12
1.0810831101504639E13	7.800413122003736E12
1.0804625829518965E13	7.803842694039366E12
1.0798412697788033E13	7.807266589295117E12
1.0792191705448643E13	7.810684801383714E12
1.0785962851637182E13	7.814097323910226E12
1.0779726135489824E13	7.817504150472134E12
1.0773481556142617E13	7.820905274659353E12
1.0767229112731365E13	7.824300690054304E12
1.0760968804391977E13	7.827690390231976E12
1.0754700630260232E13	7.831074368759987E12
1.0748424589472082E13	7.834452619198594E12
1.0742140681163607E13	7.837825135100689E12
1.073584890447122E13	7.841191910011921E12
1.0729549258531582E13	7.844552937470633E12
1.0723241742481848E13	7.847908211007926E12
1.071692635545964E13	7.851257724147691E12
1.0710603096603248E13	7.854601470406552E12
1.0704271965051559E13	7.857939443293875E12
1.0697932959944283E13	7.861271636311851E12
1.0691586080421932E13	7.864598042955377E12
1.068523132562591E13	7.867918656712025E12
1.0678868694698637E13	7.871233471062105E12
1.0672498186783594E13	7.874542479478591E12
1.0666119801025342E13	7.8778456754270205E12
1.0659733536569621E13	7.881143052365537E12
1.0653339392563377E13	7.88443460374479E12
1.064693736815486E13	7.887720323007871E12
1.0640527462493523E13	7.89100020359032E12
1.0634109674730254E13	7.894274238919928E12
1.0627684004017223E13	7.897542422416815E12
1.0621250449508014E13	7.900804747493203E12
1.0614809010357549E13	7.904061207553426E12
1.0608359685722205E13	7.907311795993858E12
1.0601902474759625E13	7.910556506202769E12
1.0595437376628932E13	7.9137953315602295E12
1.0588964390490463E13	7.917028265438061E12
1.0582483515505854E13	7.920255301199772E12
1.0575994750838113E13	7.923476432200364E12
1.0569498095651428E13	7.926691651786287E12
1.0562993549111041E13	7.929900953295377E12
1.055648111038339E13	7.93310433005674E12
1.054996077863586E13	7.93630177539067E12
1.0543432553036838E13	7.939493282608534E12
1.053689643275555E13	7.942678845012709E12
1.0530352416961992E13	7.945858455896557E12
1.0523800504826902E13	7.949032108544296E12
1.0517240695521498E13	7.952199796230983E12
1.0510672988217535E13	7.955361512222443E12
1.0504097382087203E13	7.95851724977522E12
1.0497513876302953E13	7.961667002136585E12
1.0490922470037375E13	7.96481076254451E12
1.0484323162463254E13	7.967948524227626E12
1.0477715952753348E13	7.971080280405274E12
1.0471100840080402E13	7.974206024287567E12
1.0464477823617E13	7.977325749075317E12
1.0457846902535553E13	7.98043944796016E12
1.0451208076008268E13	7.983547114124602E12
1.0444561343206963E13	7.986648740742112E12
1.0437906703303309E13	7.989744320977183E12
1.0431244155468656E13	7.992833847985474E12
1.0424573698874062E13	7.995917314913828E12
1.0417895332690432E13	7.998994714900474E12
1.0411209056088363E13	8.002066041075139E12
1.040451486823852E13	8.005131286559128E12
1.0397812768311506E13	8.0081904444654E12
1.0391102755477979E13	8.011243507898789E12
1.0384384828908877E13	8.014290469956049E12
1.0377658987775492E13	8.017331323725987E12
1.0370925231249672E13	8.020366062289492E12
1.0364183558503998E13	8.023394678719698E12
1.035743396871185E13	8.02641716608194E12
1.035067646104763E13	8.029433517433847E12
1.0343911034687055E13	8.032443725825378E12
1.0337137688807088E13	8.035447784298734E12
1.0330356422586275E13	8.038445685888431E12
1.0323567235204807E13	8.041437423621158E12
1.031677012584473E13	8.044422990515783E12
1.0309965093689924E13	8.047402379583245E12
1.0303152137926363E13	8.050375583826403E12
1.0296331257742008E13	8.053342596239966E12
1.028950245232702E13	8.056303409810319E12
1.0282665720873734E13	8.059258017515443E12
1.0275821062576594E13	8.062206412324697E12
1.0268968476632197E13	8.065148587198682E12
1.0262107962239283E13	8.06808453508909E12
1.0255239518598564E13	8.071014248938586E12
1.0248363144912861E13	8.0739377216806E12
1.0241478840386754E13	8.076854946239246E12
1.0234586604226633E13	8.0797659155291875E12
1.0227686435640664E13	8.082670622455513E12
1.0220778333838414E13	8.085569059913586E12
1.0213862298030998E13	8.088461220789039E12
1.0206938327430742E13	8.091347097957688E12
1.0200006421251297E13	8.094226684285435E12
1.0193066578707328E13	8.097099972628304E12
1.0186118799014488E13	8.099966955832335E12
1.0179163081389328E13	8.102827626733583E12
1.0172199425049121E13	8.1056819781582295E12
1.0165227829212023E13	8.108530002922443E12
1.015824829309669E13	8.111371693832527E12
1.0151260815922389E13	8.114207043684875E12
1.0144265396908969E13	8.117036045266146E12
1.013726203527685E13	8.119858691353158E12
1.0130250730246879E13	8.12267497471305E12
1.0123231481040508E13	8.125484888103322E12
1.0116204286879674E13	8.128288424271918E12
1.0109169146986906E13	8.131085575957283E12
1.0102126060585312E13	8.133876335888405E12
1.0095075026898664E13	8.136660696784952E12
1.0088016045151393E13	8.139438651357304E12
1.0080949114568697E13	8.142210192306608E12
1.0073874234376684E13	8.144975312324878E12
1.0066791403802303E13	8.147734004095001E12
1.005970062207357E13	8.150486260290899E12
1.0052601888419555E13	8.153232073577445E12
1.004549520207052E13	8.15597143661061E12
1.0038380562258168E13	8.158704342037441E12
1.0031257968215414E13	8.161430782496118E12
1.0024127419176762E13	8.164150750616021E12
1.0016988914378371E13	8.166864239017654E12
1.0009842453058092E13	8.169571240312754E12
1.0002688034455531E13	8.1722717471042E12
9.995525657812273E12	8.174965751986066E12
9.988355322371875E12	8.177653247543609E12
9.981177027380129E12	8.180334226353241E12
9.973990772084947E12	8.18300868098248E12
9.966796555736525E12	8.185676603989911E12
