Mars X	Mars Y
-2.356587573631491E11	-6.036186563652706E10
-1.9683643122607382E11	-1.3205145635336742E11
-1.3310191927088777E11	-1.8674593104249448E11
-5.095002591748682E10	-2.1514608962788245E11
3.8874728061706665E10	-2.1001700041662158E11
1.2182482880854985E11	-1.6881948851931482E11
1.8216429494664114E11	-9.637095905178046E10
2.077242305823648E11	-5.349005220154106E9
1.9431289525194733E11	8.700604977237589E10
1.4658599238952844E11	1.6444280866130997E11
7.516172273145209E10	2.1587148168419196E11
-7.339260221239772E9	2.3639382095794153E11
-8.908157554749048E10	2.2618277678679227E11
-1.6024295245712674E11	1.888398620850266E11
-2.132658219569069E11	1.3010393654748843E11
-2.427464920035234E11	5.708245186875255E10
-2.453370517101529E11	-2.2122315819310318E10
-2.1985062949703772E11	-9.858902218105383E10
-1.676607754703849E11	-1.6278066688909143E11
-9.339096277555717E10	-2.0506529475961194E11
-5.683053242518989E9	-2.169293972314381E11
8.259033400835394E10	-1.931817761058702E11
1.5577506284035327E11	-1.3481148864363434E11
1.993078934437932E11	-5.085317098900737E10
2.047460353870575E11	4.302887898546527E10
1.7262785134019138E11	1.2941854784433879E11
1.1118017523338063E11	1.944025130294137E11
3.249864156393432E10	2.3012986967007303E11
-5.0962439554237564E10	2.345153811120984E11
-1.2832964728151407E11	2.0968678306389722E11
-1.9094770191633737E11	1.6047056584665463E11
-2.3238403579128735E11	9.337665858982729E10
-2.4829364983405756E11	1.6055810559147945E10
-2.3641051930684045E11	-6.2947237511050186E10
-1.9679797104720325E11	-1.3435452622354813E11
-1.3240562405380885E11	-1.884810990007874E11
-4.984442706709562E10	-2.1606305278748883E11
4.002013199848887E10	-2.099624514224126E11
1.2255926693611615E11	-1.6781767194348575E11
1.8206388308589017E11	-9.468061418251155E10
2.0654023248933807E11	-3.428626340240619E9
1.9206311149477524E11	8.863937846040294E10
1.4352089200632773E11	1.6537410023256766E11
7.164828938417914E10	2.1586925992362894E11
-1.0926522861097784E10	2.3540098992664352E11
-9.241948113204504E10	2.2426728868369763E11
-1.630762492713121E11	1.8614691117764526E11
-2.154040559821876E11	1.2682564629629793E11
-2.440579667617146E11	5.344369361779856E10
-2.4574833890487698E11	-2.586810300904823E10
-2.1935586871493127E11	-1.0216206170062666E11
-1.6634173412872443E11	-1.6588364366021176E11
-9.144373921870886E10	-2.0740998217042847E11
-3.436916690921272E9	-2.1829195204660193E11
8.469119407072514E10	-1.93486099535242E11
1.572580896757382E11	-1.3420820408530972E11
1.9981874646652942E11	-4.972641422266847E10
2.0417446221710263E11	4.4168460235985085E10
1.7112391024030954E11	1.3009939807777464E11
1.0906423687353793E11	1.9430935759283475E11
3.014650098153372E10	2.2912975127958807E11
-5.319920302929434E10	2.3262441301955643E11
-1.3016005344507913E11	2.0702192714390588E11
-1.9215030495866943E11	1.5721102298779166E11
-2.328038847680019E11	8.973975228355107E10
-2.4783756550294574E11	1.2284802926369093E10
-2.350476485124683E11	-6.658803237085275E10
-1.94569786857524E11	-1.375832740514654E11
-1.2944688055152493E11	-1.9100995737742026E11
-4.641019848783009E10	-2.176310627453584E11
4.354111422790841E10	-2.1040259516655847E11
1.2568373779222736E11	-1.6715074666150403E11
1.8433640621976773E11	-9.318155025822133E10
2.0769801359382953E11	-1.5827725218421628E9
1.9212754682992188E11	9.029728471856517E10
1.4274942010489386E11	1.6642776245127484E11
7.040898113186774E10	2.1609423882319656E11
-1.2262488555505972E10	2.3474780303820444E11
-9.353314930445059E10	2.2281038115477414E11
-1.6371735320833173E11	1.840391714197747E11
-2.1539019868281998E11	1.2426911902665779E11
-2.432707913368872E11	5.067324847251586E10
-2.4413363939922977E11	-2.8593913845704372E10
-2.1692984050382568E11	-1.0456824694190907E11
-1.6320416123200357E11	-1.676900076183961E11
-8.779644432169499E10	-2.0835406350090424E11
4.013273345324589E8	-2.181736825740814E11
8.829590192670638E10	-1.9223881571659415E11
1.6016896750154288E11	-1.3197518334298079E11
2.0167435229355737E11	-4.688149506271245E10
2.0484583153687653E11	4.711105750420979E10
1.70747766211449E11	1.326492471187486E11
1.079599010952833E11	1.9612924452844873E11
2.869488451544095E10	2.3007056574695648E11
-5.4642586344574104E10	2.3269204548119455E11
-1.3130304004843997E11	2.063265098959099E11
-1.927708500001259E11	1.559269151165964E11
-2.327458676613179E11	8.808204395550623E10
-2.4700797518066367E11	1.0498328282305447E10
-2.334207813001269E11	-6.8233992598896805E10
-1.9220068318984952E11	-1.3880254089041656E11
-1.2649204564149448E11	-1.9151834853738483E11
-4.314682040320521E10	-2.171871469772405E11
4.671724538501127E10	-2.0887525223169427E11
1.2831083773097443E11	-1.6459839004193588E11
1.8600333518996936E11	-8.989316171711617E10
2.081815616141111E11	1.9762700184492013E9
1.9145972278362625E11	9.362661061291002E10
1.411728779960786E11	1.6913212302052826E11
6.827227790288206E10	2.1794776536055524E11
-1.4597864524429485E10	2.356854632318787E11
-9.574583837318854E10	2.2288815743294315E11
-1.6554673295839893E11	1.8339415408069455E11
-2.166399117473954E11	1.230909801049271E11
-2.4380707798683286E11	4.918762756558088E10
-2.438858545294224E11	-3.0133403921406593E10
-2.1589831191937982E11	-1.0588479376130862E11
-1.6147787829648087E11	-1.6849297560077322E11
-8.557854763930684E10	-2.0836481719942264E11
2.7732452308643165E9	-2.1718101257818686E11
9.036682120567673E10	-1.9018584031656476E11
1.614586520316873E11	-1.2904218761179128E11
2.018357646966952E11	-4.3487851841097855E10
2.0379417610933002E11	5.04302832128903E10
1.686619267038855E11	1.3542012102485867E11
1.0517540660319698E11	1.9804962129446155E11
2.558534103305669E10	2.3102031121767227E11
-5.773692408077986E10	2.3268985731778754E11
-1.3410137304381685E11	2.0548238151728232E11
