Ceres X	Ceres Y
-3.7563734886091595E11	-5.962755031063668E10
-3.627333071590895E11	-1.2665735181446127E11
-3.3933712966724286E11	-1.900321236941148E11
-3.063959522002117E11	-2.4807505626464746E11
-2.6510274087696384E11	-2.9937373936985846E11
-2.1682312915518265E11	-3.428053946333838E11
-1.630261991885256E11	-3.775417856826594E11
-1.0522392786976445E11	-4.030385042910803E11
-4.4921730842861015E10	-4.1901369621687555E11
1.6419446550936737E10	-4.2542086459299854E11
7.741038462075731E10	-4.224195031918096E11
1.3675188787087468E11	-4.103462965533557E11
1.932460708085464E11	-3.8968865988109955E11
2.4580254853799908E11	-3.610615427696098E11
2.934412463766339E11	-3.2518784084655023E11
3.3529326545692413E11	-2.8288236279009344E11
3.7060093179545654E11	-2.3503899970540085E11
3.987179584776295E11	-1.8262057557408533E11
4.191104395363696E11	-1.2665081890631508E11
4.313591715910611E11	-6.820779122551518E10
4.351636915839199E11	-8.418025836006927E9
4.303483467108343E11	5.154938591462981E10
4.168705071731114E11	1.1048958676391656E11
3.948308732830347E11	1.671706026110245E11
3.644856653302391E11	2.2034489423319965E11
3.2626014168169037E11	2.6876494514296185E11
2.8076250900603064E11	3.11204072906444E11
2.2879680333151254E11	3.4648359195254706E11
1.7137270935554352E11	3.735071701479668E11
1.09709596005445E11	3.9130270082174945E11
4.523152463328887E10	3.990710846452149E11
-2.045041026063705E10	3.96239925453472E11
-8.557177866992139E10	3.825184926998528E11
-1.4826687140377072E11	3.579483914590041E11
-2.066393511698859E11	3.2294280088633405E11
-2.588486870489519E11	2.783064137635408E11
-3.032060117740403E11	2.2522920610570978E11
-3.3826976322586957E11	1.6524991658244147E11
-3.62929729311177E11	1.0018954672911922E11
-3.76468700643012E11	3.20603669378824E10
-3.78594073700705E11	-3.703963685895453E10
-3.6943657914198206E11	-1.0503455701764407E11
-3.4951867396286743E11	-1.6996871425641196E11
-3.1969953921539856E11	-2.3008603545023917E11
-2.81105860539296E11	-2.838856774136737E11
-2.3505766899189575E11	-3.3015321699408527E11
-1.8299699472168173E11	-3.6797010754787897E11
-1.2642466364136519E11	-3.9670602863800745E11
-6.684800757019331E10	-4.1599941522421063E11
-5.740242485470311E9	-4.25731144900045E11
5.548922337150303E10	-4.259953961992252E11
1.1551513880398752E11	-4.1707062956823395E11
1.73109329356139E11	-3.993926456386209E11
