Enceladus X	Enceladus Y
-1.6145515938271616E12	3.804924903430384E11
-1.6258372042638845E12	3.5007223935053906E11
-1.6365147975807402E12	3.195194992771384E11
-1.646585195492317E12	2.888466306275804E11
-1.6560494569857417E12	2.5806585516457062E11
-1.6649088691920432E12	2.2718925325918634E11
-1.673164938549897E12	1.9622876123744147E11
-1.680819382322397E12	1.651961689349407E11
-1.6878741202909583E12	1.3410311740322467E11
-1.694331266804782E12	1.0296109676423206E11
-1.7001931231386458E12	7.178144430222871E10
-1.705462170180176E12	4.057534273079953E10
-1.7101410615680137E12	9.353818755274862E9
-1.714232616990574E12	-2.1872258022054924E10
-1.7177398156831155E12	-5.309217605103582E10
-1.7206657903042778E12	-8.429538253542517E10
-1.723013821009353E12	-1.1547148385174266E11
-1.724787329738434E12	-1.4661024576987888E11
-1.7259898746950398E12	-1.777015934155292E11
-1.7266251448982085E12	-2.0873561108386407E11
-1.7266969550331135E12	-2.3970254194070895E11
-1.726209240506012E12	-2.7059278747385663E11
-1.7251660525344414E12	-3.0139690678689124E11
-1.723571553412202E12	-3.32105615810677E11
-1.7214300119168E12	-3.627097863799286E11
-1.718745798887225E12	-3.9320044524002856E11
-1.7155233829959958E12	-4.235687729077796E11
-1.7117673265426946E12	-4.5380610241005334E11
-1.7074822813846196E12	-4.83903918024834E11
-1.7026729850907454E12	-5.138538539431221E11
-1.6973442571949956E12	-5.436476928411378E11
-1.6915009955871094E12	-5.732773643898583E11
-1.6851481729701345E12	-6.027349436922375E11
-1.678290833429238E12	-6.320126497405635E11
-1.6709340892405405E12	-6.611028438493168E11
-1.6630831177494048E12	-6.89998027972542E11
-1.6547431583091782E12	-7.186908430294607E11
-1.6459195093763826E12	-7.471740672192819E11
-1.6366175257003235E12	-7.754406143222003E11
-1.6268426156916975E12	-8.034835320167047E11
-1.6166002388927368E12	-8.312960000998854E11
-1.605895903432617E12	-8.588713287119348E11
-1.5947351636716199E12	-8.862029566393832E11
-1.5831236179852996E12	-9.132844495674907E11
-1.5710669065981492E12	-9.401094983235691E11
-1.5585707095417378E12	-9.666719171316426E11
-1.5456407446474277E12	-9.929656418398978E11
-1.5322827656538289E12	-1.0189847282408374E12
-1.5185025605001487E12	-1.0447233503772639E12
-1.5043059496138765E12	-1.0701757987766305E12
-1.4896987842525867E12	-1.0953364787632069E12
-1.4746869449833945E12	-1.12019990879515E12
-1.4592763402213313E12	-1.1447607188132314E12
-1.443472904891011E12	-1.169013648622486E12
-1.4272825991246455E12	-1.1929535462259744E12
-1.410711406969912E12	-1.2165753662160144E12
-1.3937653352565583E12	-1.239874168254622E12
-1.3764504125361963E12	-1.2628451155105825E12
-1.358772688046404E12	-1.2854834731143264E12
-1.3407382307368896E12	-1.3077846066371655E12
-1.322353128326873E12	-1.3297439806059983E12
-1.3036234864753945E12	-1.3513571571036975E12
-1.284555428037317E12	-1.3726197943356787E12
-1.2651550922911567E12	-1.3935276451919248E12
-1.245428634241232E12	-1.4140765558980789E12
-1.2253822239921924E12	-1.434262464688417E12
-1.2050220461750122E12	-1.4540814005173096E12
-1.1843542994466038E12	-1.4735294817748215E12
-1.1633851959596455E12	-1.4926029149826768E12
-1.1421209608841147E12	-1.5112979936114678E12
-1.1205678320456921E12	-1.5296110969298438E12
-1.0987320595657125E12	-1.5475386888231797E12
-1.076619905528517E12	-1.5650773166717625E12
-1.0542376436902949E12	-1.582223610242829E12
-1.0315915591990687E12	-1.5989742806496853E12
-1.0086879484259434E12	-1.615326119379735E12
-9.855331188050675E11	-1.6312759972521846E12
-9.621333886330872E11	-1.646820863431883E12
-9.384950869574027E11	-1.6619577445458018E12
-9.146245534980442E11	-1.6766837437915706E12
-8.905281385981248E11	-1.6909960400996284E12
-8.662122032149193E11	-1.704891887292031E12
-8.416831188780045E11	-1.7183686132568145E12
-8.16947267703763E11	-1.7314236192537913E12
-7.92011042492325E11	-1.7440543792112869E12
-7.66880846789E11	-1.7562584389999905E12
-7.415630949659608E11	-1.7680334157855405E12
-7.160642123296971E11	-1.779376997409277E12
-6.903906352497529E11	-1.7902869418410698E12
-6.645488113564178E11	-1.8007610766601096E12
-6.38545199710972E11	-1.810797298490368E12
-6.123862709658337E11	-1.8203935725356338E12
-5.860785075903834E11	-1.8295479321808074E12
-5.596284041120624E11	-1.838258478589934E12
-5.330424673719773E11	-1.846523380341403E12
-5.063272167795871E11	-1.854340873057053E12
-4.7948918454522064E11	-1.8617092591128784E12
-4.5253491598642285E11	-1.8686269074408496E12
-4.254709698540968E11	-1.875092253284729E12
-3.9830391862389044E11	-1.8811037979891985E12
-3.7104034881433295E11	-1.8866601088560972E12
-3.436868613017426E11	-1.8917598190287258E12
-3.1625007166983936E11	-1.8964016274590305E12
-2.887366105935826E11	-1.9005842988404436E12
-2.611531241617492E11	-1.9043066635445818E12
-2.3350627421611063E11	-1.9075676176957869E12
-2.0580273874371808E11	-1.9103661232497935E12
-1.780492122468301E11	-1.9127012080840596E12
-1.5025240613141562E11	-1.91457196613215E12
-1.2241904907554619E11	-1.915977557513837E12
-9.45558873776276E10	-1.916917208774941E12
-6.6669685376504654E10	-1.9173902131716477E12
-3.876722584656296E10	-1.9173959308838093E12
-1.085531034572247E10	-1.9169337893167195E12
1.7059240408853048E10	-1.9160032834640679E12
4.496958617693525E10	-1.914603976293996E12
7.286886681582002E10	-1.9127354991968438E12
1.0075020190012485E11	-1.9103975523862395E12
1.2860669041761568E11	-1.9075899053585508E12
1.564314104488864E11	-1.904312397470703E12
1.8421741882675134E11	-1.900564938497923E12
2.1195775084573584E11	-1.896347509208458E12
2.3964541999372186E11	-1.8916601619855286E12
2.6727341774077173E11	-1.88650302148752E12
2.948347133524698E11	-1.8808762854287473E12
3.223222536906944E11	-1.8747802253570527E12
3.4972896310308875E11	-1.8682151874327043E12
3.7704774338597406E11	-1.861181593339241E12
4.042714737819511E11	-1.8536799412605623E12
4.313930110460505E11	-1.845710806953643E12
4.5840518954493225E11	-1.8372748448972117E12
4.853008214536091E11	-1.8283727894921445E12
5.1207269706353723E11	-1.8190054564726428E12
5.387135850847035E11	-1.809173744480394E12
5.652162329926324E11	-1.798878636710113E12
5.915733674287161E11	-1.7881212027415554E12
6.177776945969431E11	-1.7769026005173176E12
6.438219006768248E11	-1.7652240785036072E12
6.696986521381014E11	-1.75308697804334E12
6.9540059592645E11	-1.7404927357019277E12
7.20920359619195E11	-1.727442885685786E12
7.462505514416595E11	-1.7139390623538877E12
7.713837601191583E11	-1.69998300264734E12
7.963125546235303E11	-1.6855765484329749E12
