Triton X	Triton Y
3.007612229778862E12	3.2895174380345576E12
2.9927857984012524E12	3.3029006979972324E12
2.978189990082159E12	3.3164158877090303E12
2.96377029834757E12	3.3298046465333755E12
2.9492760213184966E12	3.3428786611317305E12
2.934488952229182E12	3.3556698053289814E12
2.91939485939719E12	3.3683804989414937E12
2.9041719910726807E12	3.3812093787612095E12
2.8890392668600435E12	3.39420450794673E12
2.874094489828299E12	3.4072430523541963E12
2.8592570427344404E12	3.4201343426836406E12
2.8443421209644473E12	3.43275782609257E12
2.8291950874170107E12	3.44513434949678E12
2.8137852418120664E12	3.4573953154558574E12
2.7982090730955005E12	3.4696899250017925E12
2.782619717200959E12	3.482096716041502E12
2.767134806309858E12	3.4945871781375337E12
2.7517761407464707E12	3.507053127058784E12
2.736469599559463E12	3.519373491018108E12
2.7210955335618633E12	3.5314776266898066E12
2.705553301258047E12	3.5433724483873994E12
2.68980491691664E12	3.555127994066057E12
2.6738828596478604E12	3.566837778191732E12
2.6578669573892026E12	3.5785763781402495E12
2.6418459839820366E12	3.5903717553591436E12
2.625881858700941E12	3.6022004455844883E12
2.60999009038001E12	3.6140034980674624E12
2.5941411670923584E12	3.625713047235391E12
2.578277998632888E12	3.6372770473217056E12
2.562339207704949E12	3.648673483473514E12
2.5462787473393906E12	3.6599118761688887E12
2.5300766158727964E12	3.67102502118981E12
2.5137399366414077E12	3.6820559903665264E12
2.497296586350439E12	3.693045135040473E12
2.4807848160576294E12	3.704020449670083E12
2.464242401345383E12	3.7149929624404453E12
2.447698148476056E12	3.725957183385727E12
2.4311673349551064E12	3.7368953366816123E12
2.4146512487269375E12	3.7477834142421177E12
2.398139864755574E12	3.758597125239681E12
2.381616166920561E12	3.7693164050550146E12
2.3650606898136113E12	3.7799279294155757E12
2.348455287031576E12	3.7904257333184478E12
2.33178565141182E12	3.8008104107536875E12
2.315042533303252E12	3.8110874842850864E12
2.2982218622709434E12	3.821265475123152E12
2.281324092068133E12	3.8313540684111846E12
2.26435310304254E12	3.841362618242676E12
2.2473149525101934E12	3.8512991044893237E12
2.230216692309714E12	3.8611695511917373E12
2.213065393627147E12	3.870977846814784E12
2.1958674454784668E12	3.8807258683975757E12
2.178628133548496E12	3.8904138000221455E12
2.161351464866167E12	3.9000405444575156E12
2.1440401814961965E12	3.9096041475517866E12
2.1266959003162432E12	3.9191021805278096E12
2.109319321284266E12	3.9285320499198516E12
2.0919104583577317E12	3.937891224885095E12
2.0744688610667761E12	3.9471773855909077E12
2.0569938076968054E12	3.9563885045490005E12
2.0394844615327703E12	3.9655228762375747E12
2.021939989096305E12	3.9745791105624062E12
2.004359643990449E12	3.9835561040024077E12
1.9867428223694011E12	3.992452999701032E12
1.9690890967871938E12	4.001269145037456E12
1.9513982348462212E12	4.0100040527363706E12
1.9336702080800195E12	4.018657369541068E12
1.915905195185715E12	4.02722885491107E12
1.89810358227442E12	4.035718371050335E12
1.880265961323912E12	4.0441258846936465E12
1.8623931265550334E12	4.0524514803423745E12
1.8444860670381926E12	4.0606953838807837E12
1.8265459524837944E12	4.068857994601143E12
1.8085741079684482E12	4.076939922495263E12
1.790571972407777E12	4.084942026165002E12
1.7725410350923257E12	4.092865444859423E12
1.7544827448572366E12	4.1007116160648496E12
1.7363983878012534E12	4.108482267995137E12
1.718288932318408E12	4.116179374673408E12
1.7001548449665203E12	4.123805060662963E12
1.681995887583869E12	4.131361443716407E12
1.6638109151093755E12	4.138850407639549E12
1.6455977041756516E12	4.146273305482682E12
1.6273528534947717E12	4.153630605528247E12
1.6090718060708103E12	4.160921509605076E12
1.5907490470686262E12	4.168143594097857E12
1.5723785254636182E12	4.175292546068833E12
1.5539543278170588E12	4.1823620854640444E12
1.535471594820034E12	4.189344172412161E12
1.5169276145488765E12	4.196229587498671E12
1.4983229546282808E12	4.2030089338740728E12
1.4796624200538044E12	4.209674037547742E12
1.4609555640738237E12	4.216219617885155E12
1.4422164627000198E12	4.2226449773242524E12
1.4234625165945664E12	4.228955344469063E12
1.4047121863572983E12	4.2351624364024487E12
1.3859817982322876E12	4.2412838263853257E12
1.3672818488126143E12	4.247340845468498E12
1.3486135315336238E12	4.253355021741845E12
1.3299664231865796E12	4.2593434466500317E12
1.311318312809345E12	4.2653138934223994E12
1.2926379401931902E12	4.2712608985511206E12
1.2738908742482288E12	4.277164216957098E12
1.2550478996535315E12	4.282990911787434E12
1.236094206723265E12	4.288701687556158E12
1.2170366894098723E12	4.2942608662889717E12
1.1979062403914133E12	4.29964782377848E12
1.1787526371247424E12	4.3048662792066567E12
1.159631701549044E12	4.3099473707473677E12
1.1405874772064844E12	4.314943647661291E12
1.1216350315274138E12	4.3199140083350054E12
1.1027507097993472E12	4.3249033295009746E12
1.083875309202177E12	4.3299235833211885E12
1.0649317737838551E12	4.334944260403039E12
1.0458535640877556E12	4.339898143401698E12
1.0266142988867244E12	4.344703771255016E12
1.0072456890131254E12	4.349298888543802E12
9.878320128241604E11	4.3536718430352085E12
9.684777259434879E11	4.357874450798037E12
9.492588200881635E11	4.362004962004066E12
9.301809261102853E11	4.3661639612079106E12
9.111684292108066E11	4.370402405335691E12
8.920956597541963E11	4.374688984128911E12
8.728497941800818E11	4.3789177462156265E12
8.533960341143177E11	4.382958706627889E12
8.338079357941045E11	4.386730763300743E12
8.142366048514539E11	4.3902572558639253E12
7.948248328330444E11	4.393663932369771E12
7.75613315114918E11	4.3971083831280723E12
7.565035880964746E11	4.400678194613543E12
7.373122117526925E11	4.404325178305241E12
7.178897494200135E11	4.40788622758017E12
6.982298840315934E11	4.411187368134841E12
6.78489390963261E11	4.414169637184486E12
6.58887406013106E11	4.416946410176519E12
6.395401824420745E11	4.419732528123589E12
6.203580249011252E11	4.422680696010328E12
6.011022219503417E11	4.425751350630412E12
5.815719443174531E11	4.428730897826241E12
5.617768733168265E11	4.431397970763103E12
5.4194791279065125E11	4.433714491115538E12
5.223518189749356E11	4.435877549166829E12
5.0304757513401935E11	4.4381588914319E12
4.838135023124548E11	4.44065315553445E12
4.643411083049761E11	4.443174481279276E12
4.4452929664897833E11	4.445418703449942E12
4.2459936614091565E11	4.447255229982334E12
4.048972825818505E11	4.448874042857121E12
3.8554174682840594E11	4.450614310769369E12
3.662784193042474E11	4.452610675533267E12
3.4673389050788855E11	4.454632528788844E12
3.268207708105013E11	4.456317239372392E12
3.0685320331584033E11	4.457566821240104E12
2.8721727037979065E11	4.458679473526514E12
2.679214248221062E11	4.460029182009876E12
2.4855932998528412E11	4.461618819632177E12
2.287836157169235E11	4.463055081472952E12
2.0873725504105173E11	4.464012899154565E12
1.889036168548218E11	4.46464539482673E12
1.6951104596893546E11	4.465420937369443E12
1.5021385851226907E11	4.466528292984369E12
1.3052200905501828E11	4.467606326511564E12
1.104568606354976E11	4.468205729843847E12
9.054702100152846E10	4.468396822164971E12
7.112454184594778E10	4.468702825298975E12
5.1838041992696075E10	4.469383120294029E12
3.2124535628811863E10	4.470039619683932E12
1.2027011920105001E10	4.470171364616404E12
-7.842785142446908E9	4.469910241204499E12
-2.719282144741731E10	4.469856498173363E12
-4.65202009115964E10	4.470182454581574E12
-6.637305338837402E10	4.470338114697656E12
-8.648471416516399E10	4.469891415258509E12
-1.0616555068599146E11	4.469220744065783E12
-1.2539809441818063E11	4.468942990197962E12
-1.4490391858266495E11	4.468903843606722E12
-1.6496308675510312E11	4.468400487501662E12
-1.8492317797197916E11	4.46735164548206E12
-2.0427630141105914E11	4.46646044240781E12
-2.2354996321728827E11	4.466029729016413E12
-2.434220478091211E11	4.465403225227654E12
-2.6350953456938358E11	4.464105493519484E12
-2.830232696448347E11	4.462704940718108E12
-3.0219185957543335E11	4.461818850604379E12
-3.218846857030185E11	4.460964670508824E12
-3.4199400489104297E11	4.459426475384744E12
-3.616082159808033E11	4.45760784135897E12
-3.8073020190262805E11	4.456297377985802E12
-4.0031173467327075E11	4.455146535879937E12
-4.204047470162336E11	4.453313240487976E12
-4.400290487943457E11	4.451126855722411E12
-4.591084079865265E11	4.449462753823499E12
-4.7866168873094666E11	4.447977855167879E12
-4.987329934152704E11	4.445773225217883E12
-5.1826950453564685E11	4.443254400997102E12
-5.3730072417853534E11	4.441316693149427E12
-5.569147432352063E11	4.439455440749176E12
-5.769428257433091E11	4.436805539891595E12
-5.962906752527834E11	4.434015545226555E12
-6.153104440759166E11	4.431867333719323E12
-6.350675481020802E11	4.429543530570063E12
