Mimas X	Mimas Y
1.285605716609693E12	-6.984898219265138E11
1.2998169372864534E12	-6.679938766957377E11
1.3131654474677793E12	-6.369765487788167E11
1.3259844207422275E12	-6.054327759530728E11
1.3383121415764934E12	-5.73526128432036E11
1.3498240801921243E12	-5.415358880549719E11
1.3604146465017458E12	-5.0943265303140436E11
1.3701290662916245E12	-4.768399522528898E11
1.3791116167514226E12	-4.437301307037311E11
1.3875385332967754E12	-4.1040870306649677E11
1.395251821804469E12	-3.770970458738235E11
1.4020322821882542E12	-3.437277896629326E11
1.4078308822391365E12	-3.099678629624026E11
1.4127609871685518E12	-2.7579951329533954E11
1.4171401171441572E12	-2.4154393209016003E11
1.420915023395372E12	-2.0732210381583795E11
1.423662991526711E12	-1.7308319119784692E11
1.4253151720816025E12	-1.3866980364504926E11
1.4261183076485605E12	-1.0398136576102455E11
1.4263674474192214E12	-6.92066991962512E10
1.4259938020197832E12	-3.450923159466741E10
1.4245485117223154E12	6.884726001692837E7
1.4219860566124146E12	3.460448312956449E10
1.4186381375709116E12	6.933178374420972E10
1.4146453231703823E12	1.0418332152549927E11
1.4099560626471523E12	1.3882089450505347E11
1.4042971807435547E12	1.7315018600676193E11
1.3975602105027383E12	2.073336114054623E11
1.389974185701262E12	2.416423630664069E11
1.3816596941006604E12	2.7600691780563574E11
1.3726508184300037E12	3.100035364768927E11
1.362840522959424E12	3.435590307293105E11
1.3519539262367537E12	3.769378835058427E11
1.340067783391429E12	4.102913070862901E11
1.327481451817997E12	4.435435100271329E11
1.3143020479487754E12	4.763730045844821E11
1.3003831249563123E12	5.086935198029882E11
1.2853647229472747E12	5.407211657498136E11
1.269289760266027E12	5.725254520600205E11
1.2526077061522622E12	6.040942967457325E11
1.2354144770473582E12	6.352816148789521E11
1.2174365214623916E12	6.658613967329347E11
1.1984188978767512E12	6.959154252424056E11
1.1784235594969277E12	7.256226407274E11
1.1578502124996765E12	7.55042508626802E11
1.1367691331810464E12	7.84058378473021E11
1.1149221656498943E12	8.123244958216575E11
1.0921902204136666E12	8.398499871271409E11
1.0685868556654647E12	8.669906630614374E11
1.0443149875999766E12	8.938110789648143E11
1.0195798398246357E12	9.200638524403096E11
9.942390332056096E11	9.454565720105383E11
9.68125783405788E11	9.700271518312656E11
9.411784254955302E11	9.941463457405878E11
9.13526352118107E11	1.0178386112177852E12
8.855149434194688E11	1.040794488816479E12
8.571202776739308E11	1.0628755095668593E12
8.279745267132096E11	1.0841093620706206E12
7.980004183502275E11	1.1047026561155635E12
7.674380337717927E11	1.1247464098438372E12
7.366412565404817E11	1.1440352056528992E12
7.055756122984199E11	1.1624288597241975E12
6.73798660039101E11	1.1798940955070637E12
6.4127678219522E11	1.1965183462145059E12
6.083701700762915E11	1.212535496544145E12
5.752783081350822E11	1.2278602256480964E12
5.419428518044652E11	1.242189438200986E12
5.080817863719795E11	1.2554500947570266E12
4.736313688297583E11	1.2678089166990388E12
4.3888995582128E11	1.279535999102068E12
4.039782988347094E11	1.2905732837088833E12
3.689189521760617E11	1.300514186319252E12
3.3362186660330994E11	1.309301140540045E12
2.9786466412581714E11	1.3172040312317717E12
2.6177111118072156E11	1.3244085900651208E12
2.2561247550627124E11	1.3308501962518884E12
1.8951609022298438E11	1.3362033287840913E12
1.533864084243299E11	1.3404096237393152E12
1.1687669537721521E11	1.3437051055493364E12
8.003831981237192E10	1.3461880392449768E12
4.33290340002906E10	1.3478586203119507E12
6.868027735001616E9	1.3485690476262568E12
-2.9558165260860443E10	1.3481449964473018E12
-6.62188961647656E10	1.3466946831700366E12
-1.0306279824698378E11	1.344363663450616E12
-1.3966384453210968E11	1.3412760767605881E12
-1.7591757485399268E11	1.3373569882225327E12
-2.1204669864588953E11	1.3322668990136243E12
-2.4818627243545532E11	1.3260339516899893E12
-2.843351488158023E11	1.319005567533043E12
-3.202308574048009E11	1.3113118452975728E12
-3.556646243943258E11	1.3027491215104634E12
-3.907972174426642E11	1.2930024165187708E12
-4.258125760635061E11	1.282152751367357E12
-4.607025095858636E11	1.2706493556106804E12
-4.9525049881084296E11	1.2585272862018293E12
-5.2920419401225055E11	1.2453884975560193E12
-5.626725449351677E11	1.2311340519178623E12
-5.959965618540731E11	1.2160082317373325E12
-6.291283445956296E11	1.200217290693006E12
-6.6171560118728E11	1.1837750238695989E12
-6.935672813699987E11	1.166414516887309E12
-7.248412981319766E11	1.1480389813743953E12
-7.559190158905511E11	1.1288688377634346E12
-7.86729591623205E11	1.1090493955764924E12
-8.167705932310266E11	1.0886019955426808E12
-8.459606730383506E11	1.0674187550315452E12
-8.746276939881102E11	1.0452987542532295E12
-9.029658748700546E11	1.0223529976366917E12
-9.308488707633667E11	9.988819759813104E11
-9.578912618982584E11	9.749319531126733E11
-9.840239349517827E11	9.502988087680945E11
-1.0096135926617593E12	9.247689301544132E11
-1.0347825802852917E12	8.98500335947876E11
-1.0592738490830692E12	8.718987828534292E11
-1.0828989688937462E12	8.449432654536729E11
-1.1056505387840234E12	8.172245441693011E11
-1.127708190445251E12	7.886987727449502E11
-1.1492573276269321E12	7.59699444926431E11
-1.170126310996192E12	7.30454604968605E11
-1.1900580865040867E12	7.008750924053535E11
-1.2090317450686343E12	6.706204807974846E11
-1.2272229380627363E12	6.39684992875084E11
-1.2448927305437017E12	6.084653130066351E11
-1.261908858387842E12	5.770952338934772E11
-1.2778240476652974E12	5.453559983413581E11
-1.2926686535640645E12	5.130907567769604E11
-1.3068879852315442E12	4.8036081336530725E11
-1.3205700660008816E12	4.4741073070566583E11
-1.3334063796527395E12	4.143858542961468E11
-1.3451064774433428E12	3.811085507873765E11
-1.3557637664966826E12	3.474460148608305E11
-1.3658279925526304E12	3.1344265750156396E11
-1.3753306893666543E12	2.792539005246891E11
-1.3838444243849924E12	2.4511592215953195E11
-1.3912087369228015E12	2.1093514849254333E11
-1.397688041768185E12	1.7638394431861685E11
-1.4035422948171472E12	1.4153164038627454E11
-1.408715739330622E12	1.0675991977960785E11
-1.4128813222395146E12	7.216875606035632E10
-1.415926633720133E12	3.75198363753612E10
-1.418172126989421E12	2.566307634601E9
-1.419794901408463E12	-3.2519292766859562E10
-1.4206263603477373E12	-6.731323474920159E10
-1.4204918882210537E12	-1.0182793571952567E11
-1.4193279545660168E12	-1.3647976109562416E11
-1.41729708155499E12	-1.7131969659322614E11
-1.414679198424599E12	-2.0600862088601917E11
-1.4113653420299202E12	-2.403322059195338E11
-1.4070405869992E12	-2.7438961956339896E11
-1.4016772342377754E12	-3.084686258732388E11
-1.3954855465914448E12	-3.42586252715881E11
-1.3887659089224404E12	-3.764242654010849E11
-1.3814426590628757E12	-4.0985442045873016E11
-1.373047473188667E12	-4.4298832883174866E11
-1.3635699036451826E12	-4.759694305869184E11
-1.3534778148743323E12	-5.088622714610226E11
-1.3429401828753684E12	-5.414584371107248E11
-1.3316494073590525E12	-5.735234129215653E11
-1.319301640498094E12	-6.05185801229507E11
-1.306030686343922E12	-6.366720034009229E11
-1.2922733566249702E12	-6.679595857194003E11
-1.2780606245731868E12	-6.988614291013308E11
-1.2630093354312004E12	-7.291558363312847E11
-1.2470308838951265E12	-7.588969040775728E11
-1.23030201249754E12	-7.884445382677086E11
-1.2130243770750776E12	-8.177932506544375E11
-1.1952919791677896E12	-8.465902421167726E11
-1.1768795902890596E12	-8.746660458581962E11
-1.1576141313248699E12	-9.021766992569768E11
-1.1376278529559185E12	-9.294465615030466E11
-1.1170962305556584E12	-9.564419420851349E11
-1.0961748284679951E12	-9.827434705702887E11
-1.0747561072310188E12	-1.0082659258019136E12
-1.0524973991561674E12	-1.033275842800825E12
-1.0294660754610911E12	-1.0579319957584692E12
-1.0060591208611844E12	-1.0821567386658992E12
-9.823775585961276E11	-1.1056933512909756E12
-9.582204883042267E11	-1.1284365398546804E12
-9.332629227607158E11	-1.1505958252506475E12
-9.075906232230255E11	-1.172273826635687E12
-8.816646550221383E11	-1.1934484952879988E12
-8.555447080224913E11	-1.214026658034329E12
-8.289474143434861E11	-1.2337727804612158E12
-8.017028668187971E11	-1.252737984494977E12
-7.73851564615907E11	-1.2711451737003816E12
-7.457295410555946E11	-1.2890985509131938E12
-7.174351866496227E11	-1.30648681872667E12
-6.887845332962146E11	-1.3229587657765002E12
-6.59693408920308E11	-1.338518773061278E12
-6.30082070931122E11	-1.3535257688428914E12
-6.000890109742394E11	-1.3680662951100613E12
-5.699712378786653E11	-1.381977560033036E12
-5.397105935288745E11	-1.3949881866566743E12
-5.0920285706132465E11	-1.4070816175359248E12
-4.781944506651001E11	-1.4185346574460635E12
-4.4672168809583264E11	-1.4293971663452896E12
-4.152105785013806E11	-1.4396344120540408E12
-3.837566586788545E11	-1.449108544944383E12
-3.521458611336794E11	-1.457655201921319E12
-3.2009204703985693E11	-1.4653907141744204E12
-2.8764362822695557E11	-1.4724583016067056E12
-2.5523871116273138E11	-1.4789489126313528E12
-2.229522650994723E11	-1.484781453979779E12
-1.905447763484726E11	-1.4896423735417993E12
-1.578940804871971E11	-1.4935485379374294E12
-1.2498029981118832E11	-1.496797081944046E12
-9.204510393412788E10	-1.4995164445874373E12
-5.923909367207258E10	-1.5015934075180288E12
