Io X	Io Y
-7.106893106737441E11	-3.974655049449396E11
-6.86882555127214E11	-4.356229937743781E11
-6.611267670050703E11	-4.721599845932295E11
-6.336028141352394E11	-5.071314806471471E11
-6.042577248329495E11	-5.408219271562724E11
-5.727212912181636E11	-5.730668051325647E11
-5.390074855088439E11	-6.035305767067263E11
-5.03231175905939E11	-6.318149212977957E11
-4.659661639395795E11	-6.576759379550516E11
-4.2749740474075635E11	-6.812993846785529E11
-3.879728693124323E11	-7.027757854925637E11
-3.471788924738943E11	-7.223258302475669E11
-3.048998141566348E11	-7.396039226205746E11
-2.6125758431450125E11	-7.543415407390103E11
-2.1656660808780182E11	-7.661791628362555E11
-1.714055866852934E11	-7.751317279491779E11
-1.2600161238400476E11	-7.814990681877085E11
-8.038672154721199E10	-7.854275824289734E11
-3.4392143052274216E10	-7.870009603905994E11
1.2110553193670427E10	-7.857986682518368E11
5.8780712100266235E10	-7.815696486804158E11
1.0529788002243144E11	-7.741887982129583E11
1.5105242183332275E11	-7.638271403282993E11
1.9600045101368942E11	-7.509697835247943E11
2.4016420669089273E11	-7.356731117022175E11
2.836713637301966E11	-7.179717668817377E11
3.2648052866312555E11	-6.97412453412185E11
3.681089408176327E11	-6.739026243124054E11
4.0822537813777637E11	-6.475004974578806E11
4.463532659389244E11	-6.185924167470443E11
4.8265533034163983E11	-5.876684854220712E11
5.171799557630305E11	-5.547555160545298E11
5.500105302638477E11	-5.1985085093713763E11
5.809210998076309E11	-4.8258276159992993E11
6.09409899161858E11	-4.430663099311874E11
6.351768863931608E11	-4.015471539422757E11
6.580137888150935E11	-3.5855263695088654E11
6.78182045429406E11	-3.1447655709562524E11
6.958445855337712E11	-2.693293202623611E11
7.109975094282806E11	-2.230637517892079E11
7.23362912647781E11	-1.755130743676539E11
7.324424232630918E11	-1.269839668116424E11
7.381335098270352E11	-7.788820809551862E10
7.404292700840137E11	-2.8718209227082092E10
7.398055174541215E11	2.0228089836347767E10
7.363854216440765E11	6.90447597689355E10
7.301958338677755E11	1.1770708359225327E11
7.208893286083085E11	1.6628454280958237E11
7.081783107062972E11	2.1424467581678656E11
6.921607195311853E11	2.6118632246344498E11
6.730537141493904E11	3.066637869312389E11
6.51414342638322E11	3.5060412270422186E11
6.273468714540585E11	3.9317584044834955E11
6.008443531220178E11	4.3438347314730597E11
5.71649647393927E11	4.741167782018527E11
5.3969571927980804E11	5.1182860463419055E11
5.0527776478172235E11	5.471329050565345E11
4.688018332427657E11	5.798017946917365E11
4.307570706428393E11	6.099428520916815E11
3.9118519028810754E11	6.37856852657066E11
3.500264685427508E11	6.634973003400913E11
3.071887634157321E11	6.867363438706735E11
2.6277326296264435E11	7.070008088907069E11
2.172924484028899E11	7.241093437886991E11
1.7110063399642633E11	7.380123768271023E11
1.2464337953190808E11	7.490474132679773E11
7.778464995745222E10	7.575090162919774E11
3.0490326650965797E10	7.633432387535392E11
-1.7279639095956528E10	7.663715782783008E11
-6.522651543850992E10	7.661771656490879E11
-1.1279206619065526E11	7.627592182633978E11
-1.5963147944875455E11	7.563244222433069E11
-2.0553418952306943E11	7.472342350295868E11
-2.5071325642052667E11	7.35786412658628E11
-2.9528982456831006E11	7.218276051581321E11
-3.3914695007848425E11	7.052231003684843E11
-3.819301563934878E11	6.857215486597253E11
-4.230544854391524E11	6.635604061132572E11
-4.62367340869255E11	6.390729512943785E11
-4.997796248894537E11	6.126187021017947E11
-5.3568589803354517E11	5.843850155917701E11
-5.70086491731079E11	5.541310510254662E11
-6.028515042448767E11	5.2182064803003503E11
-6.335470283997983E11	4.873365052565377E11
-6.617437022167035E11	4.5114379512626025E11
-6.874392185835995E11	4.1360201024281836E11
-7.107420050889348E11	3.750416789554095E11
-7.320113426331212E11	3.354897142966407E11
-7.512053436955012E11	2.9467137420685E11
-7.6808867466633E11	2.5258942496759094E11
-7.823332108369629E11	2.0932995469510196E11
-7.936494364321112E11	1.6545632624054584E11
-8.022794865322529E11	1.2136370910875575E11
-8.083663049895972E11	7.722731910070511E10
-8.122582278414064E11	3.2971108702737732E10
-8.137599358212057E11	-1.1708846044684956E10
-8.126654280327207E11	-5.667548781475458E10
-8.08703746169677E11	-1.0173768482277034E11
-8.018542386664325E11	-1.4623955286671237E11
-7.924808155962391E11	-1.8995037995638235E11
-7.807853200545586E11	-2.3275796843190634E11
-7.670214012486084E11	-2.748792963386997E11
-7.508888878543793E11	-3.16500292229146E11
-7.321973910556614E11	-3.574035868765E11
-7.108227196501935E11	-3.9726787236577844E11
-6.86956096940202E11	-4.3555665992665845E11
-6.610667029394318E11	-4.7213057665947394E11
-6.333858290541385E11	-5.070826300089283E11
-6.040105028971132E11	-5.4057293663895984E11
-5.726242290983018E11	-5.727177531130706E11
-5.39060280184293E11	-6.031293796054763E11
-5.0339908978716064E11	-6.315363768373368E11
-4.6598742197467566E11	-6.574961887177144E11
-4.273627761978565E11	-6.81109664310033E11
-3.876621808251325E11	-7.024983893207047E11
-3.4691157923972406E11	-7.218616019109471E11
-3.047760982508605E11	-7.391261928583982E11
-2.612703965182112E11	-7.538997485402206E11
-2.1659657061689136E11	-7.658914682755544E11
-1.712508400537488E11	-7.748880217457001E11
-1.2568139500560289E11	-7.811547565015265E11
-7.995074058226465E10	-7.849271946485546E11
-3.4007401332426003E10	-7.863144653898248E11
1.2368055664949976E10	-7.851589393479866E11
5.902850405594055E10	-7.8103443991584E11
1.0557509269642151E11	-7.737727256997935E11
1.5154621891064325E11	-7.633983657156707E11
1.965894535372633E11	-7.503262087222292E11
2.4079880514652142E11	-7.348261094039456E11
2.8420425272585425E11	-7.169368298502076E11
3.269358853547631E11	-6.964652538948143E11
3.6860740359781396E11	-6.73028375743033E11
4.088176959383717E11	-6.467111367050588E11
4.471553784383993E11	-6.176628856845474E11
4.8345418002083276E11	-5.864816061880079E11
5.1791051601669495E11	-5.533450010842715E11
5.505617362025366E11	-5.182928225389664E11
5.814116208669451E11	-4.811054507656617E11
6.09989085957054E11	-4.416156993898838E11
6.358708509998896E11	-4.0010135667791724E11
6.588288940405787E11	-3.5690419122686957E11
6.788565186729564E11	-3.125737034778241E11
6.96332608913713E11	-2.672702559152988E11
7.112576513480392E11	-2.2092423899008853E11
7.235457874367826E11	-1.734756217585178E11
7.327187989966399E11	-1.2491607659899846E11
7.384767318819993E11	-7.575155747748051E10
7.40813952956572E11	-2.637304783188341E10
7.399223861201694E11	2.272978099470414E10
7.362646063744219E11	7.154869507468208E10
7.298003820575294E11	1.2019032483282146E11
7.204429837647323E11	1.6861247157649158E11
7.077948331794751E11	2.166414481928098E11
6.917954983973286E11	2.6365469667746133E11
6.726375575100712E11	3.093095119456022E11
6.50697389024078E11	3.532651378744299E11
