Titan X	Titan Y
-9.574182252855883E11	9.738528556524995E11
-9.851307151988239E11	9.507606409868197E11
-1.0086068406835345E12	9.248366308921875E11
-1.0356467128591777E12	8.979069952649425E11
-1.0592000490173567E12	8.731320399840642E11
-1.0820087817962399E12	8.439742922762438E11
-1.1069205127269233E12	8.172541514114933E11
-1.1268928337734036E12	7.893030830574431E11
-1.1496905206307886E12	7.588724309313638E11
-1.1705527442554941E12	7.315566524481177E11
-1.1888239412673867E12	7.002600361535392E11
-1.210244621471169E12	6.702118563783303E11
-1.2268132694447012E12	6.40670256428254E11
-1.2448182632951462E12	6.075576589009403E11
-1.2626862252350273E12	5.778526126535321E11
-1.2764760642639023E12	5.4521828117795984E11
-1.2937333996079612E12	5.123248040050138E11
-1.3069952871699548E12	4.815117141117131E11
-1.3199123703247192E12	4.46635936939445E11
-1.3343904039695579E12	4.1474707563240656E11
-1.3439223341556416E12	3.814523557892023E11
-1.3564442912274695E12	3.463806527202464E11
-1.3664383828011387E12	3.145247503028041E11
-1.3742419240633733E12	2.7881562417722974E11
-1.3848710306668047E12	2.4505228800390967E11
-1.3904564320617996E12	2.1161922838753006E11
-1.3978504404773962E12	1.7518839048896494E11
-1.404522892177738E12	1.424711298811718E11
-1.4074286465258818E12	1.0678358347845695E11
-1.4137419880345693E12	7.159691943834245E10
-1.4157021868914348E12	3.839170259867184E10
-1.4178125445876338E12	1.5096598281947563E9
-1.421005755757354E12	-3.1881845080220108E10
-1.4194083770245127E12	-6.683439250631844E10
-1.4210056428758237E12	-1.028377715116759E11
-1.4196071799544297E12	-1.3558019852300122E11
-1.4165365041593042E12	-1.7199920219927258E11
-1.4160059319203167E12	-2.0581722364263672E11
-1.4103981465666455E12	-2.3949981378190884E11
-1.4070239493277542E12	-2.7557683487842487E11
-1.4024342697905266E12	-3.0770998260361884E11
-1.3945241665363555E12	-3.428302333397585E11
-1.3899845194423926E12	-3.7671992545597217E11
-1.3808756357350894E12	-4.087812442260237E11
-1.3724835570344866E12	-4.441037148675485E11
-1.3647518323288923E12	-4.755146018295959E11
-1.352528329818697E12	-5.0864799064206616E11
-1.343723778494497E12	-5.421210263874456E11
-1.331570376223534E12	-5.72370426735556E11
-1.3183557042561514E12	-6.060984276927172E11
-1.3074214793116257E12	-6.366465820841266E11
-1.2915176645208904E12	-6.672926540950684E11
-1.2783007760910842E12	-6.997304960179972E11
-1.2634553590347385E12	-7.280935902306211E11
-1.2458461694612842E12	-7.594552521673704E11
-1.231576012119054E12	-7.889162196971294E11
-1.2126474354984465E12	-8.167701749311367E11
-1.1950470470222869E12	-8.474611721839653E11
-1.177728734506827E12	-8.739223757620472E11
-1.1563376250549902E12	-9.022841008557217E11
-1.1385870832726091E12	-9.303117265327749E11
-1.1172355129629202E12	-9.55245119905742E11
-1.0954972860961754E12	-9.834499106373032E11
-1.0757901315258617E12	-1.0079895244716224E12
-1.0513401192236991E12	-1.0329028643104751E12
-1.03003103825515E12	-1.0590217904644204E12
-1.0067468748449832E12	-1.0810422684221423E12
-9.813364266352793E11	-1.106072522002285E12
-9.592187862966375E11	-1.128606732117927E12
-9.32460341202245E11	-1.149824671671431E12
-9.07655512949835E11	-1.1734574833158965E12
-8.827836683856306E11	-1.1926536559894243E12
-8.543508899351918E11	-1.2139458175822659E12
-8.297536734268103E11	-1.2342812901881396E12
-8.013876891018561E11	-1.2517450962397947E12
-7.733433454183214E11	-1.2722697631860771E12
-7.470759183640297E11	-1.2887476165042468E12
-7.163892545892063E11	-1.305915924536947E12
-6.8927317336937E11	-1.3237313388110298E12
-6.598897815404943E11	-1.3375340812888784E12
-6.290720203652367E11	-1.3543591271476562E12
-6.014707825681141E11	-1.3681783490213584E12
-5.69337040291197E11	-1.3810383883487173E12
-5.3977182485695544E11	-1.3959003705584338E12
-5.098106693018895E11	-1.4062340167643225E12
-4.768716372476214E11	-1.4188741036931304E12
-4.4792016213875415E11	-1.4299958605228428E12
-4.1510588809984625E11	-1.4385581849585674E12
-3.8333195269167017E11	-1.4499701882216084E12
-3.530678801316008E11	-1.4570626908563066E12
-3.187882316539901E11	-1.4651978263228972E12
-2.884664010929245E11	-1.4734568219543728E12
-2.5563248146114853E11	-1.477895819174098E12
-2.2208932160295874E11	-1.4853693635427578E12
-1.9164709327395724E11	-1.489419317840296E12
-1.5685916611111072E11	-1.4929266343919365E12
-1.252247788773976E11	-1.4980367134112224E12
-9.288093863958698E10	-1.4986414619262063E12
-5.819521842065276E10	-1.501773131774565E12
-2.7594475992885536E10	-1.5028926457283386E12
6.897318274623729E9	-1.5018480126569878E12
3.9639328098917885E10	-1.5034424000692485E12
7.115588392703535E10	-1.5005558280123962E12
1.0621889573691919E11	-1.4990924314197957E12
1.3699346607798834E11	-1.4972710664936582E12
1.7048201213927148E11	-1.4919244316765505E12
2.039401418469835E11	-1.4896222573670342E12
2.344581094718367E11	-1.4835755337692249E12
2.6906705281848087E11	-1.4774543192768296E12
2.9998369030237164E11	-1.4725548629671523E12
3.3191046878094824E11	-1.4632858202250698E12
3.6550680286928864E11	-1.4567694759452795E12
3.949838717439563E11	-1.4478213489466304E12
4.2832125843179645E11	-1.4371801881718708E12
4.592262087825865E11	-1.4289698442826033E12
4.892098623827274E11	-1.4162297252780713E12
5.2221913704638696E11	-1.4053151232910918E12
5.506777637487529E11	-1.3936087822028745E12
5.82013124759179E11	-1.3787686707001455E12
6.125814596725698E11	-1.3669797642896636E12
6.404196244548053E11	-1.3512267063407866E12
6.72036618677892E11	-1.3359115790838894E12
6.994836292687402E11	-1.3214609220338743E12
7.28230709317089E11	-1.3028868336869211E12
7.579552067821212E11	-1.287293100301583E12
7.83596481188648E11	-1.2689288737990173E12
8.13015689564876E11	-1.2494116530173386E12
8.393636811790585E11	-1.23212288098842E12
8.651164039944092E11	-1.2103692879100513E12
8.933368072670457E11	-1.19085991944445E12
9.168239314228158E11	-1.170180524828348E12
9.433162315782456E11	-1.1468503198702336E12
9.683261559768877E11	-1.1265755184139138E12
9.90869204031144E11	-1.1022226904424048E12
1.0168337262367478E12	-1.0788578645135203E12
1.03822679620639E12	-1.0560304921938834E12
1.0612025739188944E12	-1.0294334821495532E12
1.0844620383727213E12	-1.0060441028435162E12
1.1037523327015415E12	-9.796330816446135E11
1.1266962831999414E12	-9.526711878937621E11
1.1459925119794902E12	-9.277455364320621E11
1.1650451427162869E12	-8.98534041810568E11
1.1859876864940405E12	-8.719969736411826E11
1.2021061810100059E12	-8.439744391449724E11
1.2213317046313074E12	-8.138694461706547E11
1.2384013565842812E12	-7.868226695112673E11
1.2533266625459348E12	-7.556928090566342E11
1.2712865595344988E12	-7.261317380096472E11
1.2843667960787573E12	-6.968176568155712E11
1.2993117479645981E12	-6.641909072490653E11
1.3138666208142195E12	-6.349962122289478E11
1.324654174853274E12	-6.02621242241073E11
1.338943005854757E12	-5.703513305923624E11
1.3490910800388066E12	-5.3993914249878015E11
1.3593798824381108E12	-5.0553169048241766E11
1.3709823813782107E12	-4.742342038792317E11
1.3777766574396394E12	-4.412038264594762E11
1.3877652664189146E12	-4.067359028878245E11
1.3949905280389722E12	-3.7532709655357184E11
1.4004622544352192E12	-3.399383910249253E11
1.4085724272948796E12	-3.0672039299131415E11
1.411607893177416E12	-2.7349885315938596E11
1.4168003388696143E12	-2.3751608326373767E11
1.420974597678515E12	-2.0518154045855728E11
1.4216838287255056E12	-1.6960091266231854E11
1.4257323570111292E12	-1.3482254095983246E11
1.4252549462991355E12	-1.0173668721440862E11
1.4253460114560872E12	-6.50495433138154E10
1.426201836055345E12	-3.1902609593305576E10
1.4223891092815369E12	3.1571089228573117E9
1.4218598826909172E12	3.894780146668141E10
1.418053318977903E12	7.168612297021309E10
1.4129642392421528E12	1.0820077679221602E11
1.4101325714332102E12	1.419375065496522E11
1.402166265268757E12	1.7589175168027246E11
1.3966738410129421E12	2.1197796959703903E11
1.3896094847556165E12	2.4422021207019745E11
1.3794971301588677E12	2.7968987156653314E11
1.3725742937617104E12	3.136394903358942E11
1.3608739257727185E12	3.46056832547823E11
1.3502259763381516E12	3.815960414305147E11
1.3398490353128298E12	4.131891952723758E11
1.3250844211380469E12	4.4681781433619244E11
1.3137125964947607E12	4.804340788870644E11
1.2986706543609495E12	5.1102736916940466E11
1.2829092620235579E12	5.451121683005209E11
1.2690644249308228E12	5.758324957134869E11
1.2501803438699841E12	6.069619066417506E11
1.2341257413925862E12	6.395445095894933E11
1.21604714527204E12	6.681304769921036E11
1.195463869656678E12	6.998613866005433E11
1.1779528436267795E12	7.293661070253698E11
1.155568060315351E12	7.575136023930579E11
1.1347853844777344E12	7.882488575942667E11
1.113859393959948E12	8.146871433029996E11
1.0889793157115411E12	8.43249414905385E11
1.067635300448207E12	8.710566123627887E11
1.0423707132334789E12	8.959195305232391E11
1.0170468319971444E12	9.239402729086854E11
9.933572877066052E11	9.480684614762789E11
9.6489011248235E11	9.728014360772377E11
9.396527788855969E11	9.983002740020417E11
9.120586718463372E11	1.0197268740867786E12
8.826301522679497E11	1.0441856249178827E12
8.561992932281401E11	1.0657674689460249E12
8.249625998808188E11	1.0862130541272699E12
7.959408852971729E11	1.1087005307576409E12
7.664519994517988E11	1.1266360488855325E12
7.33591636807028E11	1.1467845725036807E12
7.044444832406082E11	1.1654841118621711E12
6.712731872061978E11	1.1814039434827085E12
6.387886172856588E11	1.2001426263207046E12
6.077167796376207E11	1.2145664065445032E12
5.722872036004944E11	1.2298314122517039E12
5.405214258977174E11	1.2452173249293003E12
5.061838946036991E11	1.2565749188568372E12
4.707905365090598E11	1.270864861187892E12
4.383546819362043E11	1.2817346220550134E12
4.0133324283484625E11	1.291774048506456E12
3.671814636568383E11	1.3033488800056814E12
3.3232058222135956E11	1.3102597483763853E12
2.9479596299496844E11	1.319514536121642E12
2.6117703853564948E11	1.326728495691288E12
2.2356159288943808E11	1.3314531837911584E12
1.8743473275267734E11	1.338699514317831E12
1.525428902419237E11	1.341361999131756E12
1.138435301998504E11	1.3451792443671248E12
7.924628387021558E10	1.3485636547866223E12
4.1958846621709526E10	1.3481205110764614E12
4.464409073522349E9	1.3505607004552346E12
-3.0105487477387222E10	1.3491879127704185E12
-6.892137351359601E10	1.3474040176212356E12
-1.0421227027584439E11	1.3467275620505796E12
-1.40402176484487E11	1.3414496744138643E12
-1.784691219935943E11	1.3387141884567673E12
-2.1246254127939377E11	1.3334830824923628E12
-2.503332053229785E11	1.3261989382965938E12
-2.8591054547623254E11	1.3212081560116873E12
-3.204269737633934E11	1.31154306947287E12
-3.581231007279243E11	1.303437636719372E12
-3.913266858248917E11	1.2944628823927026E12
-4.272879584296193E11	1.2820313864905874E12
-4.6259846802851373E11	1.2725002835910242E12
-4.950594114063752E11	1.25893277189065E12
-5.313628590086359E11	1.245491554052924E12
-5.635460464314656E11	1.2328247231969685E12
-5.968151799786044E11	1.2158009009535352E12
-6.311596160556777E11	1.201588880172129E12
-6.613421061606566E11	1.1845750100450725E12
-6.952449263826785E11	1.1660863833423005E12
-7.261110336991439E11	1.1497364450117046E12
-7.561365501072709E11	1.1288007370372024E12
-7.886975843338346E11	1.1099116763673135E12
-8.164806723139873E11	1.0898357419906234E12
-8.470879266410026E11	1.0668313928473501E12
-8.762410214765565E11	1.0468014099533367E12
-9.027104026658809E11	1.022673095978971E12
-9.326097759878419E11	9.993050199037194E11
-9.579105846149958E11	9.764631101740815E11
-9.845258609126802E11	9.496696214901821E11
-1.0114580956853806E12	9.260048608079579E11
-1.0342659914051455E12	8.993638589314783E11
-1.0606457710264377E12	8.719363773326403E11
-1.0833607402464635E12	8.465442515280688E11
-1.1055400780148933E12	8.168059068321383E11
-1.1296442782201084E12	7.896474144487347E11
-1.1488331047292449E12	7.61078356799498E11
-1.1709474889013188E12	7.302273158211469E11
-1.1909066005261165E12	7.024479750555812E11
-1.2084704928202363E12	6.706367147636411E11
-1.2290812764063374E12	6.402710162685292E11
-1.244769974583989E12	6.102357100176276E11
-1.2620685852132268E12	5.767717623162244E11
-1.279008125802531E12	5.467580857884302E11
-1.2920118990631475E12	5.1368910700363293E11
-1.3084730213905044E12	4.80581460612872E11
-1.3207878244595442E12	4.494187593214408E11
-1.3329718885003428E12	4.142559659188371E11
-1.3465312499959734E12	3.8220297588142236E11
-1.3552041290430193E12	3.485713907339703E11
-1.3669513197677715E12	3.133706391437447E11
-1.3759679399021543E12	2.8131928728178516E11
-1.383007028589927E12	2.453878007823742E11
-1.3927542213727036E12	2.1158598998201157E11
-1.397422832265609E12	1.7793260783547012E11
-1.4040645271240137E12	1.4144159982662585E11
-1.409768144583004E12	1.0868113492905888E11
-1.4118751080814463E12	7.284190355107326E10
-1.417361066775461E12	3.77192609458964E10
-1.4183724558021775E12	4.425826398745786E9
-1.41974936259684E12	-3.2459516041795975E10
-1.4220182427960264E12	-6.575516518360707E10
-1.4195903909994175E12	-1.007773210123637E11
-1.4204239447927556E12	-1.3663774373478775E11
-1.4180788914938704E12	-1.6932806761254236E11
-1.4142879800899548E12	-2.0569932986951047E11
-1.4129061417279656E12	-2.3930350436245285E11
-1.406447565050132E12	-2.7295855155319482E11
-1.4023749927435283E12	-3.088341280460152E11
-1.3968786412714949E12	-3.4077626767451154E11
-1.3882562163159204E12	-3.757958240744816E11
-1.3829570004692764E12	-4.093779751613995E11
-1.3729977179529673E12	-4.412991610888094E11
-1.3639675163756526E12	-4.7637618531555005E11
-1.3554031766833003E12	-5.074680263152057E11
-1.3424722664465955E12	-5.404380251697813E11
-1.3330070261273315E12	-5.735335718499048E11
-1.3200308658355234E12	-6.03519348134944E11
-1.306227326848185E12	-6.369652999371506E11
-1.2945591392129382E12	-6.670852175840688E11
-1.2779545551395696E12	-6.97490532909929E11
-1.2641720714218608E12	-7.295024216204308E11
-1.2485609511118489E12	-7.574771142557377E11
-1.2303981894884722E12	-7.885209593470725E11
-1.2155058155210315E12	-8.174691362473184E11
-1.195892683016719E12	-8.449904477630236E11
-1.1778099918391252E12	-8.752251659615507E11
-1.1598104383539336E12	-9.011837108814612E11
-1.137889021723698E12	-9.291868238422201E11
-1.1196307858021548E12	-9.566442941936318E11
-1.0976294688089047E12	-9.811438171873119E11
-1.0754760510429872E12	-1.0088751225913188E12
-1.0551937079436108E12	-1.0328184634478375E12
-1.0302312496146715E12	-1.0573226362381664E12
-1.0085233024938114E12	-1.0828402886214487E12
-9.846491917010453E11	-1.1043252524412593E12
-9.588733544119155E11	-1.1288713068707915E12
-9.362996479238904E11	-1.1507425505813118E12
-9.090508812638417E11	-1.1714890704119373E12
-8.839436414536804E11	-1.194511905426052E12
-8.585677860117008E11	-1.2130810029668696E12
-8.298042581038342E11	-1.233877393648402E12
-8.048737401021256E11	-1.2535122865811987E12
-7.760539219852944E11	-1.2704331358222073E12
-7.477865915494775E11	-1.2903555797879988E12
-7.211229112471768E11	-1.3061343353955767E12
-6.901306925030095E11	-1.3227878507321836E12
-6.627988631219647E11	-1.3398928630886648E12
-6.330199667324792E11	-1.3530786574648599E12
-6.020394621059746E11	-1.3693183101154387E12
-5.741634746903275E11	-1.3823923417207039E12
-5.417487845943556E11	-1.3947072239988894E12
-5.1207274565506433E11	-1.408872825593047E12
-4.817987768015034E11	-1.4185225968061182E12
-4.487390286980461E11	-1.4305951788925408E12
-4.196385444530139E11	-1.440954200624724E12
-3.865774831889015E11	-1.4489301675416328E12
-3.547795975496454E11	-1.4596776896718152E12
-3.2430677218130774E11	-1.466035937528311E12
-2.899348576918831E11	-1.473615039775499E12
-2.5958484698907492E11	-1.48112149903569E12
-2.26556351083754E11	-1.484927414698952E12
-1.9305513768608493E11	-1.491778843065849E12
-1.6252239685883377E11	-1.4950677445576636E12
-1.2766526376584158E11	-1.4980189008085374E12
-9.611081804589746E10	-1.5024108484294868E12
-6.364682400644663E10	-1.502339008221908E12
-2.9048104187335445E10	-1.5048931773170837E12
1.5198744760800645E9	-1.5052518469495896E12
3.605297076830499E10	-1.5036382429682886E12
6.8625500375355515E10	-1.504567437486822E12
1.0016689231529948E11	-1.5009735146744158E12
1.3511491282369313E11	-1.4989714455157551E12
1.6573754633128082E11	-1.4964163353484155E12
1.9922514341492123E11	-1.4904790427873806E12
2.3244630461560056E11	-1.4875758542202393E12
2.6287884816017728E11	-1.4808114076465232E12
2.9735431526773444E11	-1.474178270251308E12
3.280119151694878E11	-1.4685959921700186E12
3.5987529561631226E11	-1.4587134666566704E12
3.931897447106209E11	-1.4516631542814458E12
4.224646780828371E11	-1.4420114832674575E12
4.55649381924425E11	-1.4308703579871116E12
4.8620643698684503E11	-1.4220464786682148E12
5.160435202135994E11	-1.408678112293677E12
5.487455498579742E11	-1.3972907885655254E12
5.768878361152373E11	-1.3849200221188452E12
6.08040261079054E11	-1.3695790805600066E12
6.38194040894446E11	-1.3572568763190256E12
6.65786324153794E11	-1.3408766726102463E12
6.970835241222744E11	-1.3251366746852295E12
7.241107421216515E11	-1.310082748834524E12
7.526264378710398E11	-1.2910003288905935E12
7.818934263836302E11	-1.2749556872084397E12
8.071815517326416E11	-1.2559858501645825E12
8.362718802811582E11	-1.2360737276673984E12
8.621146556871471E11	-1.2182595501023425E12
8.875680165828727E11	-1.1959921591382234E12
9.153106477701072E11	-1.1761074667743665E12
9.383395082148527E11	-1.1548658395815425E12
9.644880174527189E11	-1.131153697762707E12
9.889314776385515E11	-1.110441721437655E12
1.0110925421519678E12	-1.0855809961593624E12
1.036577642635133E12	-1.0619027923128839E12
1.0574196204834221E12	-1.0385780288359308E12
1.0800240415061002E12	-1.0116021781860197E12
1.102683526287919E12	-9.878680078827277E11
1.1215029208140115E12	-9.609744102947821E11
1.1439762126539746E12	-9.337444885778245E11
1.1626485955324827E12	-9.084057006994391E11
1.1812863017395798E12	-8.788193762519996E11
1.2016221147344167E12	-8.520273621743784E11
1.2171830379307617E12	-8.235713362238708E11
1.2359458662638352E12	-7.93228051880033E11
1.2523435923317676E12	-7.658669738797965E11
1.2667954287187424E12	-7.343773943630361E11
1.2841630073584285E12	-7.046413588750165E11
1.2966089745192935E12	-6.749665419478723E11
1.3110880839233386E12	-6.421204904140677E11
1.3249495975965557E12	-6.12717579355537E11
1.3351955063044028E12	-5.800162878660883E11
1.348918419275674E12	-5.476356511135109E11
1.3583723019163896E12	-5.169557538038518E11
1.3681751414861602E12	-4.823453765692989E11
1.379088841775993E12	-4.50944463071237E11
1.385271619026178E12	-4.1764302531547174E11
1.394721649144713E12	-3.831109340807776E11
1.4012150310898564E12	-3.515421134904305E11
1.4061636901388787E12	-3.159735473445411E11
1.4136117138997542E12	-2.827471833321928E11
1.4159727247188547E12	-2.4933193309104312E11
1.4206446185589194E12	-2.1331702697902188E11
1.424075057793016E12	-1.8093767273025592E11
1.42421221716517E12	-1.4521481678773926E11
1.4276398610004438E12	-1.1050672702907027E11
1.4264398472072012E12	-7.732403733111743E10
1.4260125240995117E12	-4.062973082522625E10
1.4261392555869905E12	-7.552496740647293E9
1.421701666901866E12	2.759248924832825E10
1.4205973151930535E12	6.325372099249615E10
1.4160413232779873E12	9.597732838087236E10
1.410419065217026E12	1.3247182384993954E11
1.4068973044051333E12	1.6603352053297644E11
1.3982585744036755E12	1.999954985708637E11
1.3922309262090344E12	2.3591073448714072E11
1.3844162000735847E12	2.680187473623977E11
1.373743123229253E12	3.0343008259404987E11
1.3661873113261055E12	3.371159357653727E11
1.3537806844619802E12	3.694447846003895E11
1.342624018735579E12	4.0478281044810175E11
1.3315236816919524E12	4.3612237770442926E11
1.3161657831712593E12	4.6963814049837634E11
1.3042268805542612E12	5.0292300788093823E11
1.288465777765575E12	5.333173893868417E11
1.2722063182826382E12	5.67173297320684E11
1.2576918105524675E12	5.975297364830762E11
1.238185974642787E12	6.28473580725932E11
1.2216285533211633E12	6.606783072142251E11
1.2028442032324495E12	6.889474714478584E11
1.1817606735840884E12	7.204158241022075E11
1.1636555383405918E12	7.494639329332678E11
1.140633532264266E12	7.773366568235406E11
1.1194022329331343E12	8.076641969652347E11
1.0978132406081364E12	8.336688407511925E11
1.0724250455703467E12	8.619232722735531E11
1.0505759394826991E12	8.892051166945417E11
1.0246795482560939E12	9.136922808015247E11
9.989474443157043E11	9.41284695236767E11
9.746671427126353E11	9.648732850682458E11
9.45687563054773E11	9.892397444017549E11
9.200376021299828E11	1.0141709834914315E12
8.918444257727966E11	1.0351163193386272E12
8.620363774024478E11	1.0591276660529889E12
8.351132636017279E11	1.080084756244722E12
8.033731766556171E11	1.1000935267943123E12
7.740261625116523E11	1.1219952467214287E12
7.440028080668884E11	1.139348275740158E12
7.107868831326935E11	1.1590257725941516E12
6.812654797654982E11	1.1770436393386462E12
6.476220337001085E11	1.1924484695588762E12
6.148896854239475E11	1.2105998981425957E12
5.833812328619666E11	1.224352752404971E12
5.476241899335117E11	1.2391141217453997E12
5.156114276135401E11	1.2537913885485583E12
4.808612075493428E11	1.2645519925966414E12
4.4528675332387036E11	1.2782591197809006E12
