Jupiter X	Jupiter Y
5.059282645641537E11	5.471470525853124E11
4.698104826032923E11	5.801126459745815E11
4.317576217246937E11	6.106873254544031E11
3.9193724547735815E11	6.387594753335399E11
3.5052117087118195E11	6.642298002610312E11
3.076879469145741E11	6.870124923717505E11
2.636186141713789E11	7.070343619001835E11
2.18498682455425E11	7.24235386246844E11
1.7251367673129095E11	7.38568413001844E11
1.258516942255192E11	7.499995134202106E11
7.869903708249773E10	7.585073193603691E11
3.124273066227344E10	7.640830816934008E11
-1.6333587467728867E10	7.667300146707909E11
-6.384723435656365E10	7.664627601370808E11
-1.1112081123302353E11	7.633073042891575E11
-1.5797912529582022E11	7.573004870125731E11
-2.042531111854896E11	7.484894833274722E11
-2.497771913900213E11	7.369308795239055E11
-2.9439305603008374E11	7.226906541530648E11
-3.379467644866732E11	7.058429072198171E11
-3.802926117101639E11	6.864701355640199E11
-4.212898391525016E11	6.646621146006581E11
-4.608060388874537E11	6.405158568056904E11
-4.987144279994597E11	6.141340858318138E11
-5.34897257804907E11	5.85625889781545E11
-5.692426443446725E11	5.551050337215063E11
-6.016479985802975E11	5.226906853446035E11
-6.320167073568129E11	4.8850582143663776E11
-6.602611621295631E11	4.5267785913353314E11
-6.863000264568959E11	4.153366101564943E11
-7.100613847442557E11	3.766157313233129E11
-7.314794906080469E11	3.366506905069415E11
-7.504976887697947E11	2.9557995613836115E11
-7.670654985264883E11	2.535428791228038E11
-7.811412695069557E11	2.1068114733560086E11
-7.926895597096184E11	1.6713635381969553E11
-8.016839476048104E11	1.2305198083558717E11
-8.08104025232142E11	7.857113393819057E10
-8.119377922542377E11	3.3838127176677795E10
-8.131792779678229E11	-1.100415966926864E10
-8.118309554531053E11	-5.581204336511108E10
-8.079011862099946E11	-1.0044376713255563E11
-8.014066474068478E11	-1.4475721557865146E11
-7.923698105618616E11	-1.8861251893330954E11
-7.808208888950065E11	-2.318699877900101E11
-7.667959607640911E11	-2.743932107051405E11
-7.503389961002657E11	-3.160462564305606E11
-7.31499626121752E11	-3.5669676532829004E11
-7.103350668196345E11	-3.962133879536746E11
-6.869081699756681E11	-4.344687527277411E11
-6.612888913708094E11	-4.713370612496316E11
-6.335529368411531E11	-5.066974800904411E11
-6.037833041900449E11	-5.404310537934796E11
-5.720684396506282E11	-5.724240397637295E11
-5.385035595425086E11	-6.025652487878724E11
-5.03189309480346E11	-6.30749415200397E11
-4.662327876792437E11	-6.568744072126066E11
-4.2774650736670685E11	-6.808448826601569E11
-3.878494072672687E11	-7.025691164461958E11
-3.466654747656405E11	-7.219625135559066E11
-3.043242556646336E11	-7.389449153047875E11
-2.6096020891339694E11	-7.534444118054999E11
-2.167131862657758E11	-7.653941279908217E11
-1.7172755382604694E11	-7.747359809592904E11
-1.261524435804374E11	-7.814177231548539E11
-8.014100943375731E10	-7.853965401440424E11
-3.3850100654389767E10	-7.866362893428741E11
1.2559944695555374E10	-7.851114416238728E11
5.892555555362164E10	-7.808037077940385E11
1.0508062227233255E11	-7.737058240440867E11
1.5085698228270746E11	-7.638186290294468E11
1.9608482038141214E11	-7.511546377539686E11
2.4059377334715778E11	-7.357351936062078E11
2.842127860607924E11	-7.175942734451572E11
3.2677132531689246E11	-6.967749292247721E11
3.680997387959998E11	-6.73332924534142E11
4.080306697772435E11	-6.473336835307363E11
4.4639902711201685E11	-6.188555841729576E11
4.8304387345522784E11	-5.879869064704706E11
5.1780801920496826E11	-5.54829086225341E11
5.505399923086053E11	-5.194930653136418E11
5.81094105407274E11	-4.821022180521593E11
6.093326629352849E11	-4.427892114696302E11
6.351252955617556E11	-4.01698796056731E11
6.583512668602977E11	-3.589840714245589E11
6.788989449752806E11	-3.1480901637756E11
6.966682291903551E11	-2.6934477865976605E11
7.115697642151876E11	-2.227717670852702E11
7.235276708100327E11	-1.7527611583452582E11
7.324779743088402E11	-1.2705175502878265E11
