Earth X	Earth Y
-1.2666993500079411E11	7.551684895137065E10
-1.4689084576297375E11	-2.814743159791851E10
-9.450831589015747E10	-1.1855838164282513E11
3.28959830860904E9	-1.526519424692109E11
9.962326356884317E10	-1.152374862321021E11
1.488100894284448E11	-2.3751982002139156E10
1.2601874857622415E11	7.866797231997812E10
4.043250064471193E10	1.4125253829202643E11
-6.5655696315832535E10	1.3111071219137636E11
-1.3793292804081396E11	5.313626675342223E10
-1.404374384139391E11	-5.218820888082582E10
-7.39506872687099E10	-1.324280096336119E11
2.800110497460423E10	-1.499039310767364E11
1.1687832732066112E11	-9.710842318302629E10
1.5030671336285757E11	1.4734231272282045E9
1.1056272127929562E11	9.889105002239792E10
1.5442158161759682E10	1.4620196592738696E11
-8.742254166443028E10	1.1816818892820532E11
-1.4536206252404926E11	2.9243083034598854E10
-1.3023413110306566E11	-7.475065603321904E10
-5.154815459933876E10	-1.4268646496020963E11
5.178584210607716E10	-1.4314713458841013E11
1.3081249974384497E11	-7.635457446057867E10
1.4744583022866635E11	2.662651760037763E10
9.176204094819997E10	1.162367480223949E11
-1.0160944291656773E10	1.4678351012316772E11
-1.0676182443074202E11	1.0170306799761436E11
-1.48760057544854E11	4.437723863665616E9
-1.1655949610358328E11	-9.5298177108028E10
-2.788513299651905E10	-1.4917737742033768E11
7.404534516887552E10	-1.3262233994497014E11
1.4105903886602155E11	-5.361280997767929E10
1.4029954697739017E11	5.0946901164305305E10
7.017189777381506E10	1.3009492379360498E11
-3.560161989443424E10	1.429113301906828E11
-1.2307931365391637E11	8.212281781461818E10
-1.4804099727930444E11	-2.0622419701591053E10
-9.977933742000078E10	-1.1335081645001587E11
-3.6018878558895755E9	-1.517979124238539E11
9.421456839409933E10	-1.1869175186868578E11
1.4733580528238138E11	-2.9575519137918568E10
1.291032772081223E11	7.366338262115012E10
4.644510709676887E10	1.399755144469709E11
-6.005341933973086E10	1.346429322444504E11
-1.3586120562084119E11	5.9952141874051384E10
-1.4316960230287564E11	-4.526986634844692E10
-8.030305244249864E10	-1.2849257841204578E11
2.075204340074499E10	-1.505186014033683E11
1.1183758690222942E11	-1.0176190139553767E11
1.495476410042868E11	-4.893740387261631E9
1.1423921901786772E11	9.408703200682239E10
2.13760392349286E10	1.455721832329492E11
-8.267562936915392E10	1.222099746100124E11
-1.446511849630893E11	3.58809555850126E10
-1.3420835915700589E11	-6.88139443216026E10
-5.8580469312834595E10	-1.4030313293862457E11
4.46505302929465E10	-1.4537196517474927E11
1.265291881264708E11	-8.223708716590991E10
1.4771655860085577E11	1.9780209971799194E10
9.618293040097118E10	1.1165440068010924E11
-4.1976329749883556E9	1.4673561417972122E11
-1.027353404187494E11	1.0602333342813663E11
-1.4911926155853378E11	1.0649401339565998E10
-1.2136025089731456E11	-9.05780831261978E10
-3.5103131977813576E10	-1.4842726630132465E11
6.752108446088877E10	-1.364503898020693E11
1.3796142069285828E11	-6.057177543635667E10
1.4193022789018597E11	4.379233510818827E10
7.552556014343718E10	1.2591134142998952E11
-2.9454141424931313E10	1.4348052988534103E11
-1.1958797222725084E11	8.66665487709027E10
-1.4911494419467264E11	-1.494495943261459E10
-1.0495979069351604E11	-1.0986170761721092E11
-1.0463714710695396E10	-1.5256794140574728E11
8.87759340734608E10	-1.2385842666073416E11
1.4583774616659485E11	-3.723650042070177E10
1.3232678132471413E11	6.659895018624071E10
5.287632493337587E10	1.3654115837823357E11
-5.36509367064056E10	1.3604058352275175E11
-1.3273753641167255E11	6.4863079458395035E10
-1.4470852422567236E11	-4.001285316024422E10
-8.551090602229668E10	-1.2600701864996733E11
1.4600769208375484E10	-1.524973726384895E11
1.0780088734058417E11	-1.0779726319179582E11
1.4984356744905872E11	-1.274010359718743E10
1.190903857160404E11	8.767651859183427E10
2.8795766025355267E10	1.4331417368753287E11
-7.614678651539857E10	1.2474589451584276E11
-1.4191635367677237E11	4.132860980990361E10
-1.361357083979758E11	-6.376972964118868E10
-6.363908969683375E10	-1.3854719945118655E11
3.934614777549639E10	-1.4814374142927866E11
1.2399024269452693E11	-8.864084802624786E10
1.4973672053496823E11	1.2310291169085184E10
1.0248430488542049E11	1.0642458414849423E11
3.890834906278916E9	1.4606221653255768E11
-9.63591196774916E10	1.0996410086120337E11
-1.4699686783907935E11	1.6796210297989716E10
-1.2375500415207658E11	-8.555448243134517E10
-4.006187575394117E10	-1.471476037138353E11
6.302584623701217E10	-1.3962123892192505E11
1.367684559523194E11	-6.689132900198253E10
1.4539230911989902E11	3.721296768634843E10
8.283532587108534E10	1.2226346378068478E11
-2.1207625726914104E10	1.4467478662082843E11
-1.1383166520524243E11	9.209968354337288E10
-1.4796524462371378E11	-8.045481531943579E9
-1.08065367486294E11	-1.0482260208751762E11
-1.554065231849086E10	-1.51620605329276E11
8.48745149415683E10	-1.2723212972017157E11
1.4566279992879855E11	-4.3187853660014175E10
1.3680534463785654E11	6.117283798230294E10
6.0605614610770035E10	1.3465782472398582E11
-4.583805430364138E10	1.3909791883361185E11
-1.281464228509751E11	7.162719312223285E10
-1.448839238026469E11	-3.2578683170853474E10
-8.959169703422757E10	-1.2113063059023409E11
9.228163479010473E9	-1.5195039972247708E11
1.0425137027064749E11	-1.1136875288109135E11
1.5038692870334457E11	-1.8244295702330605E10
1.241408717432894E11	8.342866271853474E10
3.643151847544708E10	1.4314250317694138E11
-6.929274906134465E10	1.2941960345321837E11
-1.3889723426304453E11	4.909759360260059E10
-1.3790406284790842E11	-5.6189049976944016E10
-6.885433868484425E10	-1.3412391149331732E11
3.3571514376941654E10	-1.4822842342231448E11
1.2064418997905356E11	-9.250781225512428E10
1.5077267337421686E11	7.171948534634021E9
1.0773118245287273E11	1.0326625769779265E11
1.1010302554469599E10	1.4734904246313016E11
-9.087908762031604E10	1.1585462374709724E11
-1.4578703249563998E11	2.5057642922375214E10
-1.2723863298538538E11	-7.831450875386603E10
-4.639875749342631E10	-1.435835035533282E11
5.6847530420215775E10	-1.4064154375271344E11
1.3362646145399501E11	-7.126387042237471E10
1.4679831067398117E11	3.2253585895235493E10
8.808863300526384E10	1.1998232860698338E11
-1.4872903233164421E10	1.470550772770294E11
