Triton X	Triton Y
1.27379935462916E12	4.2774335881827974E12
1.25498708001088E12	4.2830182917892705E12
1.2360802307848533E12	4.28847947291515E12
1.217080300703799E12	4.2938462394666377E12
1.198003623428392E12	4.2991502874216104E12
1.178878951657641E12	4.304419907946828E12
1.1597425815163767E12	4.30967349896727E12
1.14063038379501E12	4.3149136228193257E12
1.1215677245131904E12	4.3201242280499863E12
1.1025609458057986E12	4.3252738717124854E12
1.08359503208627E12	4.33032501332017E12
1.0646390199692495E12	4.335245389281931E12
1.0456560019587609E12	4.3400163301242407E12
1.0266128931611562E12	4.344635689932357E12
1.0074871585408263E12	4.349116394580927E12
9.882703440822279E11	4.3534826921858403E12
9.689693079073875E11	4.3577653811218784E12
9.496055795981285E11	4.361996170837245E12
9.302122721093241E11	4.366200958762525E12
9.108275131489886E11	4.370392630783807E12
8.914845063214916E11	4.3745657400310073E12
8.722011324918778E11	4.378696465552412E12
8.529740743199714E11	4.382749404489634E12
8.337806609596262E11	4.3866885280701357E12
8.145869036448014E11	4.3904871320283438E12
7.953572426143541E11	4.3941332892855405E12
7.760624890669653E11	4.3976307024570977E12
7.566849965638076E11	4.400996635457944E12
7.372216011757036E11	4.404258305443696E12
7.176847943050448E11	4.407448048148651E12
6.981016405368596E11	4.410596926283752E12
6.785091481506333E11	4.413726932284406E12
6.589453699871007E11	4.416843660578651E12
6.394381223687356E11	4.41993305154949E12
6.199961420421274E11	4.422965048045387E12
6.006071700822483E11	4.425903085411589E12
5.812432303159673E11	4.4287147583997705E12
5.618694548439745E11	4.431379348580378E12
5.4245256351753186E11	4.433890963399329E12
5.2296727216281885E11	4.436258361051067E12
5.034007181004372E11	4.438502809423721E12
4.837553354110347E11	4.440654437782841E12
4.640498256823705E11	4.44274670132163E12
4.4431682284771094E11	4.444808679674788E12
4.2459581742419525E11	4.446856449264913E12
4.049220576339836E11	4.448886962387769E12
3.853155934713216E11	4.450878237206901E12
3.657757645126521E11	4.452796469247149E12
3.462831822443407E11	4.454606415260399E12
3.2680679665343304E11	4.456280342965892E12
3.073121688381207E11	4.457803233757754E12
2.877685976708002E11	4.459174557837202E12
2.6815468541762518E11	4.460407788837788E12
2.4846267051436612E11	4.461528225669902E12
2.2870132767116754E11	4.462568754475003E12
2.0889607310880444E11	4.463562908954968E12
1.890843117309443E11	4.464535750575772E12
1.6930555102065872E11	4.46549549538538E12
1.4958938360222974E11	4.46643023966239E12
1.2994688999614838E11	4.467312004382577E12
1.1036909197606712E11	4.468105848250894E12
9.083156695266922E10	4.468779439330122E12
7.130176693388733E10	4.469309906934419E12
5.174627076702266E10	4.469687459564472E12
3.2137048600015343E10	4.469916613000273E12
1.2456893961544542E10	4.470015647175689E12
-7.296026004419345E9	4.470013989629292E12
-2.7105694213716778E10	4.469946619372633E12
-4.6940107771117455E10	4.469845287805458E12
-6.6759051213597916E10	4.469728706367117E12
-8.652602982233107E10	4.469596140556627E12
-1.0621914232936266E11	4.469427990742841E12
-1.2583605598188818E11	4.469192753486464E12
-1.4539232454104062E11	4.468856337991391E12
-1.6491570478945337E11	4.468389992587992E12
-1.8443939784909894E11	4.467775497787779E12
-2.0399558952218628E11	4.467008028140934E12
-2.2360936142884235E11	4.466097278405972E12
-2.4329289859677795E11	4.465066652262932E12
-2.6304091408228845E11	4.463949459416111E12
-2.8282961937269604E11	4.462781258915053E12
-3.026216973700068E11	4.461589541111E12
-3.2237702245621326E11	4.460384818838546E12
-3.420647776568259E11	4.459157679409936E12
-3.6167142865464844E11	4.457882906651205E12
-3.812021906920081E11	4.456527669150061E12
-4.006775336163452E11	4.455059833645265E12
-4.201275100802807E11	4.453454323297533E12
-4.395856275777183E11	4.45169740016614E12
-4.590825945881674E11	4.449789362716521E12
-4.786397862201285E11	4.447745572023912E12
-4.9826301485520447E11	4.445594725168214E12
-5.1793876496459076E11	4.443372982139899E12
-5.3763595154273663E11	4.441114106123887E12
-5.573144224913575E11	4.438838913880101E12
-5.769371669141813E11	4.436549072611993E12
-5.964805662144629E11	4.434227957503301E12
-6.159389358845005E11	4.431846925220355E12
-6.353235891840635E11	4.429373272474996E12
-6.54658767980898E11	4.426777238219022E12
-6.739763548423932E11	4.424037374767643E12
-6.933099567644178E11	4.421144594906342E12
-7.126881786432716E11	4.418104917568426E12
-7.321273145405414E11	4.414939914811028E12
-7.516252467209733E11	4.411683106654281E12
-7.711598817585045E11	4.408371463433786E12
-7.906946506111093E11	4.405034225913775E12
-8.101896437392399E11	4.401684033944653E12
-8.29613190478423E11	4.398314401303194E12
-8.489491112046417E11	4.394903450822834E12
-8.681984874274591E11	4.391420788281765E12
-8.873775866287338E11	4.3878345573207295E12
-9.065138629740308E11	4.384117472849676E12
-9.256408529038367E11	4.3802518900193384E12
-9.447918103372461E11	4.3762340142901772E12
-9.639919696249427E11	4.372076430956109E12
-9.832507075515812E11	4.367807036847205E12
-1.002556859675343E12	4.3634626650413823E12
-1.0218807261626715E12	4.3590783355332954E12
-1.0411830710734923E12	4.354676559530363E12
-1.0604269427570504E12	4.35026163588412E12
-1.0795870091341116E12	4.3458204499563584E12
-1.0986539394371382E12	4.3413276119779907E12
-1.117634552174629E12	4.3367519526185547E12
-1.1365494557162532E12	4.332062730370019E12
-1.1554291649898374E12	4.327235314405222E12
-1.1743086119298914E12	4.322256490598995E12
-1.1932196498444683E12	4.3171288077319683E12
-1.2121822167639634E12	4.3118720814761025E12
-1.2311970195776897E12	4.306519690407511E12
-1.2502438902760215E12	4.30110926638308E12
-1.2692877912485789E12	4.295671193835784E12
-1.2882897541965898E12	4.2902202388282095E12
-1.3072174620329312E12	4.284753282332524E12
-1.3260519063823755E12	4.2792522131978857E12
-1.344789800567465E12	4.273689283937741E12
-1.3634430833756763E12	4.2680329801109395E12
-1.3820365693851926E12	4.262253860577463E12
-1.400603767772242E12	4.2563305096299443E12
-1.4191802592108633E12	4.250255287072909E12
-1.437794668630405E12	4.2440382099307183E12
-1.456459438305208E12	4.237706210848631E12
-1.4751657267857498E12	4.2312961299411924E12
-1.49388584960072E12	4.2248435054714717E12
-1.5125822869210723E12	4.218372307618495E12
-1.5312185412370532E12	4.211889763679916E12
-1.5497675174320713E12	4.2053866878909395E12
-1.5682160459237336E12	4.1988412004341196E12
-1.5865663238294111E12	4.192223764470736E12
-1.6048352903744998E12	4.185502714346497E12
-1.6230520740712253E12	4.1786503602450464E12
-1.6412527825173215E12	4.171649621818418E12
-1.6594720882565667E12	4.164499887124388E12
-1.677732973480593E12	4.157219245376045E12
-1.6960386889537908E12	4.149840414310757E12
-1.714371401954648E12	4.142400889675332E12
-1.7326983977992769E12	4.1349317451692393E12
-1.7509821975023123E12	4.1274499850661074E12
-1.769189934532723E12	4.11995622010352E12
-1.7872996437543186E12	4.1124363823203257E12
-1.8053035554085356E12	4.1048654938967046E12
-1.8232092507577573E12	4.0972124373654854E12
-1.8410389214557366E12	4.089445715404689E12
-1.8588259791535017E12	4.0815403871046753E12
-1.8766079825013125E12	4.0734853392322744E12
-1.8944163122514849E12	4.065288231265208E12
-1.912265979108678E12	4.0569747070959155E12
-1.9301506147456926E12	4.0485808386476274E12
-1.9480452535420063E12	4.0401420517865864E12
-1.965914745348352E12	4.0316836841273613E12
-1.9837232924742458E12	4.023216158062783E12
-2.0014419949321785E12	4.0147344900665645E12
-2.0190537568848325E12	4.0062204513420723E12
-2.0365561365731838E12	3.9976461924348857E12
-2.0539624536910864E12	3.9889791964037534E12
-2.0713004621917412E12	3.9801889267147354E12
-2.088607208604406E12	3.971254836390128E12
-2.105919582186435E12	3.962173519812113E12
-2.1232629535935947E12	3.9529612430698013E12
-2.1406429949085652E12	3.94364939495914E12
-2.1580447510000303E12	3.9342745955097334E12
-2.1754385265109553E12	3.9248683192437837E12
-2.1927887104479724E12	3.9154499511785938E12
-2.2100619428504097E12	3.9060240783602886E12
-2.227233253442407E12	3.8965808287627793E12
-2.244290384696561E12	3.887098051681995E12
-2.261236634902132E12	3.877545073879163E12
-2.278091658617249E12	3.8678885076293696E12
-2.294888660603223E12	3.858100276587278E12
-2.3116666647902275E12	3.8481662777189746E12
-2.3284590626820503E12	3.8380919513100557E12
-2.3452830505052324E12	3.827901162378738E12
-2.3621350535797124E12	3.8176284430817734E12
-2.378993491872101E12	3.807308645616303E12
-2.39582606340396E12	3.7969684725000996E12
-2.412597824423321E12	3.7866217343165996E12
-2.429278067950484E12	3.776267800883941E12
-2.4458457799207915E12	3.765892151807097E12
-2.4622939688700186E12	3.7554686459922007E12
-2.4786324794619995E12	3.744964022562555E12
-2.494887710474148E12	3.734345240390843E12
-2.5110972703378164E12	3.723588831058632E12
-2.527299507500658E12	3.7126889473613843E12
-2.5435215778472686E12	3.7016597682254805E12
-2.559771636159009E12	3.6905306280209556E12
-2.5760381710183394E12	3.6793366769476255E12
-2.5922950404874165E12	3.6681096329538047E12
-2.608508745505741E12	3.6568713757513247E12
-2.6246454819956836E12	3.6456306013829463E12
-2.640677296762382E12	3.6343816858973457E12
-2.656587539617505E12	3.6231053005733364E12
-2.6723754110693223E12	3.6117712588078354E12
-2.6880581669514136E12	3.600344545464674E12
-2.7036685954005024E12	3.5887944974569653E12
-2.719246493349355E12	3.5771045449048237E12
-2.734826503772499E12	3.565277895235122E12
-2.7504278014648765E12	3.5533360298715034E12
-2.7660500094007505E12	3.541311270198616E12
-2.781675471602366E12	3.5292375890471206E12
-2.7972750510944644E12	3.517143069926927E12
-2.8128147606552793E12	3.5050450100162144E12
-2.828262124955822E12	3.4929471743917773E12
-2.843592305968719E12	3.4808387225857324E12
-2.8587939692940645E12	3.4686952000937886E12
-2.8738737222801323E12	3.456482765005333E12
-2.8888565805201396E12	3.444166368562304E12
-2.903780157266883E12	3.4317202563776367E12
-2.9186834260661387E12	3.419136375283645E12
-2.9335948728858564E12	3.4064263970649146E12
-2.9485253318029487E12	3.393616920844048E12
-2.963467224724142E12	3.380741196633283E12
-2.978398328415379E12	3.36783109525132E12
-2.9932874096747715E12	3.3549110424211606E12
-3.008100278220757E12	3.341993870971451E12
-3.0228060873931147E12	3.3290781586368594E12
-3.037384004875432E12	3.316147320784266E12
-3.0518294440630063E12	3.3031717119558843E12
-3.066157412851315E12	3.290115089129801E12
-3.08039991639379E12	3.2769448840623687E12
-3.0945967054035146E12	3.263642519770404E12
-3.1087830187153037E12	3.250208782858236E12
-3.122979975024166E12	3.2366621528990933E12
-3.13719078555626E12	3.223032225596163E12
-3.151402101388965E12	3.2093519009024966E12
-3.1655881487209355E12	3.1956506402088413E12
-3.179715975529727E12	3.181949239271613E12
-3.1937514200497256E12	3.168255802083598E12
-3.2076660177263335E12	3.1545630485152456E12
-3.221444442409256E12	3.140848161288035E12
-3.2350903718825903E12	3.1270769873474062E12
-3.248627295634989E12	3.113213130132383E12
-3.2620921125839917E12	3.099229185770382E12
-3.2755236321895835E12	3.0851149630467837E12
-3.2889514014971533E12	3.0708791390554062E12
