Pluto X	Pluto Y
5.668359975898006E12	-2.165104152969698E12
5.676773161241334E12	-2.151843553917375E12
5.685140960393117E12	-2.138574015548391E12
5.693473409040731E12	-2.125282933082095E12
5.701760503641216E12	-2.1119831563889473E12
5.710012283754522E12	-2.0986620811089646E12
5.71821874291002E12	-2.0853325552656152E12
5.726389924520451E12	-2.071981974936819E12
5.734515819189656E12	-2.0586231862953242E12
5.742606474164693E12	-2.045243585873057E12
5.750651877125569E12	-2.031856017989893E12
5.758662079133723E12	-2.0184478796472212E12
5.766627064945144E12	-2.0050320133093408E12
5.774556889416756E12	-1.991595816460993E12
5.782441534380195E12	-1.978152129709386E12
5.790291058468474E12	-1.964688351035925E12
5.798095440586605E12	-1.9512173191894773E12
5.805864743124444E12	-1.9377264326591973E12
5.813588942058818E12	-1.924228528335279E12
5.821278103517133E12	-1.9107110052254797E12
5.828922200543817E12	-1.8971866983611995E12
5.836531302985264E12	-1.8836430072776694E12
5.844095380948786E12	-1.8700927651472996E12
5.851624507982645E12	-1.8565233720410496E12
5.859108651250984E12	-1.8429476592734507E12
5.866557887985593E12	-1.8293530274571248E12
5.873962182402356E12	-1.815752306049745E12
5.881331615398732E12	-1.802132896210278E12
5.8886561482369375E12	-1.788507625541781E12
5.895945865462256E12	-1.7748638957528154E12
5.903190725376309E12	-1.7612145325931663E12
5.910400816157259E12	-1.747546938322644E12
5.917566093138958E12	-1.733873936840264E12
5.924696648117816E12	-1.720182930957584E12
5.931782433452106E12	-1.7064867427248176E12
5.938833544543643E12	-1.692772775503814E12
5.945839930768846E12	-1.6790538494987727E12
5.952811691123171E12	-1.6653173686196956E12
5.959738771993296E12	-1.6515761512272126E12
5.96663127596007E12	-1.6378176017754148E12
5.973479146413679E12	-1.6240545367842188E12
5.980292489514409E12	-1.6102743612475164E12
5.987061245649759E12	-1.5964898898481318E12
5.993795524554843E12	-1.5826885281138452E12
6.000485263610274E12	-1.5688830888942446E12
6.007140576125336E12	-1.5550609782455232E12
