Halley's Comet X	Halley's Comet Y
-9.04250998510057E11	3.519117344421933E11
-9.408363073525597E11	3.844528350029279E11
-9.760885827509966E11	4.164493053375465E11
-1.0101271754219965E12	4.479270138139989E11
-1.0430542033895482E12	4.78910485809532E11
-1.0749577732731721E12	5.0942269924338226E11
-1.105914510227094E12	5.394850191126979E11
-1.135991550415105E12	5.691172376863313E11
-1.1652481178272825E12	5.983376699378591E11
-1.1937367814008413E12	6.271632700713895E11
-1.2215044663727764E12	6.556097506384358E11
-1.248593275561688E12	6.836916958704193E11
-1.2750411623851719E12	7.114226656220658E11
-1.3008824875044885E12	7.388152892179849E11
-1.3261484828450806E12	7.658813497760607E11
-1.3508676411399075E12	7.926318595651702E11
-1.3750660453644885E12	8.190771274027267E11
-1.398767649026429E12	8.452268191385638E11
-1.4219945160429675E12	8.710900121147592E11
-1.4447670270326714E12	8.966752445483207E11
-1.4671040573167183E12	9.219905603564587E11
-1.4890231312495564E12	9.470435498799698E11
-1.5105405564760583E12	9.71841387031054E11
-1.5316715410171482E12	9.96390863030851E11
-1.5524302957891685E12	1.0206984169092053E12
-1.572830124674511E12	1.0447701629470282E12
-1.5928835040441653E12	1.0686119152022126E12
-1.6126021533303071E12	1.0922292094595167E12
-1.6319970978369185E12	1.1156273228403157E12
-1.651078724932234E12	1.1388112912886196E12
-1.6698568345603499E12	1.1617859252937568E12
-1.6883406847596494E12	1.1845558241006343E12
-1.7065390328219011E12	1.2071253886443403E12
-1.7244601725537893E12	1.2294988333968132E12
-1.7421119680974663E12	1.251680197230556E12
-1.759501884730157E12	1.2736733534743145E12
-1.776637016904821E12	1.295482019267008E12
-1.793524113817832E12	1.317109764243765E12
-1.8101696027697625E12	1.3385600186291821E12
-1.826579610538704E12	1.3598360807801165E12
-1.8427599829847942E12	1.3809411242409802E12
-1.858716303022163E12	1.4018782043577102E12
-1.874453907115888E12	1.4226502644387744E12
-1.8899779004823203E12	1.443260141518974E12
-1.9052931710965034E12	1.463710571765198E12
-1.9204044026188477E12	1.4840041955410369E12
-1.935316086332868E12	1.5041435621603174E12
-1.9500325321798909E12	1.5241311343273494E12
