Mars X	Mars Y
-2.4773186251118777E11	1.855808006958065E10
-2.371246838759433E11	-6.053634700387508E10
-1.9873801872571753E11	-1.3249236258346877E11
-1.3536333050962108E11	-1.876389393252312E11
-5.34113351314738E10	-2.1666621330307486E11
3.646785811678751E10	-2.122795524708838E11
1.1979312476737352E11	-1.7181407443017032E11
1.8081054702681735E11	-9.991721919356163E10
2.0722276363760233E11	-9.125905410482143E9
1.9464943933044144E11	8.335416307850912E10
1.4758919804519937E11	1.611944322925064E11
7.658697520572461E10	2.1317842264974203E11
-5.736153385320072E9	2.3429328361285083E11
-8.750697361797507E10	2.2463370579499585E11
-1.5885722852194418E11	1.8775567112712573E11
-2.1218838767459305E11	1.2937196410417041E11
-2.4206287913093375E11	5.6571089095442856E10
-2.4510104357535123E11	-2.2563968307317513E10
-2.2007804946481985E11	-9.913353771635919E10
-1.6831358961811066E11	-1.6362058791351147E11
-9.435359141301097E10	-2.063981314424824E11
-6.7405260652886915E9	-2.1891880859190005E11
8.174855442385493E10	-1.9589081213552365E11
1.5549327700318866E11	-1.3813324053649808E11
1.998451405583917E11	-5.449864172630972E10
2.0617159153974094E11	3.94422259621931E10
1.7481585586144827E11	1.2623023230459282E11
1.1389229856507704E11	1.9182327634554126E11
3.547565993916491E10	2.2823816933819235E11
-4.7949658471821266E10	2.332953271708964E11
-1.2546630457672493E11	2.0906605241525177E11
-1.883785610449118E11	1.6034427536985236E11
-2.3021975439898282E11	9.361748609157341E10
-2.4661370291320267E11	1.6515902639515717E10
-2.352592664116807E11	-6.2438139305240005E10
-1.9617241491636664E11	-1.3398996349085028E11
-1.322340940422917E11	-1.8847071264116815E11
-4.996110746534021E10	-2.166063630020962E11
3.988858264952232E10	-2.111941539737838E11
1.2276380082670523E11	-1.6973118507704626E11
1.8293660685080148E11	-9.707441094870978E10
2.0826430314509268E11	-5.939713119932818E9
1.9460225857432443E11	8.640841950838148E10
1.466624653738778E11	1.6372274397447034E11
7.510819342325757E10	2.1494544832508896E11
-7.418223124634884E9	2.352238587543382E11
-8.908223441437703E10	2.247750624474519E11
-1.6007727177487207E11	1.8723520150557892E11
-2.128690292822409E11	1.2836656927793324E11
