Callisto X	Callisto Y
6.032466254769174E11	4.356955179681122E11
5.70665080814622E11	4.730884541716012E11
5.421415419917009E11	5.1238076437719867E11
5.0480748972511884E11	5.45850441503753E11
4.720356699884748E11	5.805601162413928E11
4.305634537691809E11	6.095655746489647E11
3.941692894803705E11	6.391876096632961E11
3.492358168817946E11	6.632848613506199E11
3.0989868359643384E11	6.87415435012883E11
2.622259845035978E11	7.062617328373838E11
2.206609217437911E11	7.246017165099597E11
1.7099982102945447E11	7.379576100589976E11
1.2794213823286554E11	7.503124285917229E11
7.705485447805496E10	7.580434025107643E11
3.324275044353759E10	7.6432336665137E11
-1.811251209507916E10	7.663946396381724E11
-6.195209422768323E10	7.666088298347823E11
-1.1303392127689496E11	7.630800967143497E11
-1.5619706310701505E11	7.573300755978861E11
-2.0629334017721817E11	7.483497818704078E11
-2.481110119559312E11	7.368230182298337E11
-2.965490233829722E11	7.22618719802919E11
-3.363954306631218E11	7.055788997936937E11
-3.8254853970483624E11	6.864481232282262E11
-4.1984717315190967E11	6.642261585119827E11
-4.63141396123268E11	6.405290639049672E11
-4.973710234356103E11	6.135145899842867E11
-5.372899626980173E11	5.856633894008981E11
-5.679878070776123E11	5.542953971060056E11
-6.040742733996268E11	5.227451698036475E11
-6.308375501886948E11	4.875034705194874E11
-6.626955893442085E11	4.5274642234191425E11
-6.851835132631278E11	4.1414403621995557E11
-7.124803531723259E11	3.7669940461074945E11
-7.304140297519639E11	3.352751466993276E11
-7.52878336392648E11	2.956828377541242E11
-7.660401128065509E11	2.5199447301447568E11
-7.834621041020331E11	2.1081074795024557E11
-7.916953376467781E11	1.6542950629201385E11
-8.039272019481321E11	1.2321790901054045E11
-8.071349349394192E11	7.672225392188908E10
-8.140875705775267E11	3.4051014924756866E10
-8.122313100125648E11	-1.2977673022108736E10
-8.138744908331908E11	-5.554045560587241E10
-8.0697313026637E11	-1.0252252392961313E11
-8.033348299711595E11	-1.4441540474428906E11
-7.914630888418577E11	-1.9077780326054822E11
-7.826265914386852E11	-2.3144789084516125E11
-7.659141560741736E11	-2.766274866856761E11
-7.520180117492594E11	-3.155345080513816E11
-7.306482781375337E11	-3.5898244767072864E11
-7.11886009840791E11	-3.956047440313292E11
-6.860944293524003E11	-4.367905825746547E11
-6.627114995832513E11	-4.706270235465024E11
-6.327854275892207E11	-5.090424547778938E11
-6.050791740871621E11	-5.396163557786724E11
-5.713561581454827E11	-5.747796596405767E11
-5.396759243003831E11	-6.016453922536691E11
-5.025416888102035E11	-6.331059681921469E11
-4.672846897578366E11	-6.558513681595544E11
-4.271733281216917E11	-6.831944544029688E11
-3.8878482733115643E11	-7.014456505625133E11
-3.4617554405179877E11	-7.242973798724198E11
-3.051476495477256E11	-7.377262593525557E11
-2.6056212683862512E11	-7.557593078579707E11
-2.1742778167168307E11	-7.640865641245544E11
-1.7142885261691278E11	-7.770258395640226E11
-1.2676219186908563E11	-7.800278021367968E11
-7.994826308035237E10	-7.876565519874962E11
-3.4358654969952908E10	-7.851721280004125E11
1.2640754307247602E10	-7.873379249832925E11
5.851565799746947E10	-7.792730732299751E11
1.0504493242068663E11	-7.758941723877426E11
1.505424667653255E11	-7.62228912872989E11
1.9592856975429144E11	-7.533003752174517E11
2.4037120318932944E11	-7.340946770396986E11
2.839319817948326E11	-7.196930907286997E11
3.2663792436291956E11	-6.950907614107529E11
3.676913356575016E11	-6.753792408507974E11
4.079821341355366E11	-6.456123427271285E11
4.458597562860188E11	-6.20844114618281E11
4.830749283913857E11	-5.862357698471586E11
5.1713359122734875E11	-5.567546285562882E11
5.506453912930304E11	-5.177185157546713E11
5.802809031636277E11	-4.8395889341179425E11
6.095046773541199E11	-4.409976278022501E11
6.341683733490519E11	-4.0348210184566156E11
6.585810778492013E11	-3.571834849499333E11
6.777923219784142E11	-3.1651512330775415E11
6.969466102268402E11	-2.675432225849736E11
7.10308023304804E11	-2.243978114445686E11
7.238430093629149E11	-1.7348298186736005E11
7.310545022010774E11	-1.2859742639709384E11
7.387120237556285E11	-7.652358435561221E10
7.395792939980138E11	-3.0679244989917675E10
7.412108843198462E11	2.1734009200941536E10
7.356552260764172E11	6.772686829824396E10
7.312281238337207E11	1.1964153530187486E11
7.19291698345669E11	1.6496287769003052E11
7.088946116795123E11	2.1554142996760703E11
6.907390148566016E11	2.593829106822859E11
6.74578427687143E11	3.078101935339941E11
6.504836171348068E11	3.493929178377075E11
6.288788266546975E11	3.948947238843563E11
5.992361627920201E11	4.334891145514012E11
5.726131861175419E11	4.7534913300591437E11
5.379130140486944E11	5.1029301241370984E11
5.067893261822486E11	5.478712879243118E11
4.676094324541372E11	5.78581656957329E11
4.325804164309307E11	6.1132549422032E11
3.895698160666254E11	6.373119956893091E11
3.512942335797115E11	6.647650831505171E11
3.051552314360174E11	6.856375602228114E11
2.6433471394419406E11	7.074485489498284E11
2.1580669510553375E11	7.229188291234052E11
1.73170490439418E11	7.388408193708905E11
1.2301215997115211E11	7.487269591264457E11
7.930083123429492E10	7.586182965767568E11
2.827373821145612E10	7.628408277693065E11
-1.5778158743124207E10	7.66662921883883E11
-6.692322926502402E10	7.65238583060132E11
-1.1059891696538924E11	7.630473943776E11
-1.6113547344309076E11	7.56086478644266E11
-2.0374791151152777E11	7.480274613205422E11
-2.5298443934488278E11	7.35722943070451E11
-2.9388703334447327E11	7.220232765519214E11
-3.411748696472555E11	7.046416697195353E11
-3.797676224311242E11	6.855979961550072E11
-4.2450837812832935E11	6.6347358414358E11
-4.602441503217073E11	6.394462015910099E11
-5.0189479409785333E11	6.129682389867141E11
-5.3428397744298254E11	5.843713765349019E11
-5.723593481520343E11	5.539762543683359E11
-6.009713962132471E11	5.212666755596078E11
-6.350468726276807E11	4.8743158447622687E11
-6.595123994496737E11	4.511044166375064E11
-6.892256160315074E11	4.143360635613295E11
-7.092373378946793E11	3.7491504725029926E11
-7.342869239358885E11	3.357446062613897E11
-7.495985169333019E11	2.937742406206817E11
-7.697447188119768E11	2.5275162446772922E11
-7.801708212473542E11	2.08794114188874E11
-7.952355541611573E11	1.6647878649107532E11
-8.006511801401001E11	1.2110557720351562E11
-8.105149297178969E11	7.806479315871384E10
-8.108534222757725E11	3.1851955145330357E10
-8.154558095587526E11	-1.1345318189718061E10
-8.107078839687616E11	-5.781955934540209E10
-8.100467682843041E11	-1.0060911618979166E11
-8.00260227450455E11	-1.467719155398931E11
-7.943884543379015E11	-1.8859482397536932E11
-7.796656471742474E11	-2.3388092374495636E11
-7.686922023068461E11	-2.741897479690558E11
-7.491892339162024E11	-3.180445407019963E11
-7.332777386658478E11	-3.563079718493011E11
-7.092046147741562E11	-3.981943546198467E11
-6.885705943798425E11	-4.338983849596756E11
-6.60188455036674E11	-4.732980584140908E11
-6.351009968014908E11	-5.059520351138358E11
-6.027218246021505E11	-5.423699506021289E11
-5.735012609539567E11	-5.715110985374484E11
-5.374875769885928E11	-6.044820012503579E11
-5.045029393439114E11	-6.296775810026095E11
-4.652648776796485E11	-6.587679232110643E11
-4.2893604170840845E11	-6.796223582448802E11
-3.8693091305692944E11	-7.044363908781895E11
-3.477235363526902E11	-7.205956201664666E11
-3.034539505783721E11	-7.407819916203079E11
-2.6187777326512903E11	-7.519378208550543E11
-2.1588752726402762E11	-7.671930394617524E11
-1.7249627907750546E11	-7.730909841861425E11
-1.2536892016749104E11	-7.831668973600658E11
-8.07524771692563E10	-7.83610961948885E11
-3.3106031580227116E10	-7.883212634200325E11
1.2112363011657131E10	-7.831799832117837E11
5.9631675643998245E10	-7.824052354145704E11
1.0479987119877231E11	-7.71619122645165E11
1.515221940550253E11	-7.653141621273593E11
1.9596999544757513E11	-7.489008921418911E11
2.4121166415638235E11	-7.371004313102678E11
2.8425750604281024E11	-7.151599036680017E11
3.273307878020946E11	-6.979830591473939E11
3.6829085747823517E11	-6.707030427941826E11
4.0851327312491046E11	-6.483582255068495E11
4.4671710880204315E11	-6.16017081572959E11
4.8342577846931866E11	-5.888039523327843E11
5.182260417225727E11	-5.517713220173602E11
5.507913941200464E11	-5.200811544519215E11
5.815786714229401E11	-4.7881878301259735E11
6.094172296292736E11	-4.4313338417676495E11
6.356377565345261E11	-3.98190991445031E11
6.582294187583264E11	-3.5907719909492365E11
6.793957534053422E11	-3.11085474587147E11
6.962977015270833E11	-2.691876748890153E11
7.120059728808802E11	-2.1885068617620496E11
7.228655633517627E11	-1.7488058831986243E11
7.328090617050466E11	-1.2296239683079022E11
7.373776262015034E11	-7.768460332982817E10
7.413546926194279E11	-2.4993299281836887E10
7.394959486817445E11	2.0791075319367275E10
7.374206067739187E11	7.341929896943796E10
7.291169854341215E11	1.188905537735062E11
7.210236985006703E11	1.70611624793449E11
7.063797273854639E11	2.1495185695546295E11
6.924215751654564E11	2.649349075613856E11
6.716617372410203E11	3.073480951043084E11
6.521091338992996E11	3.5479368563835547E11
6.25572751645893E11	3.9452487192876227E11
6.008066810488346E11	4.3868488552362787E11
5.689390063877604E11	4.750385806463574E11
5.3943730501718475E11	5.152342975035463E11
5.0277648723849634E11	5.475899555255859E11
4.69103079900393E11	5.832237044647434E11
4.2826578839395667E11	6.110484207075887E11
3.910541157620659E11	6.416169695565764E11
3.467191360243592E11	6.64474430261183E11
3.0665336579579694E11	6.895760006380986E11
2.5954320442992514E11	7.071324234377418E11
2.1734357398124017E11	7.264686773083428E11
1.6820829019256378E11	7.384950386394501E11
1.2461250221349785E11	7.51874841102789E11
7.421275822521931E10	7.582456853585284E11
2.995970280762983E10	7.655810670753077E11
-2.0949088979028465E10	7.662710397173435E11
-6.513215563115516E10	7.675715369224869E11
-1.1581235995032411E11	7.626498959411062E11
-1.592232255449974E11	7.580185199373195E11
-2.089670498015049E11	7.476415343677823E11
-2.509394813020641E11	7.372653741696498E11
-2.990787267652348E11	7.216676034577019E11
-3.389897618608691E11	7.058081075299641E11
-3.84902689732788E11	6.852942752260834E11
-4.221796301337343E11	6.642805194042914E11
-4.652972090423272E11	6.392158908350582E11
-4.9942307031463354E11	6.134343789829106E11
-5.392329401721724E11	5.842350345946046E11
-5.69748586588778E11	5.54119378580554E11
-6.057974174040491E11	5.2124528484359186E11
-6.323040992695984E11	4.8727088230674664E11
-6.64199661801784E11	4.512164285469059E11
-6.863605130932598E11	4.138907672760026E11
-7.137718084669005E11	3.751774182835872E11
-7.313107831821924E11	3.3503209822690985E11
-7.539680794257766E11	2.9420266204222736E11
-7.666705979594761E11	2.5178998696636365E11
-7.843654694681292E11	2.0940121376786502E11
-7.920777021608392E11	1.652853429315398E11
-8.046612370585771E11	1.2190289378751408E11
-8.072879028063845E11	7.665551279958342E10
-8.146701530856129E11	3.284934692140524E10
-8.121745057372207E11	-1.2953905109270805E10
-8.143239500297832E11	-5.661498859792073E10
-8.067265562992455E11	-1.0240085005670941E11
-8.036678058379396E11	-1.4535316403578036E11
-7.910443403436096E11	-1.9055423868382278E11
-7.828575941214631E11	-2.3224248514480753E11
-7.653386386941027E11	-2.7630026537865906E11
-7.521595355658976E11	-3.161827802939815E11
-7.299296434620778E11	-3.585529193044478E11
-7.119467529386151E11	-3.9610491213622815E11
-6.852425597967048E11	-4.36260957427458E11
-6.626970382881414E11	-4.709775540118332E11
-6.318067895821987E11	-5.08413768504246E11
-6.049927607558022E11	-5.398161610411993E11
-5.702557897392867E11	-5.740534179978898E11
-5.3951690847234186E11	-6.01691481783495E11
-5.0132138298483276E11	-6.322811333478182E11
-4.670511406548979E11	-6.55738149215889E11
-4.25833028648449E11	-6.822659460921395E11
-3.8847385059549725E11	-7.011653029779628E11
-3.447160514646486E11	-7.232587682395533E11
-3.0475494620575854E11	-7.372671281443018E11
-2.5898343161313324E11	-7.54599127040972E11
-2.169517794792508E11	-7.634331449337438E11
-1.6973348011448135E11	-7.75728336298802E11
-1.2620306932737457E11	-7.791615378529088E11
-7.81423740638987E10	-7.86203871624639E11
-3.3719597678347458E10	-7.840712879017743E11
1.454744113870252E10	-7.85708648844756E11
5.92247905253268E10	-7.779138154585037E11
1.0703621665221185E11	-7.74064918443269E11
1.5130641913715628E11	-7.605870741200997E11
1.979812941501974E11	-7.512485896675775E11
2.4116869559042236E11	-7.321468044513292E11
2.860168067751345E11	-7.173975255850481E11
3.274383758085788E11	-6.928164182286349E11
3.697707416911245E11	-6.728221298098973E11
4.08748974018544E11	-6.429967076155928E11
4.4788879227580334E11	-6.18014491933565E11
4.8376597007695544E11	-5.832708608389329E11
5.190633195577817E11	-5.536491981867657E11
5.512112252184712E11	-5.144057263007776E11
5.820565425564731E11	-4.805842316544553E11
6.098949131020657E11	-4.3734994433555914E11
6.357337891620251E11	-3.99856450466224E11
6.587447910415723E11	-3.532247890160686E11
6.790941892988887E11	-3.126681883660375E11
6.968342078763103E11	-2.633100360226121E11
7.112951676433815E11	-2.2037139745544443E11
7.234126232804872E11	-1.6902427078460217E11
7.316841208527974E11	-1.2444423942127284E11
7.379295082031188E11	-7.189711706554756E10
7.398196656719368E11	-2.6460600133483765E10
7.400530368519895E11	2.64617317452268E10
7.354855741238087E11	7.194299739419995E10
7.29686634945613E11	1.2439808321935266E11
7.187058555689791E11	1.6910506837561603E11
7.069738177279255E11	2.202542353433877E11
6.897460355254636E11	2.633802100138099E11
6.722969015822876E11	3.124074274460329E11
6.491048172771658E11	3.5317801998464404E11
6.262699202330797E11	3.993086615257456E11
5.975064897626674E11	4.370007500573809E11
5.697193904115563E11	4.795219748958943E11
5.358774999086064E11	5.134798520641334E11
5.0366248197258276E11	5.517537564138276E11
4.6531925385344543E11	5.814035465104261E11
4.292792539001254E11	6.14879581998727E11
3.870820197225469E11	6.397398498416124E11
3.4787787972683215E11	6.679665823586149E11
3.025268940561317E11	6.876554032010571E11
2.6086290110248386E11	7.102829368474303E11
2.13093167281989E11	7.24522173275623E11
1.6970084633873444E11	7.413053373435269E11
1.2026638503135422E11	7.499206782893597E11
7.588456069096631E10	7.607203229207521E11
2.554221351068351E10	7.636390904002739E11
-1.9094845624434605E10	7.684149857054734E11
-6.960026662539311E10	7.656622013756654E11
-1.1377617171849617E11	7.644693877272155E11
-1.6372315084988852E11	7.561598517481498E11
-2.0675372766522906E11	7.491429521871769E11
-2.554554267063132E11	7.354743932127249E11
-2.966949137965865E11	7.228552671329435E11
-3.435075514688812E11	7.04100125078466E11
-3.823567909384914E11	6.861726765227397E11
-4.2668541340957587E11	6.626674379503551E11
-4.6259943595084406E11	6.397883856274142E11
-5.0390396296403564E11	6.119261978215236E11
-5.3639333363201434E11	5.845024996574382E11
-5.741911726876783E11	5.527242255997665E11
-6.028258595467327E11	5.212096548511337E11
-6.366939907788553E11	4.85994189831305E11
-6.611057687047853E11	4.508788246772285E11
-6.906824641093362E11	4.127371094757614E11
-7.105636035017692E11	3.7453763093989514E11
-7.355482588484758E11	3.340050181008384E11
-7.506528343232777E11	2.932634890558885E11
-7.708057847587008E11	2.5089199679056683E11
-7.809493356318777E11	2.0816541397065747E11
-7.96091423799827E11	1.64520104060964E11
-8.011487284848892E11	1.2037420923316173E11
-8.111602589916174E11	7.602627726103186E10
-8.110654203793447E11	3.1035555923221107E10
-8.158852367461343E11	-1.3442753020816757E10
-8.106307908830314E11	-5.870500787057184E10
-8.102549666463744E11	-1.0274304920456313E11
-7.998893088716395E11	-1.477079053728695E11
-7.94370356343152E11	-1.9074289019017776E11
-7.789976971168843E11	-2.348462837310378E11
-7.684436416344014E11	-2.7632654316823615E11
-7.482235432664252E11	-3.190184801179253E11
-7.327962247948246E11	-3.58406458927029E11
-7.079405374836267E11	-3.991522923325533E11
-6.87855585553683E11	-4.3593028295234937E11
-6.586289448085061E11	-4.742130825612283E11
-6.341545628187076E11	-5.078863628613199E11
-6.008741675846929E11	-5.4321596276756854E11
-5.723292447641466E11	-5.733162382477429E11
-5.353608719215367E11	-6.052289938914572E11
-5.031154425122092E11	-6.313211146841896E11
-4.628743877451868E11	-6.593858301087102E11
-4.2734687270545966E11	-6.810707983469128E11
-3.842969164176003E11	-7.048970500807297E11
-3.4595236800331793E11	-7.218174080500304E11
-3.006004011253567E11	-7.410558354966992E11
-2.5994952654086472E11	-7.529026980607888E11
-2.1284581482148062E11	-7.672535966631396E11
-1.7044018189948984E11	-7.737707573708037E11
-1.2217491022375308E11	-7.829918299512963E11
-7.860377828114247E10	-7.839826196352058E11
-2.979956550006146E10	-7.878909446313663E11
1.431404984161374E10	-7.832250616110854E11
6.300446511080821E10	-7.817062651546776E11
1.0701174617498672E11	-7.713250359274607E11
1.5491292672712347E11	-7.643405080041779E11
1.981458828130568E11	-7.482631860068345E11
2.44570642314782E11	-7.358521101753074E11
2.8634983086862683E11	-7.141816876637899E11
3.306049292080888E11	-6.964690515664838E11
