Ganymede X	Ganymede Y
1.0290482761938155E11	-7.741405679067491E11
1.4890460619201892E11	-7.631275799895873E11
1.9531670961706372E11	-7.501404036281569E11
2.406572878515518E11	-7.355960890349606E11
2.838945529466142E11	-7.184944584685157E11
3.254006446220563E11	-6.977252116608588E11
3.662396263463617E11	-6.732885076770797E11
4.0688725366672205E11	-6.463286451815712E11
4.464580193014635E11	-6.18026189385041E11
4.834526131438134E11	-5.882415956804119E11
5.1740010704996533E11	-5.557831208009072E11
5.4913855826967596E11	-5.19949679927473E11
5.79704900554777E11	-4.813631432048487E11
6.090466039310143E11	-4.4150535105942346E11
6.357516718095945E11	-4.0116677260955664E11
6.586158740791531E11	-3.5951906186194745E11
6.780170447454462E11	-3.15393944013545E11
6.952356851026105E11	-2.6885292730837897E11
7.108938509327047E11	-2.213058707791251E11
7.240076513596797E11	-1.74135665583533E11
7.330359216960087E11	-1.2707269903907858E11
7.378669888394028E11	-7.88140208409959E10
7.397521496377411E11	-2.8960351955726093E10
7.397400713448169E11	2.1397818166783764E10
7.374602463410854E11	7.068450603423412E10
7.314817240668191E11	1.1850831805039178E11
7.21147487935063E11	1.6591038507663675E11
7.07317424291331E11	2.1374390403687692E11
6.913062386416407E11	2.6156334941566855E11
6.735538467266669E11	3.079256892620657E11
6.5312790341613E11	3.517337748699223E11
6.288674225363721E11	3.934081964198107E11
6.009541306444158E11	4.341251424230491E11
5.706996765809918E11	4.742083924428277E11
5.3921970616111847E11	5.1268491482545984E11
5.06357824395457E11	5.481023429504988E11
4.7086992190778394E11	5.80067346577657E11
4.3215860557764923E11	6.096792865595518E11
3.912005572927968E11	6.379522919103956E11
3.4949313908837787E11	6.64550363011097E11
3.07599836925867E11	6.880623192466921E11
2.6457345994329202E11	7.074770040753014E11
2.192774354447786E11	7.234944954199591E11
1.7215357530283142E11	7.375378784430239E11
1.2477265061882343E11	7.498905908810608E11
7.818649887586394E10	7.594362695891434E11
3.1921018717455814E10	7.648837039384249E11
-1.5325323755107134E10	7.663858820850328E11
-6.374147093298094E10	7.653801007261934E11
-1.1204620626628023E11	7.627288479269744E11
-1.588851746485341E11	7.57873486011276E11
-2.0408574139909085E11	7.495260857709426E11
-2.4875066350145053E11	7.371625536070092E11
-2.9375320021083844E11	7.218259244031488E11
-3.3844235477517786E11	7.048688552201368E11
-3.8137901103765576E11	6.864647449280004E11
-4.21747767067635E11	6.656205601861649E11
-4.6010538396917737E11	6.412945557379536E11
-4.977165045386891E11	6.137762545612712E11
-5.348052351101472E11	5.845459374501124E11
-5.701758002090193E11	5.54536355764804E11
-6.02552646997578E11	5.232754489295468E11
-6.318330302615522E11	4.8954390932976697E11
-6.592269429078921E11	4.528739488904355E11
-6.857212902526512E11	4.1443258219835486E11
-7.106560215869932E11	3.757008481804223E11
-7.325542889697283E11	3.368022408829719E11
-7.5077050762983E11	2.9660593569402734E11
-7.662085461889158E11	2.5414889735385602E11
-7.802585387817034E11	2.1008599367833286E11
-7.928844990626051E11	1.6606677643455783E11
-8.02736170324842E11	1.2276028876554895E11
-8.08802975393157E11	7.938450975789989E10
-8.114666525985092E11	3.477714755081462E10
-8.121302385946036E11	-1.1096060409695286E10
-8.11488176466633E11	-5.6831125086767166E10
-8.086739186928893E11	-1.01215758606409E11
-8.024410321243E11	-1.4442620659134506E11
-7.925119145400304E11	-1.8755972404466287E11
-7.799187014502423E11	-2.313351267834995E11
-7.659428190496123E11	-2.750224253522167E11
-7.505504615437123E11	-3.1710738478343787E11
